Info positions : [0 1 2 3 4 5 6 7]
Target Info positions : [0 1 2 3 4 5 6 7]
Frozen positions : []
embed dim : 64 
Batch size : 8192
Validation SNR : 3.0
Train SNR : 3.0
load training data? True
Number of heads : 1
Number of layers: 3
Positional encoding : static
Print frequency: 100
Num of steps: 30000
combinational training snr:  False
64
Training Model for 8,8 anew
Number of parameters : 149959
Did not find standard validation data
Need to save for: 1000
[0/30000] At 3 dB, Loss: 1.1629509, Train BER (3 dB) : 0.5315247, Valid BER: 0.4599609, Tgt BER: 0.4599609, Noiseless BER 0.4522400, Valid BLER : 0.9686279
[9800/30000] At 3 dB, Loss: 0.5949535, Train BER (3 dB) : 0.1966248, Valid BER: 0.1961823, Tgt BER: 0.1961823, Noiseless BER 0.0000000, Valid BLER : 0.4813232
[9900/30000] At 3 dB, Loss: 0.6117882, Train BER (3 dB) : 0.2023773, Valid BER: 0.1956635, Tgt BER: 0.1956635, Noiseless BER 0.0000000, Valid BLER : 0.4752197
[10000/30000] At 3 dB, Loss: 0.5984088, Train BER (3 dB) : 0.1970978, Valid BER: 0.1996002, Tgt BER: 0.1996002, Noiseless BER 0.0000000, Valid BLER : 0.4884033
[10100/30000] At 3 dB, Loss: 0.5902407, Train BER (3 dB) : 0.1934967, Valid BER: 0.1980286, Tgt BER: 0.1980286, Noiseless BER 0.0000000, Valid BLER : 0.4787598
[10200/30000] At 3 dB, Loss: 0.5945124, Train BER (3 dB) : 0.1953278, Valid BER: 0.1968384, Tgt BER: 0.1968384, Noiseless BER 0.0000000, Valid BLER : 0.4796143
[10300/30000] At 3 dB, Loss: 0.5982259, Train BER (3 dB) : 0.1974182, Valid BER: 0.1995544, Tgt BER: 0.1995544, Noiseless BER 0.0000000, Valid BLER : 0.4805908
[10400/30000] At 3 dB, Loss: 0.5827876, Train BER (3 dB) : 0.1909943, Valid BER: 0.1927643, Tgt BER: 0.1927643, Noiseless BER 0.0000000, Valid BLER : 0.4779053
[10500/30000] At 3 dB, Loss: 0.5962250, Train BER (3 dB) : 0.1968384, Valid BER: 0.1930542, Tgt BER: 0.1930542, Noiseless BER 0.0000000, Valid BLER : 0.4777832
[10600/30000] At 3 dB, Loss: 0.5889748, Train BER (3 dB) : 0.1938171, Valid BER: 0.1957550, Tgt BER: 0.1957550, Noiseless BER 0.0000000, Valid BLER : 0.4829102
[10700/30000] At 3 dB, Loss: 0.5825438, Train BER (3 dB) : 0.1904144, Valid BER: 0.1985931, Tgt BER: 0.1985931, Noiseless BER 0.0000000, Valid BLER : 0.4885254
[10800/30000] At 3 dB, Loss: 0.6035609, Train BER (3 dB) : 0.1992798, Valid BER: 0.1950684, Tgt BER: 0.1950684, Noiseless BER 0.0000000, Valid BLER : 0.4678955
[10900/30000] At 3 dB, Loss: 0.5863211, Train BER (3 dB) : 0.1929932, Valid BER: 0.1963501, Tgt BER: 0.1963501, Noiseless BER 0.0000000, Valid BLER : 0.4779053
[11000/30000] At 3 dB, Loss: 0.6094198, Train BER (3 dB) : 0.2018738, Valid BER: 0.1935730, Tgt BER: 0.1935730, Noiseless BER 0.0000000, Valid BLER : 0.4722900
[11100/30000] At 3 dB, Loss: 0.5852281, Train BER (3 dB) : 0.1916504, Valid BER: 0.1982422, Tgt BER: 0.1982422, Noiseless BER 0.0000000, Valid BLER : 0.4807129
[11200/30000] At 3 dB, Loss: 0.6015346, Train BER (3 dB) : 0.1989899, Valid BER: 0.1929779, Tgt BER: 0.1929779, Noiseless BER 0.0000000, Valid BLER : 0.4771729
[11300/30000] At 3 dB, Loss: 0.5900677, Train BER (3 dB) : 0.1945648, Valid BER: 0.1939392, Tgt BER: 0.1939392, Noiseless BER 0.0000000, Valid BLER : 0.4776611
[11400/30000] At 3 dB, Loss: 0.5951049, Train BER (3 dB) : 0.1960144, Valid BER: 0.1977234, Tgt BER: 0.1977234, Noiseless BER 0.0000000, Valid BLER : 0.4804688
[11500/30000] At 3 dB, Loss: 0.6029582, Train BER (3 dB) : 0.1995697, Valid BER: 0.1931000, Tgt BER: 0.1931000, Noiseless BER 0.0000000, Valid BLER : 0.4764404
[11600/30000] At 3 dB, Loss: 0.5991852, Train BER (3 dB) : 0.1981506, Valid BER: 0.1965485, Tgt BER: 0.1965485, Noiseless BER 0.0000000, Valid BLER : 0.4788818
[11700/30000] At 3 dB, Loss: 0.5889098, Train BER (3 dB) : 0.1948395, Valid BER: 0.1974945, Tgt BER: 0.1974945, Noiseless BER 0.0000000, Valid BLER : 0.4796143
[11800/30000] At 3 dB, Loss: 0.5940219, Train BER (3 dB) : 0.1951294, Valid BER: 0.1985474, Tgt BER: 0.1985474, Noiseless BER 0.0000000, Valid BLER : 0.4843750
[11900/30000] At 3 dB, Loss: 0.5996301, Train BER (3 dB) : 0.1980896, Valid BER: 0.1911163, Tgt BER: 0.1911163, Noiseless BER 0.0000000, Valid BLER : 0.4639893
[12000/30000] At 3 dB, Loss: 0.6027447, Train BER (3 dB) : 0.1994476, Valid BER: 0.1979828, Tgt BER: 0.1979828, Noiseless BER 0.0000000, Valid BLER : 0.4827881
[12100/30000] At 3 dB, Loss: 0.6049622, Train BER (3 dB) : 0.1988983, Valid BER: 0.1965027, Tgt BER: 0.1965027, Noiseless BER 0.0000000, Valid BLER : 0.4821777
[12200/30000] At 3 dB, Loss: 0.5929558, Train BER (3 dB) : 0.1952667, Valid BER: 0.1954041, Tgt BER: 0.1954041, Noiseless BER 0.0000000, Valid BLER : 0.4722900
[12300/30000] At 3 dB, Loss: 0.6022177, Train BER (3 dB) : 0.1998444, Valid BER: 0.1923828, Tgt BER: 0.1923828, Noiseless BER 0.0000000, Valid BLER : 0.4825439
[12400/30000] At 3 dB, Loss: 0.5951275, Train BER (3 dB) : 0.1953888, Valid BER: 0.1979370, Tgt BER: 0.1979370, Noiseless BER 0.0000000, Valid BLER : 0.4840088
[12500/30000] At 3 dB, Loss: 0.5943347, Train BER (3 dB) : 0.1962280, Valid BER: 0.1945496, Tgt BER: 0.1945496, Noiseless BER 0.0000000, Valid BLER : 0.4698486
[12600/30000] At 3 dB, Loss: 0.6027764, Train BER (3 dB) : 0.1988983, Valid BER: 0.1993713, Tgt BER: 0.1993713, Noiseless BER 0.0000000, Valid BLER : 0.4786377
[12700/30000] At 3 dB, Loss: 0.5767647, Train BER (3 dB) : 0.1886597, Valid BER: 0.1928406, Tgt BER: 0.1928406, Noiseless BER 0.0000000, Valid BLER : 0.4744873
[12800/30000] At 3 dB, Loss: 0.5967680, Train BER (3 dB) : 0.1966705, Valid BER: 0.1903534, Tgt BER: 0.1903534, Noiseless BER 0.0000000, Valid BLER : 0.4726562
[12900/30000] At 3 dB, Loss: 0.5874913, Train BER (3 dB) : 0.1934662, Valid BER: 0.1926575, Tgt BER: 0.1926575, Noiseless BER 0.0000000, Valid BLER : 0.4798584
[13000/30000] At 3 dB, Loss: 0.5975928, Train BER (3 dB) : 0.1967926, Valid BER: 0.1946564, Tgt BER: 0.1946564, Noiseless BER 0.0000000, Valid BLER : 0.4809570
[13100/30000] At 3 dB, Loss: 0.5887332, Train BER (3 dB) : 0.1939240, Valid BER: 0.1943054, Tgt BER: 0.1943054, Noiseless BER 0.0000000, Valid BLER : 0.4760742
[13200/30000] At 3 dB, Loss: 0.5990800, Train BER (3 dB) : 0.1981354, Valid BER: 0.1927490, Tgt BER: 0.1927490, Noiseless BER 0.0000000, Valid BLER : 0.4714355
[13300/30000] At 3 dB, Loss: 0.6001152, Train BER (3 dB) : 0.1979370, Valid BER: 0.1917267, Tgt BER: 0.1917267, Noiseless BER 0.0000000, Valid BLER : 0.4704590
[13400/30000] At 3 dB, Loss: 0.5947939, Train BER (3 dB) : 0.1963348, Valid BER: 0.1928711, Tgt BER: 0.1928711, Noiseless BER 0.0000000, Valid BLER : 0.4794922
[13500/30000] At 3 dB, Loss: 0.5983067, Train BER (3 dB) : 0.1966095, Valid BER: 0.1973724, Tgt BER: 0.1973724, Noiseless BER 0.0000000, Valid BLER : 0.4766846
[13600/30000] At 3 dB, Loss: 0.5851899, Train BER (3 dB) : 0.1927338, Valid BER: 0.1967926, Tgt BER: 0.1967926, Noiseless BER 0.0000000, Valid BLER : 0.4812012
