Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
20,"[0, 1, 1, 1, 0, 1, 1, 0]","[1, 1, 1, 1, 0, 1, 1, 0]","[1, 1, 1, 1, 0, 1, 1, 0]","[1, 1, 1, 1, 0, 1, 1, 0]","[-0.64059, -0.7108, -0.43468, -0.41915, 0.54593, -0.03518, -1.9446, 1.32035]","[-0.87384, -1.04633, -1.03523, -1.03621, 1.03506, -1.03589, -1.03503, 1.03768]"
21,"[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[-1.32682, 0.74626, -0.75886, -1.28489, -0.83761, -0.54045, 0.76728, 1.28887]","[-1.03417, 1.03816, 1.04541, -1.03679, 1.04695, -1.03877, 1.04361, 1.04154]"
22,"[1, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[-2.02124, 0.05268, -1.59286, -0.65013, 0.85853, 1.79474, -0.25282, 0.8328]","[1.05413, -1.04723, -1.04015, -1.0396, -1.04564, 1.0416, -1.03974, 1.04297]"
23,"[0, 1, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 1]","[0, 0, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 1, 0, 1, 0, 1]","[-0.66938, 0.2147, 0.17511, -2.05179, 1.44353, -1.15483, 0.6968, -0.78952]","[1.05718, -1.04356, 1.04706, 1.04641, 1.04772, 1.04682, -1.04034, -1.04354]"
24,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]","[0.62444, 0.66951, 2.0883, 1.46613, -0.85203, 1.63479, 1.08447, 0.78239]","[-1.05961, 1.0293, 1.03305, 1.02847, -1.05437, 1.02213, 1.03296, 1.03256]"
25,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[-0.19542, 1.32276, -1.21088, -1.76485, -2.81875, -0.11704, 0.23767, 0.52937]","[-1.03417, 1.03816, 1.04541, -1.03679, 1.04695, -1.03877, 1.04361, 1.04154]"
26,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.51918, -0.77167, -0.10523, 0.35106, -1.23372, -0.16005, 1.41398, 0.10913]","[-1.03606, 1.0444, -1.0491, 1.04575, 1.04734, -1.03671, 1.04631, 1.04695]"
27,"[1, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[-0.80656, -1.09287, 2.3319, -0.0457, 0.29647, 0.81103, 0.74326, 0.55574]","[0.98399, 1.03488, -1.04303, -1.04516, 1.03584, 1.04083, 1.04023, 1.04103]"
28,"[0, 0, 1, 0, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 1, 1, 0, 1, 1]","[0, 0, 0, 1, 1, 1, 0, 1]","[0.59271, 1.12196, 2.70406, -2.08395, -0.58639, -0.0176, 0.00528, -0.95441]","[1.04311, -1.0452, 1.04541, 1.04668, -1.03893, 1.04644, -1.03616, -1.03877]"
29,"[0, 0, 0, 0, 1, 1, 1, 0]","[1, 0, 0, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[-0.09835, -1.80281, -1.18791, 1.40311, -1.72584, -2.15037, -1.89862, 1.29558]","[-0.94471, 1.00548, 1.03666, 1.03593, -1.03634, -1.03617, -1.03843, 1.04123]"
30,"[0, 0, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[0, 1, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 0, 0, 0, 1, 1]","[1.55348, -1.64304, -0.83639, 1.20222, 0.26151, 1.20887, -0.11738, -0.18014]","[-0.9341, 1.04567, -1.04442, -1.04105, 1.04668, -1.03925, 1.04495, -1.04098]"
31,"[0, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]","[-1.89561, 0.3922, 0.9594, 1.33922, 1.29997, 1.24659, 1.60464, 1.58928]","[-1.04935, 1.03456, 1.03336, 1.02977, 1.03094, 1.03521, 1.03615, 1.0388]"
32,"[1, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 1]","[-0.18095, 0.65422, 1.08622, 1.19401, -0.01958, -0.49269, 0.8752, -0.9055]","[1.0584, 1.04565, -1.04466, -1.04378, -1.04018, 1.04847, -1.04146, -1.04403]"
33,"[1, 0, 0, 1, 0, 1, 1, 1]","[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[-1.42111, -2.03136, -1.47486, 0.33491, -1.63155, -1.14429, 1.37005, -2.44169]","[1.05561, -1.04271, 1.04778, -1.04329, -1.0379, 1.04871, -1.04343, -1.04422]"
34,"[0, 1, 1, 0, 1, 1, 0, 1]","[0, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-1.24497, -1.52907, 0.73719, -1.0648, -1.33927, 1.01215, -1.44541, -0.97534]","[1.05571, -1.03543, -1.03592, 1.04801, -1.04263, -1.03863, 1.04769, -1.04111]"
35,"[0, 1, 0, 0, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[0, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 1, 1, 1, 0, 1]","[1.30008, 0.59964, -1.48178, -1.28279, -1.10503, -1.68686, 0.05759, -0.22268]","[-1.04318, -1.0464, -1.03785, 1.04481, -1.03777, 1.04708, -1.04149, -1.04093]"
36,"[1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]","[1.92605, 0.50968, -2.24548, 1.20444, 0.7728, 1.342, 1.41617, 2.3729]","[0.83224, 1.02949, -1.04727, 1.03518, 1.03126, 1.03443, 1.03445, 1.03727]"
37,"[1, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[0, 0, 1, 1, 1, 1, 1, 0]","[0, 0, 1, 1, 1, 1, 1, 0]","[0.74176, 2.77899, -0.55122, -0.46934, -0.27827, -0.88769, -1.25573, 0.85559]","[-1.04163, 1.04083, -1.03731, -1.03787, -1.03887, -1.03789, -1.03565, 1.03593]"
38,"[0, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 0]","[0.93445, -1.25965, -0.66322, -2.46064, -0.8576, -0.8225, -0.54414, 1.35414]","[-1.034, -1.05134, -1.04207, -1.03933, -1.04592, -1.04529, -1.04804, 1.03771]"
39,"[1, 0, 1, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 0, 0, 1, 0, 1, 0]","[-0.75301, 0.59955, 0.44576, 1.21874, -1.76484, 1.44716, -0.17444, 1.81428]","[-1.04542, 1.03297, -1.04733, 1.03893, 1.03462, 1.04054, -1.04217, 1.03873]"
40,"[0, 1, 1, 1, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 1, 1, 0, 1]","[0.91124, 0.87547, 1.36349, 0.35625, -1.63729, -0.32818, 0.7312, -1.1318]","[-1.04565, 1.04472, -1.045, -1.04547, -1.0405, 1.0466, -1.0422, -1.04384]"
41,"[1, 1, 1, 1, 1, 1, 0, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[0, 1, 0, 1, 0, 1, 0, 0]","[0, 1, 0, 1, 0, 0, 1, 0]","[0.96854, -0.66151, 0.48348, -0.9703, 2.42016, 0.14366, -0.16576, 1.73289]","[-1.04923, 1.03939, 1.04595, -1.03906, -1.04663, 1.04005, -1.03947, 1.04258]"
42,"[1, 1, 0, 1, 1, 0, 0, 1]","[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 0, 0, 1, 1, 0]","[-1.17679, -0.8482, 1.98589, 0.90754, 1.42136, -2.28742, -1.24075, 0.27206]","[1.04457, 1.0381, -1.04538, 1.0434, 1.04328, -1.03791, -1.03948, 1.04328]"
43,"[1, 0, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[0, 1, 1, 0, 0, 1, 0, 0]","[0, 1, 1, 0, 0, 1, 0, 0]","[0.98421, -0.74595, -0.9794, 1.13276, 1.18797, -1.16383, 1.72172, 1.32745]","[-1.04225, 1.04511, -1.04454, 1.03951, -1.04556, -1.03861, 1.0397, 1.04018]"
44,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 1, 1, 0, 0, 1, 1, 0]","[0, 1, 1, 0, 0, 1, 1, 0]","[0.69638, -2.3294, -1.23086, 0.79336, 0.60262, -1.30665, -0.71477, 1.09653]","[1.03322, 1.04529, 1.04649, 1.04447, 1.04178, -1.03239, -1.03581, 1.04446]"
45,"[1, 1, 1, 0, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.13811, 1.0549, -0.0937, -0.62554, 1.04946, -1.44188, 0.05539, -1.67581]","[-1.0339, -1.04359, -1.0366, 1.04615, 1.04808, 1.04494, -1.03584, -1.03724]"
46,"[1, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1]","[0, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0, 1]","[1.57566, -0.89527, -0.60645, -0.80464, 1.55268, 0.17534, 0.9793, -1.14058]","[1.05326, -1.0407, -1.03003, 1.04854, -1.04186, -1.04323, -1.03792, -1.03669]"
47,"[1, 1, 1, 1, 0, 1, 1, 0]","[1, 1, 1, 1, 0, 1, 1, 0]","[0, 1, 1, 1, 0, 1, 1, 0]","[0, 1, 1, 1, 0, 1, 1, 0]","[0.83167, -1.87974, -1.19301, -0.83354, 0.29161, -0.97248, -0.69596, 0.30262]","[-0.02659, -1.04653, -1.03524, -1.03573, 1.03667, -1.03501, -1.03414, 1.04089]"
48,"[0, 1, 1, 1, 0, 1, 0, 0]","[0, 1, 1, 1, 0, 1, 0, 0]","[0, 1, 0, 1, 1, 1, 0, 0]","[0, 1, 0, 1, 1, 1, 0, 0]","[1.7865, -1.49909, 1.4833, -1.23733, -1.7521, -0.65485, 1.76516, 0.99558]","[1.03936, -1.04866, -1.04582, -1.0369, 1.04647, -1.03849, 1.04455, 1.04348]"
49,"[1, 0, 0, 0, 0, 1, 1, 1]","[0, 0, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 1]","[0, 0, 1, 1, 1, 0, 0, 1]","[1.90205, 0.06278, -0.98258, -1.01435, -1.42353, 0.95684, 1.37266, -1.69125]","[1.05416, 1.04509, -1.03412, 1.04602, 1.04825, -1.03434, -1.03837, -1.0361]"
50,"[1, 0, 0, 0, 1, 1, 1, 0]","[0, 1, 0, 0, 1, 1, 1, 0]","[0, 1, 1, 0, 1, 1, 1, 0]","[0, 0, 1, 0, 1, 1, 1, 0]","[0.48504, 0.88487, -2.21118, 0.97903, -0.49648, -1.82849, -1.35094, 0.78599]","[1.04393, -1.03443, 1.04579, 1.04548, -1.03876, -1.03664, -1.03766, 1.04252]"
51,"[0, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-0.7943, 0.20218, 0.48644, -0.56925, -2.32483, -0.61274, -1.18747, 0.83502]","[-1.03773, 1.04235, 1.045, -1.03947, -1.04022, -1.03931, -1.03863, 1.0396]"
52,"[1, 0, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 1, 0, 1, 1, 0]","[1.98839, 2.16616, 0.14645, -0.52113, 1.37377, -0.67554, -0.71681, 0.58582]","[0.63755, 1.04515, 1.04565, -1.04092, 1.04118, -1.03993, -1.03942, 1.04074]"
53,"[1, 0, 1, 0, 1, 1, 0, 1]","[0, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[-1.4364, 1.1176, 2.39305, -0.72152, -0.90789, 1.18025, -1.91813, -1.92714]","[1.02266, 1.04557, -1.0306, 1.04641, -1.03776, -1.03408, 1.04556, -1.03964]"
54,"[0, 0, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[-0.18191, -0.31142, -0.69768, -1.26463, 0.43191, 1.69929, -1.8744, 1.44668]","[-1.03324, 1.0458, -1.03691, -1.03782, -1.04504, 1.04178, -1.03778, 1.04597]"
55,"[1, 0, 1, 1, 1, 0, 0, 1]","[0, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[-0.43505, 0.44044, -0.61837, 0.73197, 2.61987, -1.91819, -1.22849, -1.62825]","[1.05058, 1.04206, -1.04275, -1.04013, -1.04016, 1.0449, 1.04452, -1.04333]"
56,"[1, 1, 0, 1, 0, 1, 1, 0]","[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-0.54051, -1.01085, 0.09918, 0.14561, 0.86113, -0.50065, -0.39119, 0.47814]","[1.04457, 1.0381, -1.04538, 1.0434, 1.04328, -1.03791, -1.03948, 1.04328]"
57,"[1, 1, 1, 0, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[-0.79658, -0.53528, -0.77731, -2.33108, 1.95202, 0.17862, -1.11914, -1.33826]","[1.0576, -1.041, 1.05054, 1.04604, 1.04865, -1.04358, 1.04889, -1.04143]"
58,"[1, 1, 0, 1, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[-2.55028, -0.04902, 0.60469, 1.01125, 1.36669, 1.44292, -0.19931, -0.13457]","[1.05283, 1.04589, 1.04848, -1.0465, 1.04712, -1.0445, 1.04788, -1.04668]"
59,"[1, 0, 0, 1, 1, 1, 0, 1]","[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[-1.13229, -0.08112, 1.0647, 0.19135, -0.96982, 0.92881, 0.26066, -1.22329]","[1.05802, 1.04287, -1.04559, -1.04673, 1.04942, -1.04711, -1.04399, -1.0433]"
60,"[1, 0, 0, 1, 1, 0, 1, 1]","[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[-0.74625, 0.98424, -0.79164, 0.58491, -0.64498, 0.01818, 0.48117, -0.96748]","[1.05382, -1.04741, 1.04628, -1.04716, 1.04891, -1.0457, -1.0445, -1.04234]"
61,"[0, 0, 1, 0, 0, 1, 1, 0]","[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-1.59882, -1.28886, 0.58985, 1.43085, 0.86034, -1.41721, -1.35553, 1.45938]","[1.04457, 1.0381, -1.04538, 1.0434, 1.04328, -1.03791, -1.03948, 1.04328]"
62,"[0, 1, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 1, 0, 0]","[0.89999, -1.09507, -0.35801, 2.11656, 2.34217, -0.90609, 1.21373, 0.44437]","[-1.04225, 1.04511, -1.04454, 1.03951, -1.04556, -1.03861, 1.0397, 1.04018]"
63,"[1, 0, 0, 1, 1, 1, 1, 1]","[0, 1, 0, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 1]","[0.72748, 0.05875, -0.21139, 1.4683, 1.44067, 0.83093, 1.39518, -1.87106]","[1.03907, -1.0528, 1.04267, -1.05177, -1.048, -1.05151, -1.04997, -1.04654]"
64,"[0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 0, 1, 0, 1]","[1.00396, -2.2112, 1.74885, -0.87945, 0.79224, -0.91061, 0.79935, -1.64388]","[1.03385, 1.04705, 1.04439, 1.04718, 1.04844, 1.04553, -1.03791, -1.03807]"
65,"[0, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-0.17272, 2.25985, 0.66948, -2.08574, -1.05612, 1.22213, 0.66761, 0.57001]","[-1.0548, -1.04641, -1.04582, -1.04468, -1.05074, 1.03308, 1.03526, 1.03784]"
66,"[1, 0, 0, 0, 1, 1, 1, 1]","[0, 1, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0]","[-1.1756, 1.45772, 1.7759, -1.04067, 1.76835, 2.76539, 1.15685, 0.05326]","[1.02929, -1.04678, -1.04699, -1.04701, 1.0292, 1.03503, 1.036, 1.03754]"
67,"[0, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0]","[1.01247, 1.22965, 0.62641, 0.79602, -1.43663, -1.00937, 1.31269, 1.21813]","[0.80163, -1.03956, 1.03523, 1.03677, 1.0389, -1.04388, 1.03735, 1.03393]"
