Example,Decoded_Bits,Polar_code,Output
10,"[0, 0, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[1.0491650104522705, 1.0437469482421875, -1.031897783279419, 1.0399583578109741, 1.0387252569198608, 1.0406749248504639, -1.030922293663025, -1.0334622859954834]"
11,"[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[-1.0430103540420532, -1.0510095357894897, 1.0382459163665771, -1.0331677198410034, -1.0458135604858398, -1.0367239713668823, 1.0412654876708984, 1.0425381660461426]"
12,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[1.0583994388580322, -1.028908610343933, 1.0473662614822388, 1.0408508777618408, 1.046595811843872, -1.029775619506836, 1.0403834581375122, -1.0285221338272095]"
13,"[1, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[-1.0365408658981323, 1.0438611507415771, -1.031514286994934, -1.0339033603668213, -1.0328328609466553, 1.0409003496170044, -1.0367920398712158, 1.041549563407898]"
14,"[0, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1.0329149961471558, -1.0280400514602661, -1.0307830572128296, 1.0389041900634766, -1.0307685136795044, -1.028367519378662, -1.0300624370574951, -1.0334235429763794]"
15,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[1.0372240543365479, 1.039372205734253, 1.0385892391204834, -1.0352176427841187, 1.0361980199813843, 1.0376890897750854, 1.0380686521530151, 1.0392791032791138]"
16,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[-1.0446972846984863, -1.044971227645874, -1.0420578718185425, -1.0379033088684082, 1.040440559387207, 1.0397958755493164, 1.0394256114959717, -1.0391268730163574]"
17,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[-1.0169051885604858, -0.4477490484714508, 0.5151149034500122, 1.0240223407745361, -0.4642486572265625, -1.0062192678451538, -1.0143617391586304, 1.0382546186447144]"
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.0546636581420898, -1.0347976684570312, 1.0462912321090698, -1.0312268733978271, -1.0359212160110474, 1.040778636932373, -1.031598687171936, -1.0328941345214844]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.0439999103546143, 1.0368903875350952, -1.0518912076950073, 1.0358716249465942, 1.035381555557251, -1.0370670557022095, 1.04022216796875, 1.0417119264602661]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.055373191833496, 1.0510367155075073, -1.0416868925094604, -1.0305081605911255, -1.0401103496551514, -1.0320518016815186, 1.0390231609344482, -1.02994704246521]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.035287857055664, -1.0386955738067627, 1.0454721450805664, 1.0383126735687256, 1.0396443605422974, 1.0395381450653076, -1.0318779945373535, 1.0406874418258667]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[1.0298222303390503, 1.0402449369430542, 1.045886516571045, -1.0295542478561401, 1.0450454950332642, -1.0287073850631714, -1.0304574966430664, -1.0324645042419434]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.0402547121047974, -1.0465588569641113, -1.0417712926864624, 1.0371956825256348, -1.0409516096115112, 1.037746548652649, 1.0396552085876465, 1.039845585823059]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.0531680583953857, -1.035530924797058, -1.03765070438385, -1.0303906202316284, -1.029694676399231, 1.0386712551116943, 1.0385606288909912, -1.0324991941452026]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.0407880544662476, 1.0429835319519043, 1.0472592115402222, 1.0387523174285889, 1.0424563884735107, -1.031450629234314, -1.0311874151229858, 1.0409127473831177]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0399291515350342, -1.032333493232727, 1.044498324394226, -1.0317085981369019, 1.0381768941879272, 1.0403908491134644, -1.031491994857788, -1.0370689630508423]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.037941336631775, 1.0337631702423096, -1.045623779296875, 1.036699891090393, -1.0406532287597656, -1.037063717842102, 1.0397650003433228, 1.0415452718734741]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0350852012634277, 1.0488067865371704, -1.0390697717666626, -1.0339107513427734, 1.0402143001556396, -1.0346165895462036, 1.039588212966919, -1.035355567932129]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.044345498085022, -1.041661262512207, 1.0462383031845093, 1.0393208265304565, -1.0391510725021362, 1.040504813194275, -1.0338776111602783, 1.041067123413086]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.039762258529663, 1.0390241146087646, 1.0471144914627075, -1.0329811573028564, -1.0383164882659912, -1.033713698387146, -1.0340754985809326, -1.035353183746338]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0367348194122314, -1.0392355918884277, -1.0389784574508667, 1.038061261177063, 1.038028359413147, 1.0385433435440063, 1.0392552614212036, 1.0391345024108887]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0409464836120605, 1.0421136617660522, -1.0347275733947754, 1.0425198078155518, 1.0411605834960938, 1.0404049158096313, 1.0394275188446045, -1.0331889390945435]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0356577634811401, -1.0543408393859863, 1.0339528322219849, -1.033704161643982, -1.0478861331939697, -1.0349663496017456, -1.0397149324417114, 1.0384019613265991]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.052047848701477, 1.0391490459442139, 1.0399612188339233, 1.0421550273895264, -1.036755919456482, 1.0417284965515137, -1.0310554504394531, -1.0344860553741455]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0432214736938477, -1.052535891532898, -1.0494328737258911, -1.0353254079818726, 1.0375975370407104, -1.037764072418213, 1.0403746366500854, 1.0413435697555542]"
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-0.9374672770500183, -1.0323758125305176, -1.0249743461608887, 1.0426652431488037, -1.0338643789291382, -1.0290628671646118, 1.0416462421417236, -1.0322576761245728]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0324565172195435, 1.0397815704345703, 1.0394481420516968, -1.0340890884399414, 1.0393906831741333, 1.0401579141616821, -1.0387365818023682, 1.0404709577560425]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0300683975219727, -1.0350574254989624, 1.0371860265731812, 1.0390135049819946, 1.0455914735794067, -1.0350738763809204, -1.0333341360092163, -1.0354589223861694]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0405138731002808, 1.0373212099075317, -1.046539068222046, -1.0372334718704224, -1.04280686378479, 1.0379457473754883, 1.0390939712524414, 1.039069652557373]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.050908088684082, 1.0433646440505981, -1.033570647239685, 1.0417745113372803, -1.0353310108184814, 1.039972186088562, 1.0391418933868408, -1.0308032035827637]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1.020377278327942, -1.0487505197525024, 1.0367012023925781, -1.0320571660995483, 1.0303771495819092, -1.034233808517456, -1.0357624292373657, 1.043013095855713]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.032670021057129, 1.0389173030853271, 1.038162112236023, 1.0399795770645142, 1.0364652872085571, 1.0402660369873047, -1.0331642627716064, -1.034253478050232]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0434520244598389, -1.049460530281067, -1.0480952262878418, -1.034770131111145, -1.0453903675079346, -1.0374164581298828, 1.0411505699157715, 1.0419559478759766]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0207850933074951, -1.0289719104766846, -1.0218908786773682, 1.0394680500030518, 1.04399836063385, -1.0285123586654663, 1.0396194458007812, -1.0240405797958374]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0419503450393677, 1.0401771068572998, 1.0395095348358154, -1.0319547653198242, -1.0358068943023682, 1.0420942306518555, -1.0328636169433594, 1.0414352416992188]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0451387166976929, -1.0394357442855835, 1.036865234375, 1.0391138792037964, -1.039052963256836, -1.035097360610962, -1.0339438915252686, -1.0363866090774536]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.033279299736023, 1.0392690896987915, -1.0464582443237305, -1.0360767841339111, 1.0356050729751587, 1.03697669506073, 1.03727126121521, 1.0385299921035767]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0517123937606812, -1.0378658771514893, 1.0466901063919067, -1.0314669609069824, 1.0411982536315918, 1.0391206741333008, 1.0380364656448364, -1.0356897115707397]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0331969261169434, 1.0425881147384644, -1.0445537567138672, 1.0397894382476807, -1.0403296947479248, -1.0320512056350708, -1.0337170362472534, 1.0409284830093384]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0228978395462036, -1.0330328941345215, -1.0306849479675293, -1.0313113927841187, -1.035825490951538, 1.0408527851104736, -1.0302166938781738, -1.0335155725479126]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0416693687438965, 1.0382590293884277, 1.0360360145568848, 1.036697268486023, 1.0385594367980957, -1.0369322299957275, 1.0400738716125488, 1.0411807298660278]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.0192866325378418, 1.0496811866760254, 1.0413055419921875, -1.0260443687438965, -1.0330890417099, -1.0282198190689087, 1.0397762060165405, -1.02613365650177]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.048884391784668, -1.039844274520874, -1.0469259023666382, 1.0396718978881836, 1.0407212972640991, 1.0405807495117188, -1.035160779953003, 1.039494276046753]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.0449440479278564, 1.0388060808181763, -1.0384700298309326, -1.0326002836227417, 1.0437766313552856, -1.032741904258728, -1.0325195789337158, -1.034887671470642]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0433919429779053, -1.0452804565429688, 1.037261962890625, 1.036370038986206, -1.041343331336975, 1.036521315574646, 1.0381742715835571, 1.0389853715896606]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.052467942237854, -1.026320457458496, 1.0390921831130981, -1.0275698900222778, -1.025329828262329, 1.0372235774993896, 1.0364798307418823, -1.0299009084701538]"
57,"[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1.0362865924835205, 1.036468267440796, -1.0435137748718262, 1.04047691822052, 1.0393198728561401, -1.034568428993225, -1.033827781677246, 1.0414292812347412]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.046365737915039, -1.0375369787216187, -1.0353937149047852, -1.0316370725631714, 1.0364495515823364, 1.0397411584854126, -1.033423900604248, -1.0357389450073242]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.046446442604065, 1.0372627973556519, 1.0380305051803589, 1.0362449884414673, -1.0407823324203491, -1.036547303199768, 1.0384540557861328, 1.0406813621520996]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0527087450027466, 1.048170804977417, 1.0416107177734375, -1.0355818271636963, 1.0424984693527222, -1.033700704574585, 1.0377081632614136, -1.035422682762146]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0416423082351685, -1.0408388376235962, -1.0443114042282104, 1.0389251708984375, -1.037846565246582, 1.0397547483444214, -1.0340279340744019, 1.040959358215332]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[0.9100732207298279, 1.0437531471252441, -1.0364643335342407, -1.0334991216659546, -1.0351907014846802, -1.0359994173049927, -1.0347522497177124, -1.0361312627792358]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0184046030044556, -1.0386682748794556, 1.0397003889083862, 1.0381622314453125, 1.039564609527588, 1.0389090776443481, 1.0390175580978394, 1.0397926568984985]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.035353660583496, -1.0310012102127075, 1.0441079139709473, 1.0396862030029297, 1.0413100719451904, 1.0400111675262451, 1.039361834526062, -1.0389082431793213]"
65,"[1, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-1.029483437538147, 0.43896204233169556, -1.0312858819961548, -1.0268571376800537, -1.0313282012939453, -1.0296543836593628, -1.0342298746109009, 1.0374854803085327]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0523838996887207, -1.0394426584243774, -1.0350983142852783, 1.0420211553573608, -1.0365161895751953, 1.041548728942871, -1.0321953296661377, -1.0329962968826294]"
67,"[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[-1.0202451944351196, 1.039120078086853, 1.0380783081054688, -1.0317031145095825, 1.0370862483978271, -1.0357706546783447, 1.0403633117675781, 1.0405231714248657]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0696498155593872, 1.0489630699157715, 1.0476562976837158, 1.040171504020691, -1.0386524200439453, -1.0272878408432007, 1.0406488180160522, -1.0288074016571045]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0322622060775757, -1.048128604888916, -1.034898281097412, -1.03324556350708, 1.0388017892837524, 1.039176106452942, -1.0365772247314453, 1.0392951965332031]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0301051139831543, 1.0407943725585938, -1.0333250761032104, 1.0394996404647827, 1.0470497608184814, -1.0325000286102295, -1.0322433710098267, -1.0312002897262573]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0405278205871582, -1.0429762601852417, 1.037700891494751, -1.0377534627914429, -1.0434938669204712, 1.0368731021881104, 1.0382839441299438, 1.0384186506271362]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0525647401809692, -1.0319750308990479, 1.0405062437057495, 1.0404057502746582, -1.0318348407745361, 1.0391063690185547, 1.0390156507492065, -1.0315477848052979]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0393906831741333, 1.037122130393982, -1.0320323705673218, -1.0313334465026855, 1.0356353521347046, -1.0342421531677246, -1.0342251062393188, 1.0410248041152954]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0345938205718994, -1.0329946279525757, -1.0310806035995483, 1.0378926992416382, 1.0353987216949463, 1.039201021194458, -1.0325499773025513, -1.0327706336975098]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0442885160446167, 1.038282871246338, 1.0395424365997314, -1.0348676443099976, -1.0462491512298584, -1.0373265743255615, 1.039781093597412, 1.0403938293457031]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0281134843826294, 1.0452524423599243, 1.0471237897872925, 1.0374293327331543, 1.0430917739868164, -1.028446912765503, 1.038520336151123, -1.0243189334869385]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0457181930541992, -1.048174262046814, -1.0342994928359985, -1.0318083763122559, -1.0327436923980713, 1.040459394454956, -1.0309703350067139, 1.0400924682617188]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0470077991485596, 1.0359734296798706, -1.0380985736846924, 1.039823055267334, -1.0400300025939941, -1.0343210697174072, -1.0340261459350586, -1.0352152585983276]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0137279033660889, -1.0458875894546509, 1.039964199066162, -1.035607933998108, 1.0348864793777466, 1.0359693765640259, 1.0368013381958008, 1.0378901958465576]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-0.9840344190597534, 1.036854863166809, -1.0368889570236206, -1.036277174949646, 1.0399127006530762, 1.0383720397949219, 1.0367382764816284, -1.039177656173706]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0354803800582886, -1.0329171419143677, 1.0441972017288208, 1.038747787475586, -1.0379408597946167, -1.0298900604248047, -1.0299586057662964, 1.0397852659225464]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.0011008977890015, 1.0419719219207764, 1.0444529056549072, -1.0294482707977295, -1.0344339609146118, 1.0398309230804443, -1.0257515907287598, -1.030344009399414]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.042231798171997, -1.0335822105407715, -1.0489392280578613, 1.0362675189971924, 1.037936806678772, -1.0366910696029663, 1.0391690731048584, 1.0400570631027222]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0246315002441406, -1.0416984558105469, -1.0405253171920776, -1.0270427465438843, -1.038585901260376, -1.0286368131637573, 1.039040446281433, -1.0274959802627563]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0470614433288574, 1.038892388343811, 1.044430136680603, 1.039044976234436, 1.041092872619629, 1.03949773311615, -1.0305485725402832, 1.0395112037658691]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0447218418121338, -1.0472289323806763, 1.0458046197891235, -1.033059000968933, 1.0448096990585327, -1.0317617654800415, -1.0327723026275635, -1.0345793962478638]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0464941263198853, 1.0391309261322021, -1.0397346019744873, 1.036695122718811, -1.0402522087097168, 1.035889744758606, 1.0382578372955322, 1.0388967990875244]"
88,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1.0033304691314697, -0.2441369891166687, -1.0345321893692017, -1.0333181619644165, -1.0289554595947266, 1.0362985134124756, 1.035522222518921, -1.034959077835083]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.042083501815796, -1.0346399545669556, 1.0448582172393799, 1.040191888809204, 1.0389035940170288, -1.0314249992370605, -1.0306264162063599, 1.0407238006591797]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0433999300003052, 1.0397508144378662, 1.043871521949768, -1.0311461687088013, 1.0364257097244263, 1.0405408143997192, -1.0323662757873535, -1.0356125831604004]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0461928844451904, -1.0323686599731445, -1.0432415008544922, 1.0363103151321411, -1.0407706499099731, -1.0350563526153564, 1.0379137992858887, 1.0402039289474487]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.051898717880249, -1.0467978715896606, -1.0406652688980103, -1.035927414894104, 1.0431135892868042, -1.0344115495681763, 1.0387213230133057, -1.0358275175094604]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0416077375411987, 1.0395299196243286, 1.0483832359313965, 1.0386533737182617, -1.036710262298584, 1.0387885570526123, -1.0317554473876953, 1.040993332862854]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0432569980621338, -1.0431617498397827, 1.0491082668304443, -1.0345356464385986, -1.037734031677246, -1.0366885662078857, -1.0361640453338623, -1.0369014739990234]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0371381044387817, 1.0387064218521118, -1.0374805927276611, 1.037421464920044, 1.0378977060317993, 1.0374724864959717, 1.0378421545028687, 1.0390161275863647]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.04714834690094, -1.0348937511444092, -1.0324825048446655, 1.0410958528518677, 1.0401313304901123, 1.0389078855514526, 1.0382972955703735, -1.0397998094558716]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0445072650909424, 1.0348424911499023, 1.037124752998352, -1.0372668504714966, -1.0454555749893188, -1.0403274297714233, -1.0416806936264038, 1.0411896705627441]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.034352421760559, -1.0404874086380005, 1.0368136167526245, 1.0415345430374146, -1.0340204238891602, 1.0387325286865234, -1.0315124988555908, -1.0372382402420044]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0417786836624146, 1.0383776426315308, -1.0509580373764038, -1.0389668941497803, 1.0374209880828857, -1.0407898426055908, 1.041239857673645, 1.0414119958877563]"
100,"[0, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[1.0467146635055542, 1.0411700010299683, -1.0219796895980835, 1.0315922498703003, -0.8259876370429993, -1.0281144380569458, 1.0343852043151855, -1.0340155363082886]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0469609498977661, -1.0484631061553955, 1.0397799015045166, -1.0349069833755493, 1.0404468774795532, 1.0405795574188232, -1.0395950078964233, 1.0410100221633911]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.047998309135437, 1.0359898805618286, 1.0367882251739502, 1.0385299921035767, 1.0436257123947144, -1.0353540182113647, -1.035372018814087, -1.039494276046753]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0440796613693237, -1.0455576181411743, -1.0462523698806763, -1.0384820699691772, -1.0443542003631592, 1.037139892578125, 1.039222240447998, 1.0387043952941895]"
