Example,Decoded_Bits,Polar_code,Output
10,"[0, 0, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[1.054174780845642, 1.0564091205596924, -1.0444989204406738, 1.0469321012496948, 1.055421233177185, 1.0484411716461182, -1.044240117073059, -1.0436863899230957]"
11,"[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[-1.0639433860778809, -1.059001088142395, 1.0467857122421265, -1.0449789762496948, -1.0570131540298462, -1.048283338546753, 1.0489929914474487, 1.0496125221252441]"
12,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[1.0503147840499878, -1.0492881536483765, 1.051118016242981, 1.0456926822662354, 1.058458924293518, -1.0452371835708618, 1.0485788583755493, -1.0413097143173218]"
13,"[1, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[-1.0626593828201294, 1.0501632690429688, -1.0422348976135254, -1.0465600490570068, -1.0526520013809204, 1.0471220016479492, -1.0472171306610107, 1.0485539436340332]"
14,"[0, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[0.9811108112335205, -1.0444633960723877, -1.0408657789230347, 1.0496238470077515, -1.0443986654281616, -1.0481059551239014, -1.047845482826233, -1.0446300506591797]"
15,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[1.0408955812454224, 1.0482949018478394, 1.0484552383422852, -1.0496597290039062, 1.0444916486740112, 1.0484682321548462, 1.0470092296600342, 1.0490951538085938]"
16,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[-1.059943675994873, -1.0596084594726562, -1.0563104152679443, -1.0529499053955078, 1.0457332134246826, 1.0470340251922607, 1.0478516817092896, -1.052333116531372]"
17,"[1, 0, 0, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[-1.0208723545074463, 0.9539108872413635, 1.0115998983383179, 1.0435949563980103, -1.0413541793823242, -1.0395618677139282, -1.0367342233657837, 1.048456072807312]"
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.0523724555969238, -1.0512694120407104, 1.0455658435821533, -1.0453201532363892, -1.0461493730545044, 1.049117922782898, -1.0459511280059814, -1.042109727859497]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.0615630149841309, 1.0507951974868774, -1.056677222251892, 1.0486140251159668, 1.0490214824676514, -1.0474276542663574, 1.0495872497558594, 1.0496506690979004]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.0509495735168457, 1.054471492767334, -1.057399034500122, -1.045318603515625, -1.0589165687561035, -1.0445910692214966, 1.048912763595581, -1.04318106174469]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0621800422668457, -1.0571823120117188, 1.0512378215789795, 1.0530362129211426, 1.040621042251587, 1.050449252128601, -1.0463217496871948, 1.0499138832092285]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[0.9217483997344971, 1.0470433235168457, 1.0481059551239014, -1.0510512590408325, 1.0469999313354492, -1.0476518869400024, -1.04795503616333, -1.045015573501587]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.044171690940857, -1.0521737337112427, -1.0530709028244019, 1.046129822731018, -1.0565464496612549, 1.046568751335144, 1.046433925628662, 1.048743724822998]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.0511499643325806, -1.054978847503662, -1.0556044578552246, -1.0496251583099365, -1.0474045276641846, 1.0429487228393555, 1.0471850633621216, -1.0476022958755493]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.069054365158081, 1.0464823246002197, 1.0450350046157837, 1.0456392765045166, 1.0513999462127686, -1.04556405544281, -1.0446738004684448, 1.0452837944030762]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0595945119857788, -1.0558708906173706, 1.0458635091781616, -1.049079179763794, 1.055625319480896, 1.0416202545166016, -1.0442081689834595, -1.0420364141464233]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0425500869750977, 1.0529929399490356, -1.0530773401260376, 1.0480204820632935, -1.0570999383926392, -1.0479278564453125, 1.04593026638031, 1.044460415840149]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0549345016479492, 1.0516773462295532, -1.0567313432693481, -1.050395131111145, 1.0552910566329956, -1.0469074249267578, 1.0434730052947998, -1.0460461378097534]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0369709730148315, -1.0573817491531372, 1.0508010387420654, 1.048573613166809, -1.0539658069610596, 1.047742486000061, -1.0462427139282227, 1.0443241596221924]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0422159433364868, 1.046596646308899, 1.0472584962844849, -1.0530803203582764, -1.05032479763031, -1.0504664182662964, -1.049277901649475, -1.0508610010147095]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0543358325958252, -1.0555161237716675, -1.053711175918579, 1.0412299633026123, 1.0409516096115112, 1.0417516231536865, 1.0406116247177124, 1.0443313121795654]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0587846040725708, 1.0448355674743652, -1.0488719940185547, 1.0455639362335205, 1.0458556413650513, 1.047169804573059, 1.0475037097930908, -1.0482672452926636]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0513768196105957, -1.0513361692428589, 1.0550683736801147, -1.0382071733474731, -1.0454730987548828, -1.0365287065505981, -1.0343480110168457, 1.048609972000122]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.060625672340393, 1.0593135356903076, 1.055108904838562, 1.0480197668075562, -1.045645833015442, 1.0507450103759766, -1.045425534248352, -1.0397478342056274]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0561714172363281, -1.0566307306289673, -1.0528985261917114, -1.0448535680770874, 1.0494335889816284, -1.0451520681381226, 1.0462607145309448, 1.0479093790054321]"
36,"[0, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[1.0507174730300903, -1.043189287185669, -1.041148066520691, 1.049933671951294, -1.0487546920776367, -1.0434952974319458, 1.0510040521621704, -1.0398927927017212]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.055101990699768, 1.0499905347824097, 1.0534001588821411, -1.0462244749069214, 1.039810061454773, 1.0476502180099487, -1.0458643436431885, 1.0446704626083374]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0549508333206177, -1.0453225374221802, 1.055098295211792, 1.048203706741333, 1.0493465662002563, -1.0478124618530273, -1.0472222566604614, -1.0408397912979126]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.041212797164917, 1.0480290651321411, -1.0546900033950806, -1.0497535467147827, -1.0557968616485596, 1.0471534729003906, 1.046937108039856, 1.0493781566619873]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0477609634399414, 1.048060655593872, -1.0448427200317383, 1.0460327863693237, -1.0467989444732666, 1.0456212759017944, 1.0459134578704834, -1.0453424453735352]"
41,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[-1.0585300922393799, -1.0531457662582397, 1.0545551776885986, -1.0452238321304321, 1.04982590675354, -1.0448137521743774, -1.0439659357070923, 1.0439491271972656]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0552634000778198, 1.0545305013656616, 1.0528358221054077, 1.0434422492980957, 1.056673526763916, 1.0447152853012085, -1.0462520122528076, -1.0394388437271118]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.04743492603302, -1.0614242553710938, -1.05563485622406, -1.0454967021942139, -1.0578861236572266, -1.048699975013733, 1.0460201501846313, 1.0469355583190918]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.050157070159912, -1.048730731010437, -1.0442911386489868, 1.0473650693893433, 1.055741310119629, -1.045646071434021, 1.0448514223098755, -1.0418193340301514]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0420202016830444, 1.0463507175445557, 1.0524684190750122, -1.0469188690185547, -1.0537381172180176, 1.04464852809906, -1.0473698377609253, 1.0462051630020142]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0484123229980469, -1.0510058403015137, 1.0532536506652832, 1.0493887662887573, -1.0521267652511597, -1.0524141788482666, -1.050766944885254, -1.048947811126709]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0242551565170288, 1.0476864576339722, -1.0555579662322998, -1.0520195960998535, 1.0430535078048706, 1.0464597940444946, 1.0460796356201172, 1.049068570137024]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0449618101119995, -1.0548062324523926, 1.0476897954940796, -1.0489933490753174, 1.0412049293518066, 1.0448081493377686, 1.0458606481552124, -1.047137975692749]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0563828945159912, 1.04641592502594, -1.0528931617736816, 1.0490202903747559, -1.0470954179763794, -1.044041633605957, -1.043266773223877, 1.047385573387146]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0503584146499634, -1.0548956394195557, -1.0447040796279907, -1.048730731010437, -1.0449740886688232, 1.04502534866333, -1.0469210147857666, -1.038979172706604]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0449389219284058, 1.0512452125549316, 1.0467675924301147, 1.0482662916183472, 1.0491652488708496, -1.0480961799621582, 1.0482653379440308, 1.0473055839538574]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.0500373840332031, 1.0517204999923706, 1.0525784492492676, -1.0473703145980835, -1.0533889532089233, -1.0439035892486572, 1.046812653541565, -1.0427697896957397]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0421513319015503, -1.0558334589004517, -1.054211139678955, 1.0470548868179321, 1.0425186157226562, 1.0472251176834106, -1.045526385307312, 1.0474326610565186]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.0461870431900024, 1.046765685081482, -1.0526779890060425, -1.0542495250701904, 1.048217535018921, -1.0535200834274292, -1.0524582862854004, -1.0499399900436401]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0605237483978271, -1.0542421340942383, 1.0460888147354126, 1.0455615520477295, -1.05885910987854, 1.0465528964996338, 1.0464589595794678, 1.0488947629928589]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0318902730941772, -1.052538514137268, 1.0463955402374268, -1.0501161813735962, -1.0451834201812744, 1.0409101247787476, 1.0436570644378662, -1.0487853288650513]"
57,"[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1.0317763090133667, 1.047118902206421, -1.056389331817627, 1.0457677841186523, 1.0502878427505493, -1.0463178157806396, -1.043701171875, 1.047899603843689]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0406147241592407, -1.0565235614776611, -1.0535986423492432, -1.053212285041809, 1.0541232824325562, 1.0454530715942383, -1.0511921644210815, -1.0494707822799683]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0571860074996948, 1.0518604516983032, 1.0433193445205688, 1.0480397939682007, -1.0582695007324219, -1.0492264032363892, 1.046427845954895, 1.0459259748458862]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0549545288085938, 1.0522135496139526, 1.053869605064392, -1.0524029731750488, 1.0553362369537354, -1.0489522218704224, 1.0454692840576172, -1.048437476158142]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0625112056732178, -1.056156873703003, -1.0546680688858032, 1.0461459159851074, -1.05567467212677, 1.0483863353729248, -1.0477707386016846, 1.047095775604248]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[0.8674724698066711, 1.0481945276260376, -1.052884817123413, -1.0548115968704224, -1.0503133535385132, -1.0502573251724243, -1.0499107837677002, -1.046717882156372]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.039057731628418, -1.053919792175293, 1.045934796333313, 1.0419355630874634, 1.0404086112976074, 1.041298747062683, 1.0414025783538818, 1.042794942855835]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0554991960525513, -1.0503997802734375, 1.0467772483825684, 1.0453259944915771, 1.0471748113632202, 1.047668218612671, 1.0473413467407227, -1.0479295253753662]"
65,"[0, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[1.0457899570465088, 1.038902759552002, -1.0389859676361084, -1.0386691093444824, -1.044757604598999, -1.0367789268493652, -1.033305287361145, 1.0481327772140503]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.059572696685791, -1.0545991659164429, -1.0431784391403198, 1.0471867322921753, -1.0453641414642334, 1.050344705581665, -1.0445067882537842, -1.0401010513305664]"
67,"[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[-1.0546045303344727, 1.0462629795074463, 1.0468418598175049, -1.044740080833435, 1.0497455596923828, -1.045211911201477, 1.0452265739440918, 1.0462497472763062]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0545965433120728, 1.0500056743621826, 1.0517126321792603, 1.0484431982040405, -1.0484755039215088, -1.041930079460144, 1.050167202949524, -1.0392221212387085]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0525150299072266, -1.0562652349472046, -1.0430129766464233, -1.0464972257614136, 1.0392796993255615, 1.048688292503357, -1.0460659265518188, 1.0441044569015503]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0544731616973877, 1.0477122068405151, -1.039862036705017, 1.046851634979248, 1.0491057634353638, -1.046722173690796, -1.047008752822876, -1.0407884120941162]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.041679859161377, -1.0563938617706299, 1.0458471775054932, -1.0495802164077759, -1.055484414100647, 1.0467363595962524, 1.0475589036941528, 1.0491139888763428]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0482308864593506, -1.0508602857589722, 1.0487020015716553, 1.0457921028137207, -1.0460667610168457, 1.0457618236541748, 1.0458732843399048, -1.0448412895202637]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0590128898620605, 1.0522316694259644, -1.0425745248794556, -1.0453604459762573, 1.0502241849899292, -1.0449371337890625, -1.0438429117202759, 1.043215036392212]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0550163984298706, -1.056830644607544, -1.0410106182098389, 1.0428141355514526, 1.0566257238388062, 1.0436601638793945, -1.0452243089675903, -1.0388970375061035]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0480005741119385, 1.0471820831298828, 1.0476380586624146, -1.045276403427124, -1.0582034587860107, -1.048256516456604, 1.0448795557022095, 1.046236515045166]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0511950254440308, 1.0489952564239502, 1.0512462854385376, 1.0457364320755005, 1.0558855533599854, -1.0442088842391968, 1.0466926097869873, -1.0411975383758545]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0469046831130981, -1.0550792217254639, -1.046895980834961, -1.0466307401657104, -1.0538265705108643, 1.0448591709136963, -1.0470706224441528, 1.0457170009613037]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0499573945999146, 1.042496919631958, -1.0476845502853394, 1.048051118850708, -1.0524519681930542, -1.051878571510315, -1.0506807565689087, -1.0484583377838135]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.024243712425232, -1.0568631887435913, 1.046043872833252, -1.051517128944397, 1.041685938835144, 1.0458688735961914, 1.0461525917053223, 1.048615574836731]"
80,"[0, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[1.040508508682251, 1.042077660560608, -1.053514838218689, -1.0476468801498413, 1.0423840284347534, 1.0451079607009888, 1.0460402965545654, -1.0465943813323975]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0556776523590088, -1.0448905229568481, 1.0450862646102905, 1.049828290939331, -1.0478914976119995, -1.0437291860580444, -1.0425562858581543, 1.045046091079712]"
82,"[1, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[-1.0518467426300049, 1.03560471534729, 1.0426095724105835, -1.048032283782959, -1.0446957349777222, 1.0450499057769775, -1.0460278987884521, -1.0381953716278076]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0473929643630981, -1.0454400777816772, -1.0549213886260986, 1.0469117164611816, 1.049073338508606, -1.0475835800170898, 1.047562599182129, 1.0463283061981201]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0514073371887207, -1.0575064420700073, -1.0540084838867188, -1.04608154296875, -1.0530674457550049, -1.0423628091812134, 1.048174500465393, -1.0410562753677368]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0450352430343628, 1.0396944284439087, 1.049973726272583, 1.0486465692520142, 1.0424461364746094, 1.0481394529342651, -1.0451518297195435, 1.0462117195129395]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0433664321899414, -1.0612311363220215, 1.04801344871521, -1.0540729761123657, 1.0483523607254028, -1.0532675981521606, -1.052476167678833, -1.0495645999908447]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0618804693222046, 1.0446499586105347, -1.0550332069396973, 1.0439379215240479, -1.0593961477279663, 1.0455588102340698, 1.0459880828857422, 1.048769235610962]"
88,"[0, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1.019669771194458, 1.0355446338653564, -1.05576753616333, -1.0493685007095337, -1.0440336465835571, 1.0403798818588257, 1.0441588163375854, -1.0484826564788818]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0385679006576538, -1.0455389022827148, 1.0448170900344849, 1.0464284420013428, 1.0504755973815918, -1.0454845428466797, -1.0424643754959106, 1.047322392463684]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0415797233581543, 1.0413697957992554, 1.0448553562164307, -1.0523734092712402, 1.0539277791976929, 1.0442464351654053, -1.0503976345062256, -1.0486047267913818]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0572865009307861, -1.0453723669052124, -1.0546228885650635, 1.0469694137573242, -1.058717966079712, -1.0487991571426392, 1.045393705368042, 1.0457245111465454]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.054054617881775, -1.058339238166809, -1.055039882659912, -1.0517109632492065, 1.0552984476089478, -1.0482876300811768, 1.0444430112838745, -1.0477012395858765]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0611861944198608, 1.041115403175354, 1.0507680177688599, 1.04719877243042, -1.0557546615600586, 1.0471136569976807, -1.0478402376174927, 1.0475064516067505]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0726211071014404, -1.0619627237319946, 1.0466015338897705, -1.0544772148132324, -1.053539752960205, -1.0523887872695923, -1.0510034561157227, -1.0477945804595947]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0385525226593018, 1.0419771671295166, -1.0557739734649658, 1.0413209199905396, 1.0391149520874023, 1.043434977531433, 1.0423284769058228, 1.0446743965148926]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0457959175109863, -1.0483919382095337, -1.043912410736084, 1.0449817180633545, 1.046005129814148, 1.0473445653915405, 1.0473520755767822, -1.0437945127487183]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.05227530002594, 1.0508685111999512, 1.0547780990600586, -1.0457743406295776, -1.0482732057571411, -1.0441527366638184, -1.0430324077606201, 1.0444098711013794]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0472666025161743, -1.0550627708435059, 1.0541893243789673, 1.0469975471496582, -1.0435879230499268, 1.0461087226867676, -1.0455933809280396, -1.0385385751724243]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0472640991210938, 1.0491665601730347, -1.054976224899292, -1.046557903289795, 1.0468498468399048, -1.0468966960906982, 1.0459665060043335, 1.0445083379745483]"
100,"[0, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[1.001233696937561, 1.0482606887817383, -1.0413199663162231, 1.04640793800354, -1.0380144119262695, -1.0397746562957764, 1.0475993156433105, -1.0404343605041504]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0477657318115234, -1.056296467781067, 1.0528533458709717, -1.0470091104507446, 1.0415363311767578, 1.0474436283111572, -1.0477030277252197, 1.0452759265899658]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0536270141601562, 1.0453503131866455, 1.055101990699768, 1.0467519760131836, 1.0500093698501587, -1.0401355028152466, -1.0477499961853027, -1.0415434837341309]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0590370893478394, -1.05641508102417, -1.0548858642578125, -1.0493872165679932, -1.0581474304199219, 1.0400593280792236, 1.0425331592559814, 1.047996997833252]"
