Example,Decoded_Bits,Polar_code,Output
10,"[0, 0, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[1.0490200519561768, 1.0505883693695068, -1.0439715385437012, 1.0397793054580688, 1.0502760410308838, 1.042590856552124, -1.040005087852478, -1.0397250652313232]"
11,"[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[-1.0440168380737305, -1.0483448505401611, 1.0419870615005493, -1.0436172485351562, -1.0431338548660278, -1.0404562950134277, 1.0401973724365234, 1.0413281917572021]"
12,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[1.051859974861145, -1.0367587804794312, 1.0441665649414062, 1.0401420593261719, 1.0556650161743164, -1.0408060550689697, 1.0419058799743652, -1.0388526916503906]"
13,"[1, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[-1.0467629432678223, 1.0462580919265747, -1.0413382053375244, -1.0428588390350342, -1.0395957231521606, 1.0388808250427246, -1.0415103435516357, 1.03877854347229]"
14,"[0, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[0.6800997257232666, -1.0370807647705078, -1.0418280363082886, 1.0424052476882935, -1.0295255184173584, -1.038745641708374, -1.036456823348999, -1.0400696992874146]"
15,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[1.0397766828536987, 1.0417335033416748, 1.0398603677749634, -1.0414029359817505, 1.0372511148452759, 1.0374231338500977, 1.0374294519424438, 1.0384811162948608]"
16,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[-1.0505554676055908, -1.0514644384384155, -1.0475068092346191, -1.0468347072601318, 1.038611650466919, 1.0375620126724243, 1.0357424020767212, -1.0460703372955322]"
17,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[-1.0320388078689575, -0.7391316294670105, -0.591648519039154, 1.0247693061828613, 0.20964473485946655, -1.0227739810943604, -1.0243335962295532, 1.0379371643066406]"
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.0511893033981323, -1.0449222326278687, 1.0472033023834229, -1.0417938232421875, -1.044012188911438, 1.04212486743927, -1.0409636497497559, -1.0392353534698486]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.0461978912353516, 1.04288649559021, -1.0458329916000366, 1.0377002954483032, 1.0427813529968262, -1.0398774147033691, 1.0413273572921753, 1.041899561882019]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.0538958311080933, 1.0569024085998535, -1.046419620513916, -1.0398586988449097, -1.0430757999420166, -1.0434092283248901, 1.0400869846343994, -1.0395931005477905]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0416715145111084, -1.0376695394515991, 1.0559477806091309, 1.038246512413025, 1.0472391843795776, 1.0395770072937012, -1.0383741855621338, 1.039381742477417]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[0.9598705172538757, 1.0483810901641846, 1.0445307493209839, -1.0383529663085938, 1.047999620437622, -1.040610432624817, -1.0373034477233887, -1.037113070487976]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.0448929071426392, -1.0454035997390747, -1.0426832437515259, 1.039368748664856, -1.0433510541915894, 1.037858486175537, 1.0397883653640747, 1.0401667356491089]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.0436370372772217, -1.0469262599945068, -1.0450725555419922, -1.0440326929092407, -1.044476866722107, 1.0365333557128906, 1.0375697612762451, -1.0441557168960571]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.054551601409912, 1.041850209236145, 1.0534147024154663, 1.0372687578201294, 1.0437661409378052, -1.039923906326294, -1.0394600629806519, 1.037479281425476]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0488749742507935, -1.0448449850082397, 1.0459641218185425, -1.0412647724151611, 1.0499227046966553, 1.0451692342758179, -1.040297031402588, -1.0429645776748657]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0361918210983276, 1.0386511087417603, -1.047520399093628, 1.0363705158233643, -1.0446853637695312, -1.0455572605133057, 1.0386852025985718, 1.0409903526306152]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0400750637054443, 1.0554286241531372, -1.0421212911605835, -1.0414968729019165, 1.0549577474594116, -1.0437920093536377, 1.0453587770462036, -1.043419361114502]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0457943677902222, -1.0409183502197266, 1.0547231435775757, 1.0393742322921753, -1.0416975021362305, 1.0394667387008667, -1.044912338256836, 1.039788007736206]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.045194387435913, 1.0460762977600098, 1.0437901020050049, -1.0409563779830933, -1.0374348163604736, -1.0434908866882324, -1.0404019355773926, -1.0428518056869507]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0474498271942139, -1.0463550090789795, -1.0457168817520142, 1.0391054153442383, 1.040223479270935, 1.039872646331787, 1.0404959917068481, 1.0391812324523926]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0464328527450562, 1.0401216745376587, -1.0438846349716187, 1.0403668880462646, 1.039007544517517, 1.0394376516342163, 1.0383505821228027, -1.04135262966156]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0584999322891235, -1.0448782444000244, 1.0530792474746704, -1.03778874874115, -1.0382561683654785, -1.0352784395217896, -1.0383267402648926, 1.0422873497009277]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0595837831497192, 1.0538983345031738, 1.0531007051467896, 1.046177864074707, -1.037225604057312, 1.0471268892288208, -1.0314853191375732, -1.03300940990448]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.038543462753296, -1.0473071336746216, -1.045956015586853, -1.0424351692199707, 1.0420634746551514, -1.0410820245742798, 1.0395727157592773, 1.0405802726745605]"
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-0.7686898708343506, -1.0339192152023315, -1.0349740982055664, 1.0424810647964478, -1.0352355241775513, -1.0358598232269287, 1.0427346229553223, -1.0367205142974854]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0363314151763916, 1.0428946018218994, 1.0504666566848755, -1.040107011795044, 1.0475949048995972, 1.0395278930664062, -1.0412347316741943, 1.0390968322753906]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0305620431900024, -1.0359351634979248, 1.0526504516601562, 1.0436861515045166, 1.0498831272125244, -1.038702368736267, -1.0371720790863037, -1.0397008657455444]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.040354609489441, 1.0407949686050415, -1.043860673904419, -1.0438668727874756, -1.0418027639389038, 1.035046100616455, 1.0344754457473755, 1.0384715795516968]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0485719442367554, 1.042198657989502, -1.0401942729949951, 1.0421477556228638, -1.040592074394226, 1.0406534671783447, 1.039197564125061, -1.0399261713027954]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1.0017528533935547, -1.0478160381317139, 1.0509347915649414, -1.0404947996139526, 1.0467654466629028, -1.0384811162948608, -1.0398114919662476, 1.0401886701583862]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.038165807723999, 1.0539478063583374, 1.0527275800704956, 1.0419361591339111, 1.0524353981018066, 1.0446478128433228, -1.0386463403701782, -1.039635419845581]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0421006679534912, -1.0504170656204224, -1.0508091449737549, -1.0444386005401611, -1.0463974475860596, -1.0437543392181396, 1.0374994277954102, 1.0401567220687866]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0320844650268555, -1.0362564325332642, -1.0348700284957886, 1.0444220304489136, 1.0579657554626465, -1.0406854152679443, 1.0443826913833618, -1.0390100479125977]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0409473180770874, 1.041700005531311, 1.0474189519882202, -1.0435495376586914, -1.0421127080917358, 1.03787362575531, -1.0397793054580688, 1.0385816097259521]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0449477434158325, -1.0444806814193726, 1.0522072315216064, 1.0415287017822266, -1.0376405715942383, -1.0448286533355713, -1.0430076122283936, -1.0458192825317383]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0343550443649292, 1.0410857200622559, -1.0455392599105835, -1.045654535293579, 1.0378525257110596, 1.0381160974502563, 1.0380558967590332, 1.0392214059829712]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.045632243156433, -1.0446147918701172, 1.0480915307998657, -1.0425373315811157, 1.0380470752716064, 1.0385040044784546, 1.0373951196670532, -1.0437698364257812]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.034224271774292, 1.0421921014785767, -1.0419631004333496, 1.0419901609420776, -1.0359911918640137, -1.0364964008331299, -1.0384007692337036, 1.040690541267395]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0312455892562866, -1.0383236408233643, -1.0353790521621704, -1.038780689239502, -1.0397212505340576, 1.0458866357803345, -1.0364640951156616, -1.0387517213821411]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0382308959960938, 1.0381050109863281, 1.035752534866333, 1.0363123416900635, 1.0410670042037964, -1.042662262916565, 1.0379804372787476, 1.039904236793518]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.0281535387039185, 1.0578179359436035, 1.0560239553451538, -1.0352585315704346, -1.0365415811538696, -1.0394964218139648, 1.044162392616272, -1.03702974319458]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0463576316833496, -1.0391223430633545, -1.0428409576416016, 1.0398766994476318, 1.0447896718978882, 1.0380957126617432, -1.0421054363250732, 1.0381271839141846]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.0373296737670898, 1.0447324514389038, -1.0403844118118286, -1.0440925359725952, 1.046168565750122, -1.0443756580352783, -1.042952537536621, -1.04529869556427]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0488630533218384, -1.045583963394165, 1.039220929145813, 1.0386364459991455, -1.0465394258499146, 1.0367004871368408, 1.0384680032730103, 1.0404046773910522]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0383588075637817, -1.044216275215149, 1.052148461341858, -1.0439597368240356, -1.0392980575561523, 1.0411449670791626, 1.0396713018417358, -1.0431183576583862]"
57,"[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1.002203106880188, 1.0345627069473267, -1.0457195043563843, 1.039624810218811, 1.0445404052734375, -1.0438283681869507, -1.0425891876220703, 1.0392165184020996]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0391982793807983, -1.048432469367981, -1.041289210319519, -1.0436139106750488, 1.0530850887298584, 1.0421547889709473, -1.0443216562271118, -1.0463119745254517]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.055751919746399, 1.0405025482177734, 1.0379348993301392, 1.0371752977371216, -1.047377347946167, -1.0454035997390747, 1.0371661186218262, 1.0412688255310059]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0508328676223755, 1.054583191871643, 1.056915521621704, -1.0434205532073975, 1.057503581047058, -1.0442372560501099, 1.048060655593872, -1.0419946908950806]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.052070140838623, -1.0425347089767456, -1.0441237688064575, 1.0397939682006836, -1.0406816005706787, 1.0391258001327515, -1.0459601879119873, 1.041139006614685]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[0.7693423628807068, 1.0467891693115234, -1.0416302680969238, -1.0419974327087402, -1.0387241840362549, -1.0441068410873413, -1.042873740196228, -1.0435642004013062]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0373610258102417, -1.0439465045928955, 1.0418024063110352, 1.040753960609436, 1.04243004322052, 1.0420466661453247, 1.0425682067871094, 1.0418754816055298]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0450340509414673, -1.0382119417190552, 1.0375583171844482, 1.0367746353149414, 1.0381579399108887, 1.0384166240692139, 1.03874671459198, -1.04519784450531]"
65,"[1, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-1.0115013122558594, 0.1013762354850769, -1.0283704996109009, -1.035071611404419, -0.37222880125045776, -1.0288645029067993, -1.0362380743026733, 1.0398368835449219]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0519338846206665, -1.0380165576934814, -1.0412042140960693, 1.0444575548171997, -1.0403040647506714, 1.0451323986053467, -1.0353695154190063, -1.0358964204788208]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[0.8794060349464417, 1.0397427082061768, 1.041839838027954, -1.0425273180007935, 1.042769193649292, -1.040535807609558, 1.041100025177002, 1.0400962829589844]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0567656755447388, 1.048793911933899, 1.0459898710250854, 1.0412312746047974, -1.0423084497451782, -1.0351043939590454, 1.0417447090148926, -1.034372329711914]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0425162315368652, -1.0463324785232544, -1.0405875444412231, -1.0406159162521362, 1.046743392944336, 1.0412089824676514, -1.0413897037506104, 1.0387948751449585]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0343846082687378, 1.0506434440612793, -1.0399715900421143, 1.0431441068649292, 1.0508419275283813, -1.0398225784301758, -1.037791132926941, -1.0400699377059937]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0371770858764648, -1.0397621393203735, 1.038055658340454, -1.0442957878112793, -1.0433143377304077, 1.0341036319732666, 1.0347177982330322, 1.0383092164993286]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0462167263031006, -1.0411748886108398, 1.0352076292037964, 1.0402547121047974, -1.0399830341339111, 1.038071870803833, 1.03695547580719, -1.0416438579559326]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0443936586380005, 1.0440973043441772, -1.0400190353393555, -1.041268229484558, 1.0470294952392578, -1.03939950466156, -1.0398337841033936, 1.038536548614502]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0432316064834595, -1.0340574979782104, -1.0414533615112305, 1.040079951286316, 1.050999641418457, 1.0431417226791382, -1.0393637418746948, -1.040543556213379]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0370557308197021, 1.0345569849014282, 1.0395044088363647, -1.0460566282272339, -1.0473085641860962, -1.0445002317428589, 1.0373083353042603, 1.0396053791046143]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0409939289093018, 1.0483577251434326, 1.0480875968933105, 1.0426476001739502, 1.057412028312683, -1.0416911840438843, 1.0431066751480103, -1.0403496026992798]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0386083126068115, -1.0482597351074219, -1.0414493083953857, -1.0433686971664429, -1.039672613143921, 1.0372239351272583, -1.0389028787612915, 1.0382970571517944]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0458002090454102, 1.0509653091430664, -1.046553611755371, 1.041118860244751, -1.0396634340286255, -1.045061469078064, -1.0435630083084106, -1.0464537143707275]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0191348791122437, -1.0432319641113281, 1.037428379058838, -1.046055793762207, 1.0372958183288574, 1.0374387502670288, 1.0378201007843018, 1.0389560461044312]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.0294702053070068, 1.038476824760437, -1.0441817045211792, -1.0458502769470215, 1.0367268323898315, 1.0380500555038452, 1.036298155784607, -1.0466322898864746]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0434356927871704, -1.0354623794555664, 1.0500915050506592, 1.0412731170654297, -1.035680890083313, -1.0354739427566528, -1.0371042490005493, 1.0405329465866089]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.011985182762146, 1.0471831560134888, 1.0508476495742798, -1.0369353294372559, -1.0385116338729858, 1.0457583665847778, -1.0332766771316528, -1.0366185903549194]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0373706817626953, -1.038209080696106, -1.0472110509872437, 1.03653085231781, 1.04059898853302, -1.043509602546692, 1.0379457473754883, 1.0392823219299316]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0336089134216309, -1.0400199890136719, -1.043213963508606, -1.036376714706421, -1.0390746593475342, -1.0393019914627075, 1.0436038970947266, -1.0371543169021606]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.046079397201538, 1.0451068878173828, 1.0516176223754883, 1.0401943922042847, 1.0451301336288452, 1.0385379791259766, -1.0396286249160767, 1.0387197732925415]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0461313724517822, -1.0453786849975586, 1.0415318012237549, -1.0442372560501099, 1.046068787574768, -1.0434026718139648, -1.0426452159881592, -1.0450928211212158]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0498565435409546, 1.0419446229934692, -1.043513536453247, 1.0397504568099976, -1.0459811687469482, 1.0368874073028564, 1.0389703512191772, 1.040771245956421]"
88,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1.0270272493362427, -0.9503195285797119, -1.0431063175201416, -1.044782042503357, -1.0397922992706299, 1.0381031036376953, 1.0370240211486816, -1.0450148582458496]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0321193933486938, -1.0416439771652222, 1.0433751344680786, 1.0403395891189575, 1.0459445714950562, -1.0422385931015015, -1.04042387008667, 1.0402002334594727]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0437440872192383, 1.0497212409973145, 1.0448243618011475, -1.0423057079315186, 1.05246102809906, 1.0437383651733398, -1.042738437652588, -1.045431137084961]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0521972179412842, -1.0444291830062866, -1.0472301244735718, 1.0382390022277832, -1.0469424724578857, -1.0449445247650146, 1.03759765625, 1.0411781072616577]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.051185131072998, -1.0423308610916138, -1.0421096086502075, -1.0422396659851074, 1.0582619905471802, -1.0427775382995605, 1.0476007461547852, -1.0411155223846436]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.051160454750061, 1.0437062978744507, 1.0536855459213257, 1.0402766466140747, -1.0390719175338745, 1.038986325263977, -1.0447465181350708, 1.041605830192566]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0482821464538574, -1.0466376543045044, 1.041530728340149, -1.04140305519104, -1.0409300327301025, -1.043987512588501, -1.0429567098617554, -1.0437558889389038]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.035233497619629, 1.0391091108322144, -1.0458191633224487, 1.0409225225448608, 1.0413235425949097, 1.0408623218536377, 1.0414292812347412, 1.0414549112319946]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0429011583328247, -1.0437976121902466, -1.0424860715866089, 1.039098858833313, 1.0368281602859497, 1.0383274555206299, 1.0380712747573853, -1.0453640222549438]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.030522346496582, 1.0456956624984741, 1.0492457151412964, -1.038853406906128, -1.0355474948883057, -1.0360265970230103, -1.0382640361785889, 1.042461633682251]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0229748487472534, -1.0309648513793945, 1.0537089109420776, 1.0457664728164673, -1.034158706665039, 1.0467489957809448, -1.0322216749191284, -1.0336740016937256]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0421738624572754, 1.0393890142440796, -1.05239737033844, -1.0454161167144775, 1.0397889614105225, -1.043809413909912, 1.039857029914856, 1.041415810585022]"
100,"[0, 0, 1, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[1.0460752248764038, 1.0499364137649536, -1.029821753501892, 1.0374090671539307, 0.018040070310235023, -1.0315476655960083, 1.041731357574463, -1.033910870552063]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.049641489982605, -1.0449541807174683, 1.0483160018920898, -1.0409209728240967, 1.0442999601364136, 1.0398677587509155, -1.0406203269958496, 1.041922688484192]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.056048035621643, 1.051535964012146, 1.0515336990356445, 1.0442229509353638, 1.0454716682434082, -1.0380957126617432, -1.0379034280776978, -1.039121389389038]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0535340309143066, -1.0435603857040405, -1.0461875200271606, -1.0459952354431152, -1.0475820302963257, 1.0350713729858398, 1.0357915163040161, 1.0399993658065796]"
