Example,Decoded_Bits,Polar_code,Output
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0349758863449097, 1.0398287773132324, -1.0358576774597168, 1.0385515689849854, -1.0374146699905396, 1.0371999740600586, 1.036974310874939, -1.0411874055862427]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1.0190789699554443, -1.0472487211227417, 1.0393023490905762, -1.0410127639770508, 1.037865161895752, -1.0390108823776245, -1.0382503271102905, 1.0391271114349365]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0433847904205322, 1.0421535968780518, 1.0439790487289429, 1.0372071266174316, 1.04678213596344, 1.0380265712738037, -1.0416535139083862, -1.041416049003601]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0374492406845093, -1.0514698028564453, -1.0393153429031372, -1.0410890579223633, -1.0429091453552246, -1.041300892829895, 1.0380470752716064, 1.0395214557647705]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0411200523376465, -1.0361788272857666, -1.0337133407592773, 1.0401439666748047, 1.0497077703475952, -1.0393106937408447, 1.0394607782363892, -1.0412554740905762]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.034127116203308, 1.0398893356323242, 1.0425472259521484, -1.0410782098770142, -1.0375741720199585, 1.0386708974838257, -1.0377005338668823, 1.0403025150299072]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0343811511993408, -1.0424540042877197, 1.0501209497451782, 1.037771224975586, -1.0386488437652588, -1.0410019159317017, -1.0419590473175049, -1.0423779487609863]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0214951038360596, 1.0346564054489136, -1.037009596824646, -1.042478084564209, 1.035744547843933, 1.0375874042510986, 1.0383391380310059, 1.0399049520492554]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.035332441329956, -1.0455834865570068, 1.0438899993896484, -1.0416384935379028, 1.0359346866607666, 1.038017988204956, 1.0375618934631348, -1.0413185358047485]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0457488298416138, 1.0316234827041626, -1.0329766273498535, 1.0399653911590576, -1.0408371686935425, -1.038797378540039, -1.040181040763855, 1.0415419340133667]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0440154075622559, -1.0315334796905518, -1.0327112674713135, -1.0354499816894531, -1.035800576210022, 1.0371662378311157, -1.039656162261963, -1.0387986898422241]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0351591110229492, 1.0357155799865723, 1.0374780893325806, 1.037128210067749, 1.034611463546753, -1.0409181118011475, 1.0389885902404785, 1.0423400402069092]"
52,"[0, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[1.0206040143966675, 1.0445067882537842, 1.0443576574325562, -1.0363723039627075, -1.0420894622802734, -1.0366191864013672, 1.037418246269226, -1.037116527557373]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0354305505752563, -1.0386383533477783, -1.0365372896194458, 1.0412890911102295, 1.027804970741272, 1.0413058996200562, -1.0424383878707886, 1.04360032081604]"
54,"[1, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[-1.0158514976501465, 1.0396816730499268, -1.0413825511932373, -1.0430394411087036, 1.030291199684143, -1.0418789386749268, -1.0407756567001343, -1.0411401987075806]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0552898645401, -1.050430417060852, 1.0357263088226318, 1.0367099046707153, -1.0489614009857178, 1.0387002229690552, 1.0390764474868774, 1.0424880981445312]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0200954675674438, -1.0388215780258179, 1.0384941101074219, -1.037266492843628, -1.0292415618896484, 1.031104564666748, 1.0322051048278809, -1.039511799812317]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-1.0170220136642456, 1.0235743522644043, -1.0405218601226807, 1.0363876819610596, 1.0389362573623657, -1.0438662767410278, -1.0490679740905762, 1.0393850803375244]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0309885740280151, -1.0434128046035767, -1.0381402969360352, -1.0400217771530151, 1.0498902797698975, 1.03551185131073, -1.042159914970398, -1.0438978672027588]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.056233286857605, 1.0331531763076782, 1.0371516942977905, 1.0362616777420044, -1.0399898290634155, -1.0453732013702393, 1.0371183156967163, 1.040984869003296]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.028079628944397, 1.0414750576019287, 1.0434842109680176, -1.0461333990097046, 1.048441767692566, -1.0455608367919922, 1.0388752222061157, -1.0446970462799072]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0501779317855835, -1.0425080060958862, -1.0426115989685059, 1.039522647857666, -1.0354552268981934, 1.0390657186508179, -1.0441745519638062, 1.0432730913162231]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[0.9580668210983276, 1.0413185358047485, -1.0390304327011108, -1.0396627187728882, -1.0367438793182373, -1.0400943756103516, -1.0391390323638916, -1.0414588451385498]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0418721437454224, -1.0448774099349976, 1.0423227548599243, 1.0407830476760864, 1.042794108390808, 1.0429317951202393, 1.0429264307022095, 1.0434354543685913]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0422613620758057, -1.033584475517273, 1.0364089012145996, 1.037210464477539, 1.0352718830108643, 1.0386117696762085, 1.0382670164108276, -1.043729543685913]"
65,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-0.9321510791778564, -0.2132260948419571, 0.2847122251987457, -0.4489109218120575, 0.104636050760746, -0.5138372182846069, -0.4650339186191559, 1.0380752086639404]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.031846284866333, -1.0382115840911865, -1.0455433130264282, 1.036587119102478, -1.0449572801589966, 1.0376677513122559, -1.042595624923706, -1.0437147617340088]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.006373643875122, 1.0327668190002441, 1.0306912660598755, -1.0331335067749023, 1.0308067798614502, -1.0407592058181763, 1.0405404567718506, 1.041011929512024]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0276153087615967, 1.0416390895843506, 1.0401487350463867, 1.034900426864624, -1.0558468103408813, -1.0432612895965576, 1.035456895828247, -1.0378923416137695]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.052331805229187, -1.037833571434021, -1.0452704429626465, -1.0397216081619263, 1.0339734554290771, 1.040435791015625, -1.0407872200012207, 1.0393620729446411]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0510406494140625, 1.04667329788208, -1.0396437644958496, 1.03730309009552, 1.034186840057373, -1.042099118232727, -1.0415652990341187, -1.0405415296554565]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0241373777389526, -1.0377938747406006, 1.0308232307434082, -1.0435152053833008, -1.0451487302780151, 1.0371888875961304, 1.038231611251831, 1.0407874584197998]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0339245796203613, -1.0361276865005493, 1.0342154502868652, 1.037085771560669, -1.0385257005691528, 1.0347877740859985, 1.0357563495635986, -1.0408622026443481]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0452029705047607, 1.036614179611206, -1.0512521266937256, -1.0442380905151367, 1.042271375656128, -1.0448873043060303, -1.0447704792022705, 1.0387071371078491]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.047401785850525, -1.034238576889038, -1.03973388671875, 1.037192463874817, 1.043770670890808, 1.038450002670288, -1.0422207117080688, -1.0424697399139404]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.028963565826416, 1.0340266227722168, 1.0282158851623535, -1.0431519746780396, -1.0423455238342285, -1.0445876121520996, 1.0397651195526123, 1.0403062105178833]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.046051263809204, 1.0383021831512451, 1.0426125526428223, 1.0397381782531738, 1.0469403266906738, -1.0389677286148071, 1.0381317138671875, -1.0403268337249756]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.034042477607727, -1.0399839878082275, -1.046067714691162, -1.04170823097229, -1.0362036228179932, 1.037958025932312, -1.038753867149353, 1.0396335124969482]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.037150502204895, 1.0475002527236938, -1.0478230714797974, 1.037089467048645, -1.038838505744934, -1.0414552688598633, -1.0422767400741577, -1.0431597232818604]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0034193992614746, -1.038209319114685, 1.0314455032348633, -1.0432710647583008, 1.0344579219818115, 1.037308692932129, 1.0380597114562988, 1.0405081510543823]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.039649486541748, 1.0380899906158447, -1.0432870388031006, -1.0454144477844238, 1.0298603773117065, 1.0330755710601807, 1.0311775207519531, -1.0434401035308838]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0511653423309326, -1.0366255044937134, 1.0339574813842773, 1.0374912023544312, -1.0425057411193848, -1.0399765968322754, -1.042771339416504, 1.0396432876586914]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.0109326839447021, 1.0403305292129517, 1.0257632732391357, -1.034101963043213, -1.0316637754440308, 1.0379492044448853, -1.0367521047592163, -1.0365350246429443]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.030495285987854, -1.0394021272659302, -1.0511680841445923, 1.0370908975601196, 1.0339086055755615, -1.0431737899780273, 1.0405627489089966, 1.0420894622802734]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0508064031600952, -1.045670509338379, -1.0535520315170288, -1.0413457155227661, -1.0502009391784668, -1.0408841371536255, 1.0377429723739624, -1.0427932739257812]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0307540893554688, 1.037847638130188, 1.0300626754760742, 1.0404407978057861, 1.0281994342803955, 1.0409895181655884, -1.0399503707885742, 1.041922926902771]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0298864841461182, -1.0472077131271362, 1.025665044784546, -1.0428541898727417, 1.028320550918579, -1.0414272546768188, -1.041802167892456, -1.0416501760482788]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0537117719650269, 1.0367788076400757, -1.0511178970336914, 1.0375983715057373, -1.0472465753555298, 1.0382744073867798, 1.0387134552001953, 1.043133020401001]"
88,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1.0110279321670532, -0.8208627700805664, 0.8900493383407593, -1.0403554439544678, -1.0328058004379272, 0.9828352928161621, 1.0142990350723267, -1.0382344722747803]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0310156345367432, -1.0414458513259888, 1.0260571241378784, 1.0401357412338257, 1.0411075353622437, -1.0388318300247192, -1.0420328378677368, 1.0411620140075684]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0302215814590454, 1.0335257053375244, 1.018256425857544, -1.0402202606201172, 1.0468976497650146, 1.0371112823486328, -1.040906548500061, -1.0410653352737427]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.053329586982727, -1.0402487516403198, -1.0501772165298462, 1.0369844436645508, -1.039164662361145, -1.044089436531067, 1.0397828817367554, 1.0421489477157593]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0280131101608276, -1.0488306283950806, -1.0497961044311523, -1.0445624589920044, 1.047305941581726, -1.0430091619491577, 1.0386130809783936, -1.042894959449768]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0489774942398071, 1.0356227159500122, 1.0308672189712524, 1.0399208068847656, -1.0382940769195557, 1.0398417711257935, -1.042582631111145, 1.0427476167678833]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0536963939666748, -1.0493965148925781, 1.0280039310455322, -1.0443357229232788, -1.041541337966919, -1.0438369512557983, -1.0438908338546753, -1.0446174144744873]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0322670936584473, 1.0409642457962036, -1.0426671504974365, 1.0394922494888306, 1.0395504236221313, 1.0414584875106812, 1.041990041732788, 1.043260931968689]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0302910804748535, -1.038773536682129, -1.0364274978637695, 1.035597562789917, 1.034892201423645, 1.0363785028457642, 1.0362064838409424, -1.042422890663147]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.054121732711792, 1.0347260236740112, 1.033083438873291, -1.0427265167236328, -1.0469660758972168, -1.0444953441619873, -1.0452667474746704, 1.0390336513519287]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0558520555496216, -1.0389609336853027, 1.0387903451919556, 1.035050868988037, -1.0469599962234497, 1.035961389541626, -1.0427016019821167, -1.042743444442749]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.021254062652588, 1.037515640258789, -1.0446786880493164, -1.0446586608886719, 1.030462384223938, -1.0459569692611694, 1.0374784469604492, 1.0398153066635132]"
100,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.9374959468841553, -0.47385233640670776, 0.4891451299190521, 0.9274266362190247, 0.7228925228118896, -0.7410567998886108, 0.9965597987174988, -1.0011622905731201]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0251433849334717, -1.0429109334945679, 1.0384788513183594, -1.0408926010131836, 1.0288220643997192, 1.0390150547027588, -1.0427701473236084, 1.0414520502090454]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0177922248840332, 1.038140892982483, 1.0402097702026367, 1.036290168762207, 1.0257411003112793, -1.0473078489303589, -1.0467654466629028, -1.048866868019104]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0593159198760986, -1.0415836572647095, -1.041064977645874, -1.0447406768798828, -1.0453859567642212, 1.0370734930038452, 1.0376884937286377, 1.041400671005249]"
