Example,Decoded_Bits,Polar_code,Output
10,"[0, 0, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[1.0571609735488892, 1.0501642227172852, -1.0500781536102295, 1.0501631498336792, 1.0530517101287842, 1.048490285873413, -1.0520169734954834, -1.0494414567947388]"
11,"[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[-1.0428946018218994, -1.0412439107894897, 1.0569063425064087, -1.0419586896896362, -1.0476782321929932, -1.046952247619629, 1.0620685815811157, 1.0597546100616455]"
12,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[1.0586248636245728, -1.0451676845550537, 1.053314208984375, 1.0512944459915161, 1.056045651435852, -1.050083875656128, 1.0498319864273071, -1.0498048067092896]"
13,"[1, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[-1.0433799028396606, 1.0677142143249512, -1.037354826927185, -1.0442044734954834, -1.0452378988265991, 1.0588138103485107, -1.0448801517486572, 1.0597214698791504]"
14,"[0, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[0.8197519779205322, -1.0426241159439087, -1.0425610542297363, 1.050995111465454, -1.045631766319275, -1.049161434173584, -1.0475529432296753, -1.04624342918396]"
15,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[1.0652791261672974, 1.0583592653274536, 1.058943271636963, -1.0489473342895508, 1.0543169975280762, 1.0580530166625977, 1.0584076642990112, 1.0592905282974243]"
16,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[-1.0553346872329712, -1.0589278936386108, -1.0559862852096558, -1.0528346300125122, 1.048685908317566, 1.0483899116516113, 1.0489636659622192, -1.0539978742599487]"
17,"[1, 0, 0, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[-0.5373493432998657, 1.012142539024353, 1.0433472394943237, 1.0525410175323486, -1.0395947694778442, -1.042717695236206, -1.0400515794754028, 1.0545718669891357]"
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.051922082901001, -1.0545258522033691, 1.043891191482544, -1.0532927513122559, -1.0511544942855835, 1.0492393970489502, -1.05436372756958, -1.0537854433059692]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.0426855087280273, 1.064949870109558, -1.0471601486206055, 1.0589994192123413, 1.056360125541687, -1.0472161769866943, 1.0612454414367676, 1.0595171451568604]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.0521860122680664, 1.0547782182693481, -1.058025598526001, -1.0522871017456055, -1.0597314834594727, -1.0514802932739258, 1.0497329235076904, -1.052535057067871]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0449532270431519, -1.0516971349716187, 1.0557245016098022, 1.0579466819763184, 1.05243718624115, 1.0600759983062744, -1.0456682443618774, 1.0593430995941162]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[0.6479122638702393, 1.046489953994751, 1.0479322671890259, -1.0522704124450684, 1.048007845878601, -1.0502272844314575, -1.0490314960479736, -1.0507136583328247]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.0637896060943604, -1.0452581644058228, -1.0475013256072998, 1.0545822381973267, -1.0507047176361084, 1.0553059577941895, 1.0555115938186646, 1.0590989589691162]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.060286045074463, -1.0542420148849487, -1.054776906967163, -1.0550261735916138, -1.0530924797058105, 1.0471405982971191, 1.049919843673706, -1.0533645153045654]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.041176676750183, 1.0611045360565186, 1.0547138452529907, 1.0583152770996094, 1.0550191402435303, -1.0458160638809204, -1.044775128364563, 1.0577988624572754]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0405203104019165, -1.0519981384277344, 1.0489463806152344, -1.048907995223999, 1.0583518743515015, 1.046234369277954, -1.043156385421753, -1.0445687770843506]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0568770170211792, 1.0641075372695923, -1.0462325811386108, 1.055368423461914, -1.0498796701431274, -1.0502532720565796, 1.0565071105957031, 1.0569106340408325]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0459097623825073, 1.052596926689148, -1.0554885864257812, -1.0509388446807861, 1.0552183389663696, -1.0478229522705078, 1.0472537279129028, -1.0499472618103027]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0569525957107544, -1.0527311563491821, 1.0528777837753296, 1.0532886981964111, -1.048750877380371, 1.0575417280197144, -1.0473322868347168, 1.0553847551345825]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.057479739189148, 1.047006607055664, 1.049354910850525, -1.0537937879562378, -1.052649974822998, -1.0507605075836182, -1.0484062433242798, -1.0510821342468262]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0488194227218628, -1.0470435619354248, -1.0486021041870117, 1.0469375848770142, 1.0476120710372925, 1.0512186288833618, 1.0497227907180786, 1.0540379285812378]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0510344505310059, 1.0528032779693604, -1.0454565286636353, 1.048757791519165, 1.0468629598617554, 1.0473511219024658, 1.0483994483947754, -1.0506651401519775]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0552560091018677, -1.0446991920471191, 1.057999849319458, -1.0411601066589355, -1.0420516729354858, -1.042351245880127, -1.0387681722640991, 1.0562238693237305]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0559839010238647, 1.0515283346176147, 1.0503336191177368, 1.05005943775177, -1.051000952720642, 1.0495179891586304, -1.053798794746399, -1.050757646560669]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0443960428237915, -1.0450894832611084, -1.0494418144226074, -1.0426160097122192, 1.0562933683395386, -1.046652913093567, 1.0606237649917603, 1.0585005283355713]"
36,"[0, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[1.0611724853515625, -1.0419822931289673, -1.0422368049621582, 1.051039457321167, -1.05655038356781, -1.0471291542053223, 1.0482603311538696, -1.0492222309112549]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0427206754684448, 1.067595362663269, 1.0549317598342896, -1.044390082359314, 1.0535321235656738, 1.05917489528656, -1.0445458889007568, 1.0582644939422607]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.044622778892517, -1.043824315071106, 1.0516116619110107, 1.0501857995986938, 1.0483736991882324, -1.0489073991775513, -1.0502667427062988, -1.0480278730392456]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0533230304718018, 1.06209135055542, -1.0501476526260376, -1.0460065603256226, -1.0512309074401855, 1.0549168586730957, 1.0562219619750977, 1.0609676837921143]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0575330257415771, 1.0530707836151123, -1.0458767414093018, 1.0504167079925537, -1.0528151988983154, 1.0473352670669556, 1.048488974571228, -1.0511057376861572]"
41,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[-1.0414539575576782, -1.0419666767120361, 1.0569243431091309, -1.0445185899734497, 1.0539019107818604, -1.0457954406738281, -1.0435822010040283, 1.057976484298706]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0447266101837158, 1.053187370300293, 1.0522874593734741, 1.0511806011199951, 1.0585041046142578, 1.0481113195419312, -1.0465121269226074, -1.0427871942520142]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0563236474990845, -1.045636773109436, -1.0512536764144897, -1.0453860759735107, -1.0500866174697876, -1.0497592687606812, 1.0588277578353882, 1.0581464767456055]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0391074419021606, -1.0428422689437866, -1.0416470766067505, 1.0522619485855103, 1.0566446781158447, -1.0481935739517212, 1.0494192838668823, -1.048957109451294]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0589141845703125, 1.0633373260498047, 1.056248426437378, -1.0463714599609375, -1.0477159023284912, 1.0574487447738647, -1.0466724634170532, 1.0572419166564941]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0619723796844482, -1.0467336177825928, 1.054173231124878, 1.0508253574371338, -1.0507997274398804, -1.052152395248413, -1.0522669553756714, -1.050516963005066]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.040470838546753, 1.0543560981750488, -1.0526747703552246, -1.053628921508789, 1.0505954027175903, 1.0527963638305664, 1.0525352954864502, 1.0550481081008911]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0507447719573975, -1.0538760423660278, 1.0496151447296143, -1.053983449935913, 1.0432662963867188, 1.0450406074523926, 1.044618010520935, -1.0536766052246094]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.043958067893982, 1.0612306594848633, -1.0461409091949463, 1.0581058263778687, -1.041430115699768, -1.0462415218353271, -1.045631766319275, 1.0572339296340942]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0389143228530884, -1.0494155883789062, -1.050307035446167, -1.0488053560256958, -1.0463331937789917, 1.047468662261963, -1.0505576133728027, -1.0473759174346924]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0559145212173462, 1.0640047788619995, 1.0523836612701416, 1.0543735027313232, 1.056046724319458, -1.0501973628997803, 1.0562374591827393, 1.0583491325378418]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.042470932006836, 1.0524252653121948, 1.0513371229171753, -1.0496481657028198, -1.0531693696975708, -1.0488284826278687, 1.0490256547927856, -1.050156831741333]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0581861734390259, -1.051279067993164, -1.0480607748031616, 1.0557283163070679, 1.0502909421920776, 1.057641863822937, -1.0467933416366577, 1.0568081140518188]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.0611066818237305, 1.0481657981872559, -1.0554661750793457, -1.054444670677185, 1.049402117729187, -1.053550124168396, -1.0528578758239746, -1.0513737201690674]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0528210401535034, -1.0450421571731567, 1.0479016304016113, 1.0513935089111328, -1.0534746646881104, 1.0521790981292725, 1.0518741607666016, 1.0554698705673218]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0410791635513306, -1.0498191118240356, 1.0491455793380737, -1.052825927734375, -1.0511929988861084, 1.0454859733581543, 1.0467008352279663, -1.0520031452178955]"
57,"[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1.054363489151001, 1.0577642917633057, -1.0489705801010132, 1.0565177202224731, 1.0571054220199585, -1.0491199493408203, -1.0468158721923828, 1.0569052696228027]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0605281591415405, -1.0508147478103638, -1.0536160469055176, -1.0530835390090942, 1.0591744184494019, 1.0498559474945068, -1.050858736038208, -1.0508737564086914]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0550786256790161, 1.0607995986938477, 1.0471034049987793, 1.0528090000152588, -1.054012656211853, -1.0536686182022095, 1.0526012182235718, 1.052858591079712]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0608205795288086, 1.0534584522247314, 1.0538228750228882, -1.0540094375610352, 1.0551608800888062, -1.0519402027130127, 1.0502272844314575, -1.0513346195220947]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0541540384292603, -1.0513306856155396, -1.0522940158843994, 1.0492569208145142, -1.050995111465454, 1.0530426502227783, -1.0519479513168335, 1.052788496017456]"
62,"[1, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[-0.8143096566200256, 1.0414714813232422, -1.0612685680389404, -1.057913064956665, -1.0539724826812744, -1.0566017627716064, -1.0581450462341309, -1.0541118383407593]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0416311025619507, -1.0450292825698853, 1.049542784690857, 1.0479108095169067, 1.0469163656234741, 1.0494933128356934, 1.0502467155456543, 1.0538135766983032]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0476723909378052, -1.0475112199783325, 1.0494383573532104, 1.0491775274276733, 1.049044132232666, 1.0480146408081055, 1.0475502014160156, -1.0495750904083252]"
65,"[0, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[1.0525966882705688, 1.0559026002883911, -1.0368361473083496, -1.0415828227996826, -1.0411661863327026, -1.0425381660461426, -1.0381059646606445, 1.0574311017990112]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.055785059928894, -1.0568389892578125, -1.050708532333374, 1.0498461723327637, -1.0507668256759644, 1.0491214990615845, -1.0535026788711548, -1.0504958629608154]"
67,"[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[-1.0450578927993774, 1.052003264427185, 1.0569242238998413, -1.0426630973815918, 1.0564616918563843, -1.0466517210006714, 1.058573842048645, 1.0568883419036865]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0640957355499268, 1.0520315170288086, 1.051330804824829, 1.0496870279312134, -1.0562517642974854, -1.0456782579421997, 1.0472644567489624, -1.0480635166168213]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0416749715805054, -1.0498713254928589, -1.0380750894546509, -1.0447322130203247, 1.05325448513031, 1.0596503019332886, -1.044551968574524, 1.0576190948486328]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.04441237449646, 1.0518698692321777, -1.0457054376602173, 1.0493650436401367, 1.0480997562408447, -1.045091986656189, -1.0493807792663574, -1.0468063354492188]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0495532751083374, -1.0494952201843262, 1.0537644624710083, -1.045519471168518, -1.0511196851730347, 1.0535391569137573, 1.0551538467407227, 1.0607272386550903]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0578744411468506, -1.0500988960266113, 1.0531624555587769, 1.0505706071853638, -1.0525320768356323, 1.048966884613037, 1.0487136840820312, -1.0497004985809326]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.041098952293396, 1.0594533681869507, -1.0388861894607544, -1.0446994304656982, 1.0540618896484375, -1.045678734779358, -1.0433789491653442, 1.058708667755127]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0442039966583252, -1.0547441244125366, -1.044494390487671, 1.052072286605835, 1.0585277080535889, 1.0474066734313965, -1.0449174642562866, -1.0418851375579834]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0564184188842773, 1.0563433170318604, 1.0554150342941284, -1.0448575019836426, -1.0506556034088135, -1.049437165260315, 1.0581680536270142, 1.05864679813385]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0353668928146362, 1.052903413772583, 1.0536304712295532, 1.0512479543685913, 1.0571215152740479, -1.0452430248260498, 1.0495222806930542, -1.0474568605422974]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0608659982681274, -1.0491759777069092, -1.0443295240402222, -1.046407699584961, -1.0482484102249146, 1.0573066473007202, -1.0463229417800903, 1.057517170906067]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0615251064300537, 1.050241470336914, -1.0508580207824707, 1.050696849822998, -1.049623966217041, -1.0516465902328491, -1.0521315336227417, -1.0496896505355835]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0370060205459595, -1.052132248878479, 1.0525012016296387, -1.0532807111740112, 1.0500227212905884, 1.0518113374710083, 1.0518933534622192, 1.054314136505127]"
80,"[0, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[1.0487699508666992, 1.039924144744873, -1.052599549293518, -1.0530643463134766, 1.0453418493270874, 1.0466901063919067, 1.0454752445220947, -1.0533154010772705]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.042770266532898, -1.0431259870529175, 1.053849458694458, 1.0583841800689697, -1.0419741868972778, -1.046311855316162, -1.045264482498169, 1.057491421699524]"
82,"[1, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[-1.0383487939834595, 1.040503740310669, 1.0467272996902466, -1.0464917421340942, -1.0465739965438843, 1.048019289970398, -1.0492017269134521, -1.0462141036987305]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0561050176620483, -1.048264980316162, -1.0472571849822998, 1.0539464950561523, 1.056000828742981, -1.0498918294906616, 1.0554791688919067, 1.058318853378296]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0424699783325195, -1.0587748289108276, -1.0525964498519897, -1.0472291707992554, -1.0526877641677856, -1.0461617708206177, 1.0497876405715942, -1.0489721298217773]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0595086812973022, 1.0481399297714233, 1.0522847175598145, 1.0544129610061646, 1.050649881362915, 1.0573341846466064, -1.0464251041412354, 1.057123064994812]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0599089860916138, -1.0605844259262085, 1.0476065874099731, -1.0536658763885498, 1.049201250076294, -1.0523661375045776, -1.052842617034912, -1.0505555868148804]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0565541982650757, 1.0470478534698486, -1.0507885217666626, 1.0510756969451904, -1.0536423921585083, 1.0519249439239502, 1.0514724254608154, 1.0551375150680542]"
88,"[0, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1.0403958559036255, 1.0418860912322998, -1.0542645454406738, -1.051449179649353, -1.0509226322174072, 1.0455387830734253, 1.046982765197754, -1.05159592628479]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0586539506912231, -1.047936201095581, 1.0518630743026733, 1.0558106899261475, 1.0570141077041626, -1.0487842559814453, -1.0462651252746582, 1.0573335886001587]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0624581575393677, 1.0457779169082642, 1.0479432344436646, -1.051986813545227, 1.0591717958450317, 1.049176573753357, -1.049747347831726, -1.0498567819595337]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0584614276885986, -1.0528234243392944, -1.050074815750122, 1.0521537065505981, -1.0545942783355713, -1.053604245185852, 1.0516194105148315, 1.052240252494812]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0615497827529907, -1.0597518682479858, -1.054131269454956, -1.0526739358901978, 1.055092453956604, -1.0506653785705566, 1.0503829717636108, -1.0508358478546143]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.055719256401062, 1.0428508520126343, 1.048112154006958, 1.0502965450286865, -1.0512943267822266, 1.0530527830123901, -1.0516924858093262, 1.0535985231399536]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.063463568687439, -1.0667808055877686, 1.0421667098999023, -1.0576390027999878, -1.0564078092575073, -1.0587165355682373, -1.0577890872955322, -1.055245280265808]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0432381629943848, 1.0463703870773315, -1.0488224029541016, 1.047360897064209, 1.0473127365112305, 1.049502968788147, 1.0498461723327637, 1.0513389110565186]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.053347110748291, -1.0508661270141602, -1.0474969148635864, 1.0473829507827759, 1.048004150390625, 1.0479778051376343, 1.0466675758361816, -1.0519481897354126]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.043771743774414, 1.0571041107177734, 1.0571846961975098, -1.0446486473083496, -1.0408738851547241, -1.0454084873199463, -1.043739676475525, 1.0571744441986084]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.038541555404663, -1.0555312633514404, 1.0522119998931885, 1.0539777278900146, -1.045873761177063, 1.0476524829864502, -1.0456862449645996, -1.0451172590255737]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0540986061096191, 1.055640697479248, -1.0509055852890015, -1.0454542636871338, 1.0554578304290771, -1.049432396888733, 1.0577563047409058, 1.0579564571380615]"
100,"[0, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[1.040995717048645, 1.0510207414627075, -1.0395755767822266, 1.047512412071228, -1.048892617225647, -1.0430244207382202, 1.0459644794464111, -1.0485764741897583]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0586538314819336, -1.0505558252334595, 1.055928111076355, -1.04605233669281, 1.0519447326660156, 1.057938814163208, -1.0461459159851074, 1.0569485425949097]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0604926347732544, 1.0510083436965942, 1.0542224645614624, 1.0474441051483154, 1.0474199056625366, -1.046651005744934, -1.052290439605713, -1.0487123727798462]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0572452545166016, -1.04931640625, -1.051430344581604, -1.05124032497406, -1.0534915924072266, 1.0466479063034058, 1.04927659034729, 1.053723931312561]"
