Example,Decoded_Bits,Polar_code,Output
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0345932245254517, -1.0437442064285278, 1.051560640335083, 1.046877384185791, 1.0544705390930176, 1.0479639768600464, -1.0415894985198975, 1.0483410358428955]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[1.0214924812316895, 1.0402899980545044, 1.0450773239135742, -1.0384896993637085, 1.0492234230041504, -1.038145899772644, -1.0404930114746094, -1.0389281511306763]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.0524401664733887, -1.0501536130905151, -1.0504313707351685, 1.0431543588638306, -1.048686146736145, 1.0444109439849854, 1.0450570583343506, 1.0445196628570557]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.0621346235275269, -1.0449552536010742, -1.0433984994888306, -1.0408930778503418, -1.0399442911148071, 1.0400627851486206, 1.040653109550476, -1.0451127290725708]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.0467630624771118, 1.0463876724243164, 1.0524252653121948, 1.0466060638427734, 1.0547075271606445, -1.033699631690979, -1.0443364381790161, 1.0458905696868896]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0434505939483643, -1.0433661937713623, 1.045554518699646, -1.0407716035842896, 1.045592188835144, 1.0420278310775757, -1.0446940660476685, -1.0450494289398193]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0488767623901367, 1.0430985689163208, -1.053389549255371, 1.0442649126052856, -1.0482555627822876, -1.0462106466293335, 1.0445215702056885, 1.0457698106765747]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0393218994140625, 1.0461260080337524, -1.0405117273330688, -1.0415087938308716, 1.044411063194275, -1.0410778522491455, 1.0422234535217285, -1.0447978973388672]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0532846450805664, -1.0470083951950073, 1.0440784692764282, 1.0438849925994873, -1.0510042905807495, 1.0454670190811157, -1.0468292236328125, 1.0455102920532227]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.050038456916809, 1.0411403179168701, 1.0420070886611938, -1.0456302165985107, -1.051620364189148, -1.0435404777526855, -1.0441139936447144, -1.0455373525619507]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0486235618591309, -1.0447983741760254, -1.0467016696929932, 1.0374135971069336, 1.0363811254501343, 1.0408328771591187, 1.0411542654037476, 1.0416150093078613]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0322859287261963, 1.0532912015914917, -1.037226676940918, 1.0470775365829468, 1.0464751720428467, 1.046739935874939, 1.0470672845840454, -1.0383460521697998]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.060782790184021, -1.0404834747314453, 1.050786018371582, -1.0472017526626587, -1.0403985977172852, -1.0394757986068726, -1.0457218885421753, 1.0493816137313843]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0552459955215454, 1.0470800399780273, 1.0440659523010254, 1.0468682050704956, -1.0380715131759644, 1.0471453666687012, -1.0392802953720093, -1.0399831533432007]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0490704774856567, -1.0510092973709106, -1.046949863433838, -1.052446961402893, 1.0426326990127563, -1.05095374584198, 1.043337345123291, 1.0449389219284058]"
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-0.9755661487579346, -1.0419059991836548, -1.0258302688598633, 1.0328962802886963, -1.0351438522338867, -1.0316885709762573, 1.0367913246154785, -1.040811538696289]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0407160520553589, 1.0465703010559082, 1.0487382411956787, -1.0448501110076904, 1.0520225763320923, 1.0463930368423462, -1.045637845993042, 1.0471082925796509]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0452914237976074, -1.0483794212341309, 1.0458067655563354, 1.0454938411712646, 1.046994924545288, -1.0452260971069336, -1.046573281288147, -1.0483121871948242]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0420081615447998, 1.0411205291748047, -1.049865961074829, -1.0493372678756714, -1.0523147583007812, 1.0439633131027222, 1.0439244508743286, 1.0430502891540527]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0596160888671875, 1.0551471710205078, -1.0351533889770508, 1.0474185943603516, -1.039506196975708, 1.046105146408081, 1.045935034751892, -1.0425565242767334]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1.0328551530838013, -1.0441335439682007, 1.0489811897277832, -1.0488256216049194, 1.0486271381378174, -1.0427802801132202, -1.0465102195739746, 1.0466532707214355]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0494555234909058, 1.0462725162506104, 1.0432522296905518, 1.0419656038284302, 1.047037959098816, 1.044333577156067, -1.0455138683319092, -1.0482699871063232]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0478112697601318, -1.0566271543502808, -1.050809383392334, -1.0530356168746948, -1.0511817932128906, -1.0506495237350464, 1.0432995557785034, 1.0438082218170166]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0408259630203247, -1.0426777601242065, -1.0369435548782349, 1.0474897623062134, 1.0487754344940186, -1.037581443786621, 1.0449702739715576, -1.0432813167572021]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0492488145828247, 1.0487799644470215, 1.0486587285995483, -1.0491383075714111, -1.0484731197357178, 1.0434491634368896, -1.0443267822265625, 1.0428216457366943]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0490429401397705, -1.0479118824005127, 1.045169472694397, 1.0396699905395508, -1.0524511337280273, -1.0446768999099731, -1.0471467971801758, -1.0484118461608887]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0308172702789307, 1.0410372018814087, -1.052027702331543, -1.0495376586914062, 1.0342093706130981, 1.0391639471054077, 1.0392650365829468, 1.039088487625122]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0553107261657715, -1.0429257154464722, 1.0491008758544922, -1.0385940074920654, 1.0441123247146606, 1.044248104095459, 1.0451689958572388, -1.044311285018921]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0497857332229614, 1.0425435304641724, -1.0517945289611816, 1.0471477508544922, -1.0430692434310913, -1.0457730293273926, -1.0502887964248657, 1.0477570295333862]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0498197078704834, -1.0458580255508423, -1.053527593612671, -1.04496431350708, -1.0422279834747314, 1.045468807220459, -1.0466817617416382, -1.049234390258789]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0395057201385498, 1.039046049118042, 1.0387959480285645, 1.0429750680923462, 1.044407606124878, -1.0502599477767944, 1.0434163808822632, 1.0454298257827759]"
52,"[0, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[1.0046191215515137, 1.0459612607955933, 1.0443694591522217, -1.0352915525436401, -1.0408909320831299, -1.0352715253829956, 1.0431227684020996, -1.0428826808929443]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0483372211456299, -1.0467277765274048, -1.0530937910079956, 1.0448088645935059, 1.045098066329956, 1.0448004007339478, -1.0501444339752197, 1.0455610752105713]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[0.9830952882766724, 1.037685751914978, -1.0563273429870605, -1.049217939376831, 1.045544981956482, -1.0464342832565308, -1.0465139150619507, -1.048017978668213]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0493801832199097, -1.0521827936172485, 1.0339897871017456, 1.0408518314361572, -1.0484775304794312, 1.0427693128585815, 1.0428459644317627, 1.0434441566467285]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.022498369216919, -1.0425410270690918, 1.041732907295227, -1.0405460596084595, -1.0390815734863281, 1.0392777919769287, 1.0388647317886353, -1.0458080768585205]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-1.0156450271606445, 1.0382773876190186, -1.0483958721160889, 1.0432833433151245, 1.042933464050293, -1.0457432270050049, -1.0520178079605103, 1.0450104475021362]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0458134412765503, -1.0456864833831787, -1.055458426475525, -1.045401930809021, 1.0476123094558716, 1.039075493812561, -1.0467909574508667, -1.0506865978240967]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0547029972076416, 1.036450982093811, 1.0389450788497925, 1.0410670042037964, -1.0474848747253418, -1.0492557287216187, 1.0406761169433594, 1.043381690979004]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.051928997039795, 1.0455152988433838, 1.0479202270507812, -1.0469797849655151, 1.0487918853759766, -1.0464048385620117, 1.041922926902771, -1.0470802783966064]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0483779907226562, -1.0491279363632202, -1.054932951927185, 1.0424561500549316, -1.0484905242919922, 1.043552279472351, -1.0490201711654663, 1.0435296297073364]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1.015457272529602, 1.0404257774353027, -1.0546977519989014, -1.0454175472259521, -1.051741600036621, -1.0442942380905151, -1.0455796718597412, -1.04744553565979]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0224913358688354, -1.0471729040145874, 1.039565920829773, 1.039457082748413, 1.0381592512130737, 1.0407932996749878, 1.0412975549697876, 1.042490005493164]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0371935367584229, -1.0410233736038208, 1.0473500490188599, 1.041289210319519, 1.0409713983535767, 1.0428379774093628, 1.0435031652450562, -1.047463297843933]"
65,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-0.9345811605453491, -0.3301025927066803, 0.26970914006233215, -0.2968895137310028, 0.29495900869369507, -0.12726114690303802, -0.4453042149543762, 1.0451477766036987]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0582278966903687, -1.0354268550872803, -1.0439082384109497, 1.0457119941711426, -1.0397791862487793, 1.0469224452972412, -1.0392307043075562, -1.0423431396484375]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.0153206586837769, 1.0412324666976929, 1.0409300327301025, -1.0479768514633179, 1.0444812774658203, -1.049699306488037, 1.0481535196304321, 1.0466911792755127]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.055580496788025, 1.0581775903701782, 1.0564757585525513, 1.0447009801864624, -1.0426440238952637, -1.028764009475708, 1.0408316850662231, -1.0314103364944458]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.040984034538269, -1.0374460220336914, -1.041549563407898, -1.0439809560775757, 1.0535070896148682, 1.0476722717285156, -1.046004295349121, 1.0458061695098877]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0433481931686401, 1.0509374141693115, -1.0448932647705078, 1.041739821434021, 1.048709750175476, -1.0462653636932373, -1.0462589263916016, -1.0481023788452148]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0375823974609375, -1.0471277236938477, 1.0381183624267578, -1.0509231090545654, -1.0513113737106323, 1.0423260927200317, 1.0432171821594238, 1.0420118570327759]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.055174708366394, -1.040358543395996, 1.053196907043457, 1.045540690422058, -1.0418330430984497, 1.0424100160598755, 1.043936848640442, -1.042976975440979]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.046444296836853, 1.0452405214309692, -1.0491907596588135, -1.050404667854309, 1.052763819694519, -1.0489333868026733, -1.0495870113372803, 1.0450828075408936]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0474077463150024, -1.0367311239242554, -1.0431060791015625, 1.0417821407318115, 1.0455479621887207, 1.0455878973007202, -1.0456422567367554, -1.047943353652954]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0409269332885742, 1.0381683111190796, 1.0381855964660645, -1.0547022819519043, -1.051927089691162, -1.053390383720398, 1.044722318649292, 1.0437918901443481]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.04289710521698, 1.0492873191833496, 1.0558594465255737, 1.0452957153320312, 1.0462970733642578, -1.0400785207748413, 1.045119285583496, -1.0445225238800049]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0499331951141357, -1.0420986413955688, -1.0469772815704346, -1.0481767654418945, -1.0458327531814575, 1.0425419807434082, -1.044647455215454, 1.042696237564087]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.051505208015442, 1.0483615398406982, -1.0499101877212524, 1.0391740798950195, -1.0528732538223267, -1.0457556247711182, -1.0475267171859741, -1.0491583347320557]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0091259479522705, -1.0526719093322754, 1.0390894412994385, -1.048893928527832, 1.0342549085617065, 1.0391929149627686, 1.0392955541610718, 1.039101004600525]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.041242241859436, 1.0467675924301147, -1.0414462089538574, -1.0480196475982666, 1.0370707511901855, 1.041731357574463, 1.0415269136428833, -1.047789216041565]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0495390892028809, -1.0434620380401611, 1.0444202423095703, 1.0461347103118896, -1.04262113571167, -1.0443514585494995, -1.0487596988677979, 1.04524564743042]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.0024217367172241, 1.046362042427063, 1.0410736799240112, -1.0413048267364502, -1.0376074314117432, 1.0462971925735474, -1.0436540842056274, -1.0463314056396484]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0390448570251465, -1.0504398345947266, -1.0600343942642212, 1.04222571849823, 1.0422675609588623, -1.05205500125885, 1.043941855430603, 1.0445716381072998]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0432217121124268, -1.0495390892028809, -1.0452066659927368, -1.040488600730896, -1.0457788705825806, -1.0412845611572266, 1.0452632904052734, -1.0459250211715698]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0448153018951416, 1.0476738214492798, 1.0421268939971924, 1.044077754020691, 1.045917272567749, 1.0443387031555176, -1.0486440658569336, 1.0447335243225098]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0423743724822998, -1.0584014654159546, 1.0423495769500732, -1.050079107284546, 1.0448696613311768, -1.0475505590438843, -1.0477310419082642, -1.0484610795974731]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0479201078414917, 1.0396299362182617, -1.049944281578064, 1.0414167642593384, -1.0446140766143799, 1.041695237159729, 1.0425337553024292, 1.0434644222259521]"
88,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1.0125658512115479, -0.8453515768051147, -0.8564071655273438, -1.0470266342163086, -1.0412880182266235, 1.0003175735473633, 1.0188173055648804, -1.0460283756256104]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0458747148513794, -1.0454769134521484, 1.0378657579421997, 1.044189453125, 1.0438321828842163, -1.044933557510376, -1.0482839345932007, 1.0447312593460083]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.041961669921875, 1.0452547073364258, 1.039896011352539, -1.0466097593307495, 1.0457547903060913, 1.0420664548873901, -1.0456640720367432, -1.0485081672668457]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0540052652359009, -1.048360824584961, -1.0539900064468384, 1.041133999824524, -1.045224905014038, -1.048445224761963, 1.0426479578018188, 1.0434881448745728]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.050312876701355, -1.0518226623535156, -1.0469032526016235, -1.047192096710205, 1.0472959280014038, -1.0460518598556519, 1.0461163520812988, -1.046187400817871]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0499008893966675, 1.0441687107086182, 1.041962742805481, 1.0422180891036987, -1.0486111640930176, 1.0425689220428467, -1.0473638772964478, 1.0436433553695679]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0517585277557373, -1.0583906173706055, 1.040473461151123, -1.0484591722488403, -1.053117036819458, -1.0470489263534546, -1.0478039979934692, -1.0492937564849854]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0409746170043945, 1.0388760566711426, -1.050979733467102, 1.039994478225708, 1.0373835563659668, 1.0407053232192993, 1.0412429571151733, 1.0424474477767944]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0531889200210571, -1.0387613773345947, -1.036192774772644, 1.046871542930603, 1.0468826293945312, 1.0457309484481812, 1.0458284616470337, -1.0449590682983398]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0465261936187744, 1.047383427619934, 1.0458252429962158, -1.0464359521865845, -1.0495357513427734, -1.0474077463150024, -1.0510445833206177, 1.0476322174072266]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0490245819091797, -1.0414024591445923, 1.0411996841430664, 1.0440794229507446, -1.0459699630737305, 1.043897271156311, -1.0450233221054077, -1.0490907430648804]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0393303632736206, 1.0448046922683716, -1.0575157403945923, -1.0567362308502197, 1.0432978868484497, -1.05597984790802, 1.0442827939987183, 1.0451374053955078]"
100,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.97676682472229, -0.14647331833839417, 0.8039524555206299, 0.5427584648132324, 0.5271545648574829, -0.6781473159790039, 0.8697707653045654, -0.9771193265914917]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0422099828720093, -1.0469024181365967, 1.0463615655899048, -1.0486394166946411, 1.0478532314300537, 1.0454610586166382, -1.048018455505371, 1.0466208457946777]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0398247241973877, 1.040674090385437, 1.044813871383667, 1.043504238128662, 1.0465507507324219, -1.0427463054656982, -1.0465024709701538, -1.0506430864334106]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0549898147583008, -1.0509308576583862, -1.0499460697174072, -1.047767162322998, -1.0493099689483643, 1.042576551437378, 1.0426894426345825, 1.042285442352295]"
