Example,Decoded_Bits,Polar_code,Output
14,"[0, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1.0200878381729126, -1.0343900918960571, -1.0400207042694092, 1.0430725812911987, -1.0342212915420532, -1.0382577180862427, -1.0404443740844727, -1.042301058769226]"
15,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[1.0457229614257812, 1.0475029945373535, 1.0453813076019287, -1.0433567762374878, 1.038987636566162, 1.04306161403656, 1.0449188947677612, 1.0451304912567139]"
16,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[-1.0236681699752808, -1.0461972951889038, -1.0468418598175049, -1.0358994007110596, 1.0480645895004272, 1.0455665588378906, 1.044157862663269, -1.0385801792144775]"
17,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[-0.9475856423377991, -0.4596371650695801, -0.3450777232646942, 1.0111087560653687, 0.5856652855873108, -0.0965515673160553, -0.48824596405029297, 1.0483301877975464]"
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.0561003684997559, -1.0419331789016724, 1.0458253622055054, -1.0364222526550293, -1.038772463798523, 1.0419187545776367, -1.0405960083007812, -1.039441704750061]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.034310221672058, 1.0459463596343994, -1.0434765815734863, 1.0457974672317505, 1.0446124076843262, -1.040349006652832, 1.0466939210891724, 1.04836905002594]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.0562134981155396, 1.053151249885559, -1.0433217287063599, -1.034119963645935, -1.042311668395996, -1.0408337116241455, 1.0422223806381226, -1.0391581058502197]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0260531902313232, -1.0369281768798828, 1.0577630996704102, 1.049796462059021, 1.0509394407272339, 1.0486317873001099, -1.0388563871383667, 1.0482312440872192]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[1.0292294025421143, 1.0439192056655884, 1.0445798635482788, -1.037144660949707, 1.0442545413970947, -1.0391738414764404, -1.040289044380188, -1.0405009984970093]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.0479183197021484, -1.0457850694656372, -1.0451853275299072, 1.0448527336120605, -1.042771339416504, 1.046053409576416, 1.0481600761413574, 1.0479058027267456]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.0492409467697144, -1.0451033115386963, -1.0425257682800293, -1.0388994216918945, -1.0354794263839722, 1.0376538038253784, 1.039236068725586, -1.0424097776412964]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.0367988348007202, 1.050597906112671, 1.0514559745788574, 1.046057105064392, 1.051658272743225, -1.0368531942367554, -1.0440722703933716, 1.0445005893707275]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.042374849319458, -1.0400536060333252, 1.045975685119629, -1.037561297416687, 1.0503513813018799, 1.0413018465042114, -1.0410194396972656, -1.0434792041778564]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.039171576499939, 1.0401636362075806, -1.0465754270553589, 1.0420315265655518, -1.0461194515228271, -1.0471360683441162, 1.042786955833435, 1.0453029870986938]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0387741327285767, 1.046439290046692, -1.0387675762176514, -1.0401326417922974, 1.0470149517059326, -1.0410206317901611, 1.0415765047073364, -1.0428465604782104]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0494180917739868, -1.0401110649108887, 1.0518289804458618, 1.0461264848709106, -1.0374568700790405, 1.0464946031570435, -1.0452719926834106, 1.0462286472320557]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0410088300704956, 1.0416773557662964, 1.0438077449798584, -1.0412096977233887, -1.0400159358978271, -1.0429692268371582, -1.0424665212631226, -1.0455750226974487]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0436142683029175, -1.0449481010437012, -1.043994426727295, 1.0445327758789062, 1.045644760131836, 1.047497034072876, 1.0484609603881836, 1.0479869842529297]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0279505252838135, 1.052271842956543, -1.0242998600006104, 1.0472527742385864, 1.0452908277511597, 1.0464199781417847, 1.0450598001480103, -1.0328291654586792]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0517534017562866, -1.0361043214797974, 1.0542340278625488, -1.0379791259765625, -1.0336883068084717, -1.0336925983428955, -1.039229393005371, 1.047075867652893]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0514975786209106, 1.0442893505096436, 1.043727159500122, 1.0435813665390015, -1.0400660037994385, 1.0427961349487305, -1.0388126373291016, -1.0395787954330444]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0321804285049438, -1.0395921468734741, -1.0384840965270996, -1.0423015356063843, 1.0450984239578247, -1.0404438972473145, 1.0463814735412598, 1.0477631092071533]"
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-0.9723412394523621, -1.0365275144577026, -1.0295109748840332, 1.0413554906845093, -1.0395337343215942, -1.0363904237747192, 1.0425245761871338, -1.0396013259887695]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0307468175888062, 1.0509377717971802, 1.0538238286972046, -1.0407263040542603, 1.0493834018707275, 1.0481791496276855, -1.0410540103912354, 1.0471196174621582]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0386427640914917, -1.040259838104248, 1.0490694046020508, 1.0431101322174072, 1.0452003479003906, -1.0397322177886963, -1.0411204099655151, -1.0438498258590698]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0444494485855103, 1.0475341081619263, -1.0429022312164307, -1.0448344945907593, -1.0382200479507446, 1.0441563129425049, 1.04579758644104, 1.0461688041687012]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0504577159881592, 1.049781322479248, -1.0328724384307861, 1.0422894954681396, -1.0338736772537231, 1.042423129081726, 1.0420717000961304, -1.039666771888733]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1.0330054759979248, -1.0355538129806519, 1.0502808094024658, -1.0398114919662476, 1.0445959568023682, -1.036016821861267, -1.0393259525299072, 1.0461546182632446]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.041103482246399, 1.0487060546875, 1.046960711479187, 1.0430423021316528, 1.0481585264205933, 1.0440350770950317, -1.0416667461395264, -1.043260097503662]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0468796491622925, -1.0444895029067993, -1.0438590049743652, -1.0440585613250732, -1.0474690198898315, -1.0458595752716064, 1.044828176498413, 1.0450364351272583]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0344098806381226, -1.0364960432052612, -1.0281178951263428, 1.0437591075897217, 1.0535181760787964, -1.0389426946640015, 1.044083595275879, -1.0420770645141602]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.048086166381836, 1.0513800382614136, 1.0492939949035645, -1.0423821210861206, -1.0401962995529175, 1.0461900234222412, -1.0426955223083496, 1.0450679063796997]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0407353639602661, -1.0427875518798828, 1.0498228073120117, 1.0422862768173218, -1.0412733554840088, -1.0425593852996826, -1.0439929962158203, -1.0461190938949585]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.025168538093567, 1.0450847148895264, -1.0460296869277954, -1.0461560487747192, 1.0410432815551758, 1.042092204093933, 1.0439603328704834, 1.0443798303604126]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0533387660980225, -1.045543909072876, 1.0511083602905273, -1.0387858152389526, 1.0403987169265747, 1.0427591800689697, 1.0427521467208862, -1.0422121286392212]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.025894045829773, 1.049878478050232, -1.035897135734558, 1.0484474897384644, -1.035545825958252, -1.038912296295166, -1.0429037809371948, 1.0466506481170654]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0332276821136475, -1.0369045734405518, -1.0316007137298584, -1.0377658605575562, -1.0373324155807495, 1.0434191226959229, -1.0395350456237793, -1.0411969423294067]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.044242024421692, 1.045050859451294, 1.0438255071640015, 1.0433861017227173, 1.0443480014801025, -1.0444271564483643, 1.0450081825256348, 1.0464390516281128]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.0273646116256714, 1.051849126815796, 1.0492154359817505, -1.0376477241516113, -1.0324499607086182, -1.0378499031066895, 1.0442466735839844, -1.0402005910873413]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0502610206604004, -1.03742516040802, -1.0351738929748535, 1.0483558177947998, 1.0476181507110596, 1.048565149307251, -1.0450379848480225, 1.0477385520935059]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.0401585102081299, 1.0416067838668823, -1.0393452644348145, -1.0417852401733398, 1.041914701461792, -1.0413730144500732, -1.0421185493469238, -1.044837474822998]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0486723184585571, -1.0472403764724731, 1.0453197956085205, 1.0447039604187012, -1.0468084812164307, 1.0442912578582764, 1.0466415882110596, 1.046788215637207]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.025831937789917, -1.0416685342788696, 1.0369898080825806, -1.0410311222076416, -1.0389667749404907, 1.0385496616363525, 1.0381532907485962, -1.0452399253845215]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-0.9951610565185547, 1.0443825721740723, -1.0360349416732788, 1.0466079711914062, 1.048348307609558, -1.0460091829299927, -1.0491424798965454, 1.0485115051269531]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0407660007476807, -1.0448955297470093, -1.035622477531433, -1.041050672531128, 1.0540261268615723, 1.0393342971801758, -1.044327735900879, -1.0471035242080688]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0505766868591309, 1.040427565574646, 1.0424708127975464, 1.0397160053253174, -1.046755313873291, -1.0485812425613403, 1.039834976196289, 1.0432511568069458]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0414530038833618, 1.0460026264190674, 1.0471839904785156, -1.0434353351593018, 1.04914128780365, -1.04283607006073, 1.0430251359939575, -1.0442367792129517]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0447146892547607, -1.0416771173477173, -1.0404586791992188, 1.0453057289123535, -1.0414799451828003, 1.0446380376815796, -1.0496711730957031, 1.045432448387146]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1.0012633800506592, 1.0436729192733765, -1.0396337509155273, -1.0389573574066162, -1.0395567417144775, -1.0439943075180054, -1.040331482887268, -1.0452698469161987]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0297229290008545, -1.0391435623168945, 1.0491911172866821, 1.046917200088501, 1.0479305982589722, 1.0484901666641235, 1.0491868257522583, 1.0492782592773438]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0210940837860107, -1.0335456132888794, 1.0479331016540527, 1.0424383878707886, 1.042436122894287, 1.0443148612976074, 1.0434260368347168, -1.0400160551071167]"
65,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-0.9624924659729004, -0.2539672255516052, -0.08032044768333435, -0.9197528958320618, -0.023990172892808914, -0.7248795628547668, -0.890330970287323, 1.0425755977630615]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.054372787475586, -1.0447102785110474, -1.0443764925003052, 1.0436128377914429, -1.0420331954956055, 1.042612075805664, -1.0409551858901978, -1.0426095724105835]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.0439542531967163, 1.047829508781433, 1.0479918718338013, -1.0404012203216553, 1.0467075109481812, -1.0409878492355347, 1.0491323471069336, 1.047972321510315]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0631599426269531, 1.0492607355117798, 1.0464974641799927, 1.042153239250183, -1.0423160791397095, -1.0352978706359863, 1.0436660051345825, -1.0367698669433594]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0334935188293457, -1.0310975313186646, -1.0402233600616455, -1.0414776802062988, 1.0498346090316772, 1.0488735437393188, -1.041925311088562, 1.0461394786834717]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.036328911781311, 1.0475831031799316, -1.0435304641723633, 1.0435850620269775, 1.0447248220443726, -1.0403255224227905, -1.0420517921447754, -1.0425934791564941]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0398671627044678, -1.0412691831588745, 1.0434331893920898, -1.0460731983184814, -1.0382654666900635, 1.0434165000915527, 1.0452312231063843, 1.0460699796676636]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0531080961227417, -1.0363248586654663, 1.0422775745391846, 1.0413223505020142, -1.0302586555480957, 1.041390061378479, 1.0419723987579346, -1.0393657684326172]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0294197797775269, 1.0530884265899658, -1.0407061576843262, -1.0425130128860474, 1.052778959274292, -1.039565920829773, -1.0420136451721191, 1.0450769662857056]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.039861798286438, -1.0409610271453857, -1.040860652923584, 1.0415618419647217, 1.0464786291122437, 1.0428873300552368, -1.0415416955947876, -1.0426052808761597]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0430785417556763, 1.0398067235946655, 1.0427560806274414, -1.0458484888076782, -1.0462324619293213, -1.0479211807250977, 1.0464242696762085, 1.0454432964324951]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.040348768234253, 1.0481595993041992, 1.0461828708648682, 1.0420217514038086, 1.0520927906036377, -1.0400059223175049, 1.0439250469207764, -1.042963981628418]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0465412139892578, -1.037945032119751, -1.0437390804290771, -1.0446715354919434, -1.0382922887802124, 1.046117901802063, -1.0438624620437622, 1.0444531440734863]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.045617699623108, 1.0488470792770386, -1.047124981880188, 1.042009711265564, -1.0414694547653198, -1.043114185333252, -1.0448722839355469, -1.0463017225265503]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0106042623519897, -1.044676661491394, 1.0426744222640991, -1.0465152263641357, 1.0409475564956665, 1.041305661201477, 1.0428333282470703, 1.0437145233154297]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-0.981648325920105, 1.0490394830703735, -1.0438984632492065, -1.0423458814620972, 1.0387165546417236, 1.0412473678588867, 1.040480613708496, -1.043493390083313]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.031153917312622, -1.0363774299621582, 1.053885817527771, 1.048753261566162, -1.0329293012619019, -1.0370122194290161, -1.0419262647628784, 1.0468494892120361]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.037222146987915, 1.0452607870101929, 1.0488700866699219, -1.0365679264068604, -1.035691261291504, 1.0420671701431274, -1.038015365600586, -1.03949773311615]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0420268774032593, -1.0425949096679688, -1.0450506210327148, 1.0450619459152222, 1.0437692403793335, -1.0472712516784668, 1.0466597080230713, 1.0464484691619873]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0318604707717896, -1.0418990850448608, -1.0413603782653809, -1.0384712219238281, -1.0378844738006592, -1.0387444496154785, 1.0444577932357788, -1.041256070137024]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.047415018081665, 1.050731897354126, 1.0519206523895264, 1.0487277507781982, 1.0475132465362549, 1.0487183332443237, -1.0438486337661743, 1.047371745109558]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.050439476966858, -1.0437877178192139, 1.0442306995391846, -1.041657567024231, 1.0427132844924927, -1.0402647256851196, -1.0419689416885376, -1.0443793535232544]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0489600896835327, 1.0473883152008057, -1.0466619729995728, 1.0448683500289917, -1.0460402965545654, 1.043441653251648, 1.0459567308425903, 1.0465590953826904]"
88,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1.0223464965820312, -0.817280650138855, -1.039702296257019, -1.0443774461746216, -1.03831946849823, 1.0313762426376343, 1.0347580909729004, -1.0467619895935059]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.044870376586914, -1.0393272638320923, 1.0495439767837524, 1.0485869646072388, 1.0524392127990723, -1.039939284324646, -1.0441696643829346, 1.0483962297439575]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0429574251174927, 1.045020341873169, 1.046989917755127, -1.039052128791809, 1.0535883903503418, 1.0418064594268799, -1.0429048538208008, -1.0448485612869263]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.052027702331543, -1.0455739498138428, -1.0461050271987915, 1.0427790880203247, -1.0462332963943481, -1.0494459867477417, 1.0430572032928467, 1.0441683530807495]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0436996221542358, -1.0460351705551147, -1.0417782068252563, -1.0416548252105713, 1.0499504804611206, -1.041556715965271, 1.0434863567352295, -1.0430721044540405]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0470411777496338, 1.047593355178833, 1.0546880960464478, 1.0464732646942139, -1.040630578994751, 1.045724868774414, -1.0485444068908691, 1.045812964439392]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0493212938308716, -1.0455105304718018, 1.0448800325393677, -1.0413694381713867, -1.0410165786743164, -1.0449309349060059, -1.04332435131073, -1.046441674232483]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0430420637130737, 1.0493112802505493, -1.04036545753479, 1.0447345972061157, 1.0449150800704956, 1.0452821254730225, 1.0462294816970825, 1.0468701124191284]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.052768588066101, -1.035342812538147, -1.0312610864639282, 1.0421112775802612, 1.040143370628357, 1.0415585041046143, 1.0407873392105103, -1.0401637554168701]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0256857872009277, 1.0536574125289917, 1.0530883073806763, -1.040074110031128, -1.034705400466919, -1.0367166996002197, -1.0402817726135254, 1.0470017194747925]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0322991609573364, -1.0385318994522095, 1.0491809844970703, 1.044055461883545, -1.0361244678497314, 1.0425825119018555, -1.0341895818710327, -1.0377755165100098]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0465586185455322, 1.0440568923950195, -1.0423145294189453, -1.043992280960083, 1.046040415763855, -1.0450364351272583, 1.0468958616256714, 1.0467528104782104]"
100,"[0, 0, 1, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[1.036934733390808, 1.0291277170181274, -0.8784316182136536, 1.0187257528305054, 0.9228816032409668, -1.004106044769287, 1.037469744682312, -1.0235456228256226]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0467777252197266, -1.0349104404449463, 1.0514229536056519, -1.042131781578064, 1.0449693202972412, 1.0479336977005005, -1.0440431833267212, 1.0483490228652954]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0411207675933838, 1.045364260673523, 1.0483787059783936, 1.0452358722686768, 1.038679599761963, -1.0434589385986328, -1.0442185401916504, -1.045245885848999]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0517266988754272, -1.0450583696365356, -1.0451494455337524, -1.0449979305267334, -1.0380007028579712, 1.0424214601516724, 1.0449581146240234, 1.046324610710144]"
