Example,Decoded_Bits,Polar_code,Output
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0312591791152954, -1.05386221408844, 1.0458126068115234, 1.046144962310791, -1.0493546724319458, 1.0467984676361084, -1.0519598722457886, 1.0489140748977661]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0347665548324585, 1.0390918254852295, 1.0439575910568237, -1.0481972694396973, -1.0453436374664307, -1.0491960048675537, -1.0472954511642456, -1.0515458583831787]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0463826656341553, -1.0489627122879028, -1.0470257997512817, 1.0438026189804077, 1.0415592193603516, 1.0453674793243408, 1.044536828994751, 1.0449810028076172]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0479419231414795, 1.044958472251892, -1.04763925075531, 1.0440605878829956, 1.044104814529419, 1.044526219367981, 1.0438921451568604, -1.0524046421051025]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0523743629455566, -1.0466989278793335, 1.0541330575942993, -1.049487590789795, -1.0442620515823364, -1.0476282835006714, -1.048751711845398, 1.0517354011535645]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0548890829086304, 1.0474729537963867, 1.049772024154663, 1.0455347299575806, -1.042596459388733, 1.0468549728393555, -1.0448609590530396, -1.0486042499542236]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0502160787582397, -1.0491877794265747, -1.0465812683105469, -1.0506974458694458, 1.043916940689087, -1.0516787767410278, 1.0451425313949585, 1.047379493713379]"
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-0.9961127042770386, -1.0468010902404785, -1.0404301881790161, 1.0442638397216797, -1.0504281520843506, -1.0484492778778076, 1.0441466569900513, -1.0511674880981445]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0523993968963623, 1.039229154586792, 1.0509474277496338, -1.0472911596298218, 1.0423426628112793, 1.0454095602035522, -1.0494961738586426, 1.047890067100525]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0415936708450317, -1.0507642030715942, 1.0472147464752197, 1.0454438924789429, 1.0446501970291138, -1.0481528043746948, -1.0490447282791138, -1.0500060319900513]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.035500407218933, 1.0366708040237427, -1.0481445789337158, -1.0516406297683716, -1.0498523712158203, 1.0444239377975464, 1.0452803373336792, 1.0457532405853271]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.046072244644165, 1.0464205741882324, -1.0430649518966675, 1.045253038406372, -1.0477086305618286, 1.0446943044662476, 1.043440341949463, -1.0500411987304688]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1.0316411256790161, -1.0478613376617432, 1.0518215894699097, -1.0484766960144043, 1.0510072708129883, -1.046047568321228, -1.0466636419296265, 1.0484521389007568]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.037939429283142, 1.0456374883651733, 1.047257661819458, 1.0437365770339966, 1.0475528240203857, 1.045316219329834, -1.046958088874817, -1.0482698678970337]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0405066013336182, -1.0490251779556274, -1.0485416650772095, -1.0475183725357056, -1.0481311082839966, -1.0496164560317993, 1.046831727027893, 1.0474021434783936]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0439680814743042, -1.0436383485794067, -1.0372934341430664, 1.046149730682373, 1.0496009588241577, -1.044792652130127, 1.0458142757415771, -1.0474326610565186]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0400664806365967, 1.0418468713760376, 1.0510367155075073, -1.0476068258285522, -1.0466574430465698, 1.0464425086975098, -1.0484987497329712, 1.0475174188613892]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0398554801940918, -1.049825668334961, 1.04692804813385, 1.0450472831726074, -1.0466848611831665, -1.0482457876205444, -1.0477267503738403, -1.0500080585479736]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.023639440536499, 1.0378755331039429, -1.04246187210083, -1.0447942018508911, 1.037987232208252, 1.0437588691711426, 1.0445431470870972, 1.0455102920532227]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.045760989189148, -1.04555082321167, 1.0456353425979614, -1.0444096326828003, 1.0414811372756958, 1.04347825050354, 1.0427207946777344, -1.050205945968628]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0436488389968872, 1.0420544147491455, -1.0448977947235107, 1.0489357709884644, -1.0431641340255737, -1.0478622913360596, -1.0520265102386475, 1.0490411520004272]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.042629361152649, -1.0408015251159668, -1.0389143228530884, -1.0454316139221191, -1.0413389205932617, 1.045665979385376, -1.0488876104354858, -1.0503251552581787]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0393810272216797, 1.0424360036849976, 1.0420275926589966, 1.0454405546188354, 1.0465867519378662, -1.0483454465866089, 1.0465081930160522, 1.0479270219802856]"
52,"[0, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[1.0291048288345337, 1.0414278507232666, 1.0424202680587769, -1.0444222688674927, -1.035649299621582, -1.0422627925872803, 1.0431007146835327, -1.0436209440231323]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.039601445198059, -1.051463007926941, -1.0447657108306885, 1.0455018281936646, 1.0409207344055176, 1.0462137460708618, -1.0518990755081177, 1.048236608505249]"
54,"[1, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[-1.0054404735565186, 1.0346462726593018, -1.0420681238174438, -1.0480999946594238, 1.0443668365478516, -1.047675609588623, -1.0441902875900269, -1.0485328435897827]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0537822246551514, -1.0491795539855957, 1.0438774824142456, 1.0449529886245728, -1.0481449365615845, 1.0467925071716309, 1.0468151569366455, 1.0475777387619019]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0262813568115234, -1.040054440498352, 1.0427117347717285, -1.0448952913284302, -1.0348011255264282, 1.037941575050354, 1.036657691001892, -1.0481666326522827]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-1.0219635963439941, 1.038627028465271, -1.0420140027999878, 1.047804355621338, 1.0467766523361206, -1.0505719184875488, -1.0554479360580444, 1.0474704504013062]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0458506345748901, -1.0440796613693237, -1.0415239334106445, -1.0447081327438354, 1.048237919807434, 1.0434693098068237, -1.0477372407913208, -1.0510783195495605]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.057571291923523, 1.043063759803772, 1.0445411205291748, 1.0460457801818848, -1.0453602075576782, -1.0498400926589966, 1.0458675622940063, 1.0479886531829834]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0460964441299438, 1.0437315702438354, 1.0489203929901123, -1.0492658615112305, 1.0501340627670288, -1.0498188734054565, 1.045596957206726, -1.050750494003296]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.05324125289917, -1.0481362342834473, -1.0440680980682373, 1.0466922521591187, -1.0423767566680908, 1.047455072402954, -1.0529500246047974, 1.0486414432525635]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1.0249924659729004, 1.0409377813339233, -1.0363935232162476, -1.042948842048645, -1.0395699739456177, -1.0443600416183472, -1.0408093929290771, -1.0479328632354736]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0414155721664429, -1.0502676963806152, 1.0452332496643066, 1.0452802181243896, 1.0450677871704102, 1.047056794166565, 1.046989917755127, 1.0468056201934814]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0434781312942505, -1.0320922136306763, 1.0452977418899536, 1.043878197669983, 1.0429010391235352, 1.043426275253296, 1.0438621044158936, -1.0471737384796143]"
65,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-0.9171280860900879, -0.23126120865345, 0.03493557870388031, -0.3892577886581421, 0.15063397586345673, -0.42508137226104736, -0.4630572497844696, 1.044934630393982]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0561027526855469, -1.0444633960723877, -1.0448622703552246, 1.0454578399658203, -1.045405387878418, 1.0462052822113037, -1.0462990999221802, -1.0508347749710083]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.0055568218231201, 1.0450682640075684, 1.0343844890594482, -1.047173261642456, 1.0401837825775146, -1.0524765253067017, 1.0467350482940674, 1.0478315353393555]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.046645998954773, 1.0497974157333374, 1.0495951175689697, 1.0451414585113525, -1.0521141290664673, -1.0475879907608032, 1.0455459356307983, -1.0486780405044556]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0521129369735718, -1.047488808631897, -1.049033761024475, -1.0476932525634766, 1.0437382459640503, 1.0474016666412354, -1.0500364303588867, 1.0480568408966064]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0470863580703735, 1.050229787826538, -1.0431973934173584, 1.0451027154922485, 1.047078013420105, -1.0481096506118774, -1.047688364982605, -1.047356367111206]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0287444591522217, -1.046716570854187, 1.0379124879837036, -1.052882194519043, -1.0505177974700928, 1.0443756580352783, 1.0455236434936523, 1.0465365648269653]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0426294803619385, -1.043610692024231, 1.0455853939056396, 1.044346570968628, -1.047260046005249, 1.0429658889770508, 1.0430400371551514, -1.0491383075714111]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0417139530181885, 1.0532711744308472, -1.0491578578948975, -1.0515313148498535, 1.0513951778411865, -1.049572467803955, -1.0525025129318237, 1.0471071004867554]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0422104597091675, -1.0357117652893066, -1.0362640619277954, 1.043711543083191, 1.0461584329605103, 1.0454177856445312, -1.0459463596343994, -1.0474116802215576]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0382091999053955, 1.0495398044586182, 1.0414619445800781, -1.0474121570587158, -1.0459190607070923, -1.0512374639511108, 1.0462819337844849, 1.0472439527511597]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0474356412887573, 1.0451412200927734, 1.0481704473495483, 1.0452210903167725, 1.0497963428497314, -1.044821858406067, 1.0455272197723389, -1.0451387166976929]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.038764476776123, -1.0455411672592163, -1.046542763710022, -1.04891037940979, -1.045055627822876, 1.046168565750122, -1.0490658283233643, 1.048290491104126]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.040650486946106, 1.0518059730529785, -1.0504213571548462, 1.045403242111206, -1.0465443134307861, -1.0492002964019775, -1.047321081161499, -1.0505189895629883]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0072877407073975, -1.0449886322021484, 1.039900541305542, -1.0462185144424438, 1.0376719236373901, 1.0435856580734253, 1.0439965724945068, 1.0454272031784058]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.0331813097000122, 1.0482590198516846, -1.0428673028945923, -1.037961483001709, 1.0342813730239868, 1.0282928943634033, 1.0280059576034546, -1.0414040088653564]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.045058012008667, -1.0472322702407837, 1.0482333898544312, 1.0485302209854126, -1.0469322204589844, -1.0487836599349976, -1.0528801679611206, 1.0479154586791992]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.0106276273727417, 1.047010898590088, 1.040987253189087, -1.0427709817886353, -1.0421912670135498, 1.0470366477966309, -1.0454962253570557, -1.0463377237319946]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0347602367401123, -1.0471495389938354, -1.0523005723953247, 1.0467755794525146, 1.047386884689331, -1.0511229038238525, 1.0465365648269653, 1.0485451221466064]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0429096221923828, -1.046294927597046, -1.0444061756134033, -1.0468285083770752, -1.0432348251342773, -1.0438427925109863, 1.0466322898864746, -1.044661283493042]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0397530794143677, 1.0437105894088745, 1.0451524257659912, 1.0479823350906372, 1.042240023612976, 1.0482299327850342, -1.050123691558838, 1.0494812726974487]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.036574125289917, -1.045913577079773, 1.0438599586486816, -1.0489497184753418, 1.0455073118209839, -1.048951268196106, -1.0479198694229126, -1.0504287481307983]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0558053255081177, 1.0455446243286133, -1.046473503112793, 1.0470435619354248, -1.0485035181045532, 1.0478942394256592, 1.0477983951568604, 1.0487233400344849]"
88,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1.0100871324539185, -0.5029867887496948, 0.6964886784553528, -0.986894428730011, 0.8405629396438599, 0.611922025680542, 0.7624388337135315, -0.9821302890777588]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.04470694065094, -1.0471172332763672, 1.0472146272659302, 1.049818515777588, 1.048265814781189, -1.0475045442581177, -1.0520318746566772, 1.0492558479309082]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0421051979064941, 1.0474543571472168, 1.0441092252731323, -1.0417258739471436, 1.0481175184249878, 1.045116901397705, -1.0446083545684814, -1.0456706285476685]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0582928657531738, -1.046913743019104, -1.0475879907608032, 1.047354817390442, -1.0453822612762451, -1.0511572360992432, 1.047350525856018, 1.049121618270874]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0483572483062744, -1.0455684661865234, -1.046083927154541, -1.0471388101577759, 1.0517277717590332, -1.047592282295227, 1.0475730895996094, -1.0467954874038696]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0469610691070557, 1.0476104021072388, 1.0485217571258545, 1.0485419034957886, -1.0416083335876465, 1.0484908819198608, -1.0498228073120117, 1.0499027967453003]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0487310886383057, -1.0411524772644043, 1.0491427183151245, -1.0462504625320435, -1.0451165437698364, -1.0458718538284302, -1.0431467294692993, -1.04763925075531]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.033780574798584, 1.0451397895812988, -1.0497674942016602, 1.0466536283493042, 1.0437800884246826, 1.0470150709152222, 1.046959638595581, 1.0478957891464233]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0460970401763916, -1.0397878885269165, -1.0414875745773315, 1.0430082082748413, 1.043846845626831, 1.0435492992401123, 1.0429164171218872, -1.0508806705474854]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0392431020736694, 1.0525356531143188, 1.0464928150177002, -1.050329327583313, -1.0467449426651, -1.0492740869522095, -1.0509183406829834, 1.0481970310211182]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0394617319107056, -1.0409924983978271, 1.0433493852615356, 1.0443131923675537, -1.0432225465774536, 1.0459078550338745, -1.0469437837600708, -1.04966139793396]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0357425212860107, 1.0502134561538696, -1.0517492294311523, -1.049450159072876, 1.0441232919692993, -1.052304744720459, 1.0461362600326538, 1.0475414991378784]"
100,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.8929169178009033, -0.36483848094940186, 0.4887388348579407, 0.31907451152801514, 0.32743752002716064, -0.7535450458526611, 0.7171836495399475, -0.9207290410995483]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0369006395339966, -1.0505969524383545, 1.0482959747314453, -1.047995924949646, 1.0389312505722046, 1.0455538034439087, -1.0513848066329956, 1.0480848550796509]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0430800914764404, 1.0485256910324097, 1.0473718643188477, 1.0467419624328613, 1.0466974973678589, -1.0452769994735718, -1.04732084274292, -1.0495891571044922]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0495917797088623, -1.0455243587493896, -1.046435832977295, -1.0489152669906616, -1.0463749170303345, 1.04507315158844, 1.0455690622329712, 1.0470507144927979]"
