Example,Decoded_Bits,Polar_code,Output
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.0455032587051392, 1.0477267503738403, -1.0526680946350098, 1.0501645803451538, 1.0503236055374146, -1.0483601093292236, 1.0529965162277222, 1.0535107851028442]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.0770198106765747, 1.0621424913406372, -1.045627474784851, -1.0397733449935913, -1.0405067205429077, -1.0433827638626099, 1.0508348941802979, -1.044327735900879]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0351248979568481, -1.0468542575836182, 1.0480103492736816, 1.0530011653900146, 1.0511215925216675, 1.051630973815918, -1.0478570461273193, 1.053098440170288]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[1.0533912181854248, 1.0466787815093994, 1.0459208488464355, -1.0409348011016846, 1.0490303039550781, -1.0410617589950562, -1.042523741722107, -1.043511152267456]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.0616705417633057, -1.048693060874939, -1.051156997680664, 1.0493003129959106, -1.0462429523468018, 1.0501216650009155, 1.0512795448303223, 1.0525981187820435]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.0660439729690552, -1.0491862297058105, -1.0440369844436646, -1.0458906888961792, -1.0387680530548096, 1.046886682510376, 1.0482125282287598, -1.0464544296264648]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.0376611948013306, 1.0545392036437988, 1.0554202795028687, 1.055434226989746, 1.065271019935608, -1.04617178440094, -1.048012375831604, 1.0517034530639648]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0354348421096802, -1.0440361499786377, 1.0477828979492188, -1.0422699451446533, 1.0638951063156128, 1.0494067668914795, -1.0456719398498535, -1.0463531017303467]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0544723272323608, 1.0424413681030273, -1.0531622171401978, 1.0478037595748901, -1.0491942167282104, -1.0479716062545776, 1.0492281913757324, 1.050246000289917]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0305488109588623, 1.0612208843231201, -1.0438426733016968, -1.0431760549545288, 1.0585988759994507, -1.0434997081756592, 1.0488171577453613, -1.04586923122406]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.056511640548706, -1.0490752458572388, 1.0447918176651, 1.0513477325439453, -1.0452187061309814, 1.0496373176574707, -1.0491175651550293, 1.0513919591903687]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0516860485076904, 1.042930245399475, 1.0412927865982056, -1.0440961122512817, -1.0392767190933228, -1.0435572862625122, -1.0436681509017944, -1.0460399389266968]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0446895360946655, -1.0471476316452026, -1.0497184991836548, 1.0443410873413086, 1.0427695512771606, 1.0472936630249023, 1.0481064319610596, 1.047967791557312]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0296140909194946, 1.0528730154037476, -1.038432002067566, 1.0485135316848755, 1.0485053062438965, 1.0492079257965088, 1.0483342409133911, -1.0431241989135742]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0598900318145752, -1.0499733686447144, 1.0610953569412231, -1.0472310781478882, -1.0413347482681274, -1.0430078506469727, -1.0466794967651367, 1.0547430515289307]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.076659083366394, 1.0587271451950073, 1.0636603832244873, 1.0509699583053589, -1.040568470954895, 1.0521513223648071, -1.0384148359298706, -1.041123390197754]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0475976467132568, -1.054032802581787, -1.044732689857483, -1.051306128501892, 1.0497212409973145, -1.0507229566574097, 1.0511707067489624, 1.051896333694458]"
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-0.9585058093070984, -1.0407449007034302, -1.0313228368759155, 1.0388418436050415, -1.0370372533798218, -1.040623664855957, 1.0425117015838623, -1.0442004203796387]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0432636737823486, 1.0491981506347656, 1.0584299564361572, -1.04844331741333, 1.0518914461135864, 1.0525060892105103, -1.0472592115402222, 1.0526068210601807]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0245815515518188, -1.0442285537719727, 1.065126657485962, 1.0513023138046265, 1.0530023574829102, -1.040761947631836, -1.042811393737793, -1.0441455841064453]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0521831512451172, 1.0459818840026855, -1.046033501625061, -1.0436854362487793, -1.0436105728149414, 1.0506950616836548, 1.0513137578964233, 1.0514750480651855]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0619128942489624, 1.0493525266647339, -1.0353450775146484, 1.0465848445892334, -1.036806583404541, 1.0462254285812378, 1.0469316244125366, -1.0424755811691284]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1.0478280782699585, -1.0493240356445312, 1.060099720954895, -1.046944260597229, 1.0600308179855347, -1.046181082725525, -1.04405677318573, 1.0523381233215332]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0344103574752808, 1.0580697059631348, 1.063430905342102, 1.0485838651657104, 1.0635544061660767, 1.0515553951263428, -1.0430357456207275, -1.043703556060791]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.05482017993927, -1.0573489665985107, -1.0485261678695679, -1.0460208654403687, -1.0495045185089111, -1.0470370054244995, 1.051806926727295, 1.050722360610962]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0356131792068481, -1.042900562286377, -1.0370475053787231, 1.0510385036468506, 1.0651226043701172, -1.0431301593780518, 1.0515183210372925, -1.0462841987609863]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0522223711013794, 1.0523841381072998, 1.0594725608825684, -1.0456392765045166, -1.0390799045562744, 1.0508694648742676, -1.0395804643630981, 1.0504437685012817]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.060659408569336, -1.047058343887329, 1.0634162425994873, 1.0458052158355713, -1.040074110031128, -1.0417252779006958, -1.0440304279327393, -1.0440582036972046]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0388398170471191, 1.0425037145614624, -1.0445148944854736, -1.0429461002349854, 1.04229736328125, 1.0464496612548828, 1.047796607017517, 1.0471245050430298]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0717086791992188, -1.04864501953125, 1.0563291311264038, -1.0443130731582642, 1.0439636707305908, 1.0462713241577148, 1.0462300777435303, -1.045945167541504]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0339006185531616, 1.0546857118606567, -1.039847493171692, 1.0581611394882202, -1.0435296297073364, -1.0468088388442993, -1.047633171081543, 1.0552856922149658]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0271997451782227, -1.042883038520813, -1.0363481044769287, -1.0403668880462646, -1.0390377044677734, 1.0531378984451294, -1.0442249774932861, -1.0447964668273926]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0548173189163208, 1.0468733310699463, 1.049344778060913, 1.0504072904586792, 1.0516736507415771, -1.0465290546417236, 1.0508795976638794, 1.0520706176757812]"
52,"[0, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[1.0683091878890991, 1.0613653659820557, 1.0597560405731201, -1.0376338958740234, -1.0367660522460938, -1.037684440612793, 1.0503376722335815, -1.0418281555175781]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0565303564071655, -1.0478582382202148, -1.0451518297195435, 1.0540785789489746, 1.0464487075805664, 1.0533546209335327, -1.046578049659729, 1.054177165031433]"
54,"[1, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[-0.9146642088890076, 1.0409703254699707, -1.0414350032806396, -1.042683482170105, 1.0463175773620605, -1.0412241220474243, -1.0405795574188232, -1.0424270629882812]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0481473207473755, -1.0545800924301147, 1.046958327293396, 1.0479872226715088, -1.05336332321167, 1.0490018129348755, 1.0497857332229614, 1.051066517829895]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0470077991485596, -1.047702431678772, 1.0423537492752075, -1.0438545942306519, -1.0404200553894043, 1.0379732847213745, 1.0407031774520874, -1.0467449426651]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-1.0148913860321045, 1.0466856956481934, -1.0451834201812744, 1.0536328554153442, 1.0593700408935547, -1.0466195344924927, -1.0481300354003906, 1.05164635181427]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.063891887664795, -1.04628324508667, -1.043528437614441, -1.0421804189682007, 1.066070795059204, 1.0484546422958374, -1.0451960563659668, -1.0467225313186646]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0476350784301758, 1.0448808670043945, 1.0464011430740356, 1.0476051568984985, -1.0462148189544678, -1.0488702058792114, 1.0471333265304565, 1.0490357875823975]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0617790222167969, 1.0577149391174316, 1.0576891899108887, -1.047226071357727, 1.0573179721832275, -1.0474199056625366, 1.0490504503250122, -1.047420620918274]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.051540493965149, -1.0517972707748413, -1.0503530502319336, 1.0513520240783691, -1.0463411808013916, 1.0501493215560913, -1.0502722263336182, 1.051081895828247]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1.0254889726638794, 1.0409034490585327, -1.0396740436553955, -1.0425795316696167, -1.0403732061386108, -1.0431394577026367, -1.0425723791122437, -1.045151710510254]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0507982969284058, -1.0518040657043457, 1.0464357137680054, 1.0479096174240112, 1.0478450059890747, 1.0494192838668823, 1.050304651260376, 1.0486997365951538]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0323188304901123, -1.0430771112442017, 1.0439023971557617, 1.0453425645828247, 1.0451653003692627, 1.0490611791610718, 1.0491560697555542, -1.0491485595703125]"
65,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-0.9491623640060425, -0.3532049059867859, 0.013087189756333828, -0.5493767857551575, 0.0025285137817263603, -0.5875752568244934, -0.6497822403907776, 1.0500534772872925]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0733649730682373, -1.0374629497528076, -1.046840786933899, 1.0496059656143188, -1.0425907373428345, 1.0506848096847534, -1.0435311794281006, -1.0455634593963623]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.0330594778060913, 1.0536748170852661, 1.0465824604034424, -1.0473514795303345, 1.04855477809906, -1.0510727167129517, 1.0542420148849487, 1.0525850057601929]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.080260157585144, 1.0602920055389404, 1.0533109903335571, 1.0471515655517578, -1.0453978776931763, -1.0413848161697388, 1.0473943948745728, -1.0429890155792236]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0422546863555908, -1.0408976078033447, -1.0470364093780518, -1.0479564666748047, 1.0518107414245605, 1.0526392459869385, -1.0487595796585083, 1.050218939781189]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0274999141693115, 1.0580910444259644, -1.0469481945037842, 1.0478272438049316, 1.053852915763855, -1.0426907539367676, -1.0439778566360474, -1.0452004671096802]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0501807928085327, -1.0446865558624268, 1.0468761920928955, -1.047094464302063, -1.0469990968704224, 1.0477399826049805, 1.0488643646240234, 1.0499467849731445]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0612084865570068, -1.0392558574676514, 1.0478321313858032, 1.0457388162612915, -1.0378388166427612, 1.0461891889572144, 1.0470592975616455, -1.0434669256210327]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.038483738899231, 1.0558778047561646, -1.0500472784042358, -1.0519523620605469, 1.0618314743041992, -1.0518633127212524, -1.0503575801849365, 1.0507360696792603]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0370080471038818, -1.0368692874908447, -1.0439509153366089, 1.0469942092895508, 1.0588935613632202, 1.050123929977417, -1.045680284500122, -1.0459483861923218]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0484699010849, 1.0524877309799194, 1.0469791889190674, -1.0475600957870483, -1.0487918853759766, -1.0496211051940918, 1.05108642578125, 1.0503511428833008]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0403339862823486, 1.0521020889282227, 1.0497615337371826, 1.047732949256897, 1.0617990493774414, -1.0445492267608643, 1.0495374202728271, -1.0476552248001099]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0535849332809448, -1.046081304550171, -1.0462170839309692, -1.0480060577392578, -1.038952350616455, 1.0479520559310913, -1.041570782661438, 1.0485550165176392]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.060524582862854, 1.0565593242645264, -1.0491153001785278, 1.0443792343139648, -1.0409055948257446, -1.0424565076828003, -1.0438419580459595, -1.0444051027297974]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0320537090301514, -1.0476434230804443, 1.043408989906311, -1.0482466220855713, 1.03865385055542, 1.0440771579742432, 1.0454044342041016, 1.0458577871322632]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.0097981691360474, 1.0538825988769531, -1.0448672771453857, -1.0482062101364136, 1.0378217697143555, 1.045167326927185, 1.0449517965316772, -1.0476750135421753]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0418227910995483, -1.0444655418395996, 1.0538702011108398, 1.0548311471939087, -1.0458900928497314, -1.0490760803222656, -1.0507575273513794, 1.0522387027740479]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.0412144660949707, 1.057855248451233, 1.0503507852554321, -1.040734887123108, -1.0386449098587036, 1.052313208580017, -1.0450822114944458, -1.0457924604415894]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0487768650054932, -1.0471690893173218, -1.0579460859298706, 1.048073410987854, 1.0507546663284302, -1.0490084886550903, 1.049416184425354, 1.0503603219985962]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0336408615112305, -1.0423884391784668, -1.0492210388183594, -1.0434722900390625, -1.0451580286026, -1.0439929962158203, 1.0520435571670532, -1.0462216138839722]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.054236888885498, 1.0517921447753906, 1.0415575504302979, 1.052124261856079, 1.0462286472320557, 1.0511624813079834, -1.0460079908370972, 1.0521389245986938]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0662527084350586, -1.0457020998001099, 1.0453213453292847, -1.0449715852737427, 1.0469319820404053, -1.0438448190689087, -1.0438238382339478, -1.044682502746582]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0495388507843018, 1.047411561012268, -1.0558375120162964, 1.0473133325576782, -1.0521773099899292, 1.046436071395874, 1.0471560955047607, 1.050524353981018]"
88,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1.0103108882904053, -0.8210563063621521, 0.8065094351768494, -1.047101616859436, -1.0400502681732178, 0.9990602731704712, 1.028598666191101, -1.0470236539840698]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.051443338394165, -1.0460015535354614, 1.0459825992584229, 1.0543901920318604, 1.057983160018921, -1.0457632541656494, -1.0449678897857666, 1.0512120723724365]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0546300411224365, 1.055611491203308, 1.0448983907699585, -1.0441975593566895, 1.0616834163665771, 1.0498822927474976, -1.046154260635376, -1.046275019645691]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.050020456314087, -1.051267385482788, -1.0571554899215698, 1.0459595918655396, -1.0477031469345093, -1.0497223138809204, 1.0467565059661865, 1.0484658479690552]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0588867664337158, -1.0499566793441772, -1.051356554031372, -1.0476864576339722, 1.056740403175354, -1.0471563339233398, 1.0499800443649292, -1.046619176864624]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.051043152809143, 1.0461763143539429, 1.0390256643295288, 1.0499898195266724, -1.0483007431030273, 1.0477896928787231, -1.0495375394821167, 1.0498534440994263]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0482141971588135, -1.050570011138916, 1.0403828620910645, -1.0469985008239746, -1.0451645851135254, -1.0461386442184448, -1.0462366342544556, -1.0473828315734863]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0378683805465698, 1.0444602966308594, -1.0593738555908203, 1.045392394065857, 1.0438205003738403, 1.0463790893554688, 1.0472743511199951, 1.0473601818084717]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0669875144958496, -1.04177725315094, -1.038803219795227, 1.0430500507354736, 1.0435917377471924, 1.0446652173995972, 1.0437076091766357, -1.0465497970581055]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0233484506607056, 1.0585299730300903, 1.0567461252212524, -1.0451875925064087, -1.044616460800171, -1.0442949533462524, -1.0454542636871338, 1.0536754131317139]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0197184085845947, -1.030005693435669, 1.0638819932937622, 1.0493017435073853, -1.0347954034805298, 1.0497289896011353, -1.0391582250595093, -1.0410735607147217]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0516026020050049, 1.0561707019805908, -1.0483235120773315, -1.0485929250717163, 1.0509496927261353, -1.0491653680801392, 1.0510406494140625, 1.0508549213409424]"
100,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.9638644456863403, -0.435372918844223, 0.1471203863620758, 0.36033308506011963, 0.6885228157043457, -0.831342875957489, 0.8757146596908569, -0.9993566274642944]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0580739974975586, -1.044155478477478, 1.057701826095581, -1.0445979833602905, 1.0496786832809448, 1.0514546632766724, -1.0429996252059937, 1.0530200004577637]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0646634101867676, 1.0567201375961304, 1.0603632926940918, 1.0481349229812622, 1.0515599250793457, -1.035237193107605, -1.0386394262313843, -1.0413109064102173]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0500776767730713, -1.0481101274490356, -1.0463322401046753, -1.0469446182250977, -1.0483269691467285, 1.0451903343200684, 1.0461509227752686, 1.0468449592590332]"
