Example,Decoded_Bits,Polar_code,Output
15,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[1.0478301048278809, 1.0466322898864746, 1.0472302436828613, -1.0475517511367798, 1.0475332736968994, 1.0480871200561523, 1.0476791858673096, 1.0482600927352905]"
16,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[-1.0454449653625488, -1.0553303956985474, -1.0497359037399292, -1.045727014541626, 1.0461369752883911, 1.0464770793914795, 1.046926498413086, -1.04268479347229]"
17,"[1, 0, 0, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[-1.0022759437561035, 0.9999922513961792, 1.00676691532135, 1.0496089458465576, -1.0341899394989014, -1.0340124368667603, -1.0322802066802979, 1.0495014190673828]"
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.056003212928772, -1.0515609979629517, 1.0471333265304565, -1.0440843105316162, -1.0429677963256836, 1.0456463098526, -1.0431983470916748, -1.0407153367996216]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.0439271926879883, 1.0507735013961792, -1.0526509284973145, 1.0503571033477783, 1.0530691146850586, -1.0429749488830566, 1.0501245260238647, 1.048314094543457]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.056013584136963, 1.0492053031921387, -1.0529404878616333, -1.0424118041992188, -1.0532985925674438, -1.0459378957748413, 1.0466692447662354, -1.0384494066238403]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0459948778152466, -1.055954933166504, 1.0503963232040405, 1.0542387962341309, 1.0504977703094482, 1.0527492761611938, -1.0414445400238037, 1.051470160484314]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[0.7614783048629761, 1.043474555015564, 1.050407886505127, -1.048248052597046, 1.0495034456253052, -1.0471855401992798, -1.0432655811309814, -1.0428874492645264]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.047770619392395, -1.0492935180664062, -1.0508034229278564, 1.0480968952178955, -1.0512974262237549, 1.0456041097640991, 1.045785903930664, 1.0470999479293823]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.0550413131713867, -1.0525907278060913, -1.0510873794555664, -1.0469273328781128, -1.0427370071411133, 1.041481852531433, 1.044432282447815, -1.0420987606048584]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.0498727560043335, 1.046533226966858, 1.0433764457702637, 1.0453901290893555, 1.0510257482528687, -1.041212797164917, -1.0402367115020752, 1.0432825088500977]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0504460334777832, -1.0545459985733032, 1.0474109649658203, -1.0486444234848022, 1.051863193511963, 1.0400036573410034, -1.0430227518081665, -1.0406315326690674]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0428141355514526, 1.0501742362976074, -1.0506786108016968, 1.0439655780792236, -1.0520877838134766, -1.0443986654281616, 1.0395771265029907, 1.0407999753952026]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0469454526901245, 1.0458984375, -1.052676796913147, -1.0470515489578247, 1.0502008199691772, -1.047432780265808, 1.0436981916427612, -1.042350172996521]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0439515113830566, -1.0554561614990234, 1.0476738214492798, 1.0485038757324219, -1.049310326576233, 1.04616117477417, -1.0403821468353271, 1.0425374507904053]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.049471139907837, 1.04338800907135, 1.050929307937622, -1.0482568740844727, -1.047294020652771, -1.047725796699524, -1.0418449640274048, -1.0456887483596802]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0417704582214355, -1.047375202178955, -1.0473042726516724, 1.043938398361206, 1.0440438985824585, 1.043709397315979, 1.0439834594726562, 1.0453718900680542]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.043423056602478, 1.0457427501678467, -1.040914535522461, 1.0435435771942139, 1.0434824228286743, 1.044699788093567, 1.045581579208374, -1.0434017181396484]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0671124458312988, -1.044856309890747, 1.057518482208252, -1.0378282070159912, -1.0368725061416626, -1.0343388319015503, -1.0330474376678467, 1.0510247945785522]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0624803304672241, 1.0510836839675903, 1.0508924722671509, 1.0465912818908691, -1.0428293943405151, 1.0464791059494019, -1.0437264442443848, -1.0403964519500732]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0386521816253662, -1.051986813545227, -1.0477659702301025, -1.0422288179397583, 1.0534948110580444, -1.0423924922943115, 1.047250509262085, 1.046318769454956]"
36,"[0, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[1.0515408515930176, -1.046012282371521, -1.0403956174850464, 1.0462133884429932, -1.0482150316238403, -1.0457143783569336, 1.0451961755752563, -1.0439776182174683]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.040576696395874, 1.0532927513122559, 1.0540120601654053, -1.0438929796218872, 1.0470589399337769, 1.05104398727417, -1.0423156023025513, 1.0458838939666748]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.043839693069458, -1.048351764678955, 1.0537467002868652, 1.0471538305282593, 1.050012469291687, -1.0481746196746826, -1.0466536283493042, -1.0409926176071167]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.046448826789856, 1.0444567203521729, -1.050003170967102, -1.0471400022506714, -1.0525721311569214, 1.044509768486023, 1.043461561203003, 1.0469839572906494]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.049856424331665, 1.042913556098938, -1.042637586593628, 1.0419684648513794, -1.0457038879394531, 1.0402230024337769, 1.0419118404388428, -1.0439791679382324]"
41,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[-1.0424816608428955, -1.050856590270996, 1.0560201406478882, -1.043456792831421, 1.049767255783081, -1.0421103239059448, -1.0409408807754517, 1.0435678958892822]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.047563910484314, 1.044209361076355, 1.0495338439941406, 1.0423786640167236, 1.052843689918518, 1.0413178205490112, -1.0448453426361084, -1.0396826267242432]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0466787815093994, -1.0603711605072021, -1.0522536039352417, -1.043827772140503, -1.053895354270935, -1.044823169708252, 1.0408128499984741, 1.0429974794387817]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0429413318634033, -1.0482933521270752, -1.0414103269577026, 1.0468860864639282, 1.0517582893371582, -1.04788076877594, 1.0441474914550781, -1.043017864227295]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0428581237792969, 1.0484230518341064, 1.0531337261199951, -1.045656681060791, -1.0498477220535278, 1.044251799583435, -1.0433063507080078, 1.0445194244384766]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0516576766967773, -1.0506330728530884, 1.0528223514556885, 1.0478936433792114, -1.0502007007598877, -1.0506138801574707, -1.0462212562561035, -1.0458600521087646]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.026533842086792, 1.0423628091812134, -1.0513361692428589, -1.0498523712158203, 1.0430991649627686, 1.043799877166748, 1.0440205335617065, 1.046498417854309]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0490672588348389, -1.0546702146530151, 1.0454906225204468, -1.0477473735809326, 1.0382517576217651, 1.0403367280960083, 1.0415641069412231, -1.0445901155471802]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0423293113708496, 1.0477256774902344, -1.045941710472107, 1.0479339361190796, -1.0421329736709595, -1.0402858257293701, -1.0400774478912354, 1.0451221466064453]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.041596531867981, -1.0528110265731812, -1.044938564300537, -1.0494199991226196, -1.0449213981628418, 1.0419005155563354, -1.0472017526626587, -1.0414035320281982]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0477780103683472, 1.0493204593658447, 1.0444939136505127, 1.045035481452942, 1.0496779680252075, -1.0441582202911377, 1.0439289808273315, 1.0438599586486816]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.0433341264724731, 1.0448673963546753, 1.0496586561203003, -1.0464305877685547, -1.0517547130584717, -1.047264814376831, 1.0463131666183472, -1.043517827987671]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0474555492401123, -1.055392861366272, -1.049844741821289, 1.048262357711792, 1.0432502031326294, 1.0465869903564453, -1.04143226146698, 1.046042561531067]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.0504658222198486, 1.043782353401184, -1.0494451522827148, -1.0517114400863647, 1.0516496896743774, -1.051104187965393, -1.0475120544433594, -1.0455900430679321]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.055317997932434, -1.0532506704330444, 1.0449048280715942, 1.0450248718261719, -1.0562493801116943, 1.042944073677063, 1.042178988456726, 1.0454529523849487]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0293316841125488, -1.0529072284698486, 1.0442302227020264, -1.0465402603149414, -1.0405044555664062, 1.0375322103500366, 1.0402854681015015, -1.0436769723892212]"
57,"[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1.028337836265564, 1.041465401649475, -1.0532028675079346, 1.0432358980178833, 1.0490778684616089, -1.0425180196762085, -1.0402863025665283, 1.0442116260528564]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0376644134521484, -1.0555429458618164, -1.0512679815292358, -1.0520660877227783, 1.0500303506851196, 1.040321946144104, -1.04875910282135, -1.0474424362182617]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.05440354347229, 1.047804832458496, 1.039730429649353, 1.0433474779129028, -1.0551646947860718, -1.0465894937515259, 1.037733793258667, 1.0398426055908203]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0499987602233887, 1.0471978187561035, 1.0515609979629517, -1.0493760108947754, 1.051709532737732, -1.048633098602295, 1.042712926864624, -1.0425795316696167]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0568419694900513, -1.057129144668579, -1.0505115985870361, 1.0454493761062622, -1.0513691902160645, 1.0438288450241089, -1.043312668800354, 1.0441384315490723]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[0.9408712387084961, 1.0428013801574707, -1.0488152503967285, -1.050011396408081, -1.0488744974136353, -1.0480289459228516, -1.0400285720825195, -1.0405189990997314]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-0.8906885385513306, -1.050704002380371, 1.048421025276184, 1.0438991785049438, 1.0426759719848633, 1.0422817468643188, 1.0434507131576538, 1.0443336963653564]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0442428588867188, -1.04246985912323, 1.0458699464797974, 1.0434026718139648, 1.0449179410934448, 1.0460954904556274, 1.0468662977218628, -1.0456689596176147]"
65,"[1, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-1.026450514793396, 1.041649580001831, -1.0387558937072754, -1.0390236377716064, -1.0388660430908203, -1.03643798828125, -1.0351221561431885, 1.0488131046295166]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0590498447418213, -1.0513402223587036, -1.042432188987732, 1.0458184480667114, -1.0427097082138062, 1.0462278127670288, -1.043628215789795, -1.0414326190948486]"
67,"[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[-1.0413548946380615, 1.0468037128448486, 1.0480732917785645, -1.0420633554458618, 1.053528904914856, -1.04269278049469, 1.0452414751052856, 1.0456264019012451]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0559146404266357, 1.0495530366897583, 1.048954963684082, 1.0447280406951904, -1.0482817888259888, -1.044394612312317, 1.0443755388259888, -1.0442734956741333]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0408800840377808, -1.0509065389633179, -1.0433727502822876, -1.0441415309906006, 1.0462384223937988, 1.0505213737487793, -1.0426472425460815, 1.04570472240448]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0437147617340088, 1.0509974956512451, -1.043709635734558, 1.0462833642959595, 1.049971103668213, -1.0477964878082275, -1.0468672513961792, -1.0415374040603638]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0451327562332153, -1.0508527755737305, 1.0383446216583252, -1.046814203262329, -1.0527067184448242, 1.0435651540756226, 1.0438321828842163, 1.046889066696167]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0491974353790283, -1.0473006963729858, 1.0460625886917114, 1.0415650606155396, -1.0470627546310425, 1.039975881576538, 1.042331576347351, -1.0446051359176636]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0478181838989258, 1.0531620979309082, -1.0436534881591797, -1.043461561203003, 1.0498237609863281, -1.0423563718795776, -1.0412013530731201, 1.0429130792617798]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0490288734436035, -1.053139090538025, -1.0442180633544922, 1.0416303873062134, 1.0528842210769653, 1.0417181253433228, -1.0445637702941895, -1.0399061441421509]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.042377233505249, 1.0456621646881104, 1.0406352281570435, -1.043711543083191, -1.0548465251922607, -1.0448317527770996, 1.039382815361023, 1.0425132513046265]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0433207750320435, 1.048811912536621, 1.048637866973877, 1.045582890510559, 1.0519565343856812, -1.0463653802871704, 1.0452388525009155, -1.042913794517517]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0454864501953125, -1.051650881767273, -1.0467050075531006, -1.0452502965927124, -1.0502396821975708, 1.0428942441940308, -1.0431066751480103, 1.0441006422042847]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0522021055221558, 1.0495189428329468, -1.047885775566101, 1.0470443964004517, -1.0508557558059692, -1.0508842468261719, -1.0470850467681885, -1.0459705591201782]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0277519226074219, -1.0515800714492798, 1.0417193174362183, -1.049766182899475, 1.042078971862793, 1.0431535243988037, 1.0438810586929321, 1.0463143587112427]"
80,"[0, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[1.046281337738037, 1.0405515432357788, -1.0502843856811523, -1.0471006631851196, 1.0392205715179443, 1.0403116941452026, 1.0414233207702637, -1.0453180074691772]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0432971715927124, -1.0395389795303345, 1.0436984300613403, 1.0477243661880493, -1.043277382850647, -1.0403509140014648, -1.0401673316955566, 1.043353796005249]"
82,"[1, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[-1.0451558828353882, 1.0392481088638306, 1.0430800914764404, -1.0490022897720337, -1.045046329498291, 1.042920470237732, -1.0470253229141235, -1.0418572425842285]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0479015111923218, -1.0420082807540894, -1.0525169372558594, 1.042599081993103, 1.0493921041488647, -1.0439670085906982, 1.0411567687988281, 1.0433732271194458]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0444973707199097, -1.0532225370407104, -1.0509843826293945, -1.0454834699630737, -1.0518052577972412, -1.046176552772522, 1.0460000038146973, -1.0433814525604248]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0467108488082886, 1.039110779762268, 1.045884370803833, 1.0484315156936646, 1.0428353548049927, 1.0463039875030518, -1.0412633419036865, 1.0450531244277954]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0478593111038208, -1.058164119720459, 1.0491467714309692, -1.051764965057373, 1.0513685941696167, -1.0511850118637085, -1.0481288433074951, -1.046142578125]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0593501329421997, 1.043905258178711, -1.0536763668060303, 1.044227123260498, -1.0571215152740479, 1.0424237251281738, 1.042642593383789, 1.0455795526504517]"
88,"[0, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1.021781325340271, 1.0395416021347046, -1.0509756803512573, -1.046044111251831, -1.0432337522506714, 1.0371662378311157, 1.0398045778274536, -1.0442073345184326]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0337573289871216, -1.0411009788513184, 1.0359866619110107, 1.043023705482483, 1.0492994785308838, -1.042170524597168, -1.0396727323532104, 1.0440338850021362]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0395288467407227, 1.041092872619629, 1.0454959869384766, -1.0515739917755127, 1.0501128435134888, 1.0396406650543213, -1.0484613180160522, -1.0470131635665894]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0583693981170654, -1.0435665845870972, -1.05376136302948, 1.0415799617767334, -1.0561219453811646, -1.0465478897094727, 1.0366450548171997, 1.0400729179382324]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.049691081047058, -1.0537595748901367, -1.0525764226913452, -1.049886703491211, 1.051687479019165, -1.0494658946990967, 1.0409932136535645, -1.043965458869934]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.059585690498352, 1.0384224653244019, 1.0453640222549438, 1.0452189445495605, -1.0519280433654785, 1.0420029163360596, -1.043757677078247, 1.044196605682373]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.063714861869812, -1.0592845678329468, 1.0469838380813599, -1.0510447025299072, -1.0523475408554077, -1.051121473312378, -1.0439536571502686, -1.0434596538543701]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.038873314857483, 1.0430136919021606, -1.0519322156906128, 1.04318106174469, 1.0415325164794922, 1.0421665906906128, 1.0426487922668457, 1.0437936782836914]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0468865633010864, -1.0475447177886963, -1.0417218208312988, 1.0367766618728638, 1.0377107858657837, 1.0399113893508911, 1.0406758785247803, -1.0461413860321045]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0396653413772583, 1.0530591011047363, 1.0561288595199585, -1.0443775653839111, -1.0443933010101318, -1.042546272277832, -1.042043924331665, 1.0427316427230835]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0412616729736328, -1.0532609224319458, 1.050088882446289, 1.0449552536010742, -1.0450595617294312, 1.042876958847046, -1.0460861921310425, -1.042399287223816]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0424271821975708, 1.0474146604537964, -1.0533127784729004, -1.0450719594955444, 1.047467827796936, -1.044240117073059, 1.041821002960205, 1.0414990186691284]"
100,"[0, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[1.0014878511428833, 1.046447992324829, -1.0422416925430298, 1.0386766195297241, -1.0418298244476318, -1.045249104499817, 1.0400969982147217, -1.0467158555984497]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0455894470214844, -1.0538595914840698, 1.05262291431427, -1.046281337738037, 1.0399794578552246, 1.046365737915039, -1.0449668169021606, 1.0432499647140503]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0483982563018799, 1.0502890348434448, 1.0549845695495605, 1.0440562963485718, 1.0509439706802368, -1.0452239513397217, -1.048587441444397, -1.043190598487854]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0617681741714478, -1.0532194375991821, -1.0518379211425781, -1.0479644536972046, -1.0567833185195923, 1.0382709503173828, 1.0391725301742554, 1.0445547103881836]"
