Example,Decoded_Bits,Polar_code,Output
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.038403034210205, 1.049937129020691, -1.0430479049682617, 1.0488835573196411, 1.0459917783737183, 1.0484111309051514, 1.0485360622406006, -1.0472294092178345]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0552266836166382, -1.0425732135772705, 1.0615776777267456, -1.0472211837768555, -1.041587471961975, -1.0432716608047485, -1.046565294265747, 1.0555449724197388]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.044421672821045, 1.0489604473114014, 1.0515791177749634, 1.0492411851882935, -1.0499316453933716, 1.0495749711990356, -1.048699140548706, -1.050925374031067]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0477246046066284, -1.0486985445022583, -1.0485508441925049, -1.0513986349105835, 1.043486475944519, -1.0509388446807861, 1.0471549034118652, 1.0504971742630005]"
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-1.0266222953796387, -1.0520834922790527, -1.0498236417770386, 1.0407079458236694, -1.0562257766723633, -1.054985761642456, 1.035570502281189, -1.054695963859558]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0500513315200806, 1.047730565071106, 1.049500584602356, -1.04718816280365, 1.0512081384658813, 1.049696922302246, -1.047240972518921, 1.0518481731414795]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0597169399261475, -1.0531580448150635, 1.0398186445236206, 1.0462831258773804, 1.041864037513733, -1.0532606840133667, -1.0525236129760742, -1.0528571605682373]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.034643530845642, 1.0379496812820435, -1.050350546836853, -1.0547124147415161, -1.0578386783599854, 1.0447577238082886, 1.0453294515609741, 1.045278549194336]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.040234088897705, 1.0437735319137573, -1.0506712198257446, 1.047827959060669, -1.054326057434082, 1.0458533763885498, 1.0455974340438843, -1.0546588897705078]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1.0097875595092773, -1.0425500869750977, 1.0494906902313232, -1.0469942092895508, 1.051080346107483, -1.045939326286316, -1.0448294878005981, 1.0505772829055786]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0519133806228638, 1.046754240989685, 1.048731803894043, 1.046173095703125, 1.0497987270355225, 1.0479260683059692, -1.0507469177246094, -1.0503817796707153]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.040079951286316, -1.0544118881225586, -1.0546417236328125, -1.0514007806777954, -1.051659107208252, -1.0522818565368652, 1.0480737686157227, 1.049614429473877]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0496797561645508, -1.049324870109558, -1.043265700340271, 1.0472345352172852, 1.049399733543396, -1.0469156503677368, 1.0479180812835693, -1.0495132207870483]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.045283555984497, 1.0501058101654053, 1.0500568151474, -1.047148585319519, -1.044534683227539, 1.0490320920944214, -1.0484838485717773, 1.0507766008377075]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0380852222442627, -1.0525952577590942, 1.0417588949203491, 1.0452576875686646, -1.0493137836456299, -1.0511385202407837, -1.0504176616668701, -1.0525091886520386]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0194427967071533, 1.0415420532226562, -1.0457664728164673, -1.0512124300003052, 1.0408724546432495, 1.0443345308303833, 1.0441409349441528, 1.0459315776824951]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0384025573730469, -1.0539615154266357, 1.0444860458374023, -1.0510257482528687, 1.0420910120010376, 1.0454579591751099, 1.0449228286743164, -1.055535912513733]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.050360918045044, 1.048532485961914, -1.0485249757766724, 1.0514824390411377, -1.048970341682434, -1.0491214990615845, -1.0531491041183472, 1.052546739578247]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0571773052215576, -1.04599928855896, -1.0461184978485107, -1.0499825477600098, -1.0527963638305664, 1.0480788946151733, -1.0528587102890015, -1.0537421703338623]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0352139472961426, 1.0431628227233887, 1.0439879894256592, 1.047481894493103, 1.0410000085830688, -1.0506473779678345, 1.0474790334701538, 1.0507092475891113]"
52,"[0, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[1.0057045221328735, 1.0393611192703247, 1.0425362586975098, -1.0463292598724365, -1.0414652824401855, -1.0476528406143188, 1.0441789627075195, -1.0487651824951172]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0403316020965576, -1.0537197589874268, -1.0527410507202148, 1.0475889444351196, 1.046013593673706, 1.0490299463272095, -1.0535662174224854, 1.0504616498947144]"
54,"[1, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[-1.0347158908843994, 1.0250192880630493, -1.0490847826004028, -1.0509793758392334, 1.036613941192627, -1.050269603729248, -1.0489120483398438, -1.0523996353149414]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0644848346710205, -1.0620986223220825, 1.039412498474121, 1.0436934232711792, -1.054258942604065, 1.046805739402771, 1.0451562404632568, 1.0466359853744507]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0021374225616455, -1.0379502773284912, 1.0365777015686035, -1.0440566539764404, -1.0427182912826538, 1.041898250579834, 1.0395368337631226, -1.0494356155395508]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-0.9644227623939514, 1.04639732837677, -1.0409815311431885, 1.0491924285888672, 1.0467228889465332, -1.0496912002563477, -1.0547491312026978, 1.0497663021087646]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0411678552627563, -1.0466690063476562, -1.0497757196426392, -1.050836205482483, 1.0495506525039673, 1.045135259628296, -1.0533850193023682, -1.0547620058059692]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0616850852966309, 1.0444817543029785, 1.0440021753311157, 1.048673391342163, -1.0481590032577515, -1.0488404035568237, 1.0472605228424072, 1.051431655883789]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.044364333152771, 1.0456624031066895, 1.048484206199646, -1.0476285219192505, 1.0501489639282227, -1.049762487411499, 1.048392653465271, -1.0491608381271362]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0560386180877686, -1.0545357465744019, -1.057040810585022, 1.0460801124572754, -1.0522133111953735, 1.046512246131897, -1.0538170337677002, 1.0497552156448364]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[0.8416336178779602, 1.0354280471801758, -1.047027349472046, -1.0492881536483765, -1.052255392074585, -1.0488137006759644, -1.047910213470459, -1.0524686574935913]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.04611337184906, -1.0476443767547607, 1.0444047451019287, 1.043469786643982, 1.0429551601409912, 1.04554283618927, 1.044601559638977, 1.0468682050704956]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0299909114837646, -1.039147138595581, 1.0509053468704224, 1.0479674339294434, 1.0457966327667236, 1.0481668710708618, 1.0483579635620117, -1.0507776737213135]"
65,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-1.005074381828308, -0.0570087730884552, 0.12603314220905304, -0.492760568857193, 0.06292785704135895, -0.5487739443778992, -0.5239144563674927, 1.0494855642318726]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0426043272018433, -1.0497636795043945, -1.0557670593261719, 1.0496374368667603, -1.0527888536453247, 1.049705982208252, -1.0523312091827393, -1.0547696352005005]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.0183079242706299, 1.0473498106002808, 1.0351731777191162, -1.0521705150604248, 1.0398234128952026, -1.0527976751327515, 1.0468403100967407, 1.049234390258789]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.040918231010437, 1.0465198755264282, 1.0472081899642944, 1.0436875820159912, -1.056641697883606, -1.0558286905288696, 1.0461283922195435, -1.0560400485992432]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0520585775375366, -1.0427110195159912, -1.0456371307373047, -1.0473816394805908, 1.049270510673523, 1.0492573976516724, -1.0480434894561768, 1.0522202253341675]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0615681409835815, 1.0411818027496338, -1.0556477308273315, 1.0469752550125122, 1.0412483215332031, -1.055773138999939, -1.0539859533309937, -1.0533511638641357]"
71,"[1, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[-1.0245862007141113, -1.0404095649719238, 1.0299532413482666, -1.0548244714736938, -1.0556128025054932, 1.0363402366638184, 1.0386085510253906, 1.0436410903930664]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0453380346298218, -1.0503097772598267, 1.0485705137252808, 1.04745614528656, -1.050698161125183, 1.0468053817749023, 1.04706871509552, -1.0509837865829468]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0415765047073364, 1.0538378953933716, -1.043878197669983, -1.049246072769165, 1.05580735206604, -1.0500227212905884, -1.0500171184539795, 1.0505375862121582]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0491384267807007, -1.0362085103988647, -1.0463453531265259, 1.045837640762329, 1.0484124422073364, 1.047971248626709, -1.0502523183822632, -1.0494786500930786]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0440627336502075, 1.047938346862793, 1.0409250259399414, -1.0556613206863403, -1.0537198781967163, -1.0555883646011353, 1.0466505289077759, 1.0489757061004639]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0515992641448975, 1.0468378067016602, 1.045519232749939, 1.0463581085205078, 1.049714207649231, -1.045801043510437, 1.0480916500091553, -1.0460224151611328]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0449612140655518, -1.0463852882385254, -1.0432716608047485, -1.0472841262817383, -1.0430810451507568, 1.048429250717163, -1.048060417175293, 1.0516302585601807]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0386360883712769, 1.0424113273620605, -1.05463707447052, 1.0460654497146606, -1.049959659576416, -1.0520180463790894, -1.0504124164581299, -1.0537924766540527]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0075643062591553, -1.0423498153686523, 1.0381391048431396, -1.050146460533142, 1.0368484258651733, 1.0426675081253052, 1.0432054996490479, 1.0444985628128052]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.0310722589492798, 1.0232861042022705, -1.0542776584625244, -1.0486624240875244, 1.0390363931655884, 1.029621958732605, 1.0228724479675293, -1.0529234409332275]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0511949062347412, -1.0450279712677002, 1.0500805377960205, 1.0508372783660889, -1.0517430305480957, -1.0503990650177002, -1.0539379119873047, 1.051796317100525]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.00359046459198, 1.0468171834945679, 1.037540078163147, -1.0504027605056763, -1.0518121719360352, 1.04653000831604, -1.0523024797439575, -1.0525107383728027]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0296458005905151, -1.0458526611328125, -1.0639253854751587, 1.0466477870941162, 1.039262056350708, -1.052864909172058, 1.0475406646728516, 1.0506986379623413]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0562070608139038, -1.04856538772583, -1.0503861904144287, -1.0521012544631958, -1.0504848957061768, -1.051477313041687, 1.0475103855133057, -1.0511085987091064]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.040542483329773, 1.0470926761627197, 1.041873812675476, 1.048665165901184, 1.0417433977127075, 1.049331784248352, -1.0535506010055542, 1.0512911081314087]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0360183715820312, -1.0487556457519531, 1.0280425548553467, -1.0515302419662476, 1.0365029573440552, -1.050889253616333, -1.0501843690872192, -1.053562045097351]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0629812479019165, 1.0400044918060303, -1.062870740890503, 1.0449244976043701, -1.0528432130813599, 1.0464541912078857, 1.0449268817901611, 1.0473722219467163]"
88,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0.9656184911727905, -0.6501530408859253, 0.6636679172515869, -0.598039984703064, 0.6517610549926758, 0.09937930107116699, 0.1877373456954956, -0.9357309937477112]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.051914095878601, -1.040663719177246, 1.0475976467132568, 1.051025152206421, 1.0500452518463135, -1.0464897155761719, -1.0501941442489624, 1.051596999168396]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0397120714187622, 1.043915033340454, 1.038205623626709, -1.0488337278366089, 1.048507571220398, 1.0432120561599731, -1.052026629447937, -1.0520683526992798]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0530396699905396, -1.0490647554397583, -1.060133457183838, 1.0493929386138916, -1.0465458631515503, -1.049113154411316, 1.0482887029647827, 1.0516736507415771]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0416678190231323, -1.0484511852264404, -1.0530880689620972, -1.0480115413665771, 1.0473763942718506, -1.0497496128082275, 1.047101378440857, -1.0485666990280151]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0535920858383179, 1.0455071926116943, 1.0428353548049927, 1.0472831726074219, -1.0516995191574097, 1.0480905771255493, -1.051787257194519, 1.0513179302215576]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0630275011062622, -1.048398733139038, 1.0285636186599731, -1.0520639419555664, -1.0540672540664673, -1.05057954788208, -1.0484868288040161, -1.0538614988327026]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0320228338241577, 1.047805905342102, -1.0556676387786865, 1.0482311248779297, 1.0431028604507446, 1.046716570854187, 1.0457286834716797, 1.049394130706787]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0423870086669922, -1.0510156154632568, -1.0503631830215454, 1.0465199947357178, 1.0446726083755493, 1.046429991722107, 1.0464222431182861, -1.0549170970916748]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0480080842971802, 1.0505139827728271, 1.0471210479736328, -1.0493333339691162, -1.0544402599334717, -1.0498664379119873, -1.0516692399978638, 1.0515774488449097]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.061261773109436, -1.055201768875122, 1.044696569442749, 1.0467925071716309, -1.0574394464492798, 1.0475170612335205, -1.0530527830123901, -1.0542490482330322]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0340059995651245, 1.0474333763122559, -1.0600250959396362, -1.054585337638855, 1.0360416173934937, -1.0563914775848389, 1.046927571296692, 1.0494143962860107]"
100,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.9774006009101868, -0.4265492558479309, 0.5121762752532959, 0.06362981349229813, 0.49792152643203735, -0.11505401134490967, 0.32569438219070435, -0.5672669410705566]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.029065728187561, -1.0515389442443848, 1.0463321208953857, -1.049118161201477, 1.044959306716919, 1.0483927726745605, -1.0536296367645264, 1.0510720014572144]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0193910598754883, 1.0329471826553345, 1.0412368774414062, 1.0434112548828125, 1.0356305837631226, -1.0572659969329834, -1.055579662322998, -1.0579761266708374]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.069012999534607, -1.0482122898101807, -1.0518494844436646, -1.0522791147232056, -1.0528055429458618, 1.0397295951843262, 1.041224479675293, 1.0457626581192017]"
