Example,Decoded_Bits,Polar_code,Output
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0385040044784546, 1.045384407043457, -1.051875114440918, -1.050668716430664, -1.0555808544158936, 1.0477917194366455, 1.0494890213012695, 1.0503050088882446]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0487898588180542, 1.0496305227279663, -1.0485334396362305, 1.049826979637146, -1.0507103204727173, 1.0477668046951294, 1.0460071563720703, -1.0505716800689697]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1.0154038667678833, -1.0576674938201904, 1.0470317602157593, -1.0512261390686035, 1.045626163482666, -1.0513488054275513, -1.0506856441497803, 1.051572561264038]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0577664375305176, 1.0445117950439453, 1.041696548461914, 1.0483849048614502, 1.047855257987976, 1.050254225730896, -1.0520156621932983, -1.0510461330413818]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0492236614227295, -1.058163046836853, -1.0567824840545654, -1.0502064228057861, -1.0527358055114746, -1.0535213947296143, 1.050716519355774, 1.0517410039901733]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.051900863647461, -1.0519636869430542, -1.0462327003479004, 1.0483402013778687, 1.0483144521713257, -1.0514768362045288, 1.0487641096115112, -1.050702452659607]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0480910539627075, 1.048924207687378, 1.0525377988815308, -1.0495890378952026, -1.0493234395980835, 1.049705982208252, -1.0484724044799805, 1.0505545139312744]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.051300048828125, -1.051903486251831, 1.0503383874893188, 1.050096035003662, -1.0518814325332642, -1.0492844581604004, -1.0489614009857178, -1.048966884613037]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0301311016082764, 1.041451096534729, -1.0528013706207275, -1.0528678894042969, 1.043816328048706, 1.045863151550293, 1.0477036237716675, 1.047524333000183]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0461846590042114, -1.052270770072937, 1.0425403118133545, -1.0512306690216064, 1.0454075336456299, 1.0455513000488281, 1.0449799299240112, -1.05272376537323]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0584529638290405, 1.0458954572677612, -1.0585442781448364, 1.0510790348052979, -1.0548433065414429, -1.05547034740448, -1.0573368072509766, 1.0514384508132935]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.057618498802185, -1.050788164138794, -1.0497925281524658, -1.0513641834259033, -1.0489544868469238, 1.0488628149032593, -1.0522569417953491, -1.0530463457107544]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.041128396987915, 1.0450681447982788, 1.0440983772277832, 1.0464438199996948, 1.0453903675079346, -1.051766276359558, 1.0487970113754272, 1.0512255430221558]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.0459321737289429, 1.0465424060821533, 1.0438987016677856, -1.0484199523925781, -1.0430644750595093, -1.0508087873458862, 1.0469343662261963, -1.0507984161376953]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.042564868927002, -1.0542323589324951, -1.0526584386825562, 1.0513750314712524, 1.0461680889129639, 1.0509474277496338, -1.0528587102890015, 1.0519033670425415]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.0216094255447388, 1.0414719581604004, -1.0520124435424805, -1.0501513481140137, 1.049033761024475, -1.0493115186691284, -1.04824697971344, -1.0500763654708862]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0588634014129639, -1.0590794086456299, 1.0470685958862305, 1.0500226020812988, -1.0559906959533691, 1.0482547283172607, 1.049077033996582, 1.0515189170837402]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0404387712478638, -1.0456236600875854, 1.036896824836731, -1.0465412139892578, -1.0487563610076904, 1.0447715520858765, 1.0424737930297852, -1.0496935844421387]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-1.0011690855026245, 1.048277735710144, -1.0535087585449219, 1.0511314868927002, 1.0533037185668945, -1.0530833005905151, -1.0561535358428955, 1.0529019832611084]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0470192432403564, -1.0484888553619385, -1.0508809089660645, -1.050060749053955, 1.0509816408157349, 1.048324465751648, -1.0500694513320923, -1.0529348850250244]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0574924945831299, 1.0431503057479858, 1.0465947389602661, 1.0474300384521484, -1.0483243465423584, -1.0524520874023438, 1.0483615398406982, 1.0512030124664307]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0510172843933105, 1.0492591857910156, 1.0497201681137085, -1.0508567094802856, 1.0509819984436035, -1.0514016151428223, 1.047425389289856, -1.0501888990402222]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0574629306793213, -1.055424451828003, -1.05441153049469, 1.0516332387924194, -1.050734281539917, 1.050663709640503, -1.054673671722412, 1.0538736581802368]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1.0278087854385376, 1.0456596612930298, -1.0529131889343262, -1.0455363988876343, -1.052965760231018, -1.0469918251037598, -1.0453602075576782, -1.048050045967102]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0520819425582886, -1.0561676025390625, 1.0507885217666626, 1.051162838935852, 1.0510101318359375, 1.0514065027236938, 1.0516232252120972, 1.05226731300354]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.057214379310608, -1.0504391193389893, 1.0438154935836792, 1.0460145473480225, 1.0441057682037354, 1.0457369089126587, 1.0457063913345337, -1.0549684762954712]"
65,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-0.9957318902015686, -0.06897276639938354, 0.41509079933166504, -0.7625654935836792, 0.12404649704694748, -0.783296525478363, -0.7454638481140137, 1.044408917427063]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0337142944335938, -1.052598476409912, -1.0540268421173096, 1.0460472106933594, -1.0510791540145874, 1.0477250814437866, -1.0532288551330566, -1.0538885593414307]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.0050770044326782, 1.0454683303833008, 1.0428048372268677, -1.056065320968628, 1.041902780532837, -1.0561890602111816, 1.0513960123062134, 1.0509834289550781]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0382362604141235, 1.0417450666427612, 1.0513036251068115, 1.041276216506958, -1.0527790784835815, -1.0510942935943604, 1.0456713438034058, -1.0520700216293335]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0654375553131104, -1.0543893575668335, -1.051694393157959, -1.0531973838806152, 1.04397714138031, 1.048999547958374, -1.0535801649093628, 1.0476592779159546]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.063132405281067, 1.0480059385299683, -1.0516587495803833, 1.0469839572906494, 1.050803780555725, -1.0538119077682495, -1.0516993999481201, -1.0520596504211426]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0352190732955933, -1.048659086227417, 1.0425870418548584, -1.0510573387145996, -1.0561054944992065, 1.0459486246109009, 1.0478490591049194, 1.049423336982727]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0481305122375488, -1.0502172708511353, 1.047831416130066, 1.047520399093628, -1.0516695976257324, 1.0451737642288208, 1.044417381286621, -1.0523771047592163]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0582934617996216, 1.0439693927764893, -1.0566645860671997, -1.0542333126068115, 1.0462677478790283, -1.055200457572937, -1.0533016920089722, 1.0487101078033447]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.061696171760559, -1.0470176935195923, -1.0458651781082153, 1.0471763610839844, 1.0458101034164429, 1.0490422248840332, -1.0522860288619995, -1.051299810409546]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0468796491622925, 1.0454692840576172, 1.0452327728271484, -1.051641821861267, -1.0532844066619873, -1.0542696714401245, 1.0507575273513794, 1.0515575408935547]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0578235387802124, 1.0373607873916626, 1.053140640258789, 1.0464798212051392, 1.0455468893051147, -1.0519804954528809, 1.047165036201477, -1.0511947870254517]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.048214077949524, -1.0524955987930298, -1.046612024307251, -1.0496543645858765, -1.0482237339019775, 1.0481992959976196, -1.0477573871612549, 1.0490367412567139]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0499898195266724, 1.0518230199813843, -1.0458405017852783, 1.0478394031524658, -1.0523029565811157, -1.049463152885437, -1.0496249198913574, -1.0490893125534058]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0123202800750732, -1.052979588508606, 1.0422003269195557, -1.0512417554855347, 1.0432616472244263, 1.045426607131958, 1.047104001045227, 1.0473400354385376]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.0583486557006836, 1.0410051345825195, -1.0503246784210205, -1.054802656173706, 1.043087363243103, 1.0450701713562012, 1.044053077697754, -1.05463707447052]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.063201665878296, -1.0545811653137207, 1.0480269193649292, 1.0479146242141724, -1.0541718006134033, -1.0539642572402954, -1.055393099784851, 1.048753023147583]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[0.9867726564407349, 1.0494948625564575, 1.049920678138733, -1.050431489944458, -1.045988917350769, 1.0487273931503296, -1.051309585571289, -1.0522342920303345]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.038493275642395, -1.0497006177902222, -1.0574817657470703, 1.0456451177597046, 1.045009970664978, -1.0531971454620361, 1.047658085823059, 1.0502022504806519]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0592234134674072, -1.0531443357467651, -1.0548113584518433, -1.050180435180664, -1.0482298135757446, -1.052537202835083, 1.0469319820404053, -1.052558183670044]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.039304494857788, 1.0516642332077026, 1.0489577054977417, 1.0503714084625244, 1.0461068153381348, 1.050017237663269, -1.0508774518966675, 1.0503520965576172]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0361971855163574, -1.0530660152435303, 1.050224781036377, -1.0509830713272095, 1.0492124557495117, -1.0492509603500366, -1.0492329597473145, -1.0505502223968506]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0605863332748413, 1.047938585281372, -1.055295705795288, 1.0498284101486206, -1.0544583797454834, 1.0471510887145996, 1.0478243827819824, 1.050951361656189]"
88,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1.022551417350769, -0.8712335824966431, -1.0408958196640015, -1.0519553422927856, -1.0508089065551758, 1.0412110090255737, 1.040291666984558, -1.0520294904708862]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0461578369140625, -1.0483119487762451, 1.052698016166687, 1.0510547161102295, 1.0528351068496704, -1.0494210720062256, -1.051376461982727, 1.0521717071533203]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0445646047592163, 1.0531501770019531, 1.0538142919540405, -1.0482527017593384, 1.0524848699569702, 1.0498933792114258, -1.048537015914917, -1.0507152080535889]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.056167721748352, -1.0523297786712646, -1.052984595298767, 1.0478929281234741, -1.0491561889648438, -1.052221655845642, 1.04777991771698, 1.05085027217865]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0482399463653564, -1.0499733686447144, -1.050766944885254, -1.050993800163269, 1.0497277975082397, -1.051795244216919, 1.0482453107833862, -1.0492247343063354]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0583592653274536, 1.0489825010299683, 1.0516871213912964, 1.0510421991348267, -1.0510822534561157, 1.0502439737319946, -1.0530909299850464, 1.0528382062911987]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0580272674560547, -1.05495023727417, 1.0510088205337524, -1.0496294498443604, -1.054124355316162, -1.0487191677093506, -1.047965168952942, -1.0495593547821045]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0370984077453613, 1.046284794807434, -1.0546331405639648, 1.0480314493179321, 1.0468381643295288, 1.0479916334152222, 1.0488440990447998, 1.0497545003890991]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0463858842849731, -1.0495835542678833, -1.0491806268692017, 1.046311855316162, 1.0449925661087036, 1.0448219776153564, 1.0444416999816895, -1.0531868934631348]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.061205267906189, 1.0452791452407837, 1.0453050136566162, -1.0546952486038208, -1.0589302778244019, -1.054606556892395, -1.0562169551849365, 1.0499706268310547]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0666924715042114, -1.049368143081665, 1.041042447090149, 1.0490093231201172, -1.0491172075271606, 1.0497554540634155, -1.0512150526046753, -1.0511350631713867]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0399895906448364, 1.0489752292633057, -1.056744933128357, -1.0518349409103394, 1.0471163988113403, -1.054416298866272, 1.0513821840286255, 1.0520879030227661]"
100,"[0, 0, 1, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.9769421219825745, 0.7184354066848755, -0.6045331954956055, 1.0073100328445435, 0.6856534481048584, -1.0179780721664429, 1.0370573997497559, -1.0376847982406616]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0406264066696167, -1.0528861284255981, 1.0496739149093628, -1.0490163564682007, 1.0481504201889038, 1.0497510433197021, -1.0509065389633179, 1.05158269405365]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0403721332550049, 1.0521671772003174, 1.0501816272735596, 1.0516301393508911, 1.0499528646469116, -1.049511432647705, -1.0489519834518433, -1.0495274066925049]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.069229006767273, -1.0532634258270264, -1.0539470911026, -1.0519007444381714, -1.0589280128479004, 1.0470021963119507, 1.0487556457519531, 1.0502017736434937]"
