Example,Decoded_Bits,Polar_code,Output
11,"[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[-1.0384823083877563, -1.040917992591858, 1.0506631135940552, -1.0396244525909424, -1.0400642156600952, -1.0401490926742554, 1.04486083984375, 1.0470439195632935]"
12,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[1.047723412513733, -1.0405937433242798, 1.0518932342529297, 1.0447748899459839, 1.04693603515625, -1.0444962978363037, 1.0444353818893433, -1.0451064109802246]"
13,"[1, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[-1.0324556827545166, 1.0464037656784058, -1.0328866243362427, -1.0412026643753052, -1.0382061004638672, 1.0432301759719849, -1.0387834310531616, 1.0461359024047852]"
14,"[0, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1.0398465394973755, -1.0353760719299316, -1.0313475131988525, 1.045939564704895, -1.0279438495635986, -1.0374044179916382, -1.0413275957107544, -1.039484977722168]"
15,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[1.05784010887146, 1.0444316864013672, 1.048720121383667, -1.0343056917190552, 1.0392409563064575, 1.0436148643493652, 1.04356849193573, 1.0447371006011963]"
16,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[-1.0468403100967407, -1.0482255220413208, -1.0509462356567383, -1.0445106029510498, 1.0463852882385254, 1.0425348281860352, 1.041329264640808, -1.0432078838348389]"
17,"[1, 1, 1, 1, 0, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[-0.9643980264663696, -0.29668858647346497, -0.36137980222702026, -0.04296591132879257, 0.19109687209129333, -0.15290841460227966, -0.2051049768924713, 1.0306421518325806]"
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.0430916547775269, -1.0445362329483032, 1.043432354927063, -1.0427978038787842, -1.0435903072357178, 1.043830394744873, -1.045283555984497, -1.0462980270385742]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.0369526147842407, 1.0408985614776611, -1.0318843126296997, 1.0414073467254639, 1.0473520755767822, -1.0369654893875122, 1.044559121131897, 1.0467512607574463]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.0470173358917236, 1.0396182537078857, -1.0369998216629028, -1.039179801940918, -1.0364990234375, -1.0414658784866333, 1.043157696723938, -1.0410703420639038]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0393702983856201, -1.0367878675460815, 1.0424360036849976, 1.0412580966949463, 1.045698642730713, 1.0445103645324707, -1.0410974025726318, 1.045881748199463]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[1.006370186805725, 1.0368032455444336, 1.0440311431884766, -1.0395381450653076, 1.0489503145217896, -1.039365530014038, -1.0411666631698608, -1.0404727458953857]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.0511221885681152, -1.0412861108779907, -1.0388234853744507, 1.045055627822876, -1.0352036952972412, 1.0460493564605713, 1.0457767248153687, 1.0477817058563232]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.0428119897842407, -1.0483839511871338, -1.049486517906189, -1.0450817346572876, -1.0464025735855103, 1.043302297592163, 1.0412390232086182, -1.0472486019134521]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.0405182838439941, 1.0414385795593262, 1.043129324913025, 1.0446949005126953, 1.0462162494659424, -1.0422929525375366, -1.0466464757919312, 1.0452162027359009]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0350371599197388, -1.0441087484359741, 1.041627049446106, -1.044292688369751, 1.0462205410003662, 1.0445481538772583, -1.0459622144699097, -1.045314908027649]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0512727499008179, 1.039760947227478, -1.0364900827407837, 1.0423129796981812, -1.034544587135315, -1.0360249280929565, 1.0441105365753174, 1.0459764003753662]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0341424942016602, 1.0411571264266968, -1.0314244031906128, -1.0404452085494995, 1.0450811386108398, -1.040431261062622, 1.0431480407714844, -1.0407205820083618]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.051430106163025, -1.036638855934143, 1.0456492900848389, 1.0448338985443115, -1.039735198020935, 1.045522689819336, -1.0429370403289795, 1.0466986894607544]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.050072193145752, 1.0374739170074463, 1.0445538759231567, -1.0419374704360962, -1.0381100177764893, -1.040948510169983, -1.0405584573745728, -1.0415799617767334]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0352857112884521, -1.0393067598342896, -1.0385146141052246, 1.0397915840148926, 1.0376489162445068, 1.0406187772750854, 1.040738582611084, 1.0430476665496826]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.043485164642334, 1.0444086790084839, -1.0423228740692139, 1.0435066223144531, 1.0440481901168823, 1.0439260005950928, 1.0437895059585571, -1.0415281057357788]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0467568635940552, -1.0476237535476685, 1.0409576892852783, -1.047197937965393, -1.043616771697998, -1.0463366508483887, -1.0463976860046387, 1.0457677841186523]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0464084148406982, 1.0400917530059814, 1.0455783605575562, 1.0432872772216797, -1.0350971221923828, 1.0436705350875854, -1.0378749370574951, -1.0410150289535522]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0451213121414185, -1.0432467460632324, -1.0443364381790161, -1.042568325996399, 1.041643738746643, -1.0434685945510864, 1.0419763326644897, 1.0460811853408813]"
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-1.0288394689559937, -1.0460686683654785, -1.0434679985046387, 1.0389403104782104, -1.0469228029251099, -1.0458223819732666, 1.036190390586853, -1.0463694334030151]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0464284420013428, 1.0415397882461548, 1.0419830083847046, -1.0424641370773315, 1.0447299480438232, 1.0428622961044312, -1.041656255722046, 1.0464648008346558]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0389947891235352, -1.0440809726715088, 1.045148491859436, 1.044970154762268, 1.041536808013916, -1.0414093732833862, -1.0429409742355347, -1.0424376726150513]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0429298877716064, 1.0412962436676025, -1.042466163635254, -1.0391840934753418, -1.0395082235336304, 1.0443568229675293, 1.0440194606781006, 1.0454531908035278]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0469470024108887, 1.039291501045227, -1.0457676649093628, 1.043406367301941, -1.0470843315124512, 1.0440584421157837, 1.0440096855163574, -1.0461931228637695]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[0.9725656509399414, -1.0455988645553589, 1.0404739379882812, -1.0437365770339966, 1.0400558710098267, -1.0435431003570557, -1.041833758354187, 1.04465651512146]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0358655452728271, 1.0427429676055908, 1.0461852550506592, 1.0418460369110107, 1.04497492313385, 1.0430397987365723, -1.0418633222579956, -1.041214108467102]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0461034774780273, -1.044706106185913, -1.047057032585144, -1.0415517091751099, -1.0413001775741577, -1.0433677434921265, 1.0438023805618286, 1.0466091632843018]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.036218285560608, -1.0415329933166504, -1.038515329360962, 1.0440948009490967, 1.0452685356140137, -1.0419281721115112, 1.0433088541030884, -1.0422333478927612]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0479382276535034, 1.0471675395965576, 1.0411440134048462, -1.0408495664596558, -1.0350602865219116, 1.0433001518249512, -1.0408070087432861, 1.0466550588607788]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0533015727996826, -1.0417239665985107, 1.0490959882736206, 1.0447098016738892, -1.0364305973052979, -1.0408129692077637, -1.0414749383926392, -1.0425561666488647]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0390771627426147, 1.0415207147598267, -1.0386630296707153, -1.0356565713882446, 1.039557695388794, 1.0434056520462036, 1.0428597927093506, 1.0437990427017212]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0389273166656494, -1.0495970249176025, 1.0425204038619995, -1.045927882194519, 1.042901635169983, 1.0420807600021362, 1.0419052839279175, -1.0487526655197144]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0444879531860352, 1.0428414344787598, -1.0480135679244995, 1.043196201324463, -1.0443843603134155, -1.0454267263412476, -1.0480728149414062, 1.0466026067733765]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.040134072303772, -1.0385266542434692, -1.039849877357483, -1.0421215295791626, -1.0396724939346313, 1.0440932512283325, -1.0440924167633057, -1.044589638710022]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0379847288131714, 1.0374512672424316, 1.041732668876648, 1.0429558753967285, 1.045636773109436, -1.0371413230895996, 1.0419938564300537, 1.0461769104003906]"
52,"[0, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[1.0164116621017456, 1.0393790006637573, 1.0409389734268188, -1.0365797281265259, -1.027748465538025, -1.0370808839797974, 1.0407638549804688, -1.0361502170562744]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0433050394058228, -1.0390058755874634, -1.0450060367584229, 1.0434538125991821, 1.0445446968078613, 1.0442689657211304, -1.043644666671753, 1.0470837354660034]"
54,"[1, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[-1.0238860845565796, 1.0314350128173828, -1.035387396812439, -1.0395315885543823, 1.0437883138656616, -1.0388109683990479, -1.0374587774276733, -1.0399843454360962]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0453157424926758, -1.0448721647262573, 1.039110541343689, 1.0425974130630493, -1.0430779457092285, 1.0443875789642334, 1.0433781147003174, 1.045445203781128]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0014747381210327, -1.0390950441360474, 1.038493037223816, -1.0393215417861938, -1.039097547531128, 1.0395283699035645, 1.0370032787322998, -1.040392518043518]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-1.0108875036239624, 1.039141297340393, -1.0451148748397827, 1.044012188911438, 1.0410528182983398, -1.0450292825698853, -1.0489336252212524, 1.045590877532959]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.049129605293274, -1.0424615144729614, -1.041596531867981, -1.042420506477356, 1.0504785776138306, 1.0413501262664795, -1.044228196144104, -1.0452609062194824]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.050105333328247, 1.0355312824249268, 1.0396982431411743, 1.0425348281860352, -1.0380103588104248, -1.041791558265686, 1.0415635108947754, 1.045256495475769]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0523226261138916, 1.0403738021850586, 1.0435149669647217, -1.0394649505615234, 1.0472681522369385, -1.0400919914245605, 1.043135166168213, -1.0397447347640991]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0447388887405396, -1.0404856204986572, -1.0473737716674805, 1.0438884496688843, -1.0393552780151367, 1.0444481372833252, -1.045996069908142, 1.046776294708252]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[0.9684277176856995, 1.0353784561157227, -1.0374665260314941, -1.0380489826202393, -1.038554310798645, -1.0384639501571655, -1.0366227626800537, -1.0407899618148804]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0222129821777344, -1.041696310043335, 1.0402445793151855, 1.0418809652328491, 1.0413987636566162, 1.0427963733673096, 1.042457103729248, 1.0438787937164307]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0447256565093994, -1.0384935140609741, 1.0437839031219482, 1.042739748954773, 1.0438956022262573, 1.0446979999542236, 1.044382929801941, -1.0446690320968628]"
65,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-0.9907602667808533, -0.47567230463027954, 0.18917638063430786, -0.24760404229164124, 0.13164418935775757, -0.2609877288341522, -0.3519500195980072, 1.0408098697662354]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0479333400726318, -1.0342971086502075, -1.0371850728988647, 1.043641448020935, -1.0365442037582397, 1.0442255735397339, -1.039513111114502, -1.042975902557373]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.015522837638855, 1.0396270751953125, 1.0386511087417603, -1.0429853200912476, 1.0436385869979858, -1.044286847114563, 1.0432186126708984, 1.0454885959625244]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0416027307510376, 1.0506552457809448, 1.0501736402511597, 1.0422701835632324, -1.0485591888427734, -1.0468354225158691, 1.042797327041626, -1.0464407205581665]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0484963655471802, -1.0364305973052979, -1.0413963794708252, -1.0440046787261963, 1.0424165725708008, 1.043596625328064, -1.043001413345337, 1.0461070537567139]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.037610411643982, 1.049310564994812, -1.03970205783844, 1.0444366931915283, 1.0417019128799438, -1.0416185855865479, -1.042161464691162, -1.0409045219421387]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0260560512542725, -1.0370362997055054, 1.0411834716796875, -1.0389683246612549, -1.041359543800354, 1.0425546169281006, 1.0425347089767456, 1.0454027652740479]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0409551858901978, -1.0414695739746094, 1.044926643371582, 1.0389301776885986, -1.0437997579574585, 1.040570855140686, 1.0409958362579346, -1.0420546531677246]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0416146516799927, 1.0452004671096802, -1.0405900478363037, -1.0491961240768433, 1.044745683670044, -1.048717975616455, -1.047391414642334, 1.0430673360824585]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.033684253692627, -1.0303388833999634, -1.0322357416152954, 1.0414268970489502, 1.0443617105484009, 1.0428740978240967, -1.0411185026168823, -1.040675401687622]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0444726943969727, 1.0410293340682983, 1.0473586320877075, -1.0440651178359985, -1.0407723188400269, -1.0450305938720703, 1.0430535078048706, 1.046057105064392]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0363726615905762, 1.0475109815597534, 1.0509684085845947, 1.0426732301712036, 1.044859528541565, -1.0422707796096802, 1.0423896312713623, -1.0414618253707886]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.048734188079834, -1.0316928625106812, -1.0332748889923096, -1.041104793548584, -1.034772515296936, 1.042875051498413, -1.0409624576568604, 1.0462983846664429]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.055130958557129, 1.048761248588562, -1.0379246473312378, 1.0444811582565308, -1.0359253883361816, -1.0412636995315552, -1.0413576364517212, -1.0427590608596802]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0275144577026367, -1.038085699081421, 1.0446268320083618, -1.0368273258209229, 1.0390450954437256, 1.0425362586975098, 1.0424960851669312, 1.0432275533676147]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.012978196144104, 1.031470537185669, -1.0268908739089966, -1.0316869020462036, 1.023732304573059, 1.015878677368164, 1.0142216682434082, -1.039533019065857]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0454082489013672, -1.0435779094696045, 1.04497492313385, 1.0440030097961426, -1.0479884147644043, -1.0462498664855957, -1.049567699432373, 1.0458600521087646]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.0276720523834229, 1.0460312366485596, 1.0414092540740967, -1.0415351390838623, -1.0380207300186157, 1.0446324348449707, -1.0430139303207397, -1.0430378913879395]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0426852703094482, -1.0375152826309204, -1.0380494594573975, 1.0422024726867676, 1.0473122596740723, -1.0403461456298828, 1.042833685874939, 1.0463370084762573]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0419807434082031, -1.0375754833221436, -1.034852385520935, -1.0429788827896118, -1.0389562845230103, -1.0422030687332153, 1.043393850326538, -1.0408718585968018]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0453059673309326, 1.044918417930603, 1.0443179607391357, 1.045196294784546, 1.0411385297775269, 1.0449514389038086, -1.0441460609436035, 1.0474807024002075]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0470056533813477, -1.0391064882278442, 1.0443507432937622, -1.0430094003677368, 1.046356201171875, -1.0408169031143188, -1.0410056114196777, -1.0428990125656128]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0429673194885254, 1.0442086458206177, -1.0438344478607178, 1.0433058738708496, -1.0423041582107544, 1.0440895557403564, 1.0433259010314941, 1.0458658933639526]"
88,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0.9486017823219299, -0.5842421650886536, 0.6488953828811646, -0.7277225255966187, 0.4281657636165619, 0.19952809810638428, 0.24171507358551025, -0.9260497093200684]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0468130111694336, -1.0392717123031616, 1.043370008468628, 1.045432209968567, 1.0418614149093628, -1.0417805910110474, -1.0447851419448853, 1.045820713043213]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0487695932388306, 1.0472917556762695, 1.0434274673461914, -1.0404953956604004, 1.0461150407791138, 1.0429364442825317, -1.0418332815170288, -1.0426450967788696]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.035280466079712, -1.0380877256393433, -1.0425186157226562, 1.042255163192749, -1.0373790264129639, -1.0418730974197388, 1.042649507522583, 1.0459104776382446]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.050734043121338, -1.0360592603683472, -1.0365337133407593, -1.0395511388778687, 1.0466862916946411, -1.0411624908447266, 1.0441004037857056, -1.040852427482605]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0380003452301025, 1.0473524332046509, 1.0447841882705688, 1.0445228815078735, -1.0416984558105469, 1.0440951585769653, -1.0457178354263306, 1.04691481590271]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0395488739013672, -1.038864254951477, 1.0430692434310913, -1.0430543422698975, -1.0418723821640015, -1.041641354560852, -1.039162039756775, -1.0433539152145386]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0435124635696411, 1.0428944826126099, -1.0388597249984741, 1.0427955389022827, 1.040714144706726, 1.0425844192504883, 1.0424466133117676, 1.043799638748169]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0414574146270752, -1.041595220565796, -1.0458430051803589, 1.0423738956451416, 1.0446866750717163, 1.0435751676559448, 1.0429295301437378, -1.046629786491394]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0392860174179077, 1.041622281074524, 1.0379751920700073, -1.0461481809616089, -1.0444360971450806, -1.046073079109192, -1.045804500579834, 1.0449246168136597]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0391614437103271, -1.0358878374099731, 1.0415669679641724, 1.0427099466323853, -1.0343509912490845, 1.0434249639511108, -1.041590690612793, -1.04295814037323]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.035376787185669, 1.0437350273132324, -1.048088788986206, -1.044582486152649, 1.0429253578186035, -1.0451067686080933, 1.0426383018493652, 1.046499252319336]"
100,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.8769410252571106, -0.20598113536834717, 0.009378354996442795, 0.35539761185646057, 0.4276799261569977, -0.6143593788146973, 0.5740175247192383, -0.8843483328819275]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.033780574798584, -1.0371832847595215, 1.0403741598129272, -1.0396391153335571, 1.042473316192627, 1.0437872409820557, -1.044053554534912, 1.0468852519989014]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0414423942565918, 1.043583631515503, 1.043894648551941, 1.0435529947280884, 1.0409408807754517, -1.0431917905807495, -1.0435149669647217, -1.0448205471038818]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0493495464324951, -1.0381275415420532, -1.0389972925186157, -1.0413830280303955, -1.0402449369430542, 1.0419268608093262, 1.041727066040039, 1.0445338487625122]"
