Example,Decoded_Bits,Polar_code,Output
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0565084218978882, -1.0513850450515747, -1.0491735935211182, -1.04645836353302, -1.047244906425476, -1.0446960926055908, 1.0490782260894775, 1.0488481521606445]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.024466633796692, -1.0352957248687744, -1.0377414226531982, 1.045697808265686, 1.0565643310546875, -1.042249083518982, 1.0470730066299438, -1.0411136150360107]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0553537607192993, 1.0488990545272827, 1.0525166988372803, -1.0459609031677246, -1.0439542531967163, 1.0472371578216553, -1.0422794818878174, 1.0504828691482544]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.056806206703186, -1.045336365699768, 1.054092288017273, 1.0461211204528809, -1.043426752090454, -1.0486540794372559, -1.0450221300125122, -1.046791911125183]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0140166282653809, 1.0441969633102417, -1.0434019565582275, -1.047075629234314, 1.0474967956542969, 1.048292636871338, 1.0473768711090088, 1.0481269359588623]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.05948007106781, -1.0462671518325806, 1.0518604516983032, -1.0458732843399048, 1.043678879737854, 1.041574478149414, 1.041972279548645, -1.0446524620056152]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.028665542602539, 1.053215503692627, -1.039725661277771, 1.0493065118789673, -1.0390002727508545, -1.0402748584747314, -1.0406168699264526, 1.051757574081421]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0261871814727783, -1.04290771484375, -1.0403238534927368, -1.0428816080093384, -1.0423791408538818, 1.0452027320861816, -1.0411642789840698, -1.0396836996078491]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0534096956253052, 1.0540651082992554, 1.0502393245697021, 1.0449144840240479, 1.0511640310287476, -1.0444355010986328, 1.049378752708435, 1.0505664348602295]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.025449514389038, 1.057422161102295, 1.0576143264770508, -1.0422003269195557, -1.0398749113082886, -1.0410534143447876, 1.0464425086975098, -1.0400251150131226]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0551069974899292, -1.052364468574524, -1.0393415689468384, 1.046218991279602, 1.043267846107483, 1.0496846437454224, -1.0424566268920898, 1.051029086112976]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.0597786903381348, 1.04426109790802, -1.0476564168930054, -1.0468616485595703, 1.0427680015563965, -1.048036813735962, -1.045483112335205, -1.0474708080291748]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0530883073806763, -1.0491654872894287, 1.0482107400894165, 1.0479750633239746, -1.0501171350479126, 1.0475836992263794, 1.0475499629974365, 1.0500260591506958]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[0.9975384473800659, -1.0447068214416504, 1.0500264167785645, -1.0460237264633179, -1.042322039604187, 1.0424998998641968, 1.0409327745437622, -1.0446443557739258]"
57,"[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1.0454920530319214, 1.0399398803710938, -1.0407308340072632, 1.048283338546753, 1.0517884492874146, -1.0442010164260864, -1.0430856943130493, 1.0478519201278687]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0617282390594482, -1.0486570596694946, -1.0444955825805664, -1.0475413799285889, 1.057604432106018, 1.0453853607177734, -1.0467323064804077, -1.047603964805603]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.04831063747406, 1.0522091388702393, 1.0483072996139526, 1.0466783046722412, -1.0465878248214722, -1.0467125177383423, 1.0474236011505127, 1.0481810569763184]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0611921548843384, 1.0520159006118774, 1.0581715106964111, -1.0465075969696045, 1.0563308000564575, -1.0465245246887207, 1.0411787033081055, -1.0426090955734253]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.052889347076416, -1.0501739978790283, -1.0384823083877563, 1.0475033521652222, -1.045440912246704, 1.0460355281829834, -1.0445612668991089, 1.0475102663040161]"
62,"[1, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[-1.0395480394363403, 1.0437103509902954, -1.0478274822235107, -1.0491235256195068, -1.0443453788757324, -1.047366738319397, -1.045373558998108, -1.0417011976242065]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0199739933013916, -1.041005253791809, 1.0590293407440186, 1.0504820346832275, 1.05007803440094, 1.0495936870574951, 1.0500187873840332, 1.0551481246948242]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0335627794265747, -1.0404469966888428, 1.0405977964401245, 1.0449039936065674, 1.0441521406173706, 1.0449830293655396, 1.046384572982788, -1.0431358814239502]"
65,"[0, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[1.070780873298645, 1.058864951133728, -1.0371683835983276, -1.0406092405319214, -1.0313284397125244, -1.034375786781311, -1.0317883491516113, 1.0488535165786743]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.073758840560913, -1.0466039180755615, -1.0391403436660767, 1.0479611158370972, -1.0360084772109985, 1.0509955883026123, -1.0400738716125488, -1.0372929573059082]"
67,"[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[-1.0338083505630493, 1.044416904449463, 1.051465392112732, -1.0408935546875, 1.055842399597168, -1.0418601036071777, 1.0510941743850708, 1.0514243841171265]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0756099224090576, 1.0567991733551025, 1.0485509634017944, 1.0478174686431885, -1.0425513982772827, -1.038407564163208, 1.0464887619018555, -1.0374716520309448]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.033288598060608, -1.0476679801940918, -1.0422340631484985, -1.0451738834381104, 1.0442490577697754, 1.051777720451355, -1.0415064096450806, 1.0506185293197632]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0246686935424805, 1.0475823879241943, -1.0419937372207642, 1.0446795225143433, 1.0470569133758545, -1.038744330406189, -1.037797451019287, -1.03801691532135]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0474903583526611, -1.0456868410110474, 1.0365147590637207, -1.0465939044952393, -1.0492486953735352, 1.0488901138305664, 1.0480222702026367, 1.0512346029281616]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0613534450531006, -1.0381981134414673, 1.0481785535812378, 1.047703504562378, -1.0425190925598145, 1.0471267700195312, 1.0466248989105225, -1.0415388345718384]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0327227115631104, 1.055100679397583, -1.0408626794815063, -1.0441392660140991, 1.0493183135986328, -1.0415939092636108, -1.0411691665649414, 1.0481706857681274]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0309076309204102, -1.0474708080291748, -1.0433489084243774, 1.044667363166809, 1.0568459033966064, 1.0450726747512817, -1.0374150276184082, -1.0371193885803223]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.057538628578186, 1.047046184539795, 1.040740728378296, -1.0457546710968018, -1.0475482940673828, -1.044288158416748, 1.0485919713974, 1.048734188079834]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0297337770462036, 1.0528161525726318, 1.0483992099761963, 1.0457264184951782, 1.0566524267196655, -1.0415644645690918, 1.0454920530319214, -1.0419912338256836]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0604249238967896, -1.0509082078933716, -1.0442140102386475, -1.046128749847412, -1.0439503192901611, 1.0475283861160278, -1.0424344539642334, 1.0497972965240479]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0565274953842163, 1.0433131456375122, -1.0487126111984253, 1.0442149639129639, -1.0431782007217407, -1.048448920249939, -1.0452014207839966, -1.046160101890564]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[0.9847513437271118, -1.0452322959899902, 1.0438798666000366, -1.0475784540176392, 1.0466166734695435, 1.047484040260315, 1.0466173887252808, 1.0480144023895264]"
80,"[0, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[1.0579677820205688, 1.0392906665802002, -1.0464259386062622, -1.0452656745910645, 1.043753981590271, 1.040036678314209, 1.0399973392486572, -1.0458977222442627]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0259958505630493, -1.036765456199646, 1.0426793098449707, 1.0503066778182983, -1.0394562482833862, -1.0404025316238403, -1.040664792060852, 1.0514461994171143]"
82,"[1, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[-1.0276035070419312, 1.0305513143539429, 1.0466349124908447, -1.0405000448226929, -1.0421502590179443, 1.0443811416625977, -1.0393471717834473, -1.0385422706604004]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.057571530342102, -1.0402429103851318, -1.0491294860839844, 1.0456116199493408, 1.0514014959335327, -1.0437211990356445, 1.049107313156128, 1.0505484342575073]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0282996892929077, -1.0458637475967407, -1.0467413663864136, -1.0408822298049927, -1.04033362865448, -1.0403270721435547, 1.0446242094039917, -1.0398499965667725]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0580017566680908, 1.048233985900879, 1.0421643257141113, 1.0456974506378174, 1.0432320833206177, 1.0498121976852417, -1.042619228363037, 1.050942063331604]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.059345006942749, -1.0530248880386353, 1.0440582036972046, -1.047032117843628, 1.0429240465164185, -1.0475388765335083, -1.045357584953308, -1.046553373336792]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0599665641784668, 1.0462404489517212, -1.0484474897384644, 1.0470339059829712, -1.049661636352539, 1.0479434728622437, 1.0468556880950928, 1.0491482019424438]"
88,"[0, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0.9985915422439575, 1.0336896181106567, -1.0470753908157349, -1.0453627109527588, -1.0420442819595337, 1.0419611930847168, 1.0392967462539673, -1.0452481508255005]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0504456758499146, -1.041589379310608, 1.0382293462753296, 1.050209641456604, 1.0515835285186768, -1.0440574884414673, -1.0429643392562866, 1.048073649406433]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0646882057189941, 1.039472222328186, 1.0439869165420532, -1.046220302581787, 1.0572327375411987, 1.0442030429840088, -1.0461004972457886, -1.0464653968811035]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0510995388031006, -1.040058970451355, -1.046055555343628, 1.046151041984558, -1.0467336177825928, -1.0465089082717896, 1.0477606058120728, 1.048031210899353]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0646729469299316, -1.046888828277588, -1.0504361391067505, -1.0461649894714355, 1.0559154748916626, -1.0470761060714722, 1.0413697957992554, -1.0431069135665894]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0519410371780396, 1.044298768043518, 1.046751856803894, 1.0471315383911133, -1.04592764377594, 1.0468486547470093, -1.0447311401367188, 1.0475181341171265]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0595310926437378, -1.0529251098632812, 1.041424036026001, -1.0503343343734741, -1.043852686882019, -1.0488563776016235, -1.0458003282546997, -1.0433063507080078]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0441251993179321, 1.0492668151855469, -1.0468920469284058, 1.0469697713851929, 1.0448229312896729, 1.0460424423217773, 1.0468177795410156, 1.050844430923462]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0528873205184937, -1.0396116971969604, -1.0378177165985107, 1.0442196130752563, 1.043964147567749, 1.0425219535827637, 1.0422043800354004, -1.0460708141326904]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0269478559494019, 1.0536614656448364, 1.0514198541641235, -1.044177770614624, -1.0400052070617676, -1.0425586700439453, -1.0409798622131348, 1.0489376783370972]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0252175331115723, -1.0472524166107178, 1.0561715364456177, 1.0457284450531006, -1.0418424606323242, 1.0437244176864624, -1.0366688966751099, -1.0369586944580078]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0551825761795044, 1.0448803901672363, -1.0478066205978394, -1.0457615852355957, 1.0503196716308594, -1.0446946620941162, 1.0488207340240479, 1.04965078830719]"
100,"[0, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[1.0440337657928467, 1.0521154403686523, -1.0346364974975586, 1.0427441596984863, -1.0432682037353516, -1.037810206413269, 1.0427443981170654, -1.042724847793579]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.058274745941162, -1.0505369901657104, 1.05194091796875, -1.045814037322998, 1.0426409244537354, 1.0486949682235718, -1.043009638786316, 1.0491119623184204]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0604891777038574, 1.0433154106140137, 1.0525611639022827, 1.0424487590789795, 1.0429227352142334, -1.0450576543807983, -1.0433741807937622, -1.0463447570800781]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0552328824996948, -1.0453898906707764, -1.045332908630371, -1.047197937965393, -1.050879955291748, 1.0476881265640259, 1.046195149421692, 1.0486613512039185]"
