Example,Decoded_Bits,Polar_code,Output
10,"[0, 0, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[1.0341298580169678, 1.0319502353668213, -1.0376306772232056, 1.0350422859191895, 1.034279465675354, 1.0365065336227417, -1.0387858152389526, -1.036056399345398]"
11,"[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[-1.036763310432434, -1.0410854816436768, 1.0357224941253662, -1.032660722732544, -1.0317118167877197, -1.0316309928894043, 1.0374846458435059, 1.0377416610717773]"
12,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[1.0361393690109253, -1.0447189807891846, 1.0360478162765503, 1.034261703491211, 1.0361480712890625, -1.0414795875549316, 1.0366714000701904, -1.0371235609054565]"
13,"[1, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[-1.0399112701416016, 1.0431537628173828, -1.0343433618545532, -1.0356085300445557, -1.0351887941360474, 1.0342504978179932, -1.033976435661316, 1.0360896587371826]"
14,"[0, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1.019911289215088, -1.0348261594772339, -1.029459834098816, 1.0384975671768188, -1.0316108465194702, -1.0351277589797974, -1.035093903541565, -1.032832145690918]"
15,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[1.0406348705291748, 1.0368998050689697, 1.036659836769104, -1.0326564311981201, 1.0280606746673584, 1.0325311422348022, 1.032576560974121, 1.0335191488265991]"
16,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[-1.0419940948486328, -1.0474908351898193, -1.0447502136230469, -1.0412046909332275, 1.0367345809936523, 1.0358147621154785, 1.035070538520813, -1.0401265621185303]"
17,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[-1.0188907384872437, -0.18536385893821716, -0.012750505469739437, 0.928992748260498, 0.25273674726486206, -0.6567466259002686, -0.2379242479801178, 1.0339158773422241]"
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.0305134057998657, -1.045304536819458, 1.0358341932296753, -1.0379061698913574, -1.0358984470367432, 1.0355759859085083, -1.0400753021240234, -1.0374093055725098]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.0372419357299805, 1.031236171722412, -1.0429563522338867, 1.0375453233718872, 1.0356568098068237, -1.0312459468841553, 1.0364536046981812, 1.0371840000152588]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.031567096710205, 1.0315128564834595, -1.0464468002319336, -1.0366058349609375, -1.040979027748108, -1.0416816473007202, 1.0354750156402588, -1.0374388694763184]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.035629391670227, -1.0407830476760864, 1.0468521118164062, 1.0367614030838013, 1.0379890203475952, 1.0344786643981934, -1.0331952571868896, 1.0364739894866943]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[1.0103201866149902, 1.0352803468704224, 1.0399200916290283, -1.0344009399414062, 1.041786789894104, -1.0374057292938232, -1.0360019207000732, -1.0330874919891357]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.039226770401001, -1.0376979112625122, -1.0357513427734375, 1.0340962409973145, -1.0326200723648071, 1.0337347984313965, 1.0350573062896729, 1.0347793102264404]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.0290508270263672, -1.0464872121810913, -1.0403733253479004, -1.0434051752090454, -1.0446847677230835, 1.0328176021575928, 1.0334506034851074, -1.0427006483078003]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.0548042058944702, 1.0304919481277466, 1.0421441793441772, 1.0333080291748047, 1.0349839925765991, -1.0387486219406128, -1.0389809608459473, 1.0332640409469604]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0459789037704468, -1.040236473083496, 1.035462498664856, -1.040045142173767, 1.0351035594940186, 1.0372713804244995, -1.0391123294830322, -1.039931058883667]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0384360551834106, 1.030830979347229, -1.039381504058838, 1.0329337120056152, -1.0293824672698975, -1.0325573682785034, 1.034171462059021, 1.0357197523117065]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0497311353683472, 1.0290801525115967, -1.0416492223739624, -1.0412482023239136, 1.0318783521652222, -1.0425896644592285, 1.0375453233718872, -1.03923761844635]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0383753776550293, -1.041309118270874, 1.04612398147583, 1.0349286794662476, -1.0351829528808594, 1.0336546897888184, -1.034117579460144, 1.0360450744628906]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0392701625823975, 1.0342787504196167, 1.0401123762130737, -1.0354812145233154, -1.0357316732406616, -1.0369219779968262, -1.0344434976577759, -1.0346189737319946]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.036848783493042, -1.0392401218414307, -1.0380464792251587, 1.0329351425170898, 1.0332252979278564, 1.0344669818878174, 1.0347447395324707, 1.0331642627716064]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0281730890274048, 1.0371065139770508, -1.0356104373931885, 1.035641074180603, 1.0335719585418701, 1.0341527462005615, 1.03410804271698, -1.0369070768356323]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0462647676467896, -1.0386407375335693, 1.040486454963684, -1.0258373022079468, -1.0367600917816162, -1.0203386545181274, -1.0284337997436523, 1.032094120979309]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0392509698867798, 1.0334275960922241, 1.0363547801971436, 1.035977840423584, -1.030500888824463, 1.0356950759887695, -1.0319371223449707, -1.0236793756484985]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0299062728881836, -1.0389318466186523, -1.0332262516021729, -1.0330801010131836, 1.035342812538147, -1.0298681259155273, 1.0323971509933472, 1.0323376655578613]"
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-0.9762633442878723, -1.0395050048828125, -1.0298000574111938, 1.035229206085205, -1.0371109247207642, -1.0329468250274658, 1.0364638566970825, -1.0348988771438599]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0309582948684692, 1.0382885932922363, 1.0391032695770264, -1.0347051620483398, 1.040637731552124, 1.0322136878967285, -1.0336744785308838, 1.0322918891906738]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0298488140106201, -1.0391398668289185, 1.0373492240905762, 1.0374481678009033, 1.043107271194458, -1.0341217517852783, -1.0355437994003296, -1.0325734615325928]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0401889085769653, 1.0359646081924438, -1.0334762334823608, -1.0361615419387817, -1.0349735021591187, 1.0326417684555054, 1.0330352783203125, 1.0314537286758423]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0388377904891968, 1.034360647201538, -1.034088134765625, 1.033331036567688, -1.037887692451477, 1.03317391872406, 1.0334291458129883, -1.0371075868606567]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1.0266021490097046, -1.041203498840332, 1.0348076820373535, -1.0336503982543945, 1.038947582244873, -1.0316554307937622, -1.0305918455123901, 1.032074213027954]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0393108129501343, 1.0343717336654663, 1.031947135925293, 1.034965991973877, 1.0384459495544434, 1.036899447441101, -1.040626049041748, -1.0381101369857788]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0449804067611694, -1.0425093173980713, -1.0352658033370972, -1.0343600511550903, -1.0357087850570679, -1.034957766532898, 1.0344855785369873, 1.033744215965271]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0381375551223755, -1.0406172275543213, -1.034818172454834, 1.0347018241882324, 1.0389764308929443, -1.0380256175994873, 1.0369926691055298, -1.0352963209152222]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0402641296386719, 1.0409910678863525, 1.0372387170791626, -1.0351202487945557, -1.033625841140747, 1.033083438873291, -1.030981183052063, 1.0326108932495117]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0454902648925781, -1.0364387035369873, 1.0388227701187134, 1.0375009775161743, -1.035212516784668, -1.0363200902938843, -1.0374183654785156, -1.0356143712997437]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0229891538619995, 1.032107949256897, -1.0314242839813232, -1.036769986152649, 1.0266568660736084, 1.0291143655776978, 1.0290353298187256, 1.0298328399658203]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0373876094818115, -1.0420717000961304, 1.0363303422927856, -1.0368874073028564, 1.0297497510910034, 1.0332372188568115, 1.0339138507843018, -1.0389044284820557]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0291317701339722, 1.0255942344665527, -1.0420749187469482, 1.0326433181762695, -1.0398296117782593, -1.0338956117630005, -1.0340310335159302, 1.030720591545105]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.030442714691162, -1.0384410619735718, -1.037036418914795, -1.0379934310913086, -1.0343304872512817, 1.0361179113388062, -1.0376795530319214, -1.0375103950500488]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0382641553878784, 1.0311139822006226, 1.033062219619751, 1.032051682472229, 1.032728672027588, -1.0330817699432373, 1.0328963994979858, 1.0332916975021362]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.0377920866012573, 1.0335519313812256, 1.0284162759780884, -1.0346170663833618, -1.0346012115478516, -1.0379635095596313, 1.0365142822265625, -1.0337891578674316]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0401484966278076, -1.0379964113235474, -1.034944772720337, 1.035248041152954, 1.035750389099121, 1.0336142778396606, -1.0313292741775513, 1.033217191696167]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.0381792783737183, 1.0379468202590942, -1.0353007316589355, -1.0358765125274658, 1.0433841943740845, -1.0356656312942505, -1.037140965461731, -1.0353083610534668]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0412300825119019, -1.0394611358642578, 1.0314754247665405, 1.03190016746521, -1.038242220878601, 1.03105628490448, 1.0329763889312744, 1.0325751304626465]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0136805772781372, -1.0434529781341553, 1.0204224586486816, -1.039915919303894, -1.038099765777588, 1.0291448831558228, 1.0291550159454346, -1.0403659343719482]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-0.9883920550346375, 1.02313232421875, -1.042170524597168, 1.0330379009246826, 1.0301873683929443, -1.0396459102630615, -1.039730429649353, 1.033974051475525]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0417749881744385, -1.0385682582855225, -1.0355850458145142, -1.0393649339675903, 1.0394933223724365, 1.0353341102600098, -1.0403069257736206, -1.0412442684173584]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0450767278671265, 1.026013731956482, 1.0297424793243408, 1.0300507545471191, -1.0334796905517578, -1.0377521514892578, 1.0305737257003784, 1.032651662826538]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0344656705856323, 1.0331734418869019, 1.0380734205245972, -1.0418829917907715, 1.0392793416976929, -1.0417735576629639, 1.03659188747406, -1.0391603708267212]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.041076898574829, -1.0411758422851562, -1.0396040678024292, 1.0329318046569824, -1.035423994064331, 1.0315243005752563, -1.0379729270935059, 1.0336177349090576]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[0.8910556435585022, 1.0362005233764648, -1.0387989282608032, -1.0380845069885254, -1.0359323024749756, -1.0392179489135742, -1.0385022163391113, -1.0391393899917603]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0259506702423096, -1.0414656400680542, 1.0338741540908813, 1.0337374210357666, 1.0343115329742432, 1.0343286991119385, 1.0343636274337769, 1.0340641736984253]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0416316986083984, -1.0366510152816772, 1.0360963344573975, 1.034827709197998, 1.03513503074646, 1.0354516506195068, 1.0356786251068115, -1.042969822883606]"
65,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-0.8444544672966003, -0.39506617188453674, 0.5393699407577515, -0.17271403968334198, 0.44467318058013916, -0.08341283351182938, -0.03317242115736008, 1.0270347595214844]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0356643199920654, -1.0358784198760986, -1.038242220878601, 1.0353690385818481, -1.0349512100219727, 1.0344592332839966, -1.036689281463623, -1.0322422981262207]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.0200856924057007, 1.0352572202682495, 1.0361541509628296, -1.0318169593811035, 1.034264326095581, -1.0301415920257568, 1.0362292528152466, 1.0341911315917969]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0461245775222778, 1.0355275869369507, 1.038896083831787, 1.0328679084777832, -1.040578842163086, -1.0283175706863403, 1.0358556509017944, -1.0299975872039795]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0378522872924805, -1.0342936515808105, -1.037118911743164, -1.0350308418273926, 1.0392640829086304, 1.0326908826828003, -1.0339902639389038, 1.031292200088501]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0306063890457153, 1.0359039306640625, -1.0346144437789917, 1.0356910228729248, 1.0442684888839722, -1.033996343612671, -1.035360336303711, -1.0318630933761597]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0364242792129517, -1.0306274890899658, 1.0310527086257935, -1.0365889072418213, -1.0356934070587158, 1.0313187837600708, 1.03245210647583, 1.0309579372406006]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0402027368545532, -1.035884976387024, 1.0309675931930542, 1.033013105392456, -1.037926435470581, 1.0330772399902344, 1.0339767932891846, -1.0376430749893188]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0465967655181885, 1.0291377305984497, -1.0430409908294678, -1.0363261699676514, 1.040671706199646, -1.0354437828063965, -1.0325216054916382, 1.0295144319534302]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0461671352386475, -1.0372507572174072, -1.0352370738983154, 1.033039927482605, 1.0352227687835693, 1.034346342086792, -1.041463851928711, -1.0384564399719238]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0357643365859985, 1.0316710472106934, 1.0322389602661133, -1.0365025997161865, -1.0365676879882812, -1.0360509157180786, 1.0343480110168457, 1.033398985862732]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0452735424041748, 1.0313611030578613, 1.0355727672576904, 1.0343316793441772, 1.037184238433838, -1.0382728576660156, 1.0366507768630981, -1.035656452178955]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0384353399276733, -1.0363322496414185, -1.0379414558410645, -1.0357282161712646, -1.0329513549804688, 1.0306140184402466, -1.0314242839813232, 1.0311529636383057]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.044671893119812, 1.0355205535888672, -1.0335623025894165, 1.0361740589141846, -1.0385229587554932, -1.036873459815979, -1.0384165048599243, -1.035970687866211]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0093250274658203, -1.0290292501449585, 1.0310207605361938, -1.0353893041610718, 1.0244762897491455, 1.0284838676452637, 1.0293432474136353, 1.0299837589263916]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.029935598373413, 1.039285659790039, -1.0374598503112793, -1.04216730594635, 1.0326292514801025, 1.0347539186477661, 1.0346086025238037, -1.0413304567337036]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0402350425720215, -1.0345923900604248, 1.0423941612243652, 1.030461311340332, -1.0394355058670044, -1.0318491458892822, -1.031660556793213, 1.0294677019119263]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.0118086338043213, 1.0306644439697266, 1.0414289236068726, -1.0355029106140137, -1.0329619646072388, 1.0345876216888428, -1.0344961881637573, -1.0337071418762207]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0368512868881226, -1.031165599822998, -1.041236162185669, 1.0327421426773071, 1.0323660373687744, -1.0347788333892822, 1.0328686237335205, 1.0320194959640503]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0398852825164795, -1.0432863235473633, -1.0431169271469116, -1.0342828035354614, -1.03666353225708, -1.0379867553710938, 1.0365620851516724, -1.034038782119751]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0376242399215698, 1.0398818254470825, 1.0427647829055786, 1.034489393234253, 1.0358227491378784, 1.0325497388839722, -1.0281713008880615, 1.0321205854415894]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0416237115859985, -1.0425838232040405, 1.043454647064209, -1.0360243320465088, 1.0446995496749878, -1.0356241464614868, -1.037607192993164, -1.034961223602295]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0427051782608032, 1.0351210832595825, -1.0379514694213867, 1.0324434041976929, -1.0363470315933228, 1.0308154821395874, 1.033199667930603, 1.0328755378723145]"
88,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0.9571187496185303, -0.8740931749343872, -1.0328930616378784, -1.0425742864608765, -1.0387908220291138, 1.0281713008880615, 1.028603434562683, -1.0412988662719727]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.027869462966919, -1.0365365743637085, 1.0389302968978882, 1.0345536470413208, 1.0365957021713257, -1.0363129377365112, -1.0343186855316162, 1.0336222648620605]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.03959321975708, 1.040368914604187, 1.0439592599868774, -1.0367987155914307, 1.0391801595687866, 1.0366430282592773, -1.0390633344650269, -1.0395170450210571]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0441962480545044, -1.0336873531341553, -1.0405654907226562, 1.0317829847335815, -1.032920002937317, -1.0359083414077759, 1.0314425230026245, 1.0328102111816406]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0334358215332031, -1.0433437824249268, -1.0433458089828491, -1.0417824983596802, 1.0405789613723755, -1.0421720743179321, 1.0373471975326538, -1.0382661819458008]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0431863069534302, 1.038719892501831, 1.0451079607009888, 1.0337172746658325, -1.033718466758728, 1.0314936637878418, -1.0352205038070679, 1.0337287187576294]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0398845672607422, -1.042807936668396, 1.0413541793823242, -1.0393140316009521, -1.037346601486206, -1.0398980379104614, -1.0401182174682617, -1.039482593536377]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0270555019378662, 1.0330089330673218, -1.0413293838500977, 1.0323840379714966, 1.0314420461654663, 1.031823992729187, 1.0322377681732178, 1.0328737497329712]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.042384147644043, -1.0345230102539062, -1.0324156284332275, 1.0334190130233765, 1.0299805402755737, 1.0324469804763794, 1.0329797267913818, -1.0387444496154785]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0229312181472778, 1.0375086069107056, 1.0380908250808716, -1.0326359272003174, -1.037294864654541, -1.0281745195388794, -1.0307751893997192, 1.0307823419570923]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0192047357559204, -1.029004693031311, 1.0413885116577148, 1.037112832069397, -1.0290285348892212, 1.0358394384384155, -1.032347559928894, -1.0301556587219238]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.045267105102539, 1.0351346731185913, -1.0332567691802979, -1.0352250337600708, 1.0361088514328003, -1.0351746082305908, 1.0335897207260132, 1.0334863662719727]"
100,"[0, 0, 1, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[1.0377000570297241, 1.0265188217163086, -0.9904034733772278, 1.0262328386306763, 0.7012142539024353, -1.0066393613815308, 1.033693790435791, -1.0158836841583252]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.050546407699585, -1.0311493873596191, 1.0382519960403442, -1.0339237451553345, 1.0375175476074219, 1.0320830345153809, -1.0322117805480957, 1.03298819065094]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.059445858001709, 1.0411971807479858, 1.0442813634872437, 1.0392680168151855, 1.04738187789917, -1.0269430875778198, -1.0315181016921997, -1.028804898262024]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0397759675979614, -1.0338809490203857, -1.033784031867981, -1.0364490747451782, -1.036397933959961, 1.0307925939559937, 1.0318379402160645, 1.0299911499023438]"
