Example,Decoded_Bits,Polar_code,Output
13,"[1, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[-1.0614253282546997, 1.0600425004959106, -1.0398515462875366, -1.043810486793518, -1.0480953454971313, 1.0493502616882324, -1.0394163131713867, 1.0499916076660156]"
14,"[1, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[-1.006972312927246, -1.0426510572433472, -1.0444923639297485, 1.0436819791793823, -1.0363848209381104, -1.0455759763717651, -1.0446289777755737, -1.0393412113189697]"
15,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[1.050365924835205, 1.047827124595642, 1.0397965908050537, -1.0414385795593262, 1.053340196609497, 1.0511343479156494, 1.0496288537979126, 1.0500167608261108]"
16,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[-1.0589441061019897, -1.063330888748169, -1.0541399717330933, -1.0440455675125122, 1.0529073476791382, 1.0480940341949463, 1.053160309791565, -1.0486160516738892]"
17,"[0, 0, 0, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[0.9741842746734619, 1.0553226470947266, 1.0565677881240845, 1.0513144731521606, -1.0320899486541748, -1.0335701704025269, -1.0355037450790405, 1.056366205215454]"
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.069398283958435, -1.0462908744812012, 1.045812726020813, -1.0403772592544556, -1.051593542098999, 1.0490384101867676, -1.0461357831954956, -1.0471385717391968]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.0597472190856934, 1.0503829717636108, -1.049399733543396, 1.0514137744903564, 1.051954746246338, -1.0392200946807861, 1.0523008108139038, 1.0566822290420532]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.0656638145446777, 1.0627437829971313, -1.0528221130371094, -1.0368366241455078, -1.048140525817871, -1.0406829118728638, 1.0554696321487427, -1.0447969436645508]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0607818365097046, -1.0550205707550049, 1.0452587604522705, 1.0503274202346802, 1.0475894212722778, 1.0508842468261719, -1.03769052028656, 1.056347370147705]"
22,"[1, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[-1.0364209413528442, 1.0470871925354004, 1.0468827486038208, -1.0472980737686157, 1.0545119047164917, -1.0418527126312256, -1.044432520866394, -1.0414913892745972]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.0620720386505127, -1.0509217977523804, -1.0487700700759888, 1.051211953163147, -1.052832007408142, 1.039196491241455, 1.0403187274932861, 1.046854853630066]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.0642848014831543, -1.059722900390625, -1.052467703819275, -1.040824055671692, -1.044508695602417, 1.047809362411499, 1.05267333984375, -1.0454341173171997]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.0570274591445923, 1.0434519052505493, 1.0475430488586426, 1.0476224422454834, 1.046225666999817, -1.0367628335952759, -1.0406200885772705, 1.0550315380096436]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0437980890274048, -1.0518839359283447, 1.0438309907913208, -1.0445387363433838, 1.0527719259262085, 1.0491652488708496, -1.0446363687515259, -1.0444011688232422]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0541106462478638, 1.047432780265808, -1.0505574941635132, 1.0473182201385498, -1.0476417541503906, -1.0461068153381348, 1.0433948040008545, 1.0498868227005005]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0520013570785522, 1.0586204528808594, -1.0469456911087036, -1.0404189825057983, 1.0497260093688965, -1.0427000522613525, 1.0542010068893433, -1.0341500043869019]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0480843782424927, -1.058390498161316, 1.041148066520691, 1.046710729598999, -1.0460147857666016, 1.0432599782943726, -1.043999433517456, 1.0499428510665894]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0458714962005615, 1.0490939617156982, 1.0435656309127808, -1.0442774295806885, -1.0363975763320923, -1.0515307188034058, -1.0446288585662842, -1.0529569387435913]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.037575602531433, -1.0455105304718018, -1.0424550771713257, 1.052260160446167, 1.0495059490203857, 1.0476038455963135, 1.0480586290359497, 1.0495890378952026]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0561758279800415, 1.0436224937438965, -1.0359578132629395, 1.045470952987671, 1.048129916191101, 1.0457077026367188, 1.0504231452941895, -1.0456550121307373]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0657514333724976, -1.0436017513275146, 1.050691843032837, -1.0374243259429932, -1.034119725227356, -1.0343875885009766, -1.0342501401901245, 1.0518056154251099]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0636943578720093, 1.0578566789627075, 1.0531913042068481, 1.0499982833862305, -1.0500483512878418, 1.0465095043182373, -1.0476360321044922, -1.045620083808899]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0728414058685303, -1.0450270175933838, -1.0559487342834473, -1.0408750772476196, 1.0490992069244385, -1.041142463684082, 1.0500653982162476, 1.0540308952331543]"
36,"[0, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[1.0888209342956543, -1.0438381433486938, -1.0397260189056396, 1.0490782260894775, -1.0509589910507202, -1.0420749187469482, 1.0510592460632324, -1.0423372983932495]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.068625569343567, 1.0588810443878174, 1.049899935722351, -1.0448882579803467, 1.0470036268234253, 1.048877477645874, -1.0404611825942993, 1.0494613647460938]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0506688356399536, -1.044748067855835, 1.0491628646850586, 1.0428433418273926, 1.0522894859313965, -1.0418092012405396, -1.0433228015899658, -1.0391343832015991]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0385152101516724, 1.0462199449539185, -1.0464307069778442, -1.0509707927703857, -1.0536000728607178, 1.0460872650146484, 1.044257640838623, 1.0474679470062256]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0560626983642578, 1.0507829189300537, -1.0378446578979492, 1.050004243850708, -1.0449806451797485, 1.0437895059585571, 1.0516769886016846, -1.046290397644043]"
41,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[-1.0635795593261719, -1.0478756427764893, 1.0498005151748657, -1.0472431182861328, 1.044740915298462, -1.0408560037612915, -1.043674349784851, 1.0482667684555054]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0570422410964966, 1.0495109558105469, 1.0519438982009888, 1.043494462966919, 1.052034616470337, 1.0448637008666992, -1.0441398620605469, -1.0408133268356323]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0463382005691528, -1.0599783658981323, -1.055974006652832, -1.0492210388183594, -1.0501465797424316, -1.0485814809799194, 1.0438100099563599, 1.0465543270111084]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0487462282180786, -1.0418051481246948, -1.0408298969268799, 1.0485680103302002, 1.0519882440567017, -1.0453051328659058, 1.0480937957763672, -1.037728190422058]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0496623516082764, 1.0496975183486938, 1.0487343072891235, -1.0459877252578735, -1.047181248664856, 1.0443322658538818, -1.043971300125122, 1.0502303838729858]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0551519393920898, -1.0504682064056396, 1.0496736764907837, 1.0433486700057983, -1.0430930852890015, -1.0507460832595825, -1.0486068725585938, -1.0504190921783447]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[0.9606049656867981, 1.0428509712219238, -1.0386186838150024, -1.046054720878601, 1.0501084327697754, 1.048162817955017, 1.0476223230361938, 1.0467537641525269]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0508830547332764, -1.0523815155029297, 1.0482386350631714, -1.0503687858581543, 1.04438054561615, 1.0412609577178955, 1.0446869134902954, -1.0492922067642212]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.061401128768921, 1.0426090955734253, -1.0359207391738892, 1.0473966598510742, -1.0405709743499756, -1.039797306060791, -1.0410352945327759, 1.0529773235321045]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0479021072387695, -1.0527362823486328, -1.0328069925308228, -1.043495535850525, -1.0454391241073608, 1.0425716638565063, -1.044131875038147, -1.0427170991897583]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0425286293029785, 1.049102544784546, 1.057738184928894, 1.0475008487701416, 1.0429655313491821, -1.0470468997955322, 1.0435101985931396, 1.048952341079712]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.0570634603500366, 1.0551056861877441, 1.055063009262085, -1.040860891342163, -1.0467954874038696, -1.041384220123291, 1.04673433303833, -1.0386379957199097]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0472376346588135, -1.057808756828308, -1.046912670135498, 1.046990990638733, 1.040457844734192, 1.0454541444778442, -1.045362949371338, 1.050634503364563]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.0627583265304565, 1.0487688779830933, -1.046167016029358, -1.0492591857910156, 1.0453499555587769, -1.0501714944839478, -1.0478607416152954, -1.0509244203567505]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0744731426239014, -1.056906819343567, 1.0462573766708374, 1.046790599822998, -1.0512115955352783, 1.0472099781036377, 1.04365873336792, 1.0440860986709595]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[0.7301421761512756, -1.0490485429763794, 1.0522063970565796, -1.0472536087036133, -1.0446208715438843, 1.0402954816818237, 1.039097547531128, -1.0402487516403198]"
57,"[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1.0330835580825806, 1.0344288349151611, -1.044766902923584, 1.0424214601516724, 1.0466657876968384, -1.0483829975128174, -1.0464848279953003, 1.0454353094100952]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0572824478149414, -1.0567806959152222, -1.0425360202789307, -1.047122836112976, 1.0509089231491089, 1.041459321975708, -1.0459284782409668, -1.0520315170288086]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0775082111358643, 1.0445235967636108, 1.0492830276489258, 1.046613097190857, -1.0529054403305054, -1.049613118171692, 1.0429012775421143, 1.0477385520935059]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0590780973434448, 1.0537878274917603, 1.0571811199188232, -1.0392951965332031, 1.0540744066238403, -1.0458447933197021, 1.0435981750488281, -1.0449599027633667]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.071580410003662, -1.058773159980774, -1.045886516571045, 1.0434579849243164, -1.0485419034957886, 1.0417228937149048, -1.048021912574768, 1.0490330457687378]"
62,"[1, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[-1.033062219619751, 1.0382221937179565, -1.0464502573013306, -1.0532770156860352, -1.0455213785171509, -1.0503056049346924, -1.0403406620025635, -1.0388919115066528]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-0.978800892829895, -1.0411914587020874, 1.0585542917251587, 1.0568978786468506, 1.0542994737625122, 1.0493885278701782, 1.050373911857605, 1.0519243478775024]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0512608289718628, -1.0358295440673828, 1.0431228876113892, 1.0460076332092285, 1.0485392808914185, 1.0466488599777222, 1.0489327907562256, -1.044900894165039]"
65,"[0, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[1.059369683265686, 1.0593448877334595, -1.0380195379257202, -1.037299394607544, -1.0339031219482422, -1.0338499546051025, -1.0334645509719849, 1.051287055015564]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0594637393951416, -1.044681191444397, -1.051231861114502, 1.0493563413619995, -1.0500032901763916, 1.0466485023498535, -1.0466970205307007, -1.0450166463851929]"
67,"[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[-1.0710211992263794, 1.0428787469863892, 1.0456429719924927, -1.0404225587844849, 1.0481382608413696, -1.0414198637008667, 1.0487182140350342, 1.052920937538147]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0772039890289307, 1.0541483163833618, 1.0498535633087158, 1.0494544506072998, -1.0520451068878174, -1.0413984060287476, 1.0490726232528687, -1.0436933040618896]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0648748874664307, -1.0502080917358398, -1.0402060747146606, -1.0441676378250122, 1.0462459325790405, 1.0485159158706665, -1.0401232242584229, 1.046970009803772]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0492770671844482, 1.0452827215194702, -1.0457756519317627, 1.0413455963134766, 1.0516610145568848, -1.0403212308883667, -1.042805790901184, -1.0381916761398315]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0351852178573608, -1.0460453033447266, 1.035951018333435, -1.0507848262786865, -1.0535333156585693, 1.0472272634506226, 1.0452077388763428, 1.046268105506897]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0496711730957031, -1.0381791591644287, 1.0497691631317139, 1.050258994102478, -1.043628454208374, 1.043243169784546, 1.0513724088668823, -1.0462790727615356]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0610613822937012, 1.0540581941604614, -1.037674903869629, -1.046400547027588, 1.0432826280593872, -1.04049551486969, -1.0430283546447754, 1.0468229055404663]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0601435899734497, -1.0547683238983154, -1.0484349727630615, 1.0455451011657715, 1.0518392324447632, 1.0450831651687622, -1.043925404548645, -1.0396578311920166]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0458613634109497, 1.0497000217437744, 1.0343677997589111, -1.0488131046295166, -1.0504662990570068, -1.0490436553955078, 1.0438947677612305, 1.045774221420288]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0573399066925049, 1.0540735721588135, 1.050300121307373, 1.048756718635559, 1.0526200532913208, -1.0444220304489136, 1.0470318794250488, -1.0376813411712646]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0533074140548706, -1.052445888519287, -1.0448219776153564, -1.0465469360351562, -1.0474933385849, 1.0440715551376343, -1.044009804725647, 1.048392415046692]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0563650131225586, 1.0465089082717896, -1.050224781036377, 1.040563941001892, -1.043228030204773, -1.050538182258606, -1.0489320755004883, -1.0498745441436768]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[0.9707080721855164, -1.0409724712371826, 1.0429940223693848, -1.0468239784240723, 1.0484035015106201, 1.0473580360412598, 1.0469578504562378, 1.046243667602539]"
80,"[0, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[1.0499675273895264, 1.0481783151626587, -1.0525403022766113, -1.0492074489593506, 1.0439772605895996, 1.039236068725586, 1.044929027557373, -1.0513062477111816]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.062121033668518, -1.0362156629562378, 1.0487879514694214, 1.0494619607925415, -1.0411008596420288, -1.0394036769866943, -1.0411382913589478, 1.0520011186599731]"
82,"[1, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[-1.054787516593933, 1.0458812713623047, 1.0417780876159668, -1.0404012203216553, -1.0455315113067627, 1.0417876243591309, -1.0439989566802979, -1.041922926902771]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0491771697998047, -1.0373409986495972, -1.049674391746521, 1.0466898679733276, 1.0427442789077759, -1.0472605228424072, 1.0430419445037842, 1.0493348836898804]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0648616552352905, -1.043225646018982, -1.0503902435302734, -1.0411477088928223, -1.0481764078140259, -1.0412473678588867, 1.046120524406433, -1.0385771989822388]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0502718687057495, 1.0530990362167358, 1.0394943952560425, 1.0466228723526, 1.0404459238052368, 1.0455951690673828, -1.0454881191253662, 1.0509309768676758]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0612404346466064, -1.0500515699386597, 1.040405511856079, -1.0484191179275513, 1.0444657802581787, -1.049140453338623, -1.0480326414108276, -1.0506168603897095]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0798412561416626, 1.0462688207626343, -1.04812490940094, 1.0461431741714478, -1.051408290863037, 1.0471279621124268, 1.0438154935836792, 1.0438038110733032]"
88,"[0, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0.7115257978439331, 1.0393182039260864, -1.0471596717834473, -1.0486595630645752, -1.0450222492218018, 1.0400317907333374, 1.0380021333694458, -1.04037344455719]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0412943363189697, -1.043138027191162, 1.037402868270874, 1.0462400913238525, 1.0459896326065063, -1.0477027893066406, -1.046135425567627, 1.0473569631576538]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.056923747062683, 1.0469412803649902, 1.0376672744750977, -1.04336416721344, 1.0501956939697266, 1.0409307479858398, -1.0461841821670532, -1.0522310733795166]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0749843120574951, -1.0358178615570068, -1.040858507156372, 1.0432441234588623, -1.0524940490722656, -1.0497866868972778, 1.043270468711853, 1.0470941066741943]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0562400817871094, -1.0410078763961792, -1.056408166885376, -1.0409501791000366, 1.0529277324676514, -1.046881079673767, 1.0390692949295044, -1.0467495918273926]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0716865062713623, 1.048964500427246, 1.047883152961731, 1.0451349020004272, -1.0493638515472412, 1.0421854257583618, -1.047705054283142, 1.0486674308776855]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.078620195388794, -1.051116704940796, 1.041748046875, -1.0536054372787476, -1.0447410345077515, -1.0505728721618652, -1.0420434474945068, -1.0432718992233276]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0479493141174316, 1.0542300939559937, -1.0442390441894531, 1.051202654838562, 1.0487078428268433, 1.0478413105010986, 1.0491752624511719, 1.050641417503357]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.044389247894287, -1.0413905382156372, -1.0393344163894653, 1.0438392162322998, 1.0431817770004272, 1.0437419414520264, 1.0453002452850342, -1.0493488311767578]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0582126379013062, 1.053619146347046, 1.0484403371810913, -1.0473930835723877, -1.0423706769943237, -1.0422762632369995, -1.0429186820983887, 1.0455178022384644]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0589115619659424, -1.0558775663375854, 1.0532550811767578, 1.043897271156311, -1.0429511070251465, 1.0407111644744873, -1.043020248413086, -1.0400534868240356]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0416761636734009, 1.0485994815826416, -1.0547534227371216, -1.0502889156341553, 1.041962742805481, -1.0496913194656372, 1.0431482791900635, 1.0445858240127563]"
100,"[0, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.4660007953643799, 1.054017186164856, -1.03609299659729, 1.045688271522522, -1.0517630577087402, -1.0366151332855225, 1.0464756488800049, -1.037961721420288]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0484617948532104, -1.0517898797988892, 1.0479589700698853, -1.0470118522644043, 1.0400466918945312, 1.0445047616958618, -1.045569896697998, 1.0478549003601074]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0613365173339844, 1.048999547958374, 1.0521951913833618, 1.042830467224121, 1.0439252853393555, -1.0483063459396362, -1.046465277671814, -1.0514804124832153]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0708695650100708, -1.0435035228729248, -1.0505386590957642, -1.0484062433242798, -1.0542546510696411, 1.04490065574646, 1.0437872409820557, 1.0440139770507812]"
