Example,Decoded_Bits,Polar_code,Output
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.042839527130127, 1.0421552658081055, 1.0480141639709473, -1.0432590246200562, 1.0498729944229126, -1.0433619022369385, 1.044425129890442, -1.0430983304977417]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0399367809295654, -1.0385756492614746, -1.038415551185608, 1.0427029132843018, -1.0389716625213623, 1.0419121980667114, -1.0410674810409546, 1.0452284812927246]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1.0292413234710693, 1.036929965019226, -1.034547209739685, -1.038077473640442, -1.0384646654129028, -1.0399558544158936, -1.040243148803711, -1.04268217086792]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0339479446411133, -1.0423686504364014, 1.0394524335861206, 1.0410985946655273, 1.0407112836837769, 1.043259859085083, 1.0431828498840332, 1.0416210889816284]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0346940755844116, -1.0327116250991821, 1.0389232635498047, 1.0399744510650635, 1.035872220993042, 1.0399603843688965, 1.040845274925232, -1.0427749156951904]"
65,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-0.9722201228141785, -0.2086896002292633, 0.1779991239309311, -0.4952966868877411, 0.03211928904056549, -0.5027985572814941, -0.5543798208236694, 1.031754732131958]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0313444137573242, -1.0450160503387451, -1.04925537109375, 1.040529489517212, -1.048048973083496, 1.040350079536438, -1.043573021888733, -1.0448861122131348]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.0137101411819458, 1.0318105220794678, 1.03496253490448, -1.0354140996932983, 1.0342552661895752, -1.0399699211120605, 1.041846752166748, 1.0416615009307861]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0336228609085083, 1.0375847816467285, 1.0394808053970337, 1.035053014755249, -1.0468112230300903, -1.0396595001220703, 1.032751441001892, -1.03920316696167]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0358492136001587, -1.0382139682769775, -1.0376111268997192, -1.0366636514663696, 1.040283203125, 1.0413134098052979, -1.0389583110809326, 1.0395166873931885]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.036186695098877, 1.0477678775787354, -1.042441487312317, 1.0427134037017822, 1.043567419052124, -1.0443147420883179, -1.0417643785476685, -1.0414458513259888]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0326963663101196, -1.03908371925354, 1.036116600036621, -1.041258692741394, -1.0444518327713013, 1.0398682355880737, 1.0404863357543945, 1.042050838470459]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0371085405349731, -1.0394283533096313, 1.0374736785888672, 1.0350228548049927, -1.0412013530731201, 1.0304827690124512, 1.0368050336837769, -1.0415349006652832]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0350629091262817, 1.0406028032302856, -1.040397047996521, -1.0395594835281372, 1.0417616367340088, -1.0397522449493408, -1.0414001941680908, 1.0398051738739014]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0387892723083496, -1.0378456115722656, -1.0377118587493896, 1.041213035583496, 1.0371302366256714, 1.0435174703598022, -1.042360782623291, -1.0431867837905884]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0350620746612549, 1.0370807647705078, 1.03805410861969, -1.0385087728500366, -1.0397558212280273, -1.0412980318069458, 1.0416942834854126, 1.041904330253601]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.034623622894287, 1.0473639965057373, 1.0452630519866943, 1.0461324453353882, 1.048107624053955, -1.0377388000488281, 1.0442986488342285, -1.0393623113632202]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0419065952301025, -1.038565754890442, -1.03361177444458, -1.0352603197097778, -1.032575011253357, 1.0409269332885742, -1.0385065078735352, 1.0421032905578613]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0460044145584106, 1.056754469871521, -1.0406849384307861, 1.0444400310516357, -1.034514307975769, -1.0391813516616821, -1.039844274520874, -1.042991042137146]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0094454288482666, -1.0429306030273438, 1.0331666469573975, -1.0376559495925903, 1.034387230873108, 1.0377956628799438, 1.038691759109497, 1.0389647483825684]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.0122820138931274, 1.0400878190994263, -1.0216940641403198, -1.0447709560394287, 1.0106232166290283, 0.987869381904602, 0.9951279163360596, -1.0445873737335205]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0416706800460815, -1.0379383563995361, 1.0436880588531494, 1.040314793586731, -1.0405631065368652, -1.0374195575714111, -1.0417475700378418, 1.040043830871582]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.0092287063598633, 1.0443068742752075, 1.0422751903533936, -1.040595293045044, -1.037690281867981, 1.045264720916748, -1.0400899648666382, -1.0419141054153442]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0353764295578003, -1.0397889614105225, -1.0459486246109009, 1.0390279293060303, 1.034502387046814, -1.0405027866363525, 1.0413291454315186, 1.0434327125549316]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0347970724105835, -1.0392181873321533, -1.0407414436340332, -1.0419450998306274, -1.0426870584487915, -1.0404754877090454, 1.0444198846817017, -1.041852593421936]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0386297702789307, 1.0436087846755981, 1.0408070087432861, 1.042462944984436, 1.0387932062149048, 1.0425087213516235, -1.0405199527740479, 1.0440086126327515]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.041023850440979, -1.0379916429519653, 1.0387924909591675, -1.0410521030426025, 1.03871750831604, -1.039415717124939, -1.040480375289917, -1.0419423580169678]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0428723096847534, 1.0415586233139038, -1.044105887413025, 1.04056978225708, -1.0411419868469238, 1.0405701398849487, 1.0411831140518188, 1.0435930490493774]"
88,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0.9973486661911011, -0.8540592789649963, 0.9407728910446167, -1.0354993343353271, -1.0239169597625732, 0.32859334349632263, 0.6268714070320129, -1.0370020866394043]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.036704421043396, -1.0360106229782104, 1.0453039407730103, 1.0436372756958008, 1.0383344888687134, -1.0355236530303955, -1.0399104356765747, 1.043705701828003]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0400776863098145, 1.0516537427902222, 1.0456384420394897, -1.0397109985351562, 1.049147605895996, 1.044106364250183, -1.0391507148742676, -1.0413315296173096]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0389385223388672, -1.0371482372283936, -1.041487455368042, 1.039493203163147, -1.0354760885238647, -1.0387051105499268, 1.0406914949417114, 1.0429837703704834]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0461068153381348, -1.0388572216033936, -1.0386418104171753, -1.04224693775177, 1.0508289337158203, -1.041638731956482, 1.0468542575836182, -1.039969801902771]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0390009880065918, 1.0447746515274048, 1.0423468351364136, 1.0422272682189941, -1.03970205783844, 1.0412477254867554, -1.0396612882614136, 1.0443798303604126]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.035705804824829, -1.037606120109558, 1.0393086671829224, -1.0401287078857422, -1.0391628742218018, -1.0394971370697021, -1.040922999382019, -1.0427731275558472]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0313979387283325, 1.0390645265579224, -1.045339822769165, 1.0394560098648071, 1.037726640701294, 1.040615439414978, 1.0413233041763306, 1.0415489673614502]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0365768671035767, -1.0413628816604614, -1.0377365350723267, 1.0334912538528442, 1.033833384513855, 1.034990668296814, 1.0348432064056396, -1.0424089431762695]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0362112522125244, 1.0348851680755615, 1.0370780229568481, -1.0398191213607788, -1.0427639484405518, -1.0395238399505615, -1.041312575340271, 1.040706753730774]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0399186611175537, -1.0426851511001587, 1.037306547164917, 1.0374170541763306, -1.04539155960083, 1.0410321950912476, -1.0421644449234009, -1.0433412790298462]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.038551688194275, 1.0405827760696411, -1.0422472953796387, -1.0393240451812744, 1.0388190746307373, -1.0415558815002441, 1.0418318510055542, 1.0430564880371094]"
100,"[0, 1, 0, 1, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.8268723487854004, -0.6210209131240845, 0.26255375146865845, -0.09787608683109283, 0.5470714569091797, -0.5535697937011719, 0.29498395323753357, -0.9696247577667236]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0418652296066284, -1.0390641689300537, 1.0418107509613037, -1.0348119735717773, 1.0398086309432983, 1.0423226356506348, -1.0406988859176636, 1.0438355207443237]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.033639907836914, 1.0428266525268555, 1.0450787544250488, 1.045149803161621, 1.042285680770874, -1.0412471294403076, -1.0417306423187256, -1.0448557138442993]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0432143211364746, -1.0422954559326172, -1.0413135290145874, -1.0412929058074951, -1.0439568758010864, 1.040426254272461, 1.040942907333374, 1.0420403480529785]"
