Example,Decoded_Bits,Polar_code,Output
16,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[-1.0457501411437988, -1.0558741092681885, -1.0545657873153687, -1.047351598739624, 1.046037197113037, 1.043921709060669, 1.0440692901611328, -1.0419435501098633]"
17,"[1, 1, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[-1.0141781568527222, -0.19718687236309052, 0.3622606694698334, 1.027363896369934, 0.8549656271934509, -1.013769507408142, -1.0141782760620117, 1.0419716835021973]"
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.051035761833191, -1.0450255870819092, 1.0458649396896362, -1.0440095663070679, -1.0423729419708252, 1.0410293340682983, -1.043833613395691, -1.038788080215454]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.050611138343811, 1.046962022781372, -1.0555659532546997, 1.035781979560852, 1.0451096296310425, -1.0400506258010864, 1.0411500930786133, 1.0427494049072266]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.0449793338775635, 1.0488059520721436, -1.0538346767425537, -1.0417507886886597, -1.0511339902877808, -1.0451229810714722, 1.0423164367675781, -1.0406008958816528]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0499571561813354, -1.0486477613449097, 1.0494407415390015, 1.0400068759918213, 1.0396003723144531, 1.039674997329712, -1.038736343383789, 1.0416966676712036]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[0.9979930520057678, 1.041477918624878, 1.0443980693817139, -1.0436426401138306, 1.0445516109466553, -1.0435887575149536, -1.0422329902648926, -1.0422284603118896]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.0418646335601807, -1.0523707866668701, -1.0500599145889282, 1.0397262573242188, -1.049128770828247, 1.0405389070510864, 1.0423868894577026, 1.0423060655593872]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.0460708141326904, -1.0485845804214478, -1.0504406690597534, -1.044515609741211, -1.040566086769104, 1.0386463403701782, 1.040540099143982, -1.0468014478683472]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.0483773946762085, 1.0445024967193604, 1.05364191532135, 1.0446311235427856, 1.057203769683838, -1.041601538658142, -1.0389177799224854, 1.0422908067703247]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0507742166519165, -1.0436999797821045, 1.0439969301223755, -1.0447790622711182, 1.0546057224273682, 1.0437983274459839, -1.0425561666488647, -1.0432599782943726]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0401588678359985, 1.0453838109970093, -1.05317223072052, 1.0362645387649536, -1.0438826084136963, -1.043424367904663, 1.0400079488754272, 1.0409706830978394]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0559664964675903, 1.0491220951080322, -1.0508320331573486, -1.0451138019561768, 1.0488263368606567, -1.0468415021896362, 1.0437053442001343, -1.0457615852355957]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0434962511062622, -1.049989104270935, 1.050013780593872, 1.0407288074493408, -1.0465694665908813, 1.042830467224121, -1.0437555313110352, 1.042763352394104]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.044313907623291, 1.0431666374206543, 1.0482598543167114, -1.0469238758087158, -1.0444105863571167, -1.0462820529937744, -1.044235110282898, -1.044363021850586]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0493541955947876, -1.0492548942565918, -1.0497876405715942, 1.040008306503296, 1.0421719551086426, 1.041630744934082, 1.041274070739746, 1.0386569499969482]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0342016220092773, 1.0488336086273193, -1.0340299606323242, 1.0457420349121094, 1.0451411008834839, 1.044683575630188, 1.04457688331604, -1.0376334190368652]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0605837106704712, -1.041922688484192, 1.0596427917480469, -1.0334855318069458, -1.0394299030303955, -1.0322082042694092, -1.0357223749160767, 1.0424418449401855]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0532710552215576, 1.0532324314117432, 1.05269193649292, 1.0434949398040771, -1.0404237508773804, 1.04151451587677, -1.0380871295928955, -1.0391360521316528]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0486832857131958, -1.0494894981384277, -1.0479482412338257, -1.0409830808639526, 1.0441914796829224, -1.042290210723877, 1.039543867111206, 1.0414639711380005]"
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-0.684053361415863, -1.0363613367080688, -1.0343480110168457, 1.0443142652511597, -1.0417823791503906, -1.0387473106384277, 1.0426924228668213, -1.0412940979003906]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0440362691879272, 1.0453224182128906, 1.0562398433685303, -1.0406789779663086, 1.04006028175354, 1.0421215295791626, -1.0427422523498535, 1.040548324584961]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0474756956100464, -1.0422568321228027, 1.0525891780853271, 1.0437170267105103, 1.0461841821670532, -1.045691728591919, -1.0449262857437134, -1.046891450881958]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.039013385772705, 1.0435172319412231, -1.0473958253860474, -1.0454182624816895, -1.0530757904052734, 1.0392913818359375, 1.0402534008026123, 1.0405253171920776]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0523808002471924, 1.0520340204238892, -1.0363866090774536, 1.0442239046096802, -1.0399787425994873, 1.041107416152954, 1.04072904586792, -1.0425076484680176]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[0.9147846698760986, -1.0455048084259033, 1.0556925535202026, -1.038333773612976, 1.0576977729797363, -1.0406795740127563, -1.0384987592697144, 1.0427601337432861]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.048738718032837, 1.0532939434051514, 1.0509302616119385, 1.0408000946044922, 1.0540533065795898, 1.0422163009643555, -1.044912576675415, -1.0432122945785522]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0437772274017334, -1.0511813163757324, -1.0510427951812744, -1.0439066886901855, -1.0487565994262695, -1.0452065467834473, 1.0405445098876953, 1.0392183065414429]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0429065227508545, -1.0400705337524414, -1.03940749168396, 1.0427520275115967, 1.0515971183776855, -1.0424121618270874, 1.0406988859176636, -1.0382561683654785]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0445457696914673, 1.0471925735473633, 1.0535746812820435, -1.044889211654663, -1.0436453819274902, 1.0437031984329224, -1.0413237810134888, 1.0411648750305176]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0480306148529053, -1.0465764999389648, 1.054195523262024, 1.0444542169570923, -1.045335292816162, -1.0477646589279175, -1.0458239316940308, -1.0484645366668701]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0202395915985107, 1.0390820503234863, -1.0530849695205688, -1.045361876487732, 1.0350072383880615, 1.0347943305969238, 1.0336467027664185, 1.0355076789855957]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0456455945968628, -1.051243543624878, 1.0502732992172241, -1.0458630323410034, 1.0428080558776855, 1.0416343212127686, 1.0419334173202515, -1.0475051403045654]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0421119928359985, 1.0475437641143799, -1.0405118465423584, 1.04343843460083, -1.0395512580871582, -1.0384725332260132, -1.0383315086364746, 1.0414128303527832]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0369712114334106, -1.0430952310562134, -1.0420172214508057, -1.0441064834594727, -1.0442166328430176, 1.0427708625793457, -1.0411161184310913, -1.042138695716858]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0386395454406738, 1.0452367067337036, 1.0380843877792358, 1.0351735353469849, 1.0439740419387817, -1.04409658908844, 1.0382121801376343, 1.0394691228866577]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.0482233762741089, 1.0493053197860718, 1.046662449836731, -1.0390669107437134, -1.0447272062301636, -1.0417931079864502, 1.0428569316864014, -1.0385419130325317]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0428991317749023, -1.0492936372756958, -1.0497370958328247, 1.040946125984192, 1.039304494857788, 1.0417054891586304, -1.0444635152816772, 1.0407721996307373]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.0399963855743408, 1.0434967279434204, -1.0466753244400024, -1.0497997999191284, 1.046559453010559, -1.0469987392425537, -1.045986533164978, -1.048446774482727]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0587035417556763, -1.0553028583526611, 1.0376583337783813, 1.0367966890335083, -1.0528690814971924, 1.0366837978363037, 1.0380712747573853, 1.0390727519989014]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0343353748321533, -1.04552161693573, 1.0396125316619873, -1.0481230020523071, -1.0393115282058716, 1.0387252569198608, 1.0382291078567505, -1.0493927001953125]"
57,"[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1.038267970085144, 1.0412859916687012, -1.0415951013565063, 1.0417885780334473, 1.0552868843078613, -1.046235203742981, -1.0412858724594116, 1.0407050848007202]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0465389490127563, -1.0446712970733643, -1.0444653034210205, -1.0478310585021973, 1.0556715726852417, 1.0431277751922607, -1.045743465423584, -1.0486501455307007]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0612435340881348, 1.0438098907470703, 1.0367463827133179, 1.0341957807540894, -1.0484720468521118, -1.0465270280838013, 1.035693883895874, 1.0378901958465576]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0469213724136353, 1.0495232343673706, 1.0487216711044312, -1.0491653680801392, 1.0492198467254639, -1.048270344734192, 1.0421907901763916, -1.0468987226486206]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.05857515335083, -1.0518839359283447, -1.0535770654678345, 1.0386475324630737, -1.0490615367889404, 1.0397002696990967, -1.0486968755722046, 1.0402560234069824]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1.0143574476242065, 1.0430294275283813, -1.0469880104064941, -1.050784945487976, -1.0459558963775635, -1.0498638153076172, -1.048097014427185, -1.0480936765670776]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0556939840316772, -1.0561294555664062, 1.0375977754592896, 1.034179925918579, 1.0373517274856567, 1.0349081754684448, 1.0346384048461914, 1.0346438884735107]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0420503616333008, -1.0310313701629639, 1.0418580770492554, 1.0402902364730835, 1.0408841371536255, 1.042303442955017, 1.0425184965133667, -1.04548180103302]"
65,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-1.0368752479553223, -0.7965134382247925, -1.0369572639465332, -1.031311273574829, -1.0141220092773438, -1.029638648033142, -1.0336426496505737, 1.0408612489700317]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.052337646484375, -1.0396088361740112, -1.0411516427993774, 1.0436354875564575, -1.0414621829986572, 1.0416815280914307, -1.0388329029083252, -1.0389071702957153]"
67,"[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[-1.0395666360855103, 1.056621789932251, 1.038927674293518, -1.0404127836227417, 1.0441863536834717, -1.042456030845642, 1.0398662090301514, 1.0412224531173706]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.062750220298767, 1.0525976419448853, 1.0499892234802246, 1.0414131879806519, -1.0462539196014404, -1.0366482734680176, 1.0419211387634277, -1.0396482944488525]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0441080331802368, -1.0460152626037598, -1.0426393747329712, -1.0410879850387573, 1.0387756824493408, 1.0416312217712402, -1.0425128936767578, 1.0398088693618774]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.048332929611206, 1.051369547843933, -1.0430558919906616, 1.043237328529358, 1.0464215278625488, -1.0449564456939697, -1.0440870523452759, -1.046716332435608]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0395543575286865, -1.0458319187164307, 1.0379647016525269, -1.0459301471710205, -1.0533636808395386, 1.0378365516662598, 1.0396411418914795, 1.039521336555481]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0518810749053955, -1.0389846563339233, 1.042099118232727, 1.0428245067596436, -1.0380115509033203, 1.0405027866363525, 1.0407087802886963, -1.0426721572875977]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0459766387939453, 1.0574654340744019, -1.0422273874282837, -1.0391324758529663, 1.0591202974319458, -1.0417343378067017, -1.0390489101409912, 1.0407872200012207]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0498651266098022, -1.0426924228668213, -1.0413424968719482, 1.0393604040145874, 1.05277419090271, 1.0407686233520508, -1.0437644720077515, -1.0418193340301514]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0435243844985962, 1.049887776374817, 1.0384089946746826, -1.045093059539795, -1.0487228631973267, -1.0464638471603394, 1.0389829874038696, 1.0375274419784546]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0489269495010376, 1.0521646738052368, 1.0491633415222168, 1.0401391983032227, 1.051352858543396, -1.041764259338379, 1.0399463176727295, -1.0381146669387817]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0430212020874023, -1.048173189163208, -1.0474387407302856, -1.0450974702835083, -1.0420926809310913, 1.0407471656799316, -1.0414899587631226, 1.039461612701416]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.046945333480835, 1.0514947175979614, -1.0458931922912598, 1.043282151222229, -1.0455591678619385, -1.047392725944519, -1.0461828708648682, -1.0483603477478027]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[0.9949528574943542, -1.053664207458496, 1.0354585647583008, -1.0463048219680786, 1.033902645111084, 1.0334491729736328, 1.0335990190505981, 1.0346084833145142]"
80,"[0, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[1.0269534587860107, 1.0428481101989746, -1.0499427318572998, -1.0454925298690796, 1.0416995286941528, 1.0417346954345703, 1.0417226552963257, -1.0478127002716064]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0414503812789917, -1.039808750152588, 1.0496598482131958, 1.0422521829605103, -1.0389676094055176, -1.0377775430679321, -1.0365633964538574, 1.0404523611068726]"
82,"[1, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[-0.9781414866447449, 1.0399601459503174, 1.041588544845581, -1.0426744222640991, -1.0432772636413574, 1.0413188934326172, -1.0383977890014648, -1.0403486490249634]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0416972637176514, -1.0421364307403564, -1.057587742805481, 1.0350784063339233, 1.0435054302215576, -1.0453788042068481, 1.03756582736969, 1.0384207963943481]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0483397245407104, -1.050618290901184, -1.051516056060791, -1.0379835367202759, -1.0470824241638184, -1.0411748886108398, 1.0420674085617065, -1.0384727716445923]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0417641401290894, 1.0362104177474976, 1.0458911657333374, 1.039650321006775, 1.0393812656402588, 1.040185570716858, -1.04248046875, 1.0402982234954834]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0411293506622314, -1.0535005331039429, 1.0452936887741089, -1.0503515005111694, 1.0459216833114624, -1.046905517578125, -1.0469348430633545, -1.0488226413726807]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0619105100631714, 1.0390795469284058, -1.0527149438858032, 1.036860466003418, -1.0533086061477661, 1.0363130569458008, 1.0385570526123047, 1.0388790369033813]"
88,"[0, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0.9660497903823853, 0.9974341988563538, -1.0499603748321533, -1.0479947328567505, -1.0427557229995728, 1.0374594926834106, 1.0378179550170898, -1.0495296716690063]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.041060209274292, -1.0427945852279663, 1.0455151796340942, 1.0416206121444702, 1.0554393529891968, -1.0451124906539917, -1.0396522283554077, 1.0402544736862183]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.046219825744629, 1.0483566522598267, 1.0449315309524536, -1.0479575395584106, 1.05392587184906, 1.0428646802902222, -1.0462852716445923, -1.0482033491134644]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0604901313781738, -1.0446081161499023, -1.0575473308563232, 1.0339759588241577, -1.0497591495513916, -1.047579288482666, 1.035069465637207, 1.036798357963562]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0428354740142822, -1.0529534816741943, -1.0509164333343506, -1.0495305061340332, 1.0495977401733398, -1.049047589302063, 1.041008710861206, -1.0474151372909546]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0613619089126587, 1.0354443788528442, 1.045728087425232, 1.0376864671707153, -1.0485951900482178, 1.0377298593521118, -1.047967791557312, 1.0396182537078857]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.055031180381775, -1.0558292865753174, 1.0461572408676147, -1.052028775215149, -1.0474817752838135, -1.0514291524887085, -1.0505422353744507, -1.0493500232696533]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.027147650718689, 1.03429114818573, -1.0614874362945557, 1.0326911211013794, 1.0346883535385132, 1.0334171056747437, 1.0329508781433105, 1.0342919826507568]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0502592325210571, -1.0393511056900024, -1.0383985042572021, 1.0434356927871704, 1.042323112487793, 1.0426297187805176, 1.042538046836853, -1.0439342260360718]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0406218767166138, 1.0609036684036255, 1.0581579208374023, -1.039542555809021, -1.0400004386901855, -1.039968729019165, -1.0411405563354492, 1.0427418947219849]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.039919376373291, -1.0385509729385376, 1.053460717201233, 1.0446637868881226, -1.041822910308838, 1.0426069498062134, -1.040273666381836, -1.0423593521118164]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0468143224716187, 1.0533769130706787, -1.0505759716033936, -1.044487714767456, 1.040927767753601, -1.0453336238861084, 1.0406608581542969, 1.041351079940796]"
100,"[0, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[1.0516823530197144, 1.0524444580078125, -1.030699372291565, 1.0348501205444336, -0.9187784790992737, -1.0340250730514526, 1.0387718677520752, -1.0384970903396606]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0491647720336914, -1.0504124164581299, 1.0542970895767212, -1.0434502363204956, 1.0402370691299438, 1.041383147239685, -1.0434565544128418, 1.0429654121398926]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0513408184051514, 1.0491340160369873, 1.0529683828353882, 1.0446065664291382, 1.0455090999603271, -1.0406420230865479, -1.0409058332443237, -1.0442326068878174]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0598329305648804, -1.0499703884124756, -1.0507702827453613, -1.0466840267181396, -1.055230975151062, 1.0345879793167114, 1.0379987955093384, 1.038332223892212]"
