Example,Decoded_Bits,Polar_code,Output
16,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[-1.041988730430603, -1.0433927774429321, -1.0398608446121216, -1.0354489088058472, 1.051614761352539, 1.049259066581726, 1.0501794815063477, -1.0344260931015015]"
17,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[-0.9934631586074829, -0.14043009281158447, -0.6627801656723022, 1.0323415994644165, 0.9482232928276062, -1.0084412097930908, -1.0090097188949585, 1.0446606874465942]"
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.0607242584228516, -1.0410270690917969, 1.0505261421203613, -1.0335466861724854, -1.034709095954895, 1.0486350059509277, -1.0342035293579102, -1.026511311531067]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.039372444152832, 1.045817494392395, -1.0467424392700195, 1.038700819015503, 1.0490658283233643, -1.0255125761032104, 1.0459611415863037, 1.0454739332199097]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.0618853569030762, 1.0519427061080933, -1.0430076122283936, -1.0320497751235962, -1.038515329360962, -1.0372904539108276, 1.0503873825073242, -1.0285762548446655]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0326485633850098, -1.042907953262329, 1.0562348365783691, 1.0443965196609497, 1.0502963066101074, 1.0433772802352905, -1.0252885818481445, 1.0468130111694336]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[1.0322705507278442, 1.0445055961608887, 1.047628402709961, -1.0332233905792236, 1.0508368015289307, -1.0367000102996826, -1.0337263345718384, -1.0317919254302979]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.0483282804489136, -1.0486966371536255, -1.0454659461975098, 1.0407723188400269, -1.0447094440460205, 1.039905071258545, 1.0424202680587769, 1.0414243936538696]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.0523548126220703, -1.0381416082382202, -1.040394902229309, -1.035584568977356, -1.0365853309631348, 1.0468212366104126, 1.048190712928772, -1.034446120262146]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.043515920639038, 1.0397224426269531, 1.0512138605117798, 1.0440263748168945, 1.0481762886047363, -1.0333993434906006, -1.029543399810791, 1.0452052354812622]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0380760431289673, -1.0420445203781128, 1.0471007823944092, -1.0361143350601196, 1.0533790588378906, 1.047456979751587, -1.035408854484558, -1.035178303718567]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0471328496932983, 1.0435541868209839, -1.048632264137268, 1.0361429452896118, -1.0444315671920776, -1.0346529483795166, 1.0417113304138184, 1.0425119400024414]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.036622405052185, 1.0506359338760376, -1.0416783094406128, -1.0368974208831787, 1.054060935974121, -1.0397250652313232, 1.0498058795928955, -1.0364010334014893]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0511517524719238, -1.0463744401931763, 1.0523488521575928, 1.043887734413147, -1.0408146381378174, 1.0448194742202759, -1.0361316204071045, 1.0435630083084106]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0471131801605225, 1.0417214632034302, 1.0488629341125488, -1.0397876501083374, -1.037807822227478, -1.0424542427062988, -1.0381877422332764, -1.0375328063964844]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0430870056152344, -1.0463141202926636, -1.0463981628417969, 1.0381678342819214, 1.0413793325424194, 1.0388376712799072, 1.0387418270111084, 1.0362207889556885]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0390936136245728, 1.0520278215408325, -1.032959222793579, 1.0468897819519043, 1.0453821420669556, 1.0469456911087036, 1.046952486038208, -1.035969853401184]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0527957677841187, -1.0419479608535767, 1.0500596761703491, -1.0306921005249023, -1.0319091081619263, -1.027387022972107, -1.0260950326919556, 1.041696310043335]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0560615062713623, 1.051971435546875, 1.0515799522399902, 1.046465277671814, -1.0364974737167358, 1.0443415641784668, -1.0391294956207275, -1.0344964265823364]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0418407917022705, -1.0456173419952393, -1.0433948040008545, -1.0364865064620972, 1.0464222431182861, -1.033549427986145, 1.037513256072998, 1.0371896028518677]"
36,"[0, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[1.0418967008590698, -1.0368082523345947, -1.0332887172698975, 1.0452154874801636, -1.0384206771850586, -1.038403868675232, 1.043755054473877, -1.0381226539611816]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0363725423812866, 1.0469249486923218, 1.0492379665374756, -1.0380382537841797, 1.0456786155700684, 1.0377657413482666, -1.0322041511535645, 1.0378910303115845]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0360275506973267, -1.0422816276550293, 1.0502655506134033, 1.0444120168685913, 1.049985408782959, -1.0417144298553467, -1.0402882099151611, -1.04020357131958]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.039721131324768, 1.0398672819137573, -1.0429733991622925, -1.0425246953964233, -1.0489377975463867, 1.035309910774231, 1.0359594821929932, 1.0360709428787231]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0479604005813599, 1.047467827796936, -1.0387516021728516, 1.045596718788147, -1.0412547588348389, 1.042932152748108, 1.04425847530365, -1.0382108688354492]"
41,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[-1.0057567358016968, -1.0450180768966675, 1.048159122467041, -1.0376381874084473, 1.0431897640228271, -1.0341823101043701, -1.0320851802825928, 1.0402051210403442]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0324987173080444, 1.0462294816970825, 1.0482614040374756, 1.0424869060516357, 1.0512113571166992, 1.0425193309783936, -1.041446566581726, -1.0390033721923828]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0436912775039673, -1.0504611730575562, -1.0480254888534546, -1.0402793884277344, -1.0473880767822266, -1.0407829284667969, 1.0391814708709717, 1.0377694368362427]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.030488133430481, -1.041130542755127, -1.038224697113037, 1.044763207435608, 1.0530425310134888, -1.0413440465927124, 1.043846845626831, -1.0382781028747559]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0446431636810303, 1.0454294681549072, 1.047460913658142, -1.0433906316757202, -1.0427663326263428, 1.0409302711486816, -1.037132978439331, 1.0379565954208374]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.04623281955719, -1.0480058193206787, 1.0484176874160767, 1.040453553199768, -1.0425208806991577, -1.0456151962280273, -1.044143795967102, -1.0440367460250854]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0311458110809326, 1.0386589765548706, -1.0449737310409546, -1.045131802558899, 1.0376160144805908, 1.0357972383499146, 1.0342758893966675, 1.034621000289917]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.040466547012329, -1.0425323247909546, 1.0522925853729248, -1.0381839275360107, 1.0417083501815796, 1.0431650876998901, 1.0441406965255737, -1.0398931503295898]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0409420728683472, 1.0384302139282227, -1.0374846458435059, 1.0380157232284546, -1.0323686599731445, -1.0307281017303467, -1.0263291597366333, 1.0396910905838013]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0333722829818726, -1.0447977781295776, -1.036622166633606, -1.0402663946151733, -1.0415065288543701, 1.0434722900390625, -1.0382782220840454, -1.0393211841583252]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0385338068008423, 1.0418429374694824, 1.0375880002975464, 1.0314321517944336, 1.0449182987213135, -1.0385804176330566, 1.0358387231826782, 1.0369956493377686]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.035992980003357, 1.0458954572677612, 1.0524531602859497, -1.0361953973770142, -1.0385735034942627, -1.0410339832305908, 1.0461615324020386, -1.0367658138275146]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0420818328857422, -1.04766047000885, -1.0463736057281494, 1.039328932762146, 1.0415066480636597, 1.0407969951629639, -1.0357017517089844, 1.0371747016906738]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.0385183095932007, 1.0390511751174927, -1.0438145399093628, -1.0441628694534302, 1.0475776195526123, -1.0440081357955933, -1.041988492012024, -1.0419975519180298]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0583069324493408, -1.0554211139678955, 1.0376441478729248, 1.032778024673462, -1.0497492551803589, 1.0316933393478394, 1.0320758819580078, 1.0341308116912842]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0302174091339111, -1.0419596433639526, 1.0417197942733765, -1.0442613363265991, -1.0411841869354248, 1.0411452054977417, 1.0428731441497803, -1.0436807870864868]"
57,"[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1.0307796001434326, 1.033305287361145, -1.046338438987732, 1.0393139123916626, 1.045366883277893, -1.0411872863769531, -1.0369373559951782, 1.038693904876709]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0404400825500488, -1.0493274927139282, -1.0457803010940552, -1.0463910102844238, 1.0489393472671509, 1.0403646230697632, -1.0444639921188354, -1.0459638833999634]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0612949132919312, 1.0393331050872803, 1.0343303680419922, 1.0307825803756714, -1.0493403673171997, -1.0447499752044678, 1.0308234691619873, 1.0355933904647827]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0425724983215332, 1.0454187393188477, 1.049628734588623, -1.0454682111740112, 1.049647331237793, -1.0466291904449463, 1.0428298711776733, -1.0430148839950562]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0620121955871582, -1.053057312965393, -1.0511701107025146, 1.0375654697418213, -1.045803427696228, 1.039515495300293, -1.0436238050460815, 1.0374265909194946]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[0.9934402108192444, 1.0395421981811523, -1.0488929748535156, -1.048714280128479, -1.0464273691177368, -1.0499613285064697, -1.047413945198059, -1.0468404293060303]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0433213710784912, -1.0490059852600098, 1.0369192361831665, 1.0339536666870117, 1.0379517078399658, 1.0341440439224243, 1.032768726348877, 1.0338882207870483]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0319265127182007, -1.0259562730789185, 1.047975778579712, 1.0460636615753174, 1.0455174446105957, 1.0477149486541748, 1.047566294670105, -1.0377404689788818]"
65,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-1.0389349460601807, -0.15241384506225586, -1.0220794677734375, -1.0287176370620728, -0.9938480257987976, -1.022408127784729, -1.0213253498077393, 1.0413035154342651]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0557098388671875, -1.0422896146774292, -1.0373843908309937, 1.0474519729614258, -1.03736412525177, 1.0454258918762207, -1.03975248336792, -1.0346544981002808]"
67,"[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[-1.03812575340271, 1.0454576015472412, 1.0422261953353882, -1.0367467403411865, 1.0468266010284424, -1.0336865186691284, 1.0402637720108032, 1.0380401611328125]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.054100513458252, 1.0523145198822021, 1.0470013618469238, 1.0436489582061768, -1.0401525497436523, -1.0381633043289185, 1.0439505577087402, -1.03822922706604]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.038912057876587, -1.0476404428482056, -1.0384188890457153, -1.0381723642349243, 1.0456600189208984, 1.0392512083053589, -1.0313842296600342, 1.0382037162780762]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0372527837753296, 1.0513761043548584, -1.0401207208633423, 1.0455113649368286, 1.0504319667816162, -1.0413827896118164, -1.0398340225219727, -1.0399137735366821]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0389760732650757, -1.0414695739746094, 1.0362844467163086, -1.0420798063278198, -1.0487987995147705, 1.0360631942749023, 1.0374300479888916, 1.0364809036254883]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0471440553665161, -1.0421143770217896, 1.043558955192566, 1.045213222503662, -1.0407902002334595, 1.0431703329086304, 1.0445665121078491, -1.0386699438095093]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0410441160202026, 1.0458110570907593, -1.0368027687072754, -1.0374726057052612, 1.0461890697479248, -1.033591389656067, -1.0307596921920776, 1.0399795770645142]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0355041027069092, -1.045274019241333, -1.0379445552825928, 1.0432478189468384, 1.0509802103042603, 1.0430519580841064, -1.0407634973526, -1.0387003421783447]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0425788164138794, 1.0460505485534668, 1.0423948764801025, -1.040551781654358, -1.047593355178833, -1.0411908626556396, 1.0397224426269531, 1.0375285148620605]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.033840537071228, 1.0494047403335571, 1.0480139255523682, 1.043437123298645, 1.052239179611206, -1.0416359901428223, 1.0438766479492188, -1.0388566255569458]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0439279079437256, -1.0502527952194214, -1.0431278944015503, -1.0427285432815552, -1.0420116186141968, 1.0410913228988647, -1.0360233783721924, 1.0377368927001953]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0470949411392212, 1.0471227169036865, -1.0455131530761719, 1.0415290594100952, -1.0438902378082275, -1.0456098318099976, -1.0443525314331055, -1.0443341732025146]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0151387453079224, -1.0439808368682861, 1.0389503240585327, -1.0455509424209595, 1.038630485534668, 1.0369417667388916, 1.0366950035095215, 1.0353775024414062]"
80,"[0, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[1.0307258367538452, 1.0449029207229614, -1.039821982383728, -1.039128303527832, 1.0400078296661377, 1.0435012578964233, 1.0442806482315063, -1.0406948328018188]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.042499303817749, -1.027975082397461, 1.0392380952835083, 1.0396119356155396, -1.0385754108428955, -1.0290298461914062, -1.02338707447052, 1.0399768352508545]"
82,"[1, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[-1.0275548696517944, 1.0388901233673096, 1.045405626296997, -1.0395848751068115, -1.0415431261062622, 1.0434080362319946, -1.0368281602859497, -1.0385838747024536]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0424619913101196, -1.037114143371582, -1.0517441034317017, 1.0331767797470093, 1.0451303720474243, -1.039154052734375, 1.0370523929595947, 1.0367670059204102]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0368701219558716, -1.0420900583267212, -1.0455501079559326, -1.0359967947006226, -1.0402681827545166, -1.0409132242202759, 1.0457794666290283, -1.036731481552124]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0444844961166382, 1.0440268516540527, 1.0497725009918213, 1.0398403406143188, 1.042133092880249, 1.0409233570098877, -1.0343509912490845, 1.038235068321228]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0386935472488403, -1.0474845170974731, 1.0452431440353394, -1.0442302227020264, 1.047757625579834, -1.0437326431274414, -1.0421364307403564, -1.0422556400299072]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0600779056549072, 1.0411394834518433, -1.0502891540527344, 1.034496784210205, -1.049535870552063, 1.0336178541183472, 1.0353899002075195, 1.0343328714370728]"
88,"[0, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1.0136924982070923, 1.0263621807098389, -1.0422412157058716, -1.0440635681152344, -1.0418992042541504, 1.0417530536651611, 1.0432250499725342, -1.0435726642608643]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0337698459625244, -1.043190598487854, 1.0415172576904297, 1.0406954288482666, 1.045379877090454, -1.0391541719436646, -1.034454345703125, 1.039415955543518]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0417855978012085, 1.0475918054580688, 1.0433579683303833, -1.0455795526504517, 1.0488049983978271, 1.0413864850997925, -1.04427170753479, -1.045512080192566]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0580209493637085, -1.0423362255096436, -1.053012728691101, 1.0320619344711304, -1.0494481325149536, -1.0445955991744995, 1.0337326526641846, 1.0357446670532227]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.040999412536621, -1.0471899509429932, -1.046194076538086, -1.0452265739440918, 1.0502288341522217, -1.0465888977050781, 1.0432546138763428, -1.0428882837295532]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0630728006362915, 1.0417710542678833, 1.0456622838974, 1.037645936012268, -1.0453531742095947, 1.0393750667572021, -1.0428011417388916, 1.0378412008285522]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.065941572189331, -1.0525013208389282, 1.0423606634140015, -1.0484596490859985, -1.0471303462982178, -1.0494414567947388, -1.0476237535476685, -1.0472608804702759]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0308177471160889, 1.038604974746704, -1.0496164560317993, 1.036714792251587, 1.039866328239441, 1.0367761850357056, 1.0358222723007202, 1.0359516143798828]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0407160520553589, -1.040731430053711, -1.0379289388656616, 1.0443532466888428, 1.0428051948547363, 1.0437729358673096, 1.0437296628952026, -1.0441266298294067]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0426909923553467, 1.0427865982055664, 1.046642780303955, -1.0408025979995728, -1.0419228076934814, -1.0375621318817139, -1.036485195159912, 1.036969780921936]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0420955419540405, -1.0466210842132568, 1.0467642545700073, 1.0437415838241577, -1.0414541959762573, 1.041101098060608, -1.0417944192886353, -1.0451850891113281]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0381290912628174, 1.0442981719970703, -1.0498480796813965, -1.0435981750488281, 1.0409066677093506, -1.0432188510894775, 1.0347094535827637, 1.0356693267822266]"
100,"[0, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[1.013879656791687, 1.0455890893936157, -1.036682367324829, 1.0308078527450562, -0.7272539138793945, -1.041043758392334, 1.0348241329193115, -1.0429449081420898]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0383703708648682, -1.0532928705215454, 1.04509699344635, -1.043776512145996, 1.03773033618927, 1.0371876955032349, -1.040378212928772, 1.0372111797332764]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0416741371154785, 1.044656753540039, 1.0456081628799438, 1.040243148803711, 1.0434906482696533, -1.0420371294021606, -1.043153166770935, -1.0445810556411743]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.063748836517334, -1.0463602542877197, -1.0482347011566162, -1.0487240552902222, -1.0518001317977905, 1.028397798538208, 1.031348705291748, 1.030792236328125]"
