Example,Decoded_Bits,Polar_code,Output
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.080003261566162, -1.0574883222579956, 1.0455291271209717, -1.0408821105957031, -1.0565733909606934, 1.0524392127990723, -1.0457608699798584, -1.0435603857040405]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.0826568603515625, 1.0528208017349243, -1.0570622682571411, 1.056166648864746, 1.0515415668487549, -1.0441555976867676, 1.0545928478240967, 1.0599292516708374]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.082995057106018, 1.0696340799331665, -1.0431941747665405, -1.0394352674484253, -1.046180009841919, -1.0352287292480469, 1.0598418712615967, -1.0460305213928223]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0888664722442627, -1.061310052871704, 1.0474849939346313, 1.0542032718658447, 1.0465631484985352, 1.0558654069900513, -1.0424537658691406, 1.0595297813415527]"
22,"[1, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[-1.0833410024642944, 1.0477323532104492, 1.054337501525879, -1.049991250038147, 1.0558956861495972, -1.043481469154358, -1.0509661436080933, -1.0410821437835693]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.0703824758529663, -1.0550175905227661, -1.0517572164535522, 1.0534769296646118, -1.053382396697998, 1.0367447137832642, 1.0399246215820312, 1.0377118587493896]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.0670217275619507, -1.0498437881469727, -1.049673080444336, -1.042259693145752, -1.0393257141113281, 1.0535930395126343, 1.0600230693817139, -1.0469145774841309]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.081885814666748, 1.0446313619613647, 1.0471082925796509, 1.0508309602737427, 1.056423306465149, -1.0405820608139038, -1.045670986175537, 1.0591731071472168]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0827785730361938, -1.0614640712738037, 1.0424009561538696, -1.0463944673538208, 1.0606478452682495, 1.0472491979599, -1.0472854375839233, -1.0436326265335083]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0521371364593506, 1.0519555807113647, -1.0557152032852173, 1.0531353950500488, -1.048078179359436, -1.0447384119033813, 1.050544023513794, 1.0553919076919556]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.062062382698059, 1.068158507347107, -1.0369246006011963, -1.04697585105896, 1.055990219116211, -1.0435317754745483, 1.0540093183517456, -1.0295743942260742]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0458234548568726, -1.0678930282592773, 1.041610836982727, 1.0495458841323853, -1.047470211982727, 1.047977089881897, -1.0425053834915161, 1.0475648641586304]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0370184183120728, 1.0510119199752808, 1.0520477294921875, -1.0525248050689697, -1.0446224212646484, -1.0644681453704834, -1.05427086353302, -1.0607357025146484]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0395013093948364, -1.0442299842834473, -1.0379059314727783, 1.0548136234283447, 1.0526360273361206, 1.0545618534088135, 1.0544205904006958, 1.055849552154541]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0532726049423218, 1.055559515953064, -1.0385558605194092, 1.0526999235153198, 1.0605323314666748, 1.053444504737854, 1.0563949346542358, -1.042296051979065]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0856667757034302, -1.043123722076416, 1.061178207397461, -1.0416486263275146, -1.0464907884597778, -1.038266897201538, -1.0394542217254639, 1.0651733875274658]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0675338506698608, 1.07774019241333, 1.060852289199829, 1.0598887205123901, -1.0533342361450195, 1.051620364189148, -1.0458965301513672, -1.041709065437317]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.1009232997894287, -1.0427476167678833, -1.0653942823410034, -1.0427569150924683, 1.0502545833587646, -1.0458202362060547, 1.0534664392471313, 1.0598554611206055]"
36,"[0, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[1.118972659111023, -1.0464545488357544, -1.040087342262268, 1.0576257705688477, -1.050135850906372, -1.0420317649841309, 1.0565658807754517, -1.044609785079956]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.096450686454773, 1.0748445987701416, 1.0593000650405884, -1.0525662899017334, 1.0462799072265625, 1.0565375089645386, -1.0451767444610596, 1.0566070079803467]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0790784358978271, -1.0610870122909546, 1.0628520250320435, 1.0412527322769165, 1.0536689758300781, -1.0450940132141113, -1.0492805242538452, -1.0378938913345337]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0380256175994873, 1.0500283241271973, -1.0550241470336914, -1.0474416017532349, -1.0541348457336426, 1.0476181507110596, 1.0427141189575195, 1.047562599182129]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0792449712753296, 1.0623852014541626, -1.045217514038086, 1.0561305284500122, -1.0377100706100464, 1.0503650903701782, 1.05842924118042, -1.0455302000045776]"
41,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[-1.0888440608978271, -1.047924518585205, 1.0606958866119385, -1.051396369934082, 1.0552496910095215, -1.0440679788589478, -1.0472381114959717, 1.0568079948425293]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.092137098312378, 1.070105791091919, 1.0631787776947021, 1.0449190139770508, 1.0595165491104126, 1.0443823337554932, -1.046245813369751, -1.0407170057296753]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0433158874511719, -1.0554605722427368, -1.0626299381256104, -1.0469268560409546, -1.0514934062957764, -1.0487637519836426, 1.0511225461959839, 1.0515272617340088]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0777709484100342, -1.0520755052566528, -1.0435057878494263, 1.0533454418182373, 1.0576667785644531, -1.0509226322174072, 1.0472404956817627, -1.0410523414611816]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.053144097328186, 1.067455768585205, 1.0577831268310547, -1.0488758087158203, -1.0500648021697998, 1.048242449760437, -1.0439502000808716, 1.0585846900939941]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0565968751907349, -1.0683116912841797, 1.0614830255508423, 1.0479093790054321, -1.0500932931900024, -1.061324954032898, -1.0577765703201294, -1.0559340715408325]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[0.9433354735374451, 1.0454542636871338, -1.0335880517959595, -1.032373309135437, 1.0528935194015503, 1.0515551567077637, 1.0515000820159912, 1.0530606508255005]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.062556266784668, -1.0509430170059204, 1.0514202117919922, -1.0543252229690552, 1.0500950813293457, 1.0435748100280762, 1.0508980751037598, -1.0426744222640991]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0873172283172607, 1.0426819324493408, -1.0367616415023804, 1.0514872074127197, -1.0500352382659912, -1.0459040403366089, -1.0460946559906006, 1.0598506927490234]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0799038410186768, -1.0622466802597046, -1.0455330610275269, -1.0474454164505005, -1.0441772937774658, 1.0418897867202759, -1.0494524240493774, -1.04246187210083]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.039007306098938, 1.0531582832336426, 1.0684962272644043, 1.0530422925949097, 1.0516657829284668, -1.0489777326583862, 1.049839973449707, 1.0546327829360962]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.085249662399292, 1.0616095066070557, 1.054451584815979, -1.0485972166061401, -1.051845669746399, -1.0436532497406006, 1.0440644025802612, -1.0320366621017456]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.047086477279663, -1.0669270753860474, -1.0490362644195557, 1.0508800745010376, 1.0469223260879517, 1.0499135255813599, -1.044083595275879, 1.0507962703704834]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.062280297279358, 1.0493359565734863, -1.0612868070602417, -1.0604171752929688, 1.040540337562561, -1.0617480278015137, -1.0571209192276, -1.0546656847000122]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.1007020473480225, -1.0684773921966553, 1.038220763206482, 1.0497636795043945, -1.0545510053634644, 1.0522853136062622, 1.047452688217163, 1.0448360443115234]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[0.0983494371175766, -1.036935567855835, 1.0572935342788696, -1.0578876733779907, -1.0488758087158203, 1.039769172668457, 1.038921594619751, -1.0345633029937744]"
57,"[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1.0358277559280396, 1.0405762195587158, -1.0447337627410889, 1.0492522716522217, 1.0588451623916626, -1.050248146057129, -1.0482568740844727, 1.0491185188293457]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0559786558151245, -1.0621755123138428, -1.0638905763626099, -1.0587024688720703, 1.0574676990509033, 1.0397825241088867, -1.053311824798584, -1.0582783222198486]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.101082682609558, 1.0503255128860474, 1.0550552606582642, 1.0482171773910522, -1.0546292066574097, -1.0518832206726074, 1.0496039390563965, 1.0542283058166504]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0776212215423584, 1.0600794553756714, 1.0563452243804932, -1.05232572555542, 1.0558606386184692, -1.0543732643127441, 1.0456534624099731, -1.053544044494629]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.1031025648117065, -1.0690476894378662, -1.0482429265975952, 1.038821816444397, -1.0557254552841187, 1.0460925102233887, -1.0511274337768555, 1.0509055852890015]"
62,"[1, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[-1.0769530534744263, 1.039705514907837, -1.0587131977081299, -1.0641093254089355, -1.061093807220459, -1.0612596273422241, -1.0515011548995972, -1.0468249320983887]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-0.9891843199729919, -1.044133186340332, 1.0530668497085571, 1.0575664043426514, 1.0590705871582031, 1.055343508720398, 1.0560522079467773, 1.0565918684005737]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0504443645477295, -1.0327657461166382, 1.0529736280441284, 1.0518213510513306, 1.0573073625564575, 1.052107810974121, 1.053153157234192, -1.0439196825027466]"
65,"[0, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[1.0855087041854858, 1.0749260187149048, -1.0408283472061157, -1.0417213439941406, -1.045222520828247, -1.0386919975280762, -1.0392683744430542, 1.0643768310546875]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0652852058410645, -1.0393922328948975, -1.0497243404388428, 1.0616681575775146, -1.0537153482437134, 1.0539519786834717, -1.0446605682373047, -1.0415091514587402]"
67,"[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[-1.0979621410369873, 1.0510786771774292, 1.046492338180542, -1.041803240776062, 1.049813985824585, -1.0457314252853394, 1.0528581142425537, 1.0590204000473022]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.1036127805709839, 1.061683177947998, 1.0610432624816895, 1.058104157447815, -1.0501797199249268, -1.0407133102416992, 1.0547704696655273, -1.047507405281067]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0902771949768066, -1.047427773475647, -1.045919418334961, -1.050324559211731, 1.0456664562225342, 1.0566819906234741, -1.0453659296035767, 1.0550800561904907]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0783497095108032, 1.0545928478240967, -1.0490344762802124, 1.0419037342071533, 1.0528801679611206, -1.0441148281097412, -1.0480355024337769, -1.0361907482147217]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0271029472351074, -1.0541009902954102, 1.0389026403427124, -1.0490976572036743, -1.0538980960845947, 1.048191785812378, 1.0441385507583618, 1.0483025312423706]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0746787786483765, -1.0403773784637451, 1.0638225078582764, 1.058247685432434, -1.0368905067443848, 1.0499353408813477, 1.0580898523330688, -1.0455715656280518]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0843989849090576, 1.0708450078964233, -1.0409482717514038, -1.049553632736206, 1.0527855157852173, -1.0434722900390625, -1.046980619430542, 1.0573532581329346]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0945900678634644, -1.0529357194900513, -1.0522489547729492, 1.0514065027236938, 1.0591014623641968, 1.0492570400238037, -1.0456912517547607, -1.039227843284607]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0438110828399658, 1.0573177337646484, 1.0378453731536865, -1.0481003522872925, -1.052073359489441, -1.0497431755065918, 1.051295518875122, 1.0502216815948486]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0877797603607178, 1.0606142282485962, 1.0572805404663086, 1.0546112060546875, 1.0588388442993164, -1.049816370010376, 1.0482945442199707, -1.0433862209320068]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0547714233398438, -1.0538545846939087, -1.048647165298462, -1.0510269403457642, -1.050689935684204, 1.0476748943328857, -1.044217586517334, 1.0563894510269165]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.058483362197876, 1.0547614097595215, -1.05425226688385, 1.0436328649520874, -1.0513916015625, -1.0614396333694458, -1.0583853721618652, -1.0561712980270386]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[0.977719783782959, -1.0485702753067017, 1.0491639375686646, -1.0282236337661743, 1.0489082336425781, 1.048751711845398, 1.0486347675323486, 1.0513229370117188]"
80,"[0, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[1.062094807624817, 1.0473018884658813, -1.0523948669433594, -1.053115725517273, 1.0490036010742188, 1.0406363010406494, 1.0507479906082153, -1.0452195405960083]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0894004106521606, -1.041189432144165, 1.0464222431182861, 1.0536317825317383, -1.0512268543243408, -1.0452615022659302, -1.0464500188827515, 1.0597392320632935]"
82,"[1, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[-1.0908560752868652, 1.0428725481033325, 1.0417979955673218, -1.044055700302124, -1.0472750663757324, 1.0430930852890015, -1.0489667654037476, -1.0423554182052612]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0469329357147217, -1.0398298501968384, -1.054169774055481, 1.0503156185150146, 1.0510257482528687, -1.0499643087387085, 1.0496054887771606, 1.0537878274917603]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.095253825187683, -1.040541172027588, -1.0408450365066528, -1.0482498407363892, -1.052571177482605, -1.0431166887283325, 1.0467243194580078, -1.0329036712646484]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0488603115081787, 1.0549004077911377, 1.0415648221969604, 1.0508322715759277, 1.0464364290237427, 1.050075650215149, -1.0449016094207764, 1.0520780086517334]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0613776445388794, -1.0635119676589966, 1.0482643842697144, -1.0590605735778809, 1.0408889055252075, -1.0603407621383667, -1.0580388307571411, -1.0556931495666504]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.1076500415802002, 1.046844482421875, -1.0532490015029907, 1.0485109090805054, -1.0537155866622925, 1.0519980192184448, 1.046736240386963, 1.0433112382888794]"
88,"[0, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0.20873144268989563, 1.0490148067474365, -1.0411654710769653, -1.0589179992675781, -1.0473371744155884, 1.0391876697540283, 1.037858486175537, -1.0355967283248901]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0392712354660034, -1.0457414388656616, 1.0420563220977783, 1.0514897108078003, 1.057699203491211, -1.0501248836517334, -1.0479594469070435, 1.0517196655273438]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0486093759536743, 1.0345603227615356, 1.0413665771484375, -1.0559953451156616, 1.056768536567688, 1.0401010513305664, -1.0540107488632202, -1.0605082511901855]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.1030503511428833, -1.034758448600769, -1.0409941673278809, 1.0425974130630493, -1.0544021129608154, -1.0516879558563232, 1.0495212078094482, 1.0518481731414795]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.074381947517395, -1.0543432235717773, -1.0548129081726074, -1.0491111278533936, 1.0555452108383179, -1.051255226135254, 1.041085124015808, -1.0550535917282104]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.1014750003814697, 1.0522410869598389, 1.049027442932129, 1.0445187091827393, -1.0563750267028809, 1.04654860496521, -1.049748420715332, 1.0496211051940918]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.1138074398040771, -1.0670591592788696, 1.0468063354492188, -1.0648224353790283, -1.0611205101013184, -1.0609748363494873, -1.0529165267944336, -1.0494873523712158]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.048918604850769, 1.0549509525299072, -1.0478636026382446, 1.0520339012145996, 1.053022861480713, 1.050115942955017, 1.0509752035140991, 1.0551137924194336]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0699374675750732, -1.0380624532699585, -1.0395675897598267, 1.0466464757919312, 1.0507488250732422, 1.0504966974258423, 1.050341010093689, -1.0463025569915771]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0828670263290405, 1.0683403015136719, 1.0569051504135132, -1.0533283948898315, -1.0532182455062866, -1.0475960969924927, -1.0475810766220093, 1.0548841953277588]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.089949131011963, -1.0518563985824585, 1.0656903982162476, 1.0443938970565796, -1.043038249015808, 1.0424391031265259, -1.045843482017517, -1.0408399105072021]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0331227779388428, 1.0552583932876587, -1.063720941543579, -1.0504480600357056, 1.0508426427841187, -1.0530331134796143, 1.0499082803726196, 1.0469996929168701]"
100,"[1, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[-0.8440558910369873, 1.060957670211792, -1.037795066833496, 1.0537605285644531, -1.0542241334915161, -1.0388963222503662, 1.0484753847122192, -1.0370588302612305]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0493316650390625, -1.0532116889953613, 1.0563417673110962, -1.0497468709945679, 1.0456472635269165, 1.0475050210952759, -1.046514868736267, 1.0542248487472534]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.062591791152954, 1.062058687210083, 1.0618488788604736, 1.0480629205703735, 1.040589690208435, -1.0610524415969849, -1.0559048652648926, -1.0598576068878174]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0913993120193481, -1.039599061012268, -1.0517516136169434, -1.046519160270691, -1.0585153102874756, 1.0507127046585083, 1.046886682510376, 1.0478465557098389]"
