Example,Decoded_Bits,Polar_code,Output
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0545777082443237, -1.0474615097045898, 1.0560275316238403, 1.0434541702270508, -1.0423104763031006, -1.0449073314666748, -1.0464773178100586, -1.0473641157150269]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0431373119354248, 1.0423532724380493, -1.0445125102996826, -1.0470421314239502, 1.0408291816711426, 1.0449984073638916, 1.0441548824310303, 1.0451507568359375]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0515830516815186, -1.0475066900253296, 1.0504018068313599, -1.047529697418213, 1.0413652658462524, 1.0423333644866943, 1.0423009395599365, -1.0492603778839111]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.045318841934204, 1.0427653789520264, -1.0434179306030273, 1.0459884405136108, -1.0454292297363281, -1.0457383394241333, -1.0493005514144897, 1.0462340116500854]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0425359010696411, -1.0430876016616821, -1.0409940481185913, -1.043745517730713, -1.0439859628677368, 1.043445110321045, -1.0471429824829102, -1.0476700067520142]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0544511079788208, 1.0397804975509644, 1.0426065921783447, 1.0441678762435913, 1.048995852470398, -1.0444995164871216, 1.0429224967956543, 1.0450104475021362]"
52,"[0, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[1.0282045602798462, 1.0442242622375488, 1.0431652069091797, -1.0428553819656372, -1.0446867942810059, -1.0428786277770996, 1.038332462310791, -1.0428030490875244]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0552058219909668, -1.0393282175064087, -1.0421156883239746, 1.0453399419784546, 1.0448211431503296, 1.0455255508422852, -1.0495960712432861, 1.046960711479187]"
54,"[1, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[-1.005608320236206, 1.0477607250213623, -1.0384242534637451, -1.0440633296966553, 1.0469638109207153, -1.0431337356567383, -1.042975664138794, -1.046238660812378]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.03621506690979, -1.0483769178390503, 1.047502040863037, 1.0457371473312378, -1.0484871864318848, 1.0480362176895142, 1.0464272499084473, 1.0476367473602295]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0206964015960693, -1.040875792503357, 1.0413532257080078, -1.0433669090270996, -1.0277884006500244, 1.0346040725708008, 1.0337556600570679, -1.0453306436538696]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-1.0210938453674316, 1.038711667060852, -1.0442625284194946, 1.0439373254776, 1.0401562452316284, -1.0484833717346191, -1.0530033111572266, 1.0443689823150635]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0469300746917725, -1.0484652519226074, -1.0459136962890625, -1.048142910003662, 1.0535064935684204, 1.0407263040542603, -1.05074143409729, -1.0524016618728638]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0463788509368896, 1.0376639366149902, 1.0454020500183105, 1.0441468954086304, -1.0426583290100098, -1.0477083921432495, 1.041852593421936, 1.0452197790145874]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0451149940490723, 1.0460493564605713, 1.050400972366333, -1.0452014207839966, 1.0516129732131958, -1.0461140871047974, 1.0417389869689941, -1.046297311782837]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.041395902633667, -1.0430976152420044, -1.0439682006835938, 1.0445098876953125, -1.0407450199127197, 1.0451115369796753, -1.0500123500823975, 1.0462183952331543]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1.0202823877334595, 1.0488336086273193, -1.0386364459991455, -1.0426623821258545, -1.039703369140625, -1.042617678642273, -1.0418251752853394, -1.0461939573287964]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.030230164527893, -1.044024109840393, 1.0471676588058472, 1.045670747756958, 1.045254111289978, 1.0460810661315918, 1.0458810329437256, 1.0465000867843628]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.03996741771698, -1.04294753074646, 1.0396437644958496, 1.0413527488708496, 1.0407791137695312, 1.0422419309616089, 1.0425106287002563, -1.0483827590942383]"
65,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-1.0037161111831665, -0.295264333486557, -0.18966789543628693, -0.6892907023429871, -0.17083249986171722, -0.7234736680984497, -0.7263935804367065, 1.0414466857910156]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.050930142402649, -1.0448803901672363, -1.0479276180267334, 1.043747067451477, -1.0452775955200195, 1.0432106256484985, -1.045554518699646, -1.0480986833572388]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.0301578044891357, 1.0440369844436646, 1.0454245805740356, -1.0470508337020874, 1.0482816696166992, -1.0481239557266235, 1.0451463460922241, 1.0459736585617065]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0534275770187378, 1.0504980087280273, 1.0484507083892822, 1.045888066291809, -1.0506751537322998, -1.0453678369522095, 1.0484217405319214, -1.045422911643982]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0384395122528076, -1.0421322584152222, -1.0408413410186768, -1.0437501668930054, 1.0480400323867798, 1.0445603132247925, -1.046202540397644, 1.046026587486267]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0352914333343506, 1.0518622398376465, -1.046277642250061, 1.042059302330017, 1.048058271408081, -1.0462722778320312, -1.0472495555877686, -1.0473538637161255]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0426380634307861, -1.0422381162643433, 1.0395843982696533, -1.0475077629089355, -1.045249342918396, 1.0417743921279907, 1.0424842834472656, 1.0437883138656616]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0477463006973267, -1.0436595678329468, 1.0443521738052368, 1.042893648147583, -1.045475721359253, 1.0415103435516357, 1.0432722568511963, -1.0488204956054688]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.039607286453247, 1.0435296297073364, -1.0472431182861328, -1.0474317073822021, 1.0462595224380493, -1.0475049018859863, -1.0489752292633057, 1.0454981327056885]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.037423849105835, -1.0369553565979004, -1.0408495664596558, 1.0406776666641235, 1.046204686164856, 1.0430550575256348, -1.0453487634658813, -1.0448389053344727]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0487900972366333, 1.0401365756988525, 1.0456112623214722, -1.0482100248336792, -1.0461890697479248, -1.0497664213180542, 1.0442101955413818, 1.0454431772232056]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0442328453063965, 1.0399529933929443, 1.0427943468093872, 1.0383046865463257, 1.043262243270874, -1.0484873056411743, 1.041270136833191, -1.0479047298431396]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0535799264907837, -1.0431410074234009, -1.0410664081573486, -1.0439857244491577, -1.0405923128128052, 1.0436995029449463, -1.045514702796936, 1.0459444522857666]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0572291612625122, 1.052664875984192, -1.0505396127700806, 1.0427470207214355, -1.0421172380447388, -1.0452772378921509, -1.0474164485931396, -1.048332691192627]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0250232219696045, -1.0445384979248047, 1.0465426445007324, -1.046373724937439, 1.0386242866516113, 1.043700098991394, 1.042954921722412, 1.0448004007339478]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.0034226179122925, 1.0410537719726562, -1.0431846380233765, -1.048051118850708, 1.03355872631073, 1.0269426107406616, 1.0275992155075073, -1.049026370048523]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.044355869293213, -1.046893835067749, 1.0442368984222412, 1.0446857213974, -1.0468589067459106, -1.0465245246887207, -1.0503191947937012, 1.04427969455719]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.0108461380004883, 1.0428977012634277, 1.0380558967590332, -1.0434613227844238, -1.0444382429122925, 1.04423987865448, -1.046984076499939, -1.0462603569030762]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0545976161956787, -1.0437805652618408, -1.0501139163970947, 1.0440393686294556, 1.0492433309555054, -1.0472397804260254, 1.0439701080322266, 1.0462843179702759]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0406614542007446, -1.0460193157196045, -1.0512120723724365, -1.0477917194366455, -1.0495264530181885, -1.0469422340393066, 1.0434659719467163, -1.0467804670333862]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.054395318031311, 1.0427253246307373, 1.042110800743103, 1.045383095741272, 1.0443087816238403, 1.0454130172729492, -1.0483344793319702, 1.0472112894058228]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0612890720367432, -1.040988564491272, 1.044111967086792, -1.0451377630233765, 1.0478256940841675, -1.0440244674682617, -1.0451774597167969, -1.0477023124694824]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0362590551376343, 1.0472453832626343, -1.046541452407837, 1.0454437732696533, -1.0476182699203491, 1.0469028949737549, 1.0455528497695923, 1.0480116605758667]"
88,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1.0192139148712158, -0.8019744157791138, 0.6705383658409119, -1.0269157886505127, 0.07633593678474426, 0.3511950373649597, 0.6062489151954651, -1.0321054458618164]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0478713512420654, -1.0449094772338867, 1.0410797595977783, 1.0458801984786987, 1.0405778884887695, -1.0439825057983398, -1.0486778020858765, 1.0459814071655273]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0501751899719238, 1.0428035259246826, 1.0413674116134644, -1.0458263158798218, 1.05270254611969, 1.043460726737976, -1.0499211549758911, -1.0499731302261353]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0375534296035767, -1.044671654701233, -1.0477795600891113, 1.045458436012268, -1.042560338973999, -1.047842025756836, 1.0443658828735352, 1.0469266176223755]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.04720139503479, -1.0466722249984741, -1.0526570081710815, -1.0458182096481323, 1.049951195716858, -1.046929955482483, 1.045027494430542, -1.0466368198394775]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0370872020721436, 1.0435551404953003, 1.0436553955078125, 1.0456796884536743, -1.0419694185256958, 1.0456886291503906, -1.047897219657898, 1.047311544418335]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0391640663146973, -1.0421377420425415, 1.0446646213531494, -1.0463334321975708, -1.0431649684906006, -1.0439774990081787, -1.044399619102478, -1.0477322340011597]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0516067743301392, 1.047929048538208, -1.0439119338989258, 1.0466840267181396, 1.0445369482040405, 1.0462838411331177, 1.0457743406295776, 1.0473533868789673]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.051182508468628, -1.044393539428711, -1.0428489446640015, 1.0429694652557373, 1.0429154634475708, 1.04285728931427, 1.0429126024246216, -1.0490938425064087]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0389747619628906, 1.0431857109069824, 1.043855905532837, -1.0442034006118774, -1.0456873178482056, -1.0451387166976929, -1.0457707643508911, 1.046822428703308]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.034938097000122, -1.0373976230621338, 1.049722671508789, 1.0443118810653687, -1.0399236679077148, 1.045131802558899, -1.0418540239334106, -1.0424176454544067]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0541092157363892, 1.043868899345398, -1.0442994832992554, -1.0470939874649048, 1.0501682758331299, -1.04792058467865, 1.0435751676559448, 1.046025276184082]"
100,"[0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.8411080837249756, -0.7027456164360046, 0.4151625633239746, 0.028126364573836327, -0.4685167372226715, -0.9356162548065186, 0.38110849261283875, -1.0047461986541748]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.052703619003296, -1.0441069602966309, 1.042738676071167, -1.04240882396698, 1.045751690864563, 1.0443530082702637, -1.0462335348129272, 1.0468816757202148]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0577235221862793, 1.053475260734558, 1.055798053741455, 1.0465987920761108, 1.0503127574920654, -1.043806552886963, -1.044766902923584, -1.048041820526123]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0453943014144897, -1.0469177961349487, -1.0456600189208984, -1.0465651750564575, -1.0486009120941162, 1.0427013635635376, 1.0413974523544312, 1.0452497005462646]"
