Example,Decoded_Bits,Polar_code,Output
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0386282205581665, 1.0534162521362305, -1.0433568954467773, -1.0421277284622192, 1.0483944416046143, -1.0422768592834473, 1.0396941900253296, -1.0392491817474365]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0413880348205566, -1.0429515838623047, 1.0450793504714966, 1.039729356765747, -1.0408474206924438, 1.0404207706451416, -1.041648268699646, 1.0401445627212524]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0476839542388916, 1.0469939708709717, 1.0456628799438477, -1.03965163230896, -1.0314347743988037, -1.0401697158813477, -1.0364255905151367, -1.037606954574585]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.045701265335083, -1.0480533838272095, -1.0476878881454468, 1.0337064266204834, 1.036350131034851, 1.0343687534332275, 1.0338506698608398, 1.03425133228302]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.042539358139038, 1.0399816036224365, -1.0412856340408325, 1.0389559268951416, 1.0391110181808472, 1.0407992601394653, 1.040335774421692, -1.042719841003418]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0426028966903687, -1.048301100730896, 1.0430866479873657, -1.0376074314117432, -1.0480730533599854, -1.0358237028121948, -1.0382312536239624, 1.0410839319229126]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.050014853477478, 1.0445319414138794, 1.0467673540115356, 1.0413026809692383, -1.0406287908554077, 1.0412758588790894, -1.0408151149749756, -1.0400985479354858]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0400420427322388, -1.050494909286499, -1.0450884103775024, -1.040919542312622, 1.0432311296463013, -1.0413432121276855, 1.0388836860656738, 1.039281964302063]"
36,"[0, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[1.0488735437393188, -1.0335283279418945, -1.0308330059051514, 1.0425149202346802, -1.0404919385910034, -1.0366766452789307, 1.040368676185608, -1.037517786026001]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0366077423095703, 1.0475120544433594, 1.0479669570922852, -1.041499137878418, 1.0380767583847046, 1.0415087938308716, -1.0407986640930176, 1.0400640964508057]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0298494100570679, -1.036109447479248, 1.0490221977233887, 1.039290428161621, 1.0477937459945679, -1.0397394895553589, -1.037964940071106, -1.0387475490570068]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0434410572052002, 1.0449261665344238, -1.0423585176467896, -1.0435458421707153, -1.0493946075439453, 1.0369822978973389, 1.0368530750274658, 1.0400660037994385]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0479888916015625, 1.0446535348892212, -1.0388048887252808, 1.0400433540344238, -1.0387309789657593, 1.0398629903793335, 1.0390950441360474, -1.0398173332214355]"
41,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[-1.022965908050537, -1.0464857816696167, 1.0464884042739868, -1.039309024810791, 1.040700078010559, -1.0395774841308594, -1.0391124486923218, 1.0399962663650513]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.033550500869751, 1.0446794033050537, 1.0471279621124268, 1.0361617803573608, 1.043646216392517, 1.0377638339996338, -1.0387002229690552, -1.0395634174346924]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.042020320892334, -1.0526272058486938, -1.0478073358535767, -1.0427738428115845, -1.0490180253982544, -1.0441192388534546, 1.0358048677444458, 1.0384880304336548]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0244922637939453, -1.0300872325897217, -1.0362224578857422, 1.0404565334320068, 1.0503907203674316, -1.0380017757415771, 1.0386661291122437, -1.0361050367355347]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0384231805801392, 1.0471839904785156, 1.048122763633728, -1.0436780452728271, -1.0406657457351685, 1.0395900011062622, -1.0411503314971924, 1.0396956205368042]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0513103008270264, -1.038106918334961, 1.049208164215088, 1.0369104146957397, -1.039190649986267, -1.0397875308990479, -1.0361814498901367, -1.0376321077346802]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0238299369812012, 1.041050910949707, -1.0459915399551392, -1.0440130233764648, 1.0371990203857422, 1.035179615020752, 1.03379487991333, 1.0367522239685059]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0471822023391724, -1.043036699295044, 1.0442780256271362, -1.0420409440994263, 1.0384138822555542, 1.0396760702133179, 1.0390489101409912, -1.0410938262939453]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.039125680923462, 1.0425363779067993, -1.0391172170639038, 1.0409657955169678, -1.0408116579055786, -1.0364294052124023, -1.0361615419387817, 1.0398364067077637]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0255047082901, -1.0395727157592773, -1.0355658531188965, -1.0381406545639038, -1.039178729057312, 1.0390475988388062, -1.0355342626571655, -1.0386054515838623]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0410447120666504, 1.0438644886016846, 1.0353195667266846, 1.0341706275939941, 1.0425461530685425, -1.042975664138794, 1.0361777544021606, 1.0384547710418701]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.0255120992660522, 1.0539015531539917, 1.0495030879974365, -1.0370209217071533, -1.039872407913208, -1.0371586084365845, 1.0401753187179565, -1.0346931219100952]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0421233177185059, -1.0430361032485962, -1.0436140298843384, 1.0380462408065796, 1.036569595336914, 1.0398797988891602, -1.040382742881775, 1.0388070344924927]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.0499253273010254, 1.0467294454574585, -1.0415303707122803, -1.0401161909103394, 1.047106385231018, -1.0384613275527954, -1.0364876985549927, -1.0382822751998901]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0458931922912598, -1.0472615957260132, 1.0352141857147217, 1.0344648361206055, -1.0501518249511719, 1.0339218378067017, 1.0342915058135986, 1.0376105308532715]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0411206483840942, -1.040950059890747, 1.0401082038879395, -1.0422284603118896, -1.0373908281326294, 1.0388150215148926, 1.037845492362976, -1.0423182249069214]"
57,"[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1.023241639137268, 1.0379096269607544, -1.0436625480651855, 1.0375158786773682, 1.0442534685134888, -1.0429983139038086, -1.0405395030975342, 1.03861665725708]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0446531772613525, -1.043121337890625, -1.0421117544174194, -1.0427091121673584, 1.0445305109024048, 1.0340843200683594, -1.0411841869354248, -1.0418927669525146]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.051985502243042, 1.040679931640625, 1.0327092409133911, 1.032507061958313, -1.0491970777511597, -1.0437617301940918, 1.0309242010116577, 1.0365312099456787]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.049119234085083, 1.0513869524002075, 1.0469297170639038, -1.0468287467956543, 1.047041654586792, -1.043372631072998, 1.0386388301849365, -1.0408061742782593]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0543495416641235, -1.044255018234253, -1.0474774837493896, 1.0356451272964478, -1.0448070764541626, 1.0367825031280518, -1.0435742139816284, 1.0374867916107178]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1.0285462141036987, 1.0462286472320557, -1.0439786911010742, -1.0433751344680786, -1.0376865863800049, -1.0415226221084595, -1.040307641029358, -1.04184889793396]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.048147201538086, -1.0518558025360107, 1.03416109085083, 1.0320749282836914, 1.0344520807266235, 1.0318785905838013, 1.0312438011169434, 1.03316068649292]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0379544496536255, -1.045498013496399, 1.0355875492095947, 1.0381122827529907, 1.0386958122253418, 1.0403937101364136, 1.0400065183639526, -1.0445576906204224]"
65,"[1, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-1.0413179397583008, 0.8306534290313721, -1.042027473449707, -1.037368893623352, -1.0413150787353516, -1.0343955755233765, -1.0359822511672974, 1.040640950202942]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0524206161499023, -1.0483475923538208, -1.0380914211273193, 1.0414988994598389, -1.0402270555496216, 1.04171621799469, -1.0416383743286133, -1.0396426916122437]"
67,"[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[-1.031636118888855, 1.0394926071166992, 1.0389596223831177, -1.0402663946151733, 1.0436148643493652, -1.0408456325531006, 1.0383418798446655, 1.0386316776275635]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0589455366134644, 1.0441350936889648, 1.0444304943084717, 1.0413874387741089, -1.0415606498718262, -1.0366721153259277, 1.0403202772140503, -1.0373157262802124]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.034171223640442, -1.0494626760482788, -1.0429717302322388, -1.0416468381881714, 1.0376182794570923, 1.041184425354004, -1.0400651693344116, 1.03957200050354]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0297220945358276, 1.044615387916565, -1.0352190732955933, 1.0395106077194214, 1.0479512214660645, -1.039278268814087, -1.0377883911132812, -1.038568377494812]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.043192982673645, -1.039955973625183, 1.0383331775665283, -1.0432430505752563, -1.0490970611572266, 1.0361665487289429, 1.0364278554916382, 1.0390957593917847]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0485944747924805, -1.0450220108032227, 1.0388615131378174, 1.0394974946975708, -1.037800908088684, 1.0400952100753784, 1.039347529411316, -1.0400059223175049]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0431963205337524, 1.042630672454834, -1.0423893928527832, -1.0392100811004639, 1.0419692993164062, -1.0390158891677856, -1.0381062030792236, 1.0392212867736816]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.037379264831543, -1.0482357740402222, -1.0362164974212646, 1.0360925197601318, 1.0433896780014038, 1.0382970571517944, -1.0383943319320679, -1.0394116640090942]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0433822870254517, 1.0412765741348267, 1.0392613410949707, -1.0420550107955933, -1.0484774112701416, -1.0439633131027222, 1.0357707738876343, 1.0378981828689575]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0306575298309326, 1.0439574718475342, 1.0480279922485352, 1.03880774974823, 1.0504125356674194, -1.0386171340942383, 1.0384351015090942, -1.0363657474517822]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0408505201339722, -1.0502334833145142, -1.0451395511627197, -1.0428354740142822, -1.040236473083496, 1.0385626554489136, -1.040183663368225, 1.0392839908599854]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.049953818321228, 1.0400124788284302, -1.0403218269348145, 1.0369457006454468, -1.0397721529006958, -1.0405508279800415, -1.0376219749450684, -1.0385959148406982]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0174188613891602, -1.045795202255249, 1.0371030569076538, -1.0441099405288696, 1.0369030237197876, 1.0351492166519165, 1.0344462394714355, 1.0368621349334717]"
80,"[0, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[1.0407980680465698, 1.0373704433441162, -1.0416816473007202, -1.0425891876220703, 1.0377798080444336, 1.0396194458007812, 1.0390346050262451, -1.041947364807129]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0357518196105957, -1.0382046699523926, 1.0402806997299194, 1.0411231517791748, -1.0402506589889526, -1.0355979204177856, -1.0344525575637817, 1.0393890142440796]"
82,"[1, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[-1.0199520587921143, 1.0335983037948608, 1.044676661491394, -1.0371421575546265, -1.039141058921814, 1.039181113243103, -1.0344994068145752, -1.0382217168807983]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.043868899345398, -1.0421656370162964, -1.0502294301986694, 1.0342990159988403, 1.0428650379180908, -1.0429539680480957, 1.035846471786499, 1.0377267599105835]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0270226001739502, -1.0438306331634521, -1.0438761711120605, -1.0366452932357788, -1.0408025979995728, -1.0376451015472412, 1.0399696826934814, -1.0347692966461182]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0436099767684937, 1.03603994846344, 1.0445432662963867, 1.0379372835159302, 1.0373294353485107, 1.039135217666626, -1.0387980937957764, 1.0387859344482422]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0478447675704956, -1.0468569993972778, 1.0444324016571045, -1.040419578552246, 1.0468201637268066, -1.0387667417526245, -1.0375282764434814, -1.0389809608459473]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.049167275428772, 1.0367155075073242, -1.0475835800170898, 1.0345011949539185, -1.0496577024459839, 1.0339734554290771, 1.0346261262893677, 1.0375537872314453]"
88,"[0, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1.018540382385254, 1.012965202331543, -1.0409375429153442, -1.042076587677002, -1.0382161140441895, 1.0387977361679077, 1.037923812866211, -1.0422719717025757]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0319186449050903, -1.0412269830703735, 1.0364370346069336, 1.0386766195297241, 1.0447404384613037, -1.042176604270935, -1.0390413999557495, 1.0385158061981201]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0444068908691406, 1.0379539728164673, 1.0442675352096558, -1.0420918464660645, 1.045037031173706, 1.0357987880706787, -1.0415489673614502, -1.0418801307678223]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0521118640899658, -1.0434589385986328, -1.0504425764083862, 1.0328114032745361, -1.0493513345718384, -1.043532133102417, 1.0316848754882812, 1.0366003513336182]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0480272769927979, -1.0467448234558105, -1.0435028076171875, -1.0460549592971802, 1.0475767850875854, -1.043432593345642, 1.0383899211883545, -1.0404987335205078]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0536333322525024, 1.0344085693359375, 1.040974497795105, 1.0349812507629395, -1.0439927577972412, 1.0360462665557861, -1.04237699508667, 1.0377472639083862]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0511066913604736, -1.050260305404663, 1.0423914194107056, -1.043047547340393, -1.0402815341949463, -1.0422444343566895, -1.0418089628219604, -1.04203462600708]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0333915948867798, 1.033583641052246, -1.0531444549560547, 1.0324751138687134, 1.0346871614456177, 1.0335302352905273, 1.0323996543884277, 1.0341796875]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.043409824371338, -1.0456808805465698, -1.041015863418579, 1.0386621952056885, 1.0384012460708618, 1.039655327796936, 1.0392693281173706, -1.0422956943511963]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0389565229415894, 1.0394155979156494, 1.0463441610336304, -1.0427024364471436, -1.045259714126587, -1.0411711931228638, -1.0421429872512817, 1.0398956537246704]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0308865308761597, -1.0492669343948364, 1.0469578504562378, 1.0406663417816162, -1.0386565923690796, 1.0394929647445679, -1.038013219833374, -1.0425359010696411]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0458287000656128, 1.0413442850112915, -1.047903060913086, -1.043989658355713, 1.041056752204895, -1.0439410209655762, 1.0375117063522339, 1.0380052328109741]"
100,"[0, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[1.038985013961792, 1.0427254438400269, -1.034179449081421, 1.0363373756408691, -1.0346235036849976, -1.037704348564148, 1.0363088846206665, -1.0388802289962769]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0435686111450195, -1.050521969795227, 1.046553611755371, -1.0439401865005493, 1.0370949506759644, 1.040291666984558, -1.042634129524231, 1.0395324230194092]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0551552772521973, 1.0401335954666138, 1.0476616621017456, 1.0389783382415771, 1.0452277660369873, -1.036721110343933, -1.039598822593689, -1.0416830778121948]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0454567670822144, -1.0442577600479126, -1.0460445880889893, -1.0449661016464233, -1.0508791208267212, 1.0331782102584839, 1.0335935354232788, 1.037589192390442]"
