Example,Decoded_Bits,Polar_code,Output
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0535486936569214, -1.0500239133834839, 1.0351216793060303, 1.0393235683441162, -1.0450667142868042, 1.0423413515090942, 1.0413727760314941, 1.0431607961654663]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[0.9779064655303955, -1.0384857654571533, 1.0388453006744385, -1.0375598669052124, -1.0410205125808716, 1.0347859859466553, 1.035193920135498, -1.040785789489746]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-1.0176810026168823, 1.0338908433914185, -1.041856288909912, 1.0421652793884277, 1.0413784980773926, -1.0445256233215332, -1.04693603515625, 1.0434246063232422]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0393834114074707, -1.0380045175552368, -1.0451513528823853, -1.043766736984253, 1.0534420013427734, 1.0406235456466675, -1.0457350015640259, -1.0475722551345825]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.056599736213684, 1.0344115495681763, 1.037459135055542, 1.0396034717559814, -1.0397487878799438, -1.0433183908462524, 1.0387839078903198, 1.0432051420211792]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.03841233253479, 1.038454294204712, 1.0482009649276733, -1.0477244853973389, 1.0485754013061523, -1.0470080375671387, 1.0439343452453613, -1.046932339668274]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0530043840408325, -1.0479297637939453, -1.0439293384552002, 1.0419995784759521, -1.0407328605651855, 1.0421842336654663, -1.0455878973007202, 1.0444456338882446]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[0.9531440138816833, 1.037544846534729, -1.039984107017517, -1.0422686338424683, -1.0420995950698853, -1.0428603887557983, -1.0432121753692627, -1.0446045398712158]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.034138560295105, -1.0404691696166992, 1.0377508401870728, 1.0372676849365234, 1.0386574268341064, 1.0408414602279663, 1.0403354167938232, 1.040595293045044]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0303689241409302, -1.0362993478775024, 1.0474690198898315, 1.0427173376083374, 1.0418410301208496, 1.0427987575531006, 1.0439236164093018, -1.043206810951233]"
65,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-0.9359255433082581, -0.3044680058956146, 0.10893749445676804, -0.3490731418132782, 0.16143569350242615, -0.4144760072231293, -0.4115051031112671, 1.0382499694824219]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0497164726257324, -1.0361552238464355, -1.0435926914215088, 1.0451768636703491, -1.0416052341461182, 1.0448716878890991, -1.038627028465271, -1.0411818027496338]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.0344549417495728, 1.03519868850708, 1.0384413003921509, -1.0393264293670654, 1.0396921634674072, -1.042833924293518, 1.043494462966919, 1.0435954332351685]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0514411926269531, 1.0479333400726318, 1.0446491241455078, 1.041528582572937, -1.046686053276062, -1.0418881177902222, 1.0447944402694702, -1.0418081283569336]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0335146188735962, -1.036625862121582, -1.0370419025421143, -1.0381983518600464, 1.0390098094940186, 1.0439165830612183, -1.0397861003875732, 1.044461727142334]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0408203601837158, 1.0442408323287964, -1.0445748567581177, 1.0417488813400269, 1.0374627113342285, -1.0442118644714355, -1.0438885688781738, -1.043628215789795]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0363024473190308, -1.0352709293365479, 1.0405187606811523, -1.0449118614196777, -1.0459184646606445, 1.04012930393219, 1.040350317955017, 1.0419228076934814]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.048507571220398, -1.0402922630310059, 1.0394275188446045, 1.0428390502929688, -1.040749192237854, 1.042205572128296, 1.0442430973052979, -1.041774034500122]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0302664041519165, 1.0359398126602173, -1.0435038805007935, -1.043189287185669, 1.04949951171875, -1.041465401649475, -1.0422619581222534, 1.0421395301818848]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0349607467651367, -1.0329738855361938, -1.0397155284881592, 1.0435656309127808, 1.04585599899292, 1.0442461967468262, -1.0420076847076416, -1.041640043258667]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0440510511398315, 1.0388991832733154, 1.0434112548828125, -1.043223261833191, -1.0421183109283447, -1.0458505153656006, 1.0417405366897583, 1.0433812141418457]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.038590669631958, 1.041477918624878, 1.043256402015686, 1.0430246591567993, 1.0484931468963623, -1.038208246231079, 1.0444525480270386, -1.0386649370193481]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0463157892227173, -1.0402002334594727, -1.041246771812439, -1.0413068532943726, -1.0394657850265503, 1.0429493188858032, -1.042184829711914, 1.0451730489730835]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.041811227798462, 1.0409965515136719, -1.0465365648269653, 1.0424247980117798, -1.0422519445419312, -1.0427383184432983, -1.0436055660247803, -1.0446664094924927]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0130558013916016, -1.0388439893722534, 1.0414384603500366, -1.0404289960861206, 1.0364112854003906, 1.041178822517395, 1.0414435863494873, 1.0432732105255127]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.016693115234375, 0.931416928768158, -1.0311812162399292, -1.0380475521087646, 0.9841909408569336, 0.9675714373588562, 0.9682886004447937, -1.0369304418563843]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0345450639724731, -1.0393046140670776, 1.0463618040084839, 1.043790578842163, -1.0417239665985107, -1.0402876138687134, -1.0418245792388916, 1.044021725654602]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.0224953889846802, 1.0460246801376343, 1.0418702363967896, -1.0355168581008911, -1.0355610847473145, 1.0450239181518555, -1.0360671281814575, -1.0380611419677734]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0433567762374878, -1.0417698621749878, -1.0456092357635498, 1.0397405624389648, 1.0428876876831055, -1.0437244176864624, 1.0419363975524902, 1.0434279441833496]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0402512550354004, -1.04214346408844, -1.0391759872436523, -1.042049527168274, -1.0444843769073486, -1.0382100343704224, 1.0456767082214355, -1.042314052581787]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.039326786994934, 1.0399184226989746, 1.0394970178604126, 1.0438851118087769, 1.039004921913147, 1.0445976257324219, -1.0445016622543335, 1.0464221239089966]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0413240194320679, -1.0436445474624634, 1.0417649745941162, -1.0439484119415283, 1.0431160926818848, -1.0417643785476685, -1.0430757999420166, -1.044947624206543]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0500866174697876, 1.0383986234664917, -1.0471796989440918, 1.0408231019973755, -1.044755458831787, 1.0422077178955078, 1.0420305728912354, 1.0442110300064087]"
88,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0.8958280086517334, -0.6588274836540222, 0.5082744359970093, -0.9498619437217712, 0.709194540977478, -0.28017133474349976, -0.0667082816362381, -0.9685372114181519]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0470932722091675, -1.04304039478302, 1.0405782461166382, 1.0444211959838867, 1.0450150966644287, -1.042930245399475, -1.0443118810653687, 1.0454914569854736]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.042983055114746, 1.0394532680511475, 1.0420076847076416, -1.0377031564712524, 1.0531196594238281, 1.0414454936981201, -1.0400646924972534, -1.040916085243225]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0454686880111694, -1.0434587001800537, -1.0458552837371826, 1.041072964668274, -1.0409650802612305, -1.0447481870651245, 1.0420258045196533, 1.044573426246643]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0426435470581055, -1.0450364351272583, -1.0481796264648438, -1.042055606842041, 1.0521810054779053, -1.0416615009307861, 1.045530915260315, -1.0418412685394287]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0441285371780396, 1.041897177696228, 1.0395748615264893, 1.043550968170166, -1.0419710874557495, 1.0442076921463013, -1.0449950695037842, 1.0466222763061523]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0421373844146729, -1.0405733585357666, 1.0436452627182007, -1.044007420539856, -1.0423349142074585, -1.0424622297286987, -1.0431830883026123, -1.044816017150879]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0466670989990234, 1.040690302848816, -1.0403718948364258, 1.0437235832214355, 1.0413591861724854, 1.0440739393234253, 1.043778896331787, 1.0454013347625732]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0477200746536255, -1.0409808158874512, -1.040381908416748, 1.0430810451507568, 1.0439008474349976, 1.0432804822921753, 1.0427546501159668, -1.0439471006393433]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0293490886688232, 1.0434643030166626, 1.0416452884674072, -1.0389304161071777, -1.0387179851531982, -1.0393379926681519, -1.0406560897827148, 1.0444161891937256]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0342158079147339, -1.0377461910247803, 1.0446546077728271, 1.0439378023147583, -1.0395587682724, 1.0449191331863403, -1.0398262739181519, -1.041650652885437]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0475397109985352, 1.0425045490264893, -1.0420269966125488, -1.041000247001648, 1.0423333644866943, -1.043652892112732, 1.0421637296676636, 1.0431840419769287]"
100,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.928302526473999, -0.3573051691055298, 0.38581711053848267, 0.3129834830760956, 0.5609112977981567, -0.12796396017074585, 0.47208526730537415, -0.5487431287765503]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0476937294006348, -1.0403865575790405, 1.0432403087615967, -1.0390489101409912, 1.0429526567459106, 1.043892502784729, -1.0423290729522705, 1.0452107191085815]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.034646987915039, 1.0355064868927002, 1.044103980064392, 1.0436104536056519, 1.0383886098861694, -1.042280673980713, -1.0422825813293457, -1.0445970296859741]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0485888719558716, -1.0379043817520142, -1.040112853050232, -1.0400676727294922, -1.0415666103363037, 1.0411930084228516, 1.0403960943222046, 1.042069673538208]"
