Example,Decoded_Bits,Polar_code,Output
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.0419018268585205, -1.0497891902923584, -1.054484248161316, -1.0476431846618652, -1.0432237386703491, 1.0486016273498535, 1.0489671230316162, -1.050916075706482]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.0472134351730347, 1.044033169746399, 1.0465035438537598, 1.0495812892913818, 1.0504939556121826, -1.0475881099700928, -1.0469017028808594, 1.049356460571289]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0436570644378662, -1.0459171533584595, 1.0486732721328735, -1.0432376861572266, 1.0533778667449951, 1.0482168197631836, -1.046980381011963, -1.0474077463150024]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0479732751846313, 1.0478988885879517, -1.0440788269042969, 1.0501937866210938, -1.0406763553619385, -1.0460295677185059, 1.0484365224838257, 1.0504028797149658]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0496070384979248, 1.0382940769195557, -1.0424154996871948, -1.045584797859192, 1.0470668077468872, -1.0461206436157227, 1.0454462766647339, -1.0466431379318237]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0401113033294678, -1.0488598346710205, 1.0459765195846558, 1.0501171350479126, -1.0468637943267822, 1.0495452880859375, -1.048752784729004, 1.0506281852722168]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0419647693634033, 1.0440493822097778, 1.0462393760681152, -1.0457221269607544, -1.0459007024765015, -1.0461277961730957, -1.0465476512908936, -1.0478278398513794]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.050759196281433, -1.0475467443466187, -1.0453180074691772, 1.047034740447998, 1.0438164472579956, 1.0469539165496826, 1.046489953994751, 1.048043966293335]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0350570678710938, 1.0405818223953247, -1.043077826499939, 1.0465153455734253, 1.0422663688659668, 1.0460155010223389, 1.046765923500061, -1.0474374294281006]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0476465225219727, -1.0504932403564453, 1.0429445505142212, -1.0505790710449219, -1.0523911714553833, -1.0500749349594116, -1.0505050420761108, 1.0481550693511963]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0496962070465088, 1.039549708366394, 1.0415904521942139, 1.0455256700515747, -1.0464340448379517, 1.045712947845459, -1.0457136631011963, -1.0473312139511108]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0400277376174927, -1.0481373071670532, -1.0436549186706543, -1.0450621843338013, 1.0432614088058472, -1.0444294214248657, 1.0446196794509888, 1.0479583740234375]"
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-1.0116469860076904, -1.0472146272659302, -1.0403589010238647, 1.043289065361023, -1.046183705329895, -1.0462168455123901, 1.0402817726135254, -1.045850157737732]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0434690713882446, 1.0392695665359497, 1.0432581901550293, -1.0466454029083252, 1.0448156595230103, 1.0450176000595093, -1.0460996627807617, 1.0476429462432861]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0298757553100586, -1.0469046831130981, 1.0468330383300781, 1.0478137731552124, 1.0472923517227173, -1.0443300008773804, -1.04548180103302, -1.0442430973052979]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0564844608306885, 1.0442249774932861, -1.0447001457214355, -1.0470203161239624, -1.0446654558181763, 1.0478479862213135, 1.046721339225769, 1.0472561120986938]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0455074310302734, 1.043757677078247, -1.0410467386245728, 1.0451387166976929, -1.0436298847198486, 1.0453637838363647, 1.045560598373413, -1.0475484132766724]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1.0292538404464722, -1.048681616783142, 1.0414525270462036, -1.047040581703186, 1.0386700630187988, -1.047386646270752, -1.047194480895996, 1.0472780466079712]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0408809185028076, 1.0412349700927734, 1.0454612970352173, 1.0455807447433472, 1.0445855855941772, 1.046502947807312, -1.0460106134414673, -1.0444817543029785]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0488466024398804, -1.0518993139266968, -1.0493830442428589, -1.0476360321044922, -1.046800971031189, -1.047965407371521, 1.0454330444335938, 1.0475410223007202]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0439693927764893, -1.049569010734558, -1.0443956851959229, 1.0464766025543213, 1.0451490879058838, -1.0478435754776, 1.0467618703842163, -1.0464004278182983]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.042429804801941, 1.0399781465530396, 1.042283535003662, -1.0478826761245728, -1.045600414276123, 1.0454400777816772, -1.0480520725250244, 1.0472043752670288]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0424048900604248, -1.0484665632247925, 1.044197678565979, 1.0463545322418213, -1.0460113286972046, -1.0474356412887573, -1.0469433069229126, -1.047640323638916]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0328174829483032, 1.0436595678329468, -1.0442830324172974, -1.0479958057403564, 1.0409891605377197, 1.0447578430175781, 1.0446949005126953, 1.0454862117767334]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0430206060409546, -1.0464189052581787, 1.0473474264144897, -1.0450124740600586, 1.043533205986023, 1.0468288660049438, 1.0468192100524902, -1.0485368967056274]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.043575644493103, 1.0452282428741455, -1.0462387800216675, 1.0487518310546875, -1.0501799583435059, -1.0472737550735474, -1.0500518083572388, 1.0500013828277588]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0405857563018799, -1.0478979349136353, -1.0427643060684204, -1.0449349880218506, -1.0426849126815796, 1.0477126836776733, -1.0465673208236694, -1.0469046831130981]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0561097860336304, 1.046280026435852, 1.045128345489502, 1.0476089715957642, 1.047689437866211, -1.0464040040969849, 1.0463320016860962, 1.0494612455368042]"
52,"[0, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[0.9762809872627258, 1.036885142326355, 1.0410957336425781, -1.0441551208496094, -1.0473809242248535, -1.044650912284851, 1.0456993579864502, -1.045969843864441]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0475354194641113, -1.042946219444275, -1.04481041431427, 1.0482532978057861, 1.0487393140792847, 1.0482004880905151, -1.0480287075042725, 1.0493319034576416]"
54,"[1, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[-1.0172418355941772, 1.0436069965362549, -1.0404719114303589, -1.0441174507141113, 1.044689416885376, -1.0447478294372559, -1.0450690984725952, -1.0463838577270508]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0432533025741577, -1.0500330924987793, 1.0467665195465088, 1.0476462841033936, -1.048348307609558, 1.0491827726364136, 1.047257661819458, 1.0489243268966675]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[0.999679446220398, -1.0415854454040527, 1.0433534383773804, -1.0448696613311768, -1.0404388904571533, 1.0446430444717407, 1.043453335762024, -1.0473295450210571]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-1.0276368856430054, 1.0428931713104248, -1.0506625175476074, 1.048039197921753, 1.0448858737945557, -1.0502537488937378, -1.0501594543457031, 1.048750400543213]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0461313724517822, -1.0478795766830444, -1.0480798482894897, -1.0460606813430786, 1.0521750450134277, 1.0466750860214233, -1.0472756624221802, -1.0489192008972168]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0474282503128052, 1.045130968093872, 1.046474814414978, 1.047478437423706, -1.0415575504302979, -1.0484178066253662, 1.0459225177764893, 1.0491269826889038]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0363264083862305, 1.0391454696655273, 1.0417228937149048, -1.0473663806915283, 1.0475850105285645, -1.0484462976455688, 1.0467548370361328, -1.0472452640533447]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0508180856704712, -1.0468698740005493, -1.0454775094985962, 1.0490388870239258, -1.0439196825027466, 1.048607349395752, -1.0491821765899658, 1.0493918657302856]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1.0139230489730835, 1.0445692539215088, -1.0407397747039795, -1.0441449880599976, -1.0429699420928955, -1.0454471111297607, -1.0457719564437866, -1.0480750799179077]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0433040857315063, -1.049941062927246, 1.045777440071106, 1.0462065935134888, 1.0459169149398804, 1.047291874885559, 1.0465973615646362, 1.0477149486541748]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0409393310546875, -1.0340290069580078, 1.040540099143982, 1.0455108880996704, 1.0444549322128296, 1.0467568635940552, 1.0472160577774048, -1.0468138456344604]"
65,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-1.0155582427978516, -0.24513091146945953, -0.04775238037109375, -0.614055871963501, -0.07026604562997818, -0.606576681137085, -0.6478374600410461, 1.0441346168518066]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0434627532958984, -1.0404356718063354, -1.0485739707946777, 1.0442922115325928, -1.047183632850647, 1.0441988706588745, -1.0468991994857788, -1.0486958026885986]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.0245177745819092, 1.0419917106628418, 1.0363166332244873, -1.0460039377212524, 1.0417417287826538, -1.0445362329483032, 1.0449926853179932, 1.0477372407913208]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0469696521759033, 1.0518296957015991, 1.0401023626327515, 1.0423388481140137, -1.0479034185409546, -1.0473229885101318, 1.043857455253601, -1.0472604036331177]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.044987440109253, -1.0439598560333252, -1.0513782501220703, -1.0475188493728638, 1.0424811840057373, 1.0446175336837769, -1.0476492643356323, 1.0468106269836426]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.042285680770874, 1.048981785774231, -1.0459951162338257, 1.0469845533370972, 1.046313762664795, -1.0468735694885254, -1.0457963943481445, -1.0454665422439575]"
71,"[1, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[-1.032341480255127, -1.042330265045166, 1.0387388467788696, -1.0483636856079102, -1.0439016819000244, 1.0387290716171265, 1.042441964149475, 1.0451358556747437]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0432040691375732, -1.0417687892913818, 1.0391110181808472, 1.0455968379974365, -1.0466777086257935, 1.0452741384506226, 1.045231819152832, -1.048201560974121]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0450401306152344, 1.0452382564544678, -1.0565872192382812, -1.0512731075286865, 1.0443158149719238, -1.0525925159454346, -1.053501009941101, 1.044913649559021]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0435560941696167, -1.0380545854568481, -1.045999526977539, 1.04445219039917, 1.040050983428955, 1.0450327396392822, -1.046262502670288, -1.045444369316101]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.045998215675354, 1.0427424907684326, 1.0399470329284668, -1.0504931211471558, -1.047297716140747, -1.0500167608261108, 1.0449086427688599, 1.0470237731933594]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0492461919784546, 1.0484447479248047, 1.0438501834869385, 1.0449618101119995, 1.0441765785217285, -1.0489147901535034, 1.045743465423584, -1.0453176498413086]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0405231714248657, -1.0469183921813965, -1.0487884283065796, -1.0484102964401245, -1.0453956127166748, 1.0439220666885376, -1.0485713481903076, 1.0468881130218506]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0418109893798828, 1.0465898513793945, -1.048294186592102, 1.0459884405136108, -1.0472309589385986, -1.0484583377838135, -1.0475229024887085, -1.0479521751403809]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0015895366668701, -1.041867971420288, 1.039712905883789, -1.0477988719940186, 1.0365426540374756, 1.042236566543579, 1.0436820983886719, 1.0445393323898315]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.0364201068878174, 1.053832769393921, -1.049110770225525, -1.04671311378479, 1.0432581901550293, 1.041085124015808, 1.039480209350586, -1.0479413270950317]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.048308253288269, -1.0451443195343018, 1.0495978593826294, 1.048232913017273, -1.0525072813034058, -1.0483169555664062, -1.0519037246704102, 1.0490931272506714]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.0052802562713623, 1.048091173171997, 1.0388600826263428, -1.0474122762680054, -1.0463446378707886, 1.0448534488677979, -1.0474601984024048, -1.0474587678909302]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.051117181777954, -1.043724536895752, -1.046587586402893, 1.0476608276367188, 1.0464565753936768, -1.0482436418533325, 1.0471380949020386, 1.0494426488876343]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.050753116607666, -1.0436029434204102, -1.0459868907928467, -1.0463218688964844, -1.0491259098052979, -1.047019124031067, 1.045304298400879, -1.0469743013381958]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0455241203308105, 1.0479592084884644, 1.0466670989990234, 1.0476211309432983, 1.0449875593185425, 1.0478779077529907, -1.0480680465698242, 1.049059271812439]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0487501621246338, -1.0414615869522095, 1.0467193126678467, -1.045477271080017, 1.0450828075408936, -1.045701265335083, -1.045721411705017, -1.0470054149627686]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0422590970993042, 1.0480948686599731, -1.0476571321487427, 1.0471043586730957, -1.04756760597229, 1.048117756843567, 1.0470203161239624, 1.0486984252929688]"
88,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0.9472577571868896, -0.6539167165756226, 0.11783697456121445, -0.8837871551513672, 0.37199506163597107, 0.17666855454444885, 0.21373149752616882, -1.003680944442749]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0430175065994263, -1.0491054058074951, 1.0455647706985474, 1.0484427213668823, 1.047133207321167, -1.048703670501709, -1.0485939979553223, 1.049198031425476]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0390630960464478, 1.0476025342941284, 1.0438921451568604, -1.0481147766113281, 1.0485814809799194, 1.045458197593689, -1.0473659038543701, -1.047196626663208]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0419648885726929, -1.045835256576538, -1.0483834743499756, 1.0483832359313965, -1.0434821844100952, -1.0491102933883667, 1.0474395751953125, 1.0493026971817017]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0347964763641357, -1.0478061437606812, -1.049714207649231, -1.0482714176177979, 1.044836163520813, -1.049431324005127, 1.0482913255691528, -1.0482900142669678]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0450555086135864, 1.0490261316299438, 1.0469015836715698, 1.0477676391601562, -1.0448755025863647, 1.0477150678634644, -1.0490437746047974, 1.049321174621582]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0467108488082886, -1.0433629751205444, 1.047676682472229, -1.0466173887252808, -1.0468555688858032, -1.0465270280838013, -1.0460708141326904, -1.049013376235962]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0356357097625732, 1.0477224588394165, -1.0477656126022339, 1.045838475227356, 1.0424504280090332, 1.0457158088684082, 1.0458621978759766, 1.0466443300247192]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0460710525512695, -1.039817452430725, -1.0423798561096191, 1.044815182685852, 1.0434911251068115, 1.0456905364990234, 1.0466411113739014, -1.0485178232192993]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.037936806678772, 1.046794056892395, 1.0417943000793457, -1.0488502979278564, -1.0539836883544922, -1.0506929159164429, -1.0513834953308105, 1.0481663942337036]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.041197657585144, -1.0419255495071411, 1.0433391332626343, 1.0463703870773315, -1.0450313091278076, 1.0473436117172241, -1.046979546546936, -1.0459338426589966]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0493113994598389, 1.0438451766967773, -1.047682762145996, -1.046714425086975, 1.0441863536834717, -1.046918272972107, 1.0448287725448608, 1.048607587814331]"
100,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.9253326654434204, -0.20564213395118713, 0.3519629240036011, 0.36182278394699097, 0.38692742586135864, -0.3024352788925171, 0.32347962260246277, -0.8203790187835693]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.041672706604004, -1.0473285913467407, 1.0427545309066772, -1.0481467247009277, 1.040077567100525, 1.0454564094543457, -1.049726963043213, 1.0480045080184937]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0454192161560059, 1.0499855279922485, 1.0474683046340942, 1.0460753440856934, 1.0466569662094116, -1.0426099300384521, -1.0456539392471313, -1.0463144779205322]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0367573499679565, -1.0405622720718384, -1.0426424741744995, -1.0451582670211792, -1.0426807403564453, 1.04378080368042, 1.0438482761383057, 1.0462929010391235]"
