Example,Decoded_Bits,Polar_code,Output
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-1.0099273920059204, -1.051104187965393, -1.046335220336914, 1.0477654933929443, -1.048628330230713, -1.0538257360458374, 1.0455275774002075, -1.0524203777313232]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0462876558303833, 1.0410898923873901, 1.0430805683135986, -1.048743486404419, 1.0458577871322632, 1.0438356399536133, -1.047873854637146, 1.0453697443008423]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.030105710029602, -1.0500448942184448, 1.052003264427185, 1.0485228300094604, 1.0497897863388062, -1.0509247779846191, -1.0512703657150269, -1.0512306690216064]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0495163202285767, 1.0424402952194214, -1.0476981401443481, -1.0516855716705322, -1.0530391931533813, 1.0455914735794067, 1.0449713468551636, 1.0449395179748535]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0546709299087524, 1.0509949922561646, -1.0454175472259521, 1.0487421751022339, -1.0496906042099, 1.047690510749817, 1.0472218990325928, -1.0506011247634888]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1.0339586734771729, -1.05556321144104, 1.0429083108901978, -1.0491127967834473, 1.0412538051605225, -1.0502948760986328, -1.0489798784255981, 1.0456238985061646]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.037147879600525, 1.047518014907837, 1.0492342710494995, 1.0459188222885132, 1.0480551719665527, 1.0462157726287842, -1.051216721534729, -1.0504595041275024]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0501995086669922, -1.0564135313034058, -1.0509874820709229, -1.0495984554290771, -1.0472289323806763, -1.0509824752807617, 1.0438960790634155, 1.0456920862197876]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0448987483978271, -1.0534934997558594, -1.048290491104126, 1.0485684871673584, 1.0499470233917236, -1.0532053709030151, 1.0469330549240112, -1.053174614906311]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.052492618560791, 1.0444321632385254, 1.0478391647338867, -1.0477536916732788, -1.045717716217041, 1.0452477931976318, -1.048872470855713, 1.0461479425430298]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0527864694595337, -1.0535763502120972, 1.0510218143463135, 1.0470166206359863, -1.0498394966125488, -1.0517280101776123, -1.0507535934448242, -1.051413893699646]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0408902168273926, 1.039846658706665, -1.0448615550994873, -1.0446335077285767, 1.0379369258880615, 1.043028473854065, 1.043023705482483, 1.043526291847229]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0639748573303223, -1.0474451780319214, 1.0471314191818237, -1.0494980812072754, 1.047001838684082, 1.0472220182418823, 1.0469890832901, -1.0492103099822998]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0461806058883667, 1.042841911315918, -1.0511209964752197, 1.0464526414871216, -1.0506166219711304, -1.0490117073059082, -1.0538880825042725, 1.04690420627594]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.041080355644226, -1.0485049486160278, -1.048956036567688, -1.0488898754119873, -1.0459988117218018, 1.0466116666793823, -1.051161766052246, -1.0512737035751343]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0538816452026367, 1.0413330793380737, 1.04656982421875, 1.043663501739502, 1.0486868619918823, -1.0496513843536377, 1.0443507432937622, 1.0459321737289429]"
52,"[0, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[1.0329279899597168, 1.0396335124969482, 1.0403625965118408, -1.048906922340393, -1.037969708442688, -1.0474178791046143, 1.0446360111236572, -1.0458112955093384]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0503007173538208, -1.0518221855163574, -1.0522034168243408, 1.0448331832885742, 1.0424250364303589, 1.0456726551055908, -1.0536359548568726, 1.0472736358642578]"
54,"[1, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[-1.0245410203933716, 1.0379513502120972, -1.0466901063919067, -1.0483440160751343, 1.0451470613479614, -1.0493409633636475, -1.0471256971359253, -1.048462986946106]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0457602739334106, -1.0562303066253662, 1.0428271293640137, 1.044459342956543, -1.0501922369003296, 1.0462937355041504, 1.0457242727279663, 1.04692542552948]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0286390781402588, -1.046886682510376, 1.042371153831482, -1.048988938331604, -1.0417579412460327, 1.0456129312515259, 1.04524564743042, -1.0461004972457886]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-0.973088800907135, 1.0415791273117065, -1.0541365146636963, 1.0467466115951538, 1.0492945909500122, -1.0528631210327148, -1.0564972162246704, 1.0472854375839233]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0474852323532104, -1.0548009872436523, -1.0585222244262695, -1.0531483888626099, 1.0540871620178223, 1.0458956956863403, -1.0540674924850464, -1.0535967350006104]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0466502904891968, 1.0399162769317627, 1.0448130369186401, 1.044087290763855, -1.0448800325393677, -1.0516526699066162, 1.044886589050293, 1.0469495058059692]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0442956686019897, 1.034700632095337, 1.037656545639038, -1.055365800857544, 1.045440435409546, -1.0557458400726318, 1.0465409755706787, -1.0531219244003296]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.047257661819458, -1.053617238998413, -1.0544391870498657, 1.0454734563827515, -1.049324631690979, 1.0461980104446411, -1.0536531209945679, 1.0479880571365356]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1.0344295501708984, 1.0392378568649292, -1.045883297920227, -1.0495892763137817, -1.0472915172576904, -1.0503088235855103, -1.047592043876648, -1.0492240190505981]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.037115216255188, -1.048519492149353, 1.0438798666000366, 1.0418561697006226, 1.0422708988189697, 1.0437051057815552, 1.0434197187423706, 1.0431629419326782]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0461705923080444, -1.0495551824569702, 1.0476369857788086, 1.045953392982483, 1.0441300868988037, 1.0454163551330566, 1.0461905002593994, -1.0532684326171875]"
65,"[1, 1, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-1.031854510307312, -0.2924831509590149, -0.03827361762523651, -0.5784765481948853, 0.23395711183547974, -0.5376729369163513, -0.67277991771698, 1.0414875745773315]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0557688474655151, -1.0491447448730469, -1.0508760213851929, 1.0457285642623901, -1.0477467775344849, 1.0455018281936646, -1.0531384944915771, -1.0532976388931274]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.0079424381256104, 1.0365155935287476, 1.0381096601486206, -1.0522912740707397, 1.042702078819275, -1.0535727739334106, 1.0446739196777344, 1.046027421951294]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0526964664459229, 1.053025245666504, 1.0482609272003174, 1.0465165376663208, -1.0547776222229004, -1.0562782287597656, 1.0459574460983276, -1.054806113243103]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.050423264503479, -1.0539326667785645, -1.051990270614624, -1.0499234199523926, 1.0450439453125, 1.044640064239502, -1.0493499040603638, 1.0452885627746582]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0391875505447388, 1.05332612991333, -1.046218991279602, 1.0463560819625854, 1.047505259513855, -1.052545428276062, -1.0517621040344238, -1.05066978931427]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0344451665878296, -1.044803500175476, 1.0399651527404785, -1.0525816679000854, -1.0509988069534302, 1.0436806678771973, 1.0445621013641357, 1.0452406406402588]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.050606369972229, -1.0454416275024414, 1.0465261936187744, 1.0482978820800781, -1.047338604927063, 1.046488881111145, 1.0473568439483643, -1.047597885131836]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.044870376586914, 1.0418860912322998, -1.0569958686828613, -1.055308222770691, 1.0436046123504639, -1.0570952892303467, -1.0567662715911865, 1.0443079471588135]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0393673181533813, -1.041447639465332, -1.046156644821167, 1.0443791151046753, 1.046618938446045, 1.045377492904663, -1.0509870052337646, -1.0497078895568848]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0409284830093384, 1.0448970794677734, 1.043168544769287, -1.0527547597885132, -1.050846815109253, -1.0547425746917725, 1.0440213680267334, 1.0455402135849]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0481785535812378, 1.049212098121643, 1.046992301940918, 1.0470104217529297, 1.0495514869689941, -1.0549994707107544, 1.0459091663360596, -1.0525537729263306]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0499632358551025, -1.0471793413162231, -1.04593825340271, -1.0491386651992798, -1.0464990139007568, 1.0440057516098022, -1.0497040748596191, 1.0459107160568237]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0524722337722778, 1.0520766973495483, -1.0485241413116455, 1.0461620092391968, -1.051552414894104, -1.0529544353485107, -1.0513637065887451, -1.0525410175323486]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.029565691947937, -1.0426603555679321, 1.039199948310852, -1.0468988418579102, 1.0346013307571411, 1.0409202575683594, 1.0419899225234985, 1.0429314374923706]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.024062991142273, 1.020778775215149, -1.039708137512207, -1.049809217453003, 1.0310707092285156, 1.0248466730117798, 1.0263996124267578, -1.0480730533599854]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0534179210662842, -1.0536541938781738, 1.045288324356079, 1.044990062713623, -1.054429054260254, -1.0512421131134033, -1.0560601949691772, 1.0459445714950562]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.01437246799469, 1.0491331815719604, 1.0418095588684082, -1.0507670640945435, -1.0478854179382324, 1.0460848808288574, -1.0523329973220825, -1.050460934638977]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0440257787704468, -1.0472973585128784, -1.0485801696777344, 1.0437090396881104, 1.049241065979004, -1.0516996383666992, 1.0451947450637817, 1.0461801290512085]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.045805811882019, -1.0507439374923706, -1.0472205877304077, -1.0526340007781982, -1.04864501953125, -1.0504587888717651, 1.0473501682281494, -1.0496118068695068]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0422414541244507, 1.046251893043518, 1.0438426733016968, 1.0455806255340576, 1.0421900749206543, 1.0465553998947144, -1.0528217554092407, 1.0476579666137695]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0465285778045654, -1.0491087436676025, 1.044646143913269, -1.051364779472351, 1.0477110147476196, -1.0522125959396362, -1.0511882305145264, -1.052092432975769]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.053006887435913, 1.0483742952346802, -1.0478363037109375, 1.0444741249084473, -1.0480769872665405, 1.0450483560562134, 1.0450453758239746, 1.0465025901794434]"
88,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0.9991855025291443, -0.46363964676856995, 0.708560585975647, -0.9414533972740173, 0.8093061447143555, 0.6710055470466614, 0.8198513984680176, -0.939336895942688]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0463993549346924, -1.0514814853668213, 1.045562505722046, 1.046454668045044, 1.0453224182128906, -1.0506751537322998, -1.0537306070327759, 1.0473047494888306]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0387197732925415, 1.0474869012832642, 1.044962763786316, -1.0532472133636475, 1.051619052886963, 1.045657753944397, -1.054337739944458, -1.0529881715774536]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0498803853988647, -1.0476372241973877, -1.0487823486328125, 1.0437843799591064, -1.0453999042510986, -1.0517634153366089, 1.0448553562164307, 1.046702265739441]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.043318271636963, -1.0551037788391113, -1.0534682273864746, -1.0557516813278198, 1.0473289489746094, -1.0563799142837524, 1.0473198890686035, -1.0534917116165161]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.04862380027771, 1.051201581954956, 1.0478967428207397, 1.0455610752105713, -1.0504316091537476, 1.0460318326950073, -1.0524972677230835, 1.0475245714187622]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0514613389968872, -1.0474575757980347, 1.0496455430984497, -1.052536129951477, -1.0515795946121216, -1.0518819093704224, -1.049605131149292, -1.0515966415405273]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.049668788909912, 1.045831561088562, -1.0430816411972046, 1.0432240962982178, 1.0387377738952637, 1.0434004068374634, 1.043573260307312, 1.0442577600479126]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0548924207687378, -1.0476943254470825, -1.046186089515686, 1.0483402013778687, 1.047810673713684, 1.0470865964889526, 1.0470423698425293, -1.0510715246200562]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0408461093902588, 1.040916919708252, 1.0427067279815674, -1.0519087314605713, -1.0589078664779663, -1.0532267093658447, -1.0530099868774414, 1.0471495389938354]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.036402940750122, -1.0445513725280762, 1.049497127532959, 1.04659104347229, -1.0428659915924072, 1.0474313497543335, -1.0500245094299316, -1.0496968030929565]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0395326614379883, 1.0439858436584473, -1.0540968179702759, -1.0513367652893066, 1.0463956594467163, -1.0508720874786377, 1.0446383953094482, 1.046352744102478]"
100,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.9400774836540222, -0.10619455575942993, 0.369283527135849, 0.472412645816803, 0.3704659044742584, -0.7140443921089172, 0.627894401550293, -0.8214375972747803]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0436822175979614, -1.0521178245544434, 1.0430700778961182, -1.050097107887268, 1.0464959144592285, 1.0458236932754517, -1.0511705875396729, 1.0473191738128662]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0473413467407227, 1.049622893333435, 1.0486176013946533, 1.047951102256775, 1.0488784313201904, -1.0524705648422241, -1.0510790348052979, -1.05122709274292]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0495132207870483, -1.0434595346450806, -1.0462498664855957, -1.0481666326522827, -1.0447542667388916, 1.0439921617507935, 1.0439757108688354, 1.045283317565918]"
