Example,Decoded_Bits,Polar_code,Output
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0385639667510986, -1.0460847616195679, 1.0469810962677002, -1.0471965074539185, 1.0543522834777832, 1.0503705739974976, -1.0493528842926025, -1.0498229265213013]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0482841730117798, 1.0428446531295776, -1.0539551973342896, 1.048343300819397, -1.048902153968811, -1.049680471420288, 1.048789381980896, 1.0519671440124512]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0400609970092773, 1.0502192974090576, -1.0471524000167847, -1.0517375469207764, 1.0536082983016968, -1.0506725311279297, 1.0500737428665161, -1.0517146587371826]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0450266599655151, -1.0587412118911743, 1.0447921752929688, 1.0500051975250244, -1.0524559020996094, 1.0502797365188599, -1.0543049573898315, 1.0516157150268555]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.042336106300354, 1.0371662378311157, 1.0420738458633423, -1.0494515895843506, -1.0489962100982666, -1.0498535633087158, -1.0493905544281006, -1.0507328510284424]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0529619455337524, -1.0523393154144287, -1.0522955656051636, 1.04596745967865, 1.0439188480377197, 1.0472278594970703, 1.0468823909759521, 1.047982096672058]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0366054773330688, 1.0534390211105347, -1.041732668876648, 1.0495059490203857, 1.0505820512771606, 1.0509995222091675, 1.0502253770828247, -1.0455902814865112]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.049153208732605, -1.0568994283676147, 1.0519795417785645, -1.056140661239624, -1.054297685623169, -1.0550880432128906, -1.057664394378662, 1.0530602931976318]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0475929975509644, 1.04810631275177, 1.0496400594711304, 1.0479791164398193, -1.0525710582733154, 1.0500856637954712, -1.0497134923934937, -1.0519206523895264]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.050539255142212, -1.052798867225647, -1.0478112697601318, -1.0523078441619873, 1.0456291437149048, -1.0520764589309692, 1.046187400817871, 1.049468994140625]"
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-1.0138044357299805, -1.0528572797775269, -1.0447486639022827, 1.0510717630386353, -1.0559569597244263, -1.0534099340438843, 1.0504614114761353, -1.0536842346191406]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0482622385025024, 1.0442711114883423, 1.0490832328796387, -1.051153540611267, 1.04966402053833, 1.0493391752243042, -1.051619291305542, 1.0517462491989136]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0443800687789917, -1.0532242059707642, 1.053460717201233, 1.0489500761032104, 1.0472025871276855, -1.0489743947982788, -1.0488355159759521, -1.050188422203064]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0438991785049438, 1.0432493686676025, -1.0493265390396118, -1.0549185276031494, -1.0532395839691162, 1.048230528831482, 1.0475248098373413, 1.0485172271728516]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.056373119354248, 1.0600203275680542, -1.044968605041504, 1.051182746887207, -1.047637701034546, 1.0523065328598022, 1.0512073040008545, -1.051787257194519]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1.0329023599624634, -1.0520538091659546, 1.0511705875396729, -1.0522422790527344, 1.0462356805801392, -1.0508074760437012, -1.0504658222198486, 1.0517358779907227]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.040661334991455, 1.0541843175888062, 1.0534694194793701, 1.0482488870620728, 1.0555158853530884, 1.0500319004058838, -1.0499721765518188, -1.0501898527145386]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.046686053276062, -1.0570549964904785, -1.0490164756774902, -1.0507149696350098, -1.0485740900039673, -1.0525431632995605, 1.0487691164016724, 1.0509555339813232]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.04157292842865, -1.0516436100006104, -1.0459940433502197, 1.0495833158493042, 1.0551204681396484, -1.0498206615447998, 1.0498061180114746, -1.0510520935058594]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.046539306640625, 1.0469297170639038, 1.0489813089370728, -1.052213430404663, -1.046364426612854, 1.0498878955841064, -1.0531636476516724, 1.051028847694397]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0470179319381714, -1.049316167831421, 1.0542616844177246, 1.046629548072815, -1.044101595878601, -1.0480812788009644, -1.048546314239502, -1.0501947402954102]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.01829993724823, 1.0404672622680664, -1.045938491821289, -1.0511661767959595, 1.0426712036132812, 1.0470314025878906, 1.046753168106079, 1.047961711883545]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0618687868118286, -1.0480937957763672, 1.0532276630401611, -1.050723671913147, 1.0508077144622803, 1.0502734184265137, 1.0490479469299316, -1.0524992942810059]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.039103388786316, 1.0468840599060059, -1.0457156896591187, 1.0525091886520386, -1.0469720363616943, -1.050067663192749, -1.0534743070602417, 1.05301833152771]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0366500616073608, -1.0461492538452148, -1.0459016561508179, -1.048317313194275, -1.045370101928711, 1.0502644777297974, -1.0494099855422974, -1.0505526065826416]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.047857642173767, 1.0427913665771484, 1.0449938774108887, 1.0481327772140503, 1.0498034954071045, -1.0503767728805542, 1.0471434593200684, 1.0510270595550537]"
52,"[0, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[1.0344889163970947, 1.0510568618774414, 1.0520174503326416, -1.050392746925354, -1.0463751554489136, -1.0485715866088867, 1.0467814207077026, -1.048807978630066]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0499292612075806, -1.0540406703948975, -1.048548936843872, 1.0494651794433594, 1.0456749200820923, 1.0494927167892456, -1.0540145635604858, 1.0509966611862183]"
54,"[1, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[-1.0369337797164917, 1.0359187126159668, -1.0469807386398315, -1.0488288402557373, 1.0431007146835327, -1.0478525161743164, -1.0471693277359009, -1.0489717721939087]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0530527830123901, -1.0599151849746704, 1.0419660806655884, 1.045565128326416, -1.057692289352417, 1.0481075048446655, 1.0463587045669556, 1.04866623878479]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0396790504455566, -1.0405759811401367, 1.048858404159546, -1.0483633279800415, -1.032239317893982, 1.044893741607666, 1.040486216545105, -1.0492777824401855]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-0.9972582459449768, 1.0436142683029175, -1.0479434728622437, 1.0516903400421143, 1.0497055053710938, -1.0540292263031006, -1.0589849948883057, 1.0513874292373657]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0562424659729004, -1.047936201095581, -1.0483163595199585, -1.04922616481781, 1.0579469203948975, 1.0472007989883423, -1.0506460666656494, -1.052197813987732]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0495282411575317, 1.04478120803833, 1.0473262071609497, 1.0482194423675537, -1.0481512546539307, -1.0523492097854614, 1.0468614101409912, 1.0512304306030273]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0533413887023926, 1.049720287322998, 1.05438232421875, -1.0533565282821655, 1.0544042587280273, -1.0533615350723267, 1.048285961151123, -1.0524585247039795]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0530612468719482, -1.0574498176574707, -1.055293321609497, 1.0495296716690063, -1.0521228313446045, 1.049504041671753, -1.0556648969650269, 1.0507367849349976]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1.0202736854553223, 1.0404618978500366, -1.0434576272964478, -1.0453801155090332, -1.0456198453903198, -1.0469520092010498, -1.0455185174942017, -1.0486373901367188]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0378551483154297, -1.0466513633728027, 1.0473977327346802, 1.0462945699691772, 1.0458571910858154, 1.0476449728012085, 1.0472147464752197, 1.0482594966888428]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0264523029327393, -1.0358505249023438, 1.0523208379745483, 1.049493670463562, 1.0512205362319946, 1.0514576435089111, 1.0504344701766968, -1.0456255674362183]"
65,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-0.8933722972869873, -0.3399539291858673, 0.1277093142271042, -0.2892885208129883, 0.18982581794261932, -0.3306141495704651, -0.34892338514328003, 1.0483464002609253]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0519384145736694, -1.0490105152130127, -1.058080792427063, 1.0489734411239624, -1.0521563291549683, 1.0499768257141113, -1.0508760213851929, -1.0535483360290527]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.0155247449874878, 1.0517288446426392, 1.0454787015914917, -1.049707055091858, 1.0488560199737549, -1.0505762100219727, 1.0502820014953613, 1.051438570022583]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0490330457687378, 1.0527167320251465, 1.0496374368667603, 1.0487632751464844, -1.0582513809204102, -1.0551397800445557, 1.0510669946670532, -1.0552570819854736]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0418329238891602, -1.0452854633331299, -1.0526221990585327, -1.0512152910232544, 1.0534241199493408, 1.049579381942749, -1.053025484085083, 1.0516408681869507]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0451692342758179, 1.0515822172164917, -1.0544975996017456, 1.047940969467163, 1.0478113889694214, -1.0505836009979248, -1.0501924753189087, -1.0505642890930176]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0401960611343384, -1.0481475591659546, 1.0396980047225952, -1.055344820022583, -1.053490400314331, 1.0460797548294067, 1.0460124015808105, 1.0488686561584473]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.053733468055725, -1.0433917045593262, 1.048317551612854, 1.050024151802063, -1.0481114387512207, 1.050981879234314, 1.0515382289886475, -1.0514883995056152]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0384767055511475, 1.0500019788742065, -1.0510365962982178, -1.0526435375213623, 1.0514299869537354, -1.0517832040786743, -1.0515313148498535, 1.0510886907577515]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0387811660766602, -1.045015573501587, -1.0498446226119995, 1.047911286354065, 1.052128553390503, 1.0504035949707031, -1.0503032207489014, -1.0504754781723022]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.048608422279358, 1.0484079122543335, 1.0456818342208862, -1.0512380599975586, -1.0486266613006592, -1.053403377532959, 1.048852562904358, 1.0511679649353027]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0456806421279907, 1.0495867729187012, 1.04792058467865, 1.049638032913208, 1.0546398162841797, -1.049727201461792, 1.050646185874939, -1.0500150918960571]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.049317479133606, -1.0498905181884766, -1.0555304288864136, -1.0519641637802124, -1.044958233833313, 1.0485578775405884, -1.053139328956604, 1.0516183376312256]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0515815019607544, 1.0491974353790283, -1.0539294481277466, 1.0470621585845947, -1.0442419052124023, -1.0490641593933105, -1.0495370626449585, -1.0512874126434326]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0136629343032837, -1.047640323638916, 1.0393580198287964, -1.0502113103866577, 1.0407830476760864, 1.0463610887527466, 1.0459188222885132, 1.0484206676483154]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.021308422088623, 1.0467935800552368, -1.046640157699585, -1.051248550415039, 1.043972373008728, 1.0404456853866577, 1.0378836393356323, -1.052067518234253]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0343800783157349, -1.045137882232666, 1.0519465208053589, 1.0511361360549927, -1.0473355054855347, -1.0491143465042114, -1.052914023399353, 1.0516165494918823]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.037623405456543, 1.0511726140975952, 1.0465240478515625, -1.0477845668792725, -1.0427496433258057, 1.050979495048523, -1.0482088327407837, -1.0489482879638672]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0491617918014526, -1.0473753213882446, -1.0566719770431519, 1.0480494499206543, 1.0510016679763794, -1.0524951219558716, 1.0484416484832764, 1.051477074623108]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.042906641960144, -1.0529966354370117, -1.051048755645752, -1.050290822982788, -1.0533779859542847, -1.048006534576416, 1.0515133142471313, -1.0495985746383667]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0493589639663696, 1.0480290651321411, 1.0448551177978516, 1.0506088733673096, 1.0478304624557495, 1.0500627756118774, -1.0530774593353271, 1.0520888566970825]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0495924949645996, -1.0513978004455566, 1.0439828634262085, -1.0492677688598633, 1.046215295791626, -1.0489286184310913, -1.0492132902145386, -1.0504249334335327]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.05013108253479, 1.0443730354309082, -1.0549451112747192, 1.0474556684494019, -1.0563899278640747, 1.0489522218704224, 1.0472545623779297, 1.0503089427947998]"
88,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0.9867897033691406, -0.7820301055908203, -0.239336758852005, -1.0351275205612183, -0.8329601287841797, 0.2439843714237213, 0.5371172428131104, -1.0379185676574707]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0541157722473145, -1.049328088760376, 1.0469944477081299, 1.0516875982284546, 1.0494447946548462, -1.0500824451446533, -1.0544025897979736, 1.0518913269042969]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0510265827178955, 1.0518255233764648, 1.0461864471435547, -1.0465919971466064, 1.0560046434402466, 1.0491390228271484, -1.0480929613113403, -1.0480636358261108]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0446101427078247, -1.049585223197937, -1.0551207065582275, 1.0488885641098022, -1.047042727470398, -1.052734375, 1.048248052597046, 1.0517864227294922]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0532126426696777, -1.0534549951553345, -1.0506165027618408, -1.05111825466156, 1.0552312135696411, -1.0512864589691162, 1.0509477853775024, -1.050146460533142]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.048335313796997, 1.04693603515625, 1.0448473691940308, 1.0505578517913818, -1.0510213375091553, 1.049676775932312, -1.0541704893112183, 1.0515209436416626]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.050337314605713, -1.051453709602356, 1.0434658527374268, -1.0495647192001343, -1.0498191118240356, -1.0488274097442627, -1.048119068145752, -1.050523281097412]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0490771532058716, 1.0463230609893799, -1.049377202987671, 1.048475742340088, 1.0459903478622437, 1.048635721206665, 1.0481685400009155, 1.049642562866211]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0577356815338135, -1.0422335863113403, -1.043570876121521, 1.048569679260254, 1.0506426095962524, 1.0496729612350464, 1.048805832862854, -1.0510904788970947]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0312273502349854, 1.0509084463119507, 1.050490140914917, -1.0497156381607056, -1.0485761165618896, -1.047607183456421, -1.049275279045105, 1.0537575483322144]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0339857339859009, -1.045083999633789, 1.0536988973617554, 1.049741506576538, -1.0474929809570312, 1.051461100578308, -1.048870325088501, -1.049928903579712]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0474052429199219, 1.0501837730407715, -1.0502358675003052, -1.0540711879730225, 1.0500391721725464, -1.0537347793579102, 1.0492351055145264, 1.0513933897018433]"
100,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[1.013275146484375, -0.4582251012325287, 0.5904243588447571, 0.2991795539855957, 0.48398345708847046, -0.5854050517082214, 0.8586025238037109, -0.927438497543335]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.051530122756958, -1.0522178411483765, 1.0493899583816528, -1.0521875619888306, 1.048148512840271, 1.0496879816055298, -1.054455280303955, 1.0522717237472534]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0484559535980225, 1.0489227771759033, 1.0538290739059448, 1.0479518175125122, 1.0439205169677734, -1.0517356395721436, -1.052059292793274, -1.0540796518325806]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.050564169883728, -1.0517839193344116, -1.0518451929092407, -1.0553900003433228, -1.0562777519226074, 1.0463807582855225, 1.0460214614868164, 1.04885995388031]"
