Example,Decoded_Bits,Polar_code,Output
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0564258098602295, 1.0451327562332153, -1.0537388324737549, 1.0488033294677734, -1.047296166419983, -1.0494180917739868, 1.0488897562026978, 1.0531673431396484]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.033577799797058, 1.058332920074463, -1.0510176420211792, -1.0450630187988281, 1.0543462038040161, -1.0457613468170166, 1.0496318340301514, -1.049643635749817]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.061975121498108, -1.0473206043243408, 1.0463488101959229, 1.0505962371826172, -1.0452280044555664, 1.0521100759506226, -1.050079345703125, 1.0541603565216064]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0535352230072021, 1.0538794994354248, 1.0535407066345215, -1.043087124824524, -1.041377305984497, -1.0442510843276978, -1.0447584390640259, -1.0478166341781616]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0511760711669922, -1.049889326095581, -1.0502101182937622, 1.0485469102859497, 1.0487451553344727, 1.0507872104644775, 1.0500060319900513, 1.052862286567688]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0391454696655273, 1.0603688955307007, -1.045526146888733, 1.0534881353378296, 1.0532063245773315, 1.0530545711517334, 1.0521825551986694, -1.0478096008300781]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0550099611282349, -1.0521354675292969, 1.0570693016052246, -1.0513920783996582, -1.0551856756210327, -1.0501055717468262, -1.055138349533081, 1.056219458580017]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.063611388206482, 1.0608328580856323, 1.059320092201233, 1.0535944700241089, -1.0477962493896484, 1.0550522804260254, -1.0429273843765259, -1.0454477071762085]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.050424575805664, -1.0570226907730103, -1.0544383525848389, -1.05370032787323, 1.0481257438659668, -1.0522586107254028, 1.0480281114578247, 1.052674412727356]"
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-0.9303690791130066, -1.0389851331710815, -1.0364071130752563, 1.0479638576507568, -1.0369704961776733, -1.0427653789520264, 1.0486013889312744, -1.0467935800552368]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.042559027671814, 1.051803469657898, 1.0537832975387573, -1.0497455596923828, 1.053068995475769, 1.0508521795272827, -1.0508373975753784, 1.052247166633606]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0424435138702393, -1.0448956489562988, 1.0563459396362305, 1.0507633686065674, 1.0514514446258545, -1.0465788841247559, -1.047455072402954, -1.050168752670288]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0496691465377808, 1.0495221614837646, -1.0505887269973755, -1.053517460823059, -1.0554219484329224, 1.0483590364456177, 1.0484750270843506, 1.0511809587478638]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0652767419815063, 1.0653095245361328, -1.0410270690917969, 1.0531079769134521, -1.0415444374084473, 1.0531548261642456, 1.0526458024978638, -1.0463709831237793]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1.0307103395462036, -1.050511360168457, 1.0565540790557861, -1.0495502948760986, 1.0516517162322998, -1.0500404834747314, -1.051454782485962, 1.0545293092727661]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0341013669967651, 1.0606852769851685, 1.058655023574829, 1.0508350133895874, 1.055890440940857, 1.0524423122406006, -1.0475809574127197, -1.0497595071792603]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0544824600219727, -1.0602644681930542, -1.0554993152618408, -1.0532007217407227, -1.0501430034637451, -1.053102970123291, 1.05019211769104, 1.0529707670211792]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0360883474349976, -1.0403178930282593, -1.0418134927749634, 1.0493688583374023, 1.0582276582717896, -1.0473889112472534, 1.050379991531372, -1.0492600202560425]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0591139793395996, 1.0538593530654907, 1.0544676780700684, -1.0496047735214233, -1.0443097352981567, 1.0510218143463135, -1.0510221719741821, 1.0522810220718384]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0545426607131958, -1.0480784177780151, 1.0556899309158325, 1.0479966402053833, -1.047086477279663, -1.0482503175735474, -1.0500956773757935, -1.051416277885437]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0433127880096436, 1.0477384328842163, -1.0513921976089478, -1.052834153175354, 1.0474250316619873, 1.04991614818573, 1.0493048429489136, 1.0513757467269897]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.066222906112671, -1.0439339876174927, 1.0606857538223267, -1.04574716091156, 1.0553483963012695, 1.0541658401489258, 1.054482340812683, -1.0476211309432983]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0441941022872925, 1.047140121459961, -1.0477782487869263, 1.0543488264083862, -1.0508663654327393, -1.0501821041107178, -1.0550214052200317, 1.0549914836883545]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.043062686920166, -1.0410234928131104, -1.0441440343856812, -1.0446768999099731, -1.047049880027771, 1.0543222427368164, -1.0486023426055908, -1.0508098602294922]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0537161827087402, 1.0479763746261597, 1.0481150150299072, 1.0505120754241943, 1.0515646934509277, -1.0512300729751587, 1.0492603778839111, 1.053816318511963]"
52,"[0, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[1.0139703750610352, 1.0630759000778198, 1.0558888912200928, -1.0443893671035767, -1.0461230278015137, -1.0448602437973022, 1.0514838695526123, -1.0475504398345947]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0587078332901, -1.0444430112838745, -1.0468828678131104, 1.0509148836135864, 1.042697548866272, 1.051512360572815, -1.0520896911621094, 1.0528258085250854]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.0401554107666016, 1.053748369216919, -1.0459023714065552, -1.0465832948684692, 1.0496324300765991, -1.0469521284103394, -1.0483711957931519, -1.0491056442260742]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0508368015289307, -1.0522487163543701, 1.0459067821502686, 1.0489460229873657, -1.0537511110305786, 1.0498178005218506, 1.0497924089431763, 1.0530359745025635]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.063456654548645, -1.042712688446045, 1.0482592582702637, -1.0473167896270752, -1.043405532836914, 1.0483037233352661, 1.0475157499313354, -1.0491360425949097]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-1.020959734916687, 1.047702431678772, -1.0466325283050537, 1.0523091554641724, 1.0543659925460815, -1.052298903465271, -1.0575530529022217, 1.0537420511245728]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0575566291809082, -1.0473514795303345, -1.0466078519821167, -1.0480901002883911, 1.0559474229812622, 1.0480804443359375, -1.0511493682861328, -1.0540920495986938]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.047731876373291, 1.0478174686431885, 1.049959659576416, 1.049798607826233, -1.0451979637145996, -1.0505216121673584, 1.0492771863937378, 1.0531858205795288]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0604557991027832, 1.0572466850280762, 1.0547629594802856, -1.0505863428115845, 1.054861307144165, -1.0511914491653442, 1.0495657920837402, -1.0522290468215942]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0466217994689941, -1.045920491218567, -1.0516552925109863, 1.0508806705474854, -1.0447843074798584, 1.0517767667770386, -1.053935170173645, 1.0535178184509277]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[0.9969807267189026, 1.0555119514465332, -1.045746088027954, -1.0430865287780762, -1.0431660413742065, -1.0444706678390503, -1.0448510646820068, -1.0474050045013428]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.033778190612793, -1.0422208309173584, 1.054616928100586, 1.0544347763061523, 1.0553346872329712, 1.0565778017044067, 1.0555989742279053, 1.0574672222137451]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0386512279510498, -1.0464308261871338, 1.050728440284729, 1.0502692461013794, 1.0520591735839844, 1.0531344413757324, 1.0523905754089355, -1.0508265495300293]"
65,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-1.0066537857055664, -0.6053557991981506, -0.5459940433502197, -0.7965524196624756, -0.3840179741382599, -0.6081768274307251, -0.798854649066925, 1.052333950996399]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0696040391921997, -1.047816514968872, -1.0459483861923218, 1.0523104667663574, -1.0472012758255005, 1.0536690950393677, -1.0461890697479248, -1.0481775999069214]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.0435515642166138, 1.04803466796875, 1.0483542680740356, -1.0486533641815186, 1.0496951341629028, -1.0485506057739258, 1.0521186590194702, 1.0538629293441772]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.069771409034729, 1.054186463356018, 1.0584442615509033, 1.0465830564498901, -1.0406734943389893, -1.0421830415725708, 1.0480470657348633, -1.0439941883087158]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0405629873275757, -1.051845908164978, -1.0511420965194702, -1.0484514236450195, 1.0542535781860352, 1.0521596670150757, -1.0509388446807861, 1.052208662033081]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0394309759140015, 1.050757884979248, -1.0482877492904663, 1.050074815750122, 1.0534275770187378, -1.0474457740783691, -1.0483585596084595, -1.050453782081604]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0478744506835938, -1.051088571548462, 1.045483112335205, -1.0537501573562622, -1.0542266368865967, 1.0460729598999023, 1.0470631122589111, 1.0508646965026855]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0645426511764526, -1.0442864894866943, 1.0530487298965454, 1.0516427755355835, -1.0419431924819946, 1.0529017448425293, 1.0524685382843018, -1.0470645427703857]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0352258682250977, 1.0520000457763672, -1.0506960153579712, -1.050574541091919, 1.0573103427886963, -1.053118109703064, -1.0530483722686768, 1.0537619590759277]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.035983681678772, -1.0462270975112915, -1.0449153184890747, 1.0509847402572632, 1.0548934936523438, 1.0527944564819336, -1.0473105907440186, -1.0489699840545654]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0542261600494385, 1.0446975231170654, 1.0478874444961548, -1.0526701211929321, -1.049476981163025, -1.0536713600158691, 1.050668478012085, 1.0531400442123413]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0377813577651978, 1.0441924333572388, 1.048914909362793, 1.0489803552627563, 1.0570330619812012, -1.0480142831802368, 1.0501823425292969, -1.0507354736328125]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0607718229293823, -1.0500668287277222, -1.0497946739196777, -1.048534870147705, -1.0429726839065552, 1.0500298738479614, -1.0499927997589111, 1.0525411367416382]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.056658387184143, 1.0497968196868896, -1.052638053894043, 1.0489726066589355, -1.0473684072494507, -1.0491315126419067, -1.051159143447876, -1.0520172119140625]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0254546403884888, -1.0548535585403442, 1.0444468259811401, -1.0535767078399658, 1.045371651649475, 1.048240303993225, 1.0484305620193481, 1.0512815713882446]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.034132719039917, 1.0547289848327637, -1.0385128259658813, -1.0491281747817993, 1.054315447807312, 1.053812026977539, 1.0527021884918213, -1.0493593215942383]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0466328859329224, -1.052049160003662, 1.0499449968338013, 1.0522677898406982, -1.0513237714767456, -1.050907015800476, -1.0565063953399658, 1.0538667440414429]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[0.9866313338279724, 1.047032356262207, 1.0526891946792603, -1.0434497594833374, -1.04396390914917, 1.053783655166626, -1.0476045608520508, -1.0494232177734375]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0512138605117798, -1.0495575666427612, -1.0559413433074951, 1.0496196746826172, 1.0506689548492432, -1.053130030632019, 1.0492188930511475, 1.053043246269226]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0402960777282715, -1.0531586408615112, -1.0516868829727173, -1.0468899011611938, -1.051287293434143, -1.046707034111023, 1.0527697801589966, -1.0505421161651611]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0550906658172607, 1.0472439527511597, 1.045782446861267, 1.0510056018829346, 1.0446059703826904, 1.0512937307357788, -1.0511749982833862, 1.0531502962112427]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0513120889663696, -1.0556411743164062, 1.0521818399429321, -1.0477056503295898, 1.0494060516357422, -1.0475775003433228, -1.050041675567627, -1.0497716665267944]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0540046691894531, 1.0446860790252686, -1.0510451793670654, 1.0482076406478882, -1.0534169673919678, 1.0477396249771118, 1.047937273979187, 1.0523905754089355]"
88,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1.040494441986084, -0.1461280733346939, -0.9927525520324707, -1.049501895904541, -1.0438798666000366, 1.0454121828079224, 1.0460879802703857, -1.0495355129241943]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0550792217254639, -1.050958514213562, 1.0487990379333496, 1.053335189819336, 1.0524922609329224, -1.0507104396820068, -1.0544483661651611, 1.0548409223556519]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.054050087928772, 1.0528539419174194, 1.0509697198867798, -1.0470044612884521, 1.0553902387619019, 1.0508363246917725, -1.0499584674835205, -1.0519955158233643]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.053846836090088, -1.0503655672073364, -1.0531729459762573, 1.049686312675476, -1.04719078540802, -1.0514143705368042, 1.049285888671875, 1.0533243417739868]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.060229778289795, -1.0596872568130493, -1.055412769317627, -1.0508934259414673, 1.0552657842636108, -1.0512871742248535, 1.0516588687896729, -1.0517631769180298]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0508710145950317, 1.042923092842102, 1.0481904745101929, 1.051020622253418, -1.0458248853683472, 1.0513267517089844, -1.0542664527893066, 1.054019570350647]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0499253273010254, -1.0559067726135254, 1.0540891885757446, -1.045979619026184, -1.0451101064682007, -1.0461490154266357, -1.0474812984466553, -1.0493463277816772]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0482115745544434, 1.0511595010757446, -1.043694019317627, 1.0504324436187744, 1.051074504852295, 1.0521842241287231, 1.0513570308685303, 1.0536946058273315]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0669784545898438, -1.045225739479065, -1.0431030988693237, 1.0548449754714966, 1.0555990934371948, 1.0546202659606934, 1.0542658567428589, -1.0482370853424072]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0372096300125122, 1.0539509057998657, 1.054101824760437, -1.0487254858016968, -1.0513529777526855, -1.0505574941635132, -1.0524202585220337, 1.0559704303741455]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0373252630233765, -1.0457755327224731, 1.0591511726379395, 1.0547935962677002, -1.0476680994033813, 1.0557947158813477, -1.0450184345245361, -1.048008680343628]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.053593397140503, 1.0494550466537476, -1.0561559200286865, -1.0525691509246826, 1.0504337549209595, -1.053704023361206, 1.0523145198822021, 1.0542385578155518]"
100,"[0, 1, 1, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.9847442507743835, -0.02519630268216133, -0.7347723245620728, 0.876818835735321, 0.5554822087287903, -1.0157848596572876, 0.998440682888031, -1.030658483505249]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0605665445327759, -1.052128791809082, 1.0518720149993896, -1.04707670211792, 1.0518286228179932, 1.0516490936279297, -1.0499019622802734, 1.0543107986450195]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0556621551513672, 1.0503071546554565, 1.0577818155288696, 1.0533961057662964, 1.0518232583999634, -1.0477248430252075, -1.049030065536499, -1.0509085655212402]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0540127754211426, -1.0541749000549316, -1.051100254058838, -1.0531669855117798, -1.0534571409225464, 1.048266887664795, 1.0489535331726074, 1.0524450540542603]"
