Example,Decoded_Bits,Polar_code,Output
12,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[1.0593724250793457, -1.0474134683609009, 1.0595518350601196, 1.0589560270309448, 1.064651608467102, -1.0488287210464478, 1.060279130935669, -1.0523556470870972]"
13,"[1, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[-1.0498778820037842, 1.0575051307678223, -1.0508829355239868, -1.050788402557373, -1.0470749139785767, 1.0570544004440308, -1.0503379106521606, 1.0562329292297363]"
14,"[0, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1.0246553421020508, -1.0476428270339966, -1.0445853471755981, 1.0577571392059326, -1.038104772567749, -1.0464814901351929, -1.0491100549697876, -1.0495994091033936]"
15,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[1.0556098222732544, 1.0550380945205688, 1.0547370910644531, -1.0523812770843506, 1.0488097667694092, 1.053249478340149, 1.0531896352767944, 1.054233193397522]"
16,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[-1.0557169914245605, -1.0556976795196533, -1.0574357509613037, -1.055726408958435, 1.0541729927062988, 1.056379795074463, 1.0568968057632446, -1.0552035570144653]"
17,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[-1.0452409982681274, 0.13853804767131805, -0.05867191031575203, 0.6694772839546204, -0.463967889547348, -0.6233859062194824, -0.6456887125968933, 1.0556609630584717]"
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.0507954359054565, -1.047709345817566, 1.055881142616272, -1.048841953277588, -1.0509631633758545, 1.0577445030212402, -1.050674557685852, -1.0533262491226196]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.0580109357833862, 1.0519959926605225, -1.055997371673584, 1.0540516376495361, 1.0474592447280884, -1.052361249923706, 1.0556308031082153, 1.057045817375183]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.048278570175171, 1.041226863861084, -1.0540978908538818, -1.0511887073516846, -1.0576313734054565, -1.0513108968734741, 1.056064248085022, -1.052829623222351]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0509682893753052, -1.051013469696045, 1.0503394603729248, 1.054173469543457, 1.049990177154541, 1.0566803216934204, -1.051289439201355, 1.0567727088928223]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[1.0015287399291992, 1.0506870746612549, 1.0490314960479736, -1.046747088432312, 1.0528217554092407, -1.046523094177246, -1.0499544143676758, -1.0503499507904053]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.049437403678894, -1.0576584339141846, -1.0541361570358276, 1.0545586347579956, -1.0516748428344727, 1.0570358037948608, 1.0560942888259888, 1.0565228462219238]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.0436272621154785, -1.0528644323349, -1.0568017959594727, -1.051983118057251, -1.050459861755371, 1.0551679134368896, 1.0559790134429932, -1.0529471635818481]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.0534186363220215, 1.0498565435409546, 1.0527644157409668, 1.0558924674987793, 1.0560916662216187, -1.0513700246810913, -1.0534547567367554, 1.0561680793762207]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0505187511444092, -1.0477591753005981, 1.0519474744796753, -1.0478039979934692, 1.060776948928833, 1.0583696365356445, -1.0507408380508423, -1.0522152185440063]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0491024255752563, 1.0489829778671265, -1.0540592670440674, 1.052823781967163, -1.043416142463684, -1.0498549938201904, 1.054358959197998, 1.0565540790557861]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0518749952316284, 1.0416843891143799, -1.0482043027877808, -1.0503087043762207, 1.0579897165298462, -1.0504816770553589, 1.056648850440979, -1.0519243478775024]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0486198663711548, -1.050966739654541, 1.0501673221588135, 1.0535156726837158, -1.044914960861206, 1.055834174156189, -1.0533664226531982, 1.0566290616989136]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0501751899719238, 1.051551342010498, 1.0523127317428589, -1.0494322776794434, -1.0441882610321045, -1.0491364002227783, -1.0499898195266724, -1.0515849590301514]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0587719678878784, -1.0533204078674316, -1.0511829853057861, 1.0504662990570068, 1.050201654434204, 1.0525856018066406, 1.052298903465271, 1.052970290184021]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.058540940284729, 1.0496493577957153, -1.0559055805206299, 1.0556011199951172, 1.0519028902053833, 1.0545607805252075, 1.0555319786071777, -1.0595967769622803]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0548681020736694, -1.0544241666793823, 1.0573736429214478, -1.0538302659988403, -1.0544521808624268, -1.0532519817352295, -1.0526021718978882, 1.0574496984481812]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0487391948699951, 1.0509569644927979, 1.057450532913208, 1.0595147609710693, -1.0567444562911987, 1.0596836805343628, -1.0506842136383057, -1.0538986921310425]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0498898029327393, -1.0507190227508545, -1.0480337142944336, -1.0492631196975708, 1.0491636991500854, -1.050270915031433, 1.0547155141830444, 1.0565847158432007]"
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-1.036557912826538, -1.0577795505523682, -1.0535171031951904, 1.0531061887741089, -1.0617016553878784, -1.0530482530593872, 1.0505034923553467, -1.055469274520874]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.053226351737976, 1.055489420890808, 1.0556055307388306, -1.0496530532836914, 1.051724910736084, 1.0572125911712646, -1.049903392791748, 1.0575551986694336]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0542840957641602, -1.0548639297485352, 1.0608628988265991, 1.0600776672363281, 1.0562456846237183, -1.0515691041946411, -1.054117202758789, -1.0543831586837769]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0447851419448853, 1.0542374849319458, -1.0504348278045654, -1.0527921915054321, -1.057924747467041, 1.0563496351242065, 1.0553139448165894, 1.0562260150909424]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0407757759094238, 1.0505740642547607, -1.0479989051818848, 1.0557920932769775, -1.052430272102356, 1.0557496547698975, 1.0563076734542847, -1.0543280839920044]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1.0221201181411743, -1.055493712425232, 1.052359700202942, -1.0518001317977905, 1.055312156677246, -1.0537710189819336, -1.0509192943572998, 1.0557795763015747]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0533291101455688, 1.052901268005371, 1.0566073656082153, 1.0571931600570679, 1.0590442419052124, 1.0591223239898682, -1.0522971153259277, -1.052062749862671]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0578378438949585, -1.0530400276184082, -1.0552321672439575, -1.0512244701385498, -1.048443078994751, -1.0531680583953857, 1.0543607473373413, 1.0555927753448486]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0506409406661987, -1.0505433082580566, -1.045641303062439, 1.0570486783981323, 1.0597853660583496, -1.0495043992996216, 1.0591137409210205, -1.0526124238967896]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0535759925842285, 1.0590646266937256, 1.0558809041976929, -1.0508201122283936, -1.0445808172225952, 1.056716799736023, -1.051106572151184, 1.0570645332336426]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0537683963775635, -1.0509312152862549, 1.0604907274246216, 1.0584971904754639, -1.0468225479125977, -1.04971182346344, -1.0514986515045166, -1.0531082153320312]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0455176830291748, 1.0547889471054077, -1.0480536222457886, -1.0527318716049194, 1.0480319261550903, 1.0533651113510132, 1.0532108545303345, 1.054640293121338]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0338126420974731, -1.0582026243209839, 1.0503085851669312, -1.056074857711792, 1.0492304563522339, 1.053490161895752, 1.053250789642334, -1.0568263530731201]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0555551052093506, 1.0532591342926025, -1.0520843267440796, 1.0559793710708618, -1.0550127029418945, -1.0531306266784668, -1.054298758506775, 1.0569738149642944]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0575246810913086, -1.0476689338684082, -1.0479363203048706, -1.049022912979126, -1.0502058267593384, 1.0586618185043335, -1.05207097530365, -1.0536872148513794]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.042930006980896, 1.0507948398590088, 1.0531659126281738, 1.0537699460983276, 1.0503500699996948, -1.051621675491333, 1.0549496412277222, 1.0570518970489502]"
52,"[0, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[1.0158662796020508, 1.0366371870040894, 1.05035400390625, -1.0502872467041016, -1.0598713159561157, -1.0491894483566284, 1.055936336517334, -1.0503698587417603]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.046768069267273, -1.0531078577041626, -1.0514723062515259, 1.0533885955810547, 1.049109935760498, 1.0556182861328125, -1.0526525974273682, 1.056515097618103]"
54,"[1, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[-1.0383257865905762, 1.0437734127044678, -1.0480756759643555, -1.050195336341858, 1.0530107021331787, -1.048465609550476, -1.048967719078064, -1.0506924390792847]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0629284381866455, -1.0626112222671509, 1.048209547996521, 1.053130030632019, -1.0570907592773438, 1.056134819984436, 1.0549545288085938, 1.0556482076644897]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[0.998986005783081, -1.0540225505828857, 1.0463179349899292, -1.052869200706482, -1.0581694841384888, 1.0510506629943848, 1.0505914688110352, -1.0529764890670776]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-1.0343575477600098, 1.0494053363800049, -1.0479753017425537, 1.0537545680999756, 1.053603172302246, -1.05462646484375, -1.056572675704956, 1.0550237894058228]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0471396446228027, -1.048621416091919, -1.0486754179000854, -1.0496315956115723, 1.060599684715271, 1.0573064088821411, -1.0525057315826416, -1.0548486709594727]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0619627237319946, 1.0467995405197144, 1.0443090200424194, 1.0517657995224, -1.0463314056396484, -1.0547434091567993, 1.0531457662582397, 1.055359959602356]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0444835424423218, 1.0390008687973022, 1.0519564151763916, -1.050239086151123, 1.0574336051940918, -1.051817536354065, 1.0572869777679443, -1.0521172285079956]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.057860255241394, -1.0568865537643433, -1.0533956289291382, 1.0522091388702393, -1.045317530632019, 1.054810643196106, -1.0546125173568726, 1.0557005405426025]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[0.9712688326835632, 1.045287013053894, -1.0468249320983887, -1.048386573791504, -1.0466285943984985, -1.0490831136703491, -1.0492773056030273, -1.051897406578064]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0529186725616455, -1.0530946254730225, 1.0534573793411255, 1.05390202999115, 1.054267168045044, 1.055261254310608, 1.0548644065856934, 1.0551698207855225]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.052809476852417, -1.0444246530532837, 1.0529009103775024, 1.0578137636184692, 1.0568270683288574, 1.0583611726760864, 1.0582544803619385, -1.053385853767395]"
65,"[1, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-1.038068175315857, 0.10656966269016266, -0.25830575823783875, -0.6925332546234131, -0.2299272119998932, -0.7533521056175232, -0.730036735534668, 1.0549099445343018]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0435408353805542, -1.0525286197662354, -1.0574822425842285, 1.0578444004058838, -1.0566742420196533, 1.0580121278762817, -1.0540894269943237, -1.0561881065368652]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.029219150543213, 1.0484262704849243, 1.0354702472686768, -1.0555946826934814, 1.0398476123809814, -1.0551968812942505, 1.0539023876190186, 1.0556012392044067]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0496104955673218, 1.0556586980819702, 1.0493056774139404, 1.0541965961456299, -1.0630154609680176, -1.0555742979049683, 1.0575937032699585, -1.0568708181381226]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0518831014633179, -1.0495624542236328, -1.052302598953247, -1.0501348972320557, 1.0498476028442383, 1.056957721710205, -1.0504496097564697, 1.0558607578277588]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0520474910736084, 1.0604565143585205, -1.050524115562439, 1.0578770637512207, 1.0554916858673096, -1.0527814626693726, -1.0538195371627808, -1.054401159286499]"
71,"[1, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[-1.0369099378585815, -1.0416014194488525, 1.0500668287277222, -1.05184006690979, -1.0543922185897827, 1.047998309135437, 1.0488618612289429, 1.0523189306259155]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0427602529525757, -1.054531455039978, 1.0505740642547607, 1.0570887327194214, -1.053025484085083, 1.0551879405975342, 1.0557934045791626, -1.0541799068450928]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0491206645965576, 1.0558663606643677, -1.0573058128356934, -1.054748296737671, 1.0553810596466064, -1.0574495792388916, -1.0567466020584106, 1.0557490587234497]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0521447658538818, -1.049121379852295, -1.050054669380188, 1.0562963485717773, 1.058740496635437, 1.058182716369629, -1.0523313283920288, -1.052413821220398]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.053277850151062, 1.0522174835205078, 1.0469485521316528, -1.0548063516616821, -1.0490977764129639, -1.0561885833740234, 1.0535919666290283, 1.0552383661270142]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.052498459815979, 1.0558050870895386, 1.0556483268737793, 1.0553865432739258, 1.0593626499176025, -1.0514211654663086, 1.0570292472839355, -1.053012490272522]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0541762113571167, -1.0484979152679443, -1.0469257831573486, -1.0502310991287231, -1.0451021194458008, 1.0556466579437256, -1.0511935949325562, 1.0559662580490112]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0541911125183105, 1.0622974634170532, -1.0485326051712036, 1.0569008588790894, -1.0484137535095215, -1.0511114597320557, -1.0516661405563354, -1.0534999370574951]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.02383553981781, -1.0432953834533691, 1.0553030967712402, -1.051988124847412, 1.0447173118591309, 1.0512850284576416, 1.0513955354690552, 1.0529543161392212]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.0480256080627441, 1.0120348930358887, -1.0407030582427979, -1.0347743034362793, 1.0380133390426636, 1.0336635112762451, 1.029236078262329, -1.0465720891952515]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0548185110092163, -1.0516029596328735, 1.0536859035491943, 1.0553323030471802, -1.0560064315795898, -1.053231954574585, -1.053890347480774, 1.0568819046020508]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.0022368431091309, 1.056914210319519, 1.0470627546310425, -1.0519046783447266, -1.0547343492507935, 1.0569180250167847, -1.0518242120742798, -1.0533263683319092]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.044154167175293, -1.0497522354125977, -1.0549646615982056, 1.0515375137329102, 1.0498684644699097, -1.0524648427963257, 1.0544254779815674, 1.0560928583145142]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.057613492012024, -1.0496968030929565, -1.0533664226531982, -1.0530861616134644, -1.056252360343933, -1.0508358478546143, 1.0570120811462402, -1.0513510704040527]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0481466054916382, 1.0500755310058594, 1.0485950708389282, 1.0534075498580933, 1.046647071838379, 1.0554511547088623, -1.0522085428237915, 1.056309461593628]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0466184616088867, -1.0459867715835571, 1.047814130783081, -1.0519477128982544, 1.0522152185440063, -1.0498757362365723, -1.0506293773651123, -1.0525450706481934]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0587984323501587, 1.0504028797149658, -1.0573045015335083, 1.0515390634536743, -1.0540255308151245, 1.054352879524231, 1.0533124208450317, 1.0545498132705688]"
88,"[0, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0.9728419780731201, -0.5601996779441833, 0.5033886432647705, 0.00821616966277361, 0.506329357624054, 0.1545950472354889, 0.2028501182794571, -0.7410762310028076]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.050959587097168, -1.0521119832992554, 1.0516633987426758, 1.0546900033950806, 1.053382158279419, -1.0528008937835693, -1.0536646842956543, 1.0565119981765747]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0495083332061768, 1.057543158531189, 1.0526573657989502, -1.0497342348098755, 1.0598437786102295, 1.055471658706665, -1.0505708456039429, -1.0525771379470825]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0517338514328003, -1.0523788928985596, -1.0574842691421509, 1.050756573677063, -1.0465117692947388, -1.0541856288909912, 1.0536142587661743, 1.0555367469787598]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.049656867980957, -1.047431468963623, -1.0529006719589233, -1.0510010719299316, 1.0571482181549072, -1.0514271259307861, 1.05753493309021, -1.051721215248108]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0509289503097534, 1.0507758855819702, 1.0472785234451294, 1.051862120628357, -1.045617938041687, 1.0545377731323242, -1.0525827407836914, 1.0557845830917358]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0544847249984741, -1.0456550121307373, 1.0491787195205688, -1.0513359308242798, -1.0478270053863525, -1.0503723621368408, -1.0507088899612427, -1.05348801612854]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.04696786403656, 1.0516855716705322, -1.0541508197784424, 1.0521996021270752, 1.0498172044754028, 1.0534718036651611, 1.053464651107788, 1.0537745952606201]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0420904159545898, -1.0527673959732056, -1.0513476133346558, 1.0545603036880493, 1.0537549257278442, 1.0551316738128662, 1.0556896924972534, -1.056368112564087]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.052654504776001, 1.0545133352279663, 1.0538066625595093, -1.0543358325958252, -1.0618512630462646, -1.0570374727249146, -1.0555241107940674, 1.056860327720642]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0629125833511353, -1.052452564239502, 1.0509248971939087, 1.0565398931503296, -1.0578080415725708, 1.0581477880477905, -1.0543291568756104, -1.054194688796997]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.043634057044983, 1.0544270277023315, -1.0552093982696533, -1.054903507232666, 1.0423269271850586, -1.055472731590271, 1.0549445152282715, 1.0567491054534912]"
100,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.9616045951843262, -0.25356772541999817, 0.3639175593852997, 0.38664981722831726, 0.45710110664367676, -0.3067905306816101, 0.5298499464988708, -0.873520016670227]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0440528392791748, -1.0551912784576416, 1.0551806688308716, -1.0517839193344116, 1.0472954511642456, 1.0569498538970947, -1.0538474321365356, 1.0570729970932007]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0441820621490479, 1.0536707639694214, 1.0564619302749634, 1.0569493770599365, 1.0522910356521606, -1.0542336702346802, -1.0560988187789917, -1.0571497678756714]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0578875541687012, -1.0452189445495605, -1.0482479333877563, -1.049466609954834, -1.056974172592163, 1.0545213222503662, 1.0533671379089355, 1.0558089017868042]"
