Example,Decoded_Bits,Polar_code,Output
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0456323623657227, -1.0621153116226196, -1.0588492155075073, -1.0460386276245117, -1.054388165473938, -1.0491647720336914, 1.0451222658157349, 1.0472506284713745]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0553607940673828, -1.043257474899292, -1.0396438837051392, 1.0553349256515503, 1.0553014278411865, -1.0477527379989624, 1.0533548593521118, -1.0448435544967651]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0472356081008911, 1.0532690286636353, 1.0496306419372559, -1.045167326927185, -1.0502326488494873, 1.0452749729156494, -1.0454593896865845, 1.0492067337036133]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.043226957321167, -1.0498322248458862, 1.0529506206512451, 1.0521293878555298, -1.0506707429885864, -1.0545146465301514, -1.0536097288131714, -1.0521329641342163]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[0.9926653504371643, 1.0428950786590576, -1.0476346015930176, -1.0506188869476318, 1.0460518598556519, 1.0477497577667236, 1.0462232828140259, 1.0430341958999634]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0444436073303223, -1.0526670217514038, 1.0506725311279297, -1.0516289472579956, 1.045630693435669, 1.044742226600647, 1.046932339668274, -1.0519013404846191]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.065778374671936, 1.0531145334243774, -1.0491576194763184, 1.0441488027572632, -1.0451205968856812, -1.0409008264541626, -1.041885495185852, 1.0490132570266724]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0650179386138916, -1.0563286542892456, -1.04924476146698, -1.0534029006958008, -1.0527464151382446, 1.0490843057632446, -1.047012209892273, -1.0481336116790771]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.04228937625885, 1.0528079271316528, 1.0507230758666992, 1.0430256128311157, 1.0414215326309204, -1.0486949682235718, 1.0450553894042969, 1.0480464696884155]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.0630290508270264, 1.0540266036987305, 1.057091236114502, -1.0476861000061035, -1.0487992763519287, -1.0453368425369263, 1.0534039735794067, -1.0462887287139893]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0422658920288086, -1.0547268390655518, -1.0526899099349976, 1.0413697957992554, 1.0382026433944702, 1.046491265296936, -1.0452711582183838, 1.049156665802002]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.0402352809906006, 1.0450893640518188, -1.052528738975525, -1.056060552597046, 1.043076515197754, -1.0554882287979126, -1.0531419515609741, -1.0543649196624756]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.070497751235962, -1.0557302236557007, 1.0445196628570557, 1.0418386459350586, -1.0615562200546265, 1.0430898666381836, 1.0426064729690552, 1.0452957153320312]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[0.7483128905296326, -1.051878571510315, 1.0574100017547607, -1.0479092597961426, -1.0473321676254272, 1.0446763038635254, 1.0465360879898071, -1.0467829704284668]"
57,"[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1.0364711284637451, 1.039985179901123, -1.0526231527328491, 1.045017957687378, 1.0468209981918335, -1.0471678972244263, -1.0459630489349365, 1.0468038320541382]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.043921709060669, -1.0597361326217651, -1.0502368211746216, -1.055313229560852, 1.0545485019683838, 1.049850344657898, -1.0524460077285767, -1.0536370277404785]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.073944091796875, 1.0492380857467651, 1.0434986352920532, 1.0403586626052856, -1.057318925857544, -1.0529910326004028, 1.0409159660339355, 1.0454614162445068]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0503158569335938, 1.0543098449707031, 1.0626506805419922, -1.048531174659729, 1.0590949058532715, -1.0480732917785645, 1.051162600517273, -1.0457308292388916]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0743937492370605, -1.0561840534210205, -1.053118109703064, 1.0414046049118042, -1.0543180704116821, 1.0411537885665894, -1.0497372150421143, 1.0449219942092896]"
62,"[1, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[-1.0601956844329834, 1.0406523942947388, -1.0499706268310547, -1.0587440729141235, -1.050482153892517, -1.054111123085022, -1.050300121307373, -1.0475671291351318]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0281713008880615, -1.0506587028503418, 1.0483750104904175, 1.0444486141204834, 1.0449671745300293, 1.0451369285583496, 1.0447992086410522, 1.0455946922302246]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0500925779342651, -1.0454494953155518, 1.0498051643371582, 1.0518436431884766, 1.0491762161254883, 1.0512388944625854, 1.0537421703338623, -1.045444369316101]"
65,"[0, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[1.0415968894958496, 1.0418634414672852, -1.0384979248046875, -1.039188027381897, -1.0376794338226318, -1.0363621711730957, -1.035869836807251, 1.044065237045288]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0526187419891357, -1.0523217916488647, -1.0460182428359985, 1.053447961807251, -1.047195315361023, 1.0533171892166138, -1.0478934049606323, -1.0488077402114868]"
67,"[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[-1.0713200569152832, 1.0401266813278198, 1.0478713512420654, -1.0397932529449463, 1.047049880027771, -1.0427082777023315, 1.0469560623168945, 1.0475274324417114]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0630583763122559, 1.0597314834594727, 1.053709626197815, 1.0544192790985107, -1.052872896194458, -1.0415701866149902, 1.050864338874817, -1.0473475456237793]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0697660446166992, -1.0577243566513062, -1.0417463779449463, -1.0436663627624512, 1.0396596193313599, 1.047819972038269, -1.0428954362869263, 1.0464370250701904]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0715622901916504, 1.0444544553756714, -1.0465154647827148, 1.0495704412460327, 1.0457526445388794, -1.0465960502624512, -1.045796513557434, -1.0445374250411987]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0374224185943604, -1.052091360092163, 1.0402767658233643, -1.0470422506332397, -1.0589183568954468, 1.0454018115997314, 1.0442893505096436, 1.0484141111373901]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0510666370391846, -1.0416021347045898, 1.053091049194336, 1.055104374885559, -1.0466642379760742, 1.0469574928283691, 1.0515975952148438, -1.0497844219207764]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0644431114196777, 1.0465941429138184, -1.0408968925476074, -1.0415430068969727, 1.042068362236023, -1.0418802499771118, -1.042567253112793, 1.0435444116592407]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0721933841705322, -1.0553704500198364, -1.0500315427780151, 1.0495964288711548, 1.0529011487960815, 1.0500638484954834, -1.0455710887908936, -1.0454003810882568]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.044336199760437, 1.046044111251831, 1.0394539833068848, -1.045606255531311, -1.0543336868286133, -1.048642635345459, 1.04475998878479, 1.0461174249649048]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0592418909072876, 1.058008074760437, 1.0584514141082764, 1.0565130710601807, 1.055646538734436, -1.046247959136963, 1.05179762840271, -1.0444408655166626]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.049285888671875, -1.0571883916854858, -1.0443673133850098, -1.0453531742095947, -1.050357460975647, 1.0450921058654785, -1.045768141746521, 1.0480118989944458]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0432056188583374, 1.048115611076355, -1.0494489669799805, 1.0500208139419556, -1.0501576662063599, -1.054174542427063, -1.0531110763549805, -1.0515028238296509]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[0.8645018339157104, -1.0474852323532104, 1.0391876697540283, -1.0511062145233154, 1.0443038940429688, 1.0469868183135986, 1.0454412698745728, 1.0416085720062256]"
80,"[0, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[1.0434186458587646, 1.0459233522415161, -1.0526330471038818, -1.0488320589065552, 1.045074224472046, 1.0428764820098877, 1.045440912246704, -1.0533771514892578]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0665252208709717, -1.0385886430740356, 1.0505366325378418, 1.045501708984375, -1.0449185371398926, -1.0410531759262085, -1.0422266721725464, 1.0474839210510254]"
82,"[1, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[-1.0692983865737915, 1.032188892364502, 1.048051357269287, -1.0524462461471558, -1.0521193742752075, 1.0486716032028198, -1.0458937883377075, -1.0467551946640015]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0435657501220703, -1.0443315505981445, -1.0509164333343506, 1.0419925451278687, 1.041786789894104, -1.047778606414795, 1.044379711151123, 1.0479140281677246]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0658886432647705, -1.0533744096755981, -1.0516880750656128, -1.0463577508926392, -1.0492780208587646, -1.044753909111023, 1.0515007972717285, -1.0460377931594849]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0438158512115479, 1.0426173210144043, 1.0469616651535034, 1.0412830114364624, 1.038813829421997, 1.0465266704559326, -1.0456180572509766, 1.0497044324874878]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.038407325744629, -1.0571240186691284, 1.0442790985107422, -1.056795358657837, 1.042961835861206, -1.0548017024993896, -1.0528196096420288, -1.0535004138946533]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0784043073654175, 1.0434774160385132, -1.0541354417800903, 1.0410319566726685, -1.061057686805725, 1.0427814722061157, 1.0415695905685425, 1.0441607236862183]"
88,"[0, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0.7846461534500122, 1.0312585830688477, -1.053288221359253, -1.0472973585128784, -1.047608733177185, 1.04336678981781, 1.044607162475586, -1.0470001697540283]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0372262001037598, -1.0451316833496094, 1.0422898530960083, 1.0469202995300293, 1.046103835105896, -1.0469881296157837, -1.0460528135299683, 1.0476608276367188]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0416913032531738, 1.0459071397781372, 1.0458128452301025, -1.055206537246704, 1.0540080070495605, 1.0458992719650269, -1.052545189857483, -1.0527757406234741]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0730384588241577, -1.049529790878296, -1.0496644973754883, 1.0381014347076416, -1.0577011108398438, -1.0523793697357178, 1.0402600765228271, 1.0428967475891113]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0494444370269775, -1.046179175376892, -1.0524978637695312, -1.048810601234436, 1.0588384866714478, -1.0490527153015137, 1.0491083860397339, -1.047366976737976]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.074035882949829, 1.0366108417510986, 1.0503673553466797, 1.0413943529129028, -1.0547831058502197, 1.0413354635238647, -1.0495070219039917, 1.0439891815185547]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0800279378890991, -1.059672474861145, 1.041111707687378, -1.0612205266952515, -1.0503592491149902, -1.0559285879135132, -1.0527126789093018, -1.049892544746399]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0344021320343018, 1.041642665863037, -1.0562444925308228, 1.0417884588241577, 1.0400840044021606, 1.0404155254364014, 1.0412770509719849, 1.0441056489944458]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0410312414169312, -1.0428870916366577, -1.0393825769424438, 1.0492123365402222, 1.0433197021484375, 1.0444109439849854, 1.0464050769805908, -1.048757553100586]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.071099877357483, 1.0453574657440186, 1.048114538192749, -1.0430530309677124, -1.0470608472824097, -1.0435971021652222, -1.0436713695526123, 1.0432311296463013]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0709078311920166, -1.0557646751403809, 1.0576040744781494, 1.0502266883850098, -1.0513249635696411, 1.045438289642334, -1.0441066026687622, -1.0451633930206299]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0358052253723145, 1.0454524755477905, -1.0567547082901, -1.0451053380966187, 1.0422879457473755, -1.0485090017318726, 1.0438385009765625, 1.0447790622711182]"
100,"[0, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.9816557765007019, 1.0577927827835083, -1.0348135232925415, 1.0516088008880615, -1.0510090589523315, -1.0379606485366821, 1.050974726676941, -1.0442243814468384]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0450997352600098, -1.0570393800735474, 1.0480610132217407, -1.0458002090454102, 1.038857340812683, 1.0459599494934082, -1.0469467639923096, 1.0467091798782349]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0419403314590454, 1.0478448867797852, 1.0532151460647583, 1.045026183128357, 1.0429092645645142, -1.0514662265777588, -1.0509454011917114, -1.0522841215133667]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0750107765197754, -1.0534579753875732, -1.054193139076233, -1.0516871213912964, -1.063293218612671, 1.0407607555389404, 1.0406560897827148, 1.04229736328125]"
