Example,Decoded_Bits,Polar_code,Output
13,"[1, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[-1.040889859199524, 1.0516138076782227, -1.037164568901062, -1.0404057502746582, -1.042750597000122, 1.0425379276275635, -1.039257526397705, 1.0416252613067627]"
14,"[0, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1.024343490600586, -1.0431498289108276, -1.041382074356079, 1.0378108024597168, -1.042296051979065, -1.042543649673462, -1.0394150018692017, -1.0394047498703003]"
15,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[1.043941617012024, 1.0452923774719238, 1.0460221767425537, -1.041038990020752, 1.037245750427246, 1.0389726161956787, 1.038851022720337, 1.04058837890625]"
16,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[-1.0509343147277832, -1.0535305738449097, -1.048656702041626, -1.0460116863250732, 1.0386167764663696, 1.0370123386383057, 1.0382899045944214, -1.0433884859085083]"
17,"[1, 0, 0, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[-1.0311933755874634, 0.3037308156490326, 0.8782587051391602, 1.019857406616211, -1.0298446416854858, -1.0333534479141235, -1.030593752861023, 1.0383893251419067]"
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.0515937805175781, -1.0465933084487915, 1.043035626411438, -1.0374897718429565, -1.0401251316070557, 1.0380421876907349, -1.0365533828735352, -1.0307111740112305]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.0483133792877197, 1.0478888750076294, -1.05308198928833, 1.037061095237732, 1.046561360359192, -1.0404080152511597, 1.0410085916519165, 1.040595293045044]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.0466030836105347, 1.0505496263504028, -1.0471248626708984, -1.038983702659607, -1.0481832027435303, -1.037981629371643, 1.0405770540237427, -1.0326149463653564]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0436315536499023, -1.0507363080978394, 1.053367257118225, 1.0438969135284424, 1.0430487394332886, 1.044488787651062, -1.0380603075027466, 1.0418124198913574]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[1.0052375793457031, 1.0406421422958374, 1.0418394804000854, -1.0426255464553833, 1.0427550077438354, -1.043276071548462, -1.0394999980926514, -1.0390102863311768]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.0439882278442383, -1.0515241622924805, -1.0501035451889038, 1.0366719961166382, -1.053132176399231, 1.0348448753356934, 1.0354945659637451, 1.039719581604004]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.0476934909820557, -1.0514233112335205, -1.048471212387085, -1.0416418313980103, -1.0374422073364258, 1.0367196798324585, 1.0386332273483276, -1.0387117862701416]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.049367904663086, 1.0441402196884155, 1.0478907823562622, 1.040342926979065, 1.0502549409866333, -1.0408159494400024, -1.0392624139785767, 1.0382322072982788]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0542548894882202, -1.0543797016143799, 1.0404881238937378, -1.0421124696731567, 1.049180507659912, 1.032323956489563, -1.040112018585205, -1.0397486686706543]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.040927529335022, 1.0470240116119385, -1.051196575164795, 1.0350213050842285, -1.0470060110092163, -1.0463263988494873, 1.0317800045013428, 1.035168170928955]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0517940521240234, 1.048180103302002, -1.0450201034545898, -1.0392640829086304, 1.0509213209152222, -1.0422693490982056, 1.0370641946792603, -1.0382660627365112]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.046231985092163, -1.050841212272644, 1.0525621175765991, 1.0440572500228882, -1.0484751462936401, 1.0408198833465576, -1.0433872938156128, 1.034316062927246]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0436484813690186, 1.0394678115844727, 1.0424635410308838, -1.044521450996399, -1.0482193231582642, -1.046887993812561, -1.0433976650238037, -1.0434387922286987]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.04865562915802, -1.0507162809371948, -1.0506129264831543, 1.0350743532180786, 1.0353116989135742, 1.0337626934051514, 1.0338120460510254, 1.0337657928466797]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0485137701034546, 1.0418639183044434, -1.0416353940963745, 1.038821816444397, 1.0375995635986328, 1.037387490272522, 1.0381850004196167, -1.0426832437515259]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0518866777420044, -1.047311544418335, 1.0543029308319092, -1.035498023033142, -1.0373467206954956, -1.0334250926971436, -1.0312198400497437, 1.040408730506897]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0495716333389282, 1.0535545349121094, 1.0543674230575562, 1.040038824081421, -1.039819359779358, 1.03749418258667, -1.033138394355774, -1.031158208847046]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0444315671920776, -1.0501900911331177, -1.0475565195083618, -1.0391772985458374, 1.0458259582519531, -1.0408023595809937, 1.0376640558242798, 1.037010908126831]"
36,"[0, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[1.0470027923583984, -1.0392603874206543, -1.0295621156692505, 1.0416615009307861, -1.0444262027740479, -1.0361411571502686, 1.038801908493042, -1.0365866422653198]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0391513109207153, 1.0498746633529663, 1.0537885427474976, -1.0406686067581177, 1.0377988815307617, 1.0416938066482544, -1.0383150577545166, 1.0374648571014404]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.048477292060852, -1.0456652641296387, 1.0488137006759644, 1.03400456905365, 1.0412602424621582, -1.0446877479553223, -1.0431758165359497, -1.0419400930404663]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0386825799942017, 1.0430039167404175, -1.0492645502090454, -1.0451949834823608, -1.0543928146362305, 1.0347750186920166, 1.033485770225525, 1.039238691329956]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.041756272315979, 1.0411467552185059, -1.038339614868164, 1.0346946716308594, -1.0404962301254272, 1.0326532125473022, 1.0348262786865234, -1.039202332496643]"
41,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[-1.0412946939468384, -1.0488051176071167, 1.0543209314346313, -1.0404349565505981, 1.0480607748031616, -1.0402175188064575, -1.038521409034729, 1.038593053817749]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0525188446044922, 1.0475091934204102, 1.049527645111084, 1.0284172296524048, 1.0503993034362793, 1.0280877351760864, -1.0412040948867798, -1.0368916988372803]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.043465495109558, -1.0537867546081543, -1.0504578351974487, -1.0420900583267212, -1.0512816905975342, -1.044443130493164, 1.0328025817871094, 1.036661982536316]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0474684238433838, -1.0447262525558472, -1.0357403755187988, 1.0358314514160156, 1.0496586561203003, -1.043443202972412, 1.0351890325546265, -1.0380020141601562]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0418654680252075, 1.0477285385131836, 1.0522822141647339, -1.0447245836257935, -1.0480661392211914, 1.0396596193313599, -1.042629599571228, 1.038741111755371]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0436084270477295, -1.04889976978302, 1.045158863067627, 1.0296015739440918, -1.051815152168274, -1.0506680011749268, -1.046974539756775, -1.0465480089187622]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0032479763031006, 1.040165662765503, -1.0508216619491577, -1.0459330081939697, 1.0363444089889526, 1.0362149477005005, 1.0365831851959229, 1.0403501987457275]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0387849807739258, -1.0508140325546265, 1.0419083833694458, -1.0461726188659668, 1.0359352827072144, 1.0340571403503418, 1.0355336666107178, -1.0419479608535767]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.045508861541748, 1.0442895889282227, -1.0441477298736572, 1.0412359237670898, -1.039364218711853, -1.037254810333252, -1.0372073650360107, 1.0392552614212036]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.046903133392334, -1.053640604019165, -1.0415081977844238, -1.0434452295303345, -1.0446100234985352, 1.0336973667144775, -1.0398973226547241, -1.0375683307647705]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0409208536148071, 1.0458821058273315, 1.0363168716430664, 1.034816026687622, 1.0417191982269287, -1.04399836063385, 1.0340921878814697, 1.0372345447540283]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.050718903541565, 1.0454678535461426, 1.0471608638763428, -1.0324127674102783, -1.0496611595153809, -1.0414689779281616, 1.0379652976989746, -1.0350639820098877]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.046445608139038, -1.050961971282959, -1.0503735542297363, 1.0419647693634033, 1.038075566291809, 1.0419577360153198, -1.0420063734054565, 1.038650631904602]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.0404314994812012, 1.0365240573883057, -1.0511020421981812, -1.04817533493042, 1.0420713424682617, -1.0496872663497925, -1.0461058616638184, -1.0445196628570557]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.051842451095581, -1.053714394569397, 1.0391147136688232, 1.035865306854248, -1.054674744606018, 1.0354969501495361, 1.0348244905471802, 1.039378046989441]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0254366397857666, -1.0500317811965942, 1.0405244827270508, -1.0436465740203857, -1.037297248840332, 1.033382534980774, 1.0345284938812256, -1.043025255203247]"
57,"[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1.0227004289627075, 1.0353413820266724, -1.053112268447876, 1.037752389907837, 1.0501067638397217, -1.0452146530151367, -1.0426979064941406, 1.0366770029067993]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0313472747802734, -1.060284972190857, -1.05092191696167, -1.047696828842163, 1.044814109802246, 1.0229235887527466, -1.04905366897583, -1.047848105430603]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.055626630783081, 1.0468645095825195, 1.0330491065979004, 1.0356251001358032, -1.0509588718414307, -1.046465516090393, 1.031798005104065, 1.034483551979065]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0439521074295044, 1.0465251207351685, 1.0483524799346924, -1.043814778327942, 1.0495374202728271, -1.0458314418792725, 1.0331581830978394, -1.0379834175109863]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.055350661277771, -1.0508359670639038, -1.0493011474609375, 1.0419561862945557, -1.0498801469802856, 1.0398374795913696, -1.045105218887329, 1.0356576442718506]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[0.8535464406013489, 1.0385735034942627, -1.0484588146209717, -1.0423039197921753, -1.0487191677093506, -1.0431571006774902, -1.0363764762878418, -1.040208101272583]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0473982095718384, -1.0514177083969116, 1.0384441614151, 1.0354276895523071, 1.0353431701660156, 1.0346519947052002, 1.0350998640060425, 1.0365852117538452]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0414159297943115, -1.0436820983886719, 1.0433733463287354, 1.0368659496307373, 1.0372611284255981, 1.0378276109695435, 1.038804292678833, -1.0443681478500366]"
65,"[1, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-1.0439594984054565, 0.9416152834892273, -1.036455750465393, -1.035904884338379, -1.036523461341858, -1.033494472503662, -1.03080415725708, 1.0394660234451294]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.04999577999115, -1.0425186157226562, -1.0373603105545044, 1.040390133857727, -1.0393481254577637, 1.0388730764389038, -1.0322270393371582, -1.0314029455184937]"
67,"[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[-1.039343237876892, 1.0436023473739624, 1.0434441566467285, -1.0396521091461182, 1.045955777168274, -1.0410435199737549, 1.035776138305664, 1.0358860492706299]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0482431650161743, 1.0478293895721436, 1.0491888523101807, 1.0408673286437988, -1.0447584390640259, -1.0355967283248901, 1.038584589958191, -1.0368411540985107]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0387529134750366, -1.0473967790603638, -1.039475679397583, -1.0412070751190186, 1.0373796224594116, 1.0416651964187622, -1.0381512641906738, 1.037412166595459]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0487385988235474, 1.0442544221878052, -1.0428690910339355, 1.0347100496292114, 1.0409477949142456, -1.0441863536834717, -1.0425227880477905, -1.0414868593215942]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0382179021835327, -1.0486348867416382, 1.0401099920272827, -1.0448338985443115, -1.054466962814331, 1.0338518619537354, 1.0343438386917114, 1.0376063585281372]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0438319444656372, -1.0441569089889526, 1.042965292930603, 1.034444808959961, -1.0409804582595825, 1.0334171056747437, 1.034919261932373, -1.0400310754776]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0480015277862549, 1.0519286394119263, -1.0397990942001343, -1.040578007698059, 1.0485599040985107, -1.0401209592819214, -1.0379866361618042, 1.0383021831512451]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0518308877944946, -1.0458680391311646, -1.0412299633026123, 1.0298017263412476, 1.0502963066101074, 1.0306947231292725, -1.0402930974960327, -1.0370439291000366]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.043165922164917, 1.0447087287902832, 1.0423625707626343, -1.0419737100601196, -1.0514717102050781, -1.0444889068603516, 1.0334291458129883, 1.0360122919082642]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0487074851989746, 1.0458154678344727, 1.0489721298217773, 1.03324294090271, 1.0494450330734253, -1.0429432392120361, 1.0352528095245361, -1.0381580591201782]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.043473243713379, -1.049947738647461, -1.0425947904586792, -1.043968677520752, -1.0473538637161255, 1.03867769241333, -1.0415520668029785, 1.038239598274231]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0443331003189087, 1.0375322103500366, -1.0465933084487915, 1.0299334526062012, -1.0525833368301392, -1.0504934787750244, -1.046988606452942, -1.046885371208191]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[0.9860710501670837, -1.049232840538025, 1.0384399890899658, -1.044575572013855, 1.0347079038619995, 1.035012125968933, 1.0361230373382568, 1.0394601821899414]"
80,"[0, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[1.0365725755691528, 1.034934639930725, -1.046557068824768, -1.0462207794189453, 1.0357221364974976, 1.0341259241104126, 1.0352025032043457, -1.0432592630386353]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0436406135559082, -1.0395901203155518, 1.0459786653518677, 1.0414267778396606, -1.0399010181427002, -1.037138819694519, -1.035989761352539, 1.0389188528060913]"
82,"[1, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[-1.0464751720428467, 1.0359530448913574, 1.0367685556411743, -1.0425759553909302, -1.044053077697754, 1.0348148345947266, -1.0392624139785767, -1.0374921560287476]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0431631803512573, -1.0447081327438354, -1.0534995794296265, 1.0332412719726562, 1.0416144132614136, -1.043899655342102, 1.033287525177002, 1.0362919569015503]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0506359338760376, -1.0473378896713257, -1.0479509830474854, -1.0318102836608887, -1.0496418476104736, -1.0407286882400513, 1.0382357835769653, -1.0344040393829346]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0474275350570679, 1.0404866933822632, 1.0494499206542969, 1.0420655012130737, 1.0387142896652222, 1.0412729978561401, -1.0409681797027588, 1.038506031036377]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0376732349395752, -1.059691071510315, 1.0398060083389282, -1.0481585264205933, 1.0415829420089722, -1.04926598072052, -1.046207308769226, -1.0450143814086914]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0553452968597412, 1.0418570041656494, -1.0524775981903076, 1.0340576171875, -1.0554286241531372, 1.0341280698776245, 1.0344898700714111, 1.038968801498413]"
88,"[0, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1.009442925453186, 1.0342075824737549, -1.047290563583374, -1.0434426069259644, -1.0395184755325317, 1.0331802368164062, 1.034274697303772, -1.0426853895187378]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0303236246109009, -1.0467805862426758, 1.0402710437774658, 1.0391606092453003, 1.0499041080474854, -1.0440001487731934, -1.0406897068023682, 1.0373281240463257]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0348979234695435, 1.036300539970398, 1.0364843606948853, -1.047162413597107, 1.0443613529205322, 1.0270549058914185, -1.0489250421524048, -1.047629475593567]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0560189485549927, -1.0448871850967407, -1.0526046752929688, 1.0346487760543823, -1.05162513256073, -1.0455362796783447, 1.0316423177719116, 1.0346845388412476]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0438770055770874, -1.051190972328186, -1.0466687679290771, -1.0446033477783203, 1.049638271331787, -1.0467193126678467, 1.0333296060562134, -1.039218544960022]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0568060874938965, 1.041642665863037, 1.0502139329910278, 1.0403375625610352, -1.0498307943344116, 1.0382320880889893, -1.0444095134735107, 1.0361438989639282]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0683025121688843, -1.0583431720733643, 1.0399322509765625, -1.0442018508911133, -1.0520408153533936, -1.0461360216140747, -1.0414016246795654, -1.0437685251235962]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0371206998825073, 1.0400830507278442, -1.0542230606079102, 1.0331510305404663, 1.0323338508605957, 1.0337086915969849, 1.0347508192062378, 1.0369833707809448]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0431101322174072, -1.0445979833602905, -1.0416330099105835, 1.0322669744491577, 1.033421516418457, 1.032751441001892, 1.0338466167449951, -1.0448569059371948]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0447841882705688, 1.049030065536499, 1.053604245185852, -1.0428587198257446, -1.0428903102874756, -1.042179822921753, -1.04147469997406, 1.0374428033828735]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0462567806243896, -1.0442646741867065, 1.050609827041626, 1.0375360250473022, -1.0450448989868164, 1.0348048210144043, -1.0413631200790405, -1.0407180786132812]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0388492345809937, 1.0432095527648926, -1.0551975965499878, -1.0456798076629639, 1.039503574371338, -1.0456815958023071, 1.0321298837661743, 1.0336326360702515]"
100,"[0, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[1.0277656316757202, 1.0431463718414307, -1.0304574966430664, 1.031583547592163, -1.0302716493606567, -1.0423585176467896, 1.0336192846298218, -1.043280005455017]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0419349670410156, -1.0520696640014648, 1.0509263277053833, -1.045479655265808, 1.0360329151153564, 1.0398356914520264, -1.04507315158844, 1.0374494791030884]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.040847659111023, 1.039397954940796, 1.045623540878296, 1.0304865837097168, 1.0375007390975952, -1.0435279607772827, -1.0468569993972778, -1.0463618040084839]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0603097677230835, -1.0519307851791382, -1.052974820137024, -1.0463314056396484, -1.0558491945266724, 1.028709053993225, 1.0307515859603882, 1.036534309387207]"
