Example,Decoded_Bits,Polar_code,Output
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0522478818893433, -1.0467705726623535, 1.0502294301986694, 1.036196231842041, 1.0446830987930298, 1.036786437034607, -1.0424765348434448, 1.0427659749984741]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[1.02132248878479, 1.0548350811004639, 1.0526856184005737, -1.0409601926803589, 1.0539132356643677, -1.0406826734542847, -1.0426018238067627, -1.0421137809753418]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.0436960458755493, -1.0500473976135254, -1.0493634939193726, 1.0370241403579712, -1.0502278804779053, 1.0384891033172607, 1.040106177330017, 1.0414247512817383]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.046074628829956, -1.0467770099639893, -1.0462024211883545, -1.0456653833389282, -1.037205457687378, 1.0440967082977295, 1.0442484617233276, -1.047041893005371]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.052451491355896, 1.0401235818862915, 1.0489091873168945, 1.0427383184432983, 1.0484243631362915, -1.0435657501220703, -1.0471149682998657, 1.0438593626022339]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0477303266525269, -1.0393856763839722, 1.0522650480270386, -1.0423296689987183, 1.0503977537155151, 1.047528624534607, -1.044893503189087, -1.0461771488189697]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0376290082931519, 1.0345298051834106, -1.0484142303466797, 1.0324769020080566, -1.0434707403182983, -1.039215087890625, 1.035570502281189, 1.0427628755569458]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0438392162322998, 1.0491200685501099, -1.0477615594863892, -1.0449893474578857, 1.0475484132766724, -1.0453983545303345, 1.0457329750061035, -1.0456703901290894]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0443315505981445, -1.0439831018447876, 1.0452417135238647, 1.0361123085021973, -1.0442255735397339, 1.0381779670715332, -1.0413758754730225, 1.043051838874817]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.04958975315094, 1.0541706085205078, 1.05177640914917, -1.0425901412963867, -1.036245584487915, -1.043216586112976, -1.042412519454956, -1.0447238683700562]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0529545545578003, -1.0473631620407104, -1.0483485460281372, 1.0384259223937988, 1.0374763011932373, 1.0406848192214966, 1.0407755374908447, 1.0412243604660034]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.047933578491211, 1.0507017374038696, -1.0445724725723267, 1.0472654104232788, 1.0475889444351196, 1.046223759651184, 1.0455290079116821, -1.045390248298645]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0370293855667114, -1.0557599067687988, 1.0375308990478516, -1.0470494031906128, -1.0564002990722656, -1.045284628868103, -1.0486584901809692, 1.0406990051269531]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.041327714920044, 1.0443745851516724, 1.0446056127548218, 1.0445778369903564, -1.0465335845947266, 1.0474637746810913, -1.0453861951828003, -1.043023943901062]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.057536244392395, -1.0512446165084839, -1.0482513904571533, -1.0458941459655762, 1.037554383277893, -1.0444302558898926, 1.036408543586731, 1.0390352010726929]"
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-0.8807648420333862, -1.045000672340393, -1.0344219207763672, 1.0448273420333862, -1.0470958948135376, -1.042464256286621, 1.0467647314071655, -1.045504093170166]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.052809238433838, 1.0391496419906616, 1.033608078956604, -1.0448211431503296, 1.0401562452316284, 1.0386213064193726, -1.0431593656539917, 1.039740800857544]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.041320562362671, -1.0448678731918335, 1.0481781959533691, 1.044365644454956, 1.0534063577651978, -1.0455129146575928, -1.0447864532470703, -1.0459359884262085]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0404400825500488, 1.0350369215011597, -1.047776222229004, -1.0483298301696777, -1.0478464365005493, 1.0391608476638794, 1.0393073558807373, 1.0403348207473755]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0443743467330933, 1.048891305923462, -1.0428478717803955, 1.0464812517166138, -1.043090581893921, 1.0461481809616089, 1.0460728406906128, -1.0468066930770874]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1.0104210376739502, -1.0501925945281982, 1.0343550443649292, -1.0436651706695557, 1.0233185291290283, -1.0429027080535889, -1.040434718132019, 1.0422674417495728]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0490769147872925, 1.0459644794464111, 1.043453335762024, 1.0406886339187622, 1.0466500520706177, 1.0453760623931885, -1.0470809936523438, -1.0460470914840698]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.037389874458313, -1.049707293510437, -1.046099305152893, -1.0403828620910645, -1.047905445098877, -1.043094515800476, 1.0384609699249268, 1.0399119853973389]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0437361001968384, -1.042118787765503, -1.036921501159668, 1.0441142320632935, 1.0520305633544922, -1.0424548387527466, 1.0451499223709106, -1.0441654920578003]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.04127836227417, 1.0436252355575562, 1.0418463945388794, -1.0423485040664673, -1.0442073345184326, 1.038028359413147, -1.039720058441162, 1.0395612716674805]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0497084856033325, -1.0435763597488403, 1.0516330003738403, 1.0433942079544067, -1.041825294494629, -1.04352605342865, -1.0444310903549194, -1.0455132722854614]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0363575220108032, 1.0362435579299927, -1.0463346242904663, -1.0464427471160889, 1.0298097133636475, 1.0329653024673462, 1.03488028049469, 1.0366359949111938]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0512816905975342, -1.049283742904663, 1.05671226978302, -1.0460635423660278, 1.048547625541687, 1.046195149421692, 1.046786904335022, -1.0485706329345703]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0463370084762573, 1.0355348587036133, -1.0490100383758545, 1.0386961698532104, -1.0458396673202515, -1.0440912246704102, -1.0445324182510376, 1.042121171951294]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0416548252105713, -1.0394868850708008, -1.0381628274917603, -1.0433043241500854, -1.043104648590088, 1.0461329221725464, -1.0435924530029297, -1.0446497201919556]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0410408973693848, 1.0364245176315308, 1.0349217653274536, 1.0346163511276245, 1.0424846410751343, -1.0429010391235352, 1.0369725227355957, 1.0409877300262451]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.029015064239502, 1.0529605150222778, 1.045968770980835, -1.0440070629119873, -1.0477882623672485, -1.0424244403839111, 1.0460717678070068, -1.0446282625198364]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0462713241577148, -1.0421922206878662, -1.0447094440460205, 1.0384151935577393, 1.0415172576904297, 1.040157675743103, -1.0432063341140747, 1.0419853925704956]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.0426658391952515, 1.0540947914123535, -1.0404577255249023, -1.0445353984832764, 1.0520193576812744, -1.0441815853118896, -1.0436581373214722, -1.0452380180358887]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0515588521957397, -1.0498510599136353, 1.0411268472671509, 1.0396876335144043, -1.0487849712371826, 1.0396794080734253, 1.0402933359146118, 1.0431580543518066]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0352721214294434, -1.0432242155075073, 1.0455306768417358, -1.0451959371566772, -1.0377438068389893, 1.0406736135482788, 1.0393813848495483, -1.0475213527679443]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-1.0269334316253662, 1.0357550382614136, -1.0423424243927002, 1.0394176244735718, 1.0403530597686768, -1.044301986694336, -1.0478101968765259, 1.0439778566360474]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0473368167877197, -1.043713092803955, -1.0347024202346802, -1.042175054550171, 1.0488812923431396, 1.041799783706665, -1.044999599456787, -1.0465720891952515]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0532664060592651, 1.0324383974075317, 1.0368766784667969, 1.031281590461731, -1.0431617498397827, -1.0456650257110596, 1.0316251516342163, 1.0393089056015015]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0506192445755005, 1.050704002380371, 1.047871708869934, -1.0478464365005493, 1.0489318370819092, -1.0460611581802368, 1.045055627822876, -1.0454765558242798]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.052693486213684, -1.04513680934906, -1.0451680421829224, 1.0374131202697754, -1.0402377843856812, 1.038753867149353, -1.0441925525665283, 1.042899250984192]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1.0064767599105835, 1.054442048072815, -1.0345817804336548, -1.0410730838775635, -1.034448504447937, -1.0414376258850098, -1.0390185117721558, -1.043852686882019]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0334992408752441, -1.0490148067474365, 1.0440990924835205, 1.0405453443527222, 1.0413074493408203, 1.0413044691085815, 1.0412991046905518, 1.0426421165466309]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0460920333862305, -1.0436275005340576, 1.0437438488006592, 1.0400487184524536, 1.0385949611663818, 1.04083251953125, 1.041550874710083, -1.0487810373306274]"
65,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-0.7630035877227783, -0.1997600644826889, 0.465055912733078, -0.13427406549453735, 0.46203702688217163, -0.3083595037460327, -0.1853606253862381, 1.0354835987091064]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0453388690948486, -1.0490607023239136, -1.0488015413284302, 1.0432182550430298, -1.0498006343841553, 1.0459471940994263, -1.0482776165008545, -1.0460684299468994]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.02271568775177, 1.038438320159912, 1.0421085357666016, -1.0447132587432861, 1.0416903495788574, -1.0468310117721558, 1.0426671504974365, 1.041569471359253]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0463168621063232, 1.0458828210830688, 1.0425782203674316, 1.0414059162139893, -1.0497928857803345, -1.03928804397583, 1.0450811386108398, -1.0428279638290405]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0564199686050415, -1.046949028968811, -1.0488535165786743, -1.0450938940048218, 1.039716124534607, 1.0399532318115234, -1.0435349941253662, 1.0382009744644165]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0463719367980957, 1.0520482063293457, -1.045152187347412, 1.039634346961975, 1.0529539585113525, -1.0458356142044067, -1.0455762147903442, -1.0454213619232178]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0345463752746582, -1.0462431907653809, 1.0355141162872314, -1.0500288009643555, -1.0497313737869263, 1.0368860960006714, 1.0377205610275269, 1.039065957069397]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.044702410697937, -1.0451289415359497, 1.038710594177246, 1.0427474975585938, -1.043640375137329, 1.0420807600021362, 1.0429441928863525, -1.0479040145874023]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.056727647781372, 1.035414457321167, -1.0533204078674316, -1.0492817163467407, 1.0410265922546387, -1.0482866764068604, -1.043738603591919, 1.037911295890808]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.054767370223999, -1.0444917678833008, -1.0461739301681519, 1.0372912883758545, 1.0432941913604736, 1.042536735534668, -1.0473912954330444, -1.0460515022277832]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.035844087600708, 1.0354259014129639, 1.0378128290176392, -1.0423792600631714, -1.0477186441421509, -1.0445793867111206, 1.0386182069778442, 1.039533257484436]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0503389835357666, 1.0452215671539307, 1.042251706123352, 1.0417709350585938, 1.0497324466705322, -1.0428171157836914, 1.044869303703308, -1.0447107553482056]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0401753187179565, -1.0458226203918457, -1.0459296703338623, -1.0440504550933838, -1.0421005487442017, 1.034459114074707, -1.039846420288086, 1.0381031036376953]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0488351583480835, 1.0535376071929932, -1.0487732887268066, 1.0386755466461182, -1.0428967475891113, -1.0440175533294678, -1.045292854309082, -1.0460634231567383]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0267032384872437, -1.0453720092773438, 1.03995680809021, -1.0459941625595093, 1.0286420583724976, 1.0323270559310913, 1.033934473991394, 1.0364633798599243]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.0327396392822266, 1.0503222942352295, -1.0477168560028076, -1.049712061882019, 1.0427484512329102, 1.042367696762085, 1.042314887046814, -1.0497115850448608]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0506101846694946, -1.0447707176208496, 1.0438828468322754, 1.0353227853775024, -1.0457795858383179, -1.0436100959777832, -1.0436267852783203, 1.037689447402954]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.0259264707565308, 1.0474754571914673, 1.050083041191101, -1.0408751964569092, -1.0421370267868042, 1.043830156326294, -1.0401098728179932, -1.0423074960708618]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0417450666427612, -1.0423707962036133, -1.0486862659454346, 1.0346909761428833, 1.042221188545227, -1.046053171157837, 1.0375863313674927, 1.0396186113357544]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0412293672561646, -1.0482147932052612, -1.0518254041671753, -1.0453035831451416, -1.0500869750976562, -1.0430638790130615, 1.0461307764053345, -1.0460515022277832]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.042881727218628, 1.0427721738815308, 1.0453331470489502, 1.038678526878357, 1.0403066873550415, 1.038488507270813, -1.0415745973587036, 1.0405070781707764]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0516315698623657, -1.043210744857788, 1.0491307973861694, -1.044797420501709, 1.0512962341308594, -1.0439096689224243, -1.0437661409378052, -1.0454280376434326]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0544264316558838, 1.0408931970596313, -1.050040602684021, 1.039650321006775, -1.0482630729675293, 1.0377744436264038, 1.0384011268615723, 1.0423438549041748]"
88,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1.02492094039917, -0.9156143665313721, -1.0393558740615845, -1.0472328662872314, -1.04049813747406, 1.0364798307418823, 1.036857008934021, -1.0479952096939087]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.042276382446289, -1.0434610843658447, 1.0365067720413208, 1.0395307540893555, 1.0400757789611816, -1.0409518480300903, -1.0426079034805298, 1.0423588752746582]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.04446280002594, 1.045414686203003, 1.0505952835083008, -1.0409448146820068, 1.0473825931549072, 1.0435837507247925, -1.0434911251068115, -1.044722557067871]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0571000576019287, -1.0453808307647705, -1.0477246046066284, 1.032802939414978, -1.0427268743515015, -1.0449897050857544, 1.0332697629928589, 1.0401543378829956]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0461469888687134, -1.049376368522644, -1.052183747291565, -1.0461993217468262, 1.048733115196228, -1.0442596673965454, 1.0465720891952515, -1.0435543060302734]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0560200214385986, 1.0397592782974243, 1.0411362648010254, 1.0375477075576782, -1.0416834354400635, 1.0370930433273315, -1.0434504747390747, 1.042352557182312]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0465351343154907, -1.0426819324493408, 1.047397494316101, -1.0434566736221313, -1.0398834943771362, -1.0430107116699219, -1.0417872667312622, -1.0450021028518677]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0356543064117432, 1.0367891788482666, -1.0475138425827026, 1.0355980396270752, 1.0355701446533203, 1.0363279581069946, 1.0365601778030396, 1.0388182401657104]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0479570627212524, -1.0434188842773438, -1.0411311388015747, 1.0452326536178589, 1.044917106628418, 1.0452637672424316, 1.046067476272583, -1.0486023426055908]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0503649711608887, 1.0390117168426514, 1.034574031829834, -1.0440658330917358, -1.0485049486160278, -1.0450892448425293, -1.0445717573165894, 1.0411262512207031]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0506242513656616, -1.047135353088379, 1.0427473783493042, 1.0429195165634155, -1.0479940176010132, 1.0448583364486694, -1.045749545097351, -1.0450637340545654]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0372341871261597, 1.0436787605285645, -1.0473122596740723, -1.043929100036621, 1.042064905166626, -1.0452097654342651, 1.041162133216858, 1.041967511177063]"
100,"[0, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[1.016379952430725, 0.8883094191551208, 0.7731362581253052, 1.001623511314392, 0.8142860531806946, -0.9736924171447754, 1.0337533950805664, -1.021687626838684]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.041641116142273, -1.048202633857727, 1.040427565574646, -1.0411629676818848, 1.0374215841293335, 1.041263222694397, -1.042218565940857, 1.041955590248108]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0451359748840332, 1.0472174882888794, 1.0475950241088867, 1.0456695556640625, 1.04708731174469, -1.0444928407669067, -1.04486882686615, -1.0463181734085083]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0562645196914673, -1.0485594272613525, -1.0488505363464355, -1.0456511974334717, -1.045552134513855, 1.0386927127838135, 1.038175106048584, 1.041545033454895]"
