Example,Decoded_Bits,Polar_code,Output
10,"[0, 0, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[1.0491065979003906, 1.0448039770126343, -1.0487403869628906, 1.0493927001953125, 1.044668436050415, 1.0485626459121704, -1.0486390590667725, -1.0482826232910156]"
11,"[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[-1.0509344339370728, -1.0477840900421143, 1.0462437868118286, -1.04105806350708, -1.0484274625778198, -1.0444836616516113, 1.050150990486145, 1.0496081113815308]"
12,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[1.0475404262542725, -1.042982578277588, 1.0509878396987915, 1.0484782457351685, 1.0473817586898804, -1.0476019382476807, 1.0480647087097168, -1.0449267625808716]"
13,"[1, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[-1.0500596761703491, 1.0558173656463623, -1.0389916896820068, -1.0437734127044678, -1.0482715368270874, 1.0461339950561523, -1.0430973768234253, 1.0516016483306885]"
14,"[1, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[-0.545349657535553, -1.0418915748596191, -1.0413583517074585, 1.0475631952285767, -1.044103980064392, -1.046829104423523, -1.0439287424087524, -1.0445178747177124]"
15,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[1.0497640371322632, 1.0498120784759521, 1.05008864402771, -1.043687105178833, 1.0496848821640015, 1.0518893003463745, 1.052276372909546, 1.0514671802520752]"
16,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[-1.0510133504867554, -1.0485601425170898, -1.0466548204421997, -1.044602632522583, 1.0483182668685913, 1.0478174686431885, 1.048342227935791, -1.0477100610733032]"
17,"[0, 0, 0, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[0.8722400665283203, 1.033540964126587, 1.0459944009780884, 1.0435254573822021, -1.036690592765808, -1.039454460144043, -1.0395320653915405, 1.0503648519515991]"
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.0486085414886475, -1.0450819730758667, 1.0476282835006714, -1.049643874168396, -1.0458370447158813, 1.049134373664856, -1.0486223697662354, -1.04876708984375]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.0488858222961426, 1.0509605407714844, -1.0451257228851318, 1.049748420715332, 1.0489205121994019, -1.0433344841003418, 1.0492457151412964, 1.0505014657974243]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.0456624031066895, 1.0521856546401978, -1.0470348596572876, -1.050325870513916, -1.0455957651138306, -1.0481927394866943, 1.048227071762085, -1.047904372215271]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0512491464614868, -1.0526777505874634, 1.0507159233093262, 1.0461387634277344, 1.051262617111206, 1.0479059219360352, -1.0428557395935059, 1.0527520179748535]"
22,"[1, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[-0.9324933290481567, 1.0458723306655884, 1.0464179515838623, -1.0497057437896729, 1.0478463172912598, -1.0468425750732422, -1.0426543951034546, -1.0462524890899658]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.0435160398483276, -1.0444875955581665, -1.0446854829788208, 1.0497891902923584, -1.0468074083328247, 1.04618501663208, 1.0455156564712524, 1.0472385883331299]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.049210786819458, -1.0457823276519775, -1.0474201440811157, -1.0492173433303833, -1.0485670566558838, 1.0428102016448975, 1.0448479652404785, -1.0474058389663696]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.047492504119873, 1.052945852279663, 1.0490837097167969, 1.0477780103683472, 1.043826699256897, -1.0406697988510132, -1.0425471067428589, 1.0505942106246948]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0491729974746704, -1.0440218448638916, 1.0479915142059326, -1.0483145713806152, 1.0480332374572754, 1.0450160503387451, -1.0436460971832275, -1.0466641187667847]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0364384651184082, 1.0514551401138306, -1.0409603118896484, 1.0462106466293335, -1.0497560501098633, -1.0453656911849976, 1.0458345413208008, 1.0477573871612549]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0564557313919067, 1.0480754375457764, -1.0479152202606201, -1.0480464696884155, 1.0437884330749512, -1.0463308095932007, 1.0433971881866455, -1.0467379093170166]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0376561880111694, -1.0502252578735352, 1.049782395362854, 1.0414611101150513, -1.0496456623077393, 1.043027639389038, -1.042525291442871, 1.0486619472503662]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0413309335708618, 1.0467561483383179, 1.04656183719635, -1.0493131875991821, -1.049545407295227, -1.0465056896209717, -1.0442569255828857, -1.0462086200714111]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.040184497833252, -1.0387823581695557, -1.0403026342391968, 1.0473078489303589, 1.0470993518829346, 1.0483757257461548, 1.047763466835022, 1.0478285551071167]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0482995510101318, 1.0491598844528198, -1.042547583580017, 1.0475916862487793, 1.0473109483718872, 1.0473339557647705, 1.0481966733932495, -1.0455516576766968]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0563706159591675, -1.0461996793746948, 1.0470694303512573, -1.041209101676941, -1.037658929824829, -1.039922833442688, -1.038936734199524, 1.0462026596069336]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0523921251296997, 1.0440832376480103, 1.0460448265075684, 1.0481133460998535, -1.0459684133529663, 1.0502582788467407, -1.0482574701309204, -1.0470120906829834]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.052268624305725, -1.0476263761520386, -1.0518767833709717, -1.0413981676101685, 1.0479940176010132, -1.043793797492981, 1.0483217239379883, 1.0477925539016724]"
36,"[0, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[1.0502593517303467, -1.0395601987838745, -1.0401257276535034, 1.0465149879455566, -1.0458070039749146, -1.0442500114440918, 1.045954942703247, -1.0442506074905396]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0502921342849731, 1.0534895658493042, 1.0438333749771118, -1.0435348749160767, 1.0506949424743652, 1.0469465255737305, -1.0429805517196655, 1.049367904663086]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0508232116699219, -1.0411075353622437, 1.039772629737854, 1.0459483861923218, 1.046778678894043, -1.0446603298187256, -1.044006586074829, -1.045071005821228]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0344043970108032, 1.0495632886886597, -1.0502678155899048, -1.04496169090271, -1.0472193956375122, 1.0485901832580566, 1.0485962629318237, 1.0484769344329834]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.045283317565918, 1.0484055280685425, -1.042575716972351, 1.0470302104949951, -1.0492326021194458, 1.043081283569336, 1.0450959205627441, -1.0461316108703613]"
41,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[-1.0516437292099, -1.046836256980896, 1.0438472032546997, -1.0432356595993042, 1.0419906377792358, -1.0424399375915527, -1.0429056882858276, 1.0491864681243896]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.053480625152588, 1.042016625404358, 1.043837547302246, 1.0471704006195068, 1.0484671592712402, 1.0465610027313232, -1.0429056882858276, -1.0445488691329956]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0365687608718872, -1.0533744096755981, -1.0532253980636597, -1.043109655380249, -1.0501030683517456, -1.044346570968628, 1.04744553565979, 1.0477957725524902]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0535285472869873, -1.042042851448059, -1.0444459915161133, 1.0466490983963013, 1.043898582458496, -1.0462507009506226, 1.0454182624816895, -1.0462970733642578]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0430688858032227, 1.0506606101989746, 1.0440055131912231, -1.0423637628555298, -1.049461007118225, 1.0436129570007324, -1.0431538820266724, 1.0487571954727173]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0433282852172852, -1.0454003810882568, 1.0450026988983154, 1.0474375486373901, -1.0477067232131958, -1.047662615776062, -1.0484191179275513, -1.0467612743377686]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0060465335845947, 1.0475934743881226, -1.047624945640564, -1.0439833402633667, 1.0464574098587036, 1.0479341745376587, 1.04751718044281, 1.0466200113296509]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0440869331359863, -1.0456185340881348, 1.0457762479782104, -1.048749566078186, 1.0415254831314087, 1.0426596403121948, 1.0429754257202148, -1.0477426052093506]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0469776391983032, 1.0516679286956787, -1.04611337184906, 1.047561526298523, -1.0401380062103271, -1.041386365890503, -1.0420341491699219, 1.0502945184707642]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0474601984024048, -1.0436664819717407, -1.0481452941894531, -1.0466829538345337, -1.046323537826538, 1.0445564985275269, -1.0441303253173828, -1.04530668258667]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0382472276687622, 1.0509405136108398, 1.0474754571914673, 1.04539954662323, 1.0457348823547363, -1.0453176498413086, 1.048254132270813, 1.0502668619155884]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.0551189184188843, 1.0477498769760132, 1.0422049760818481, -1.0459308624267578, -1.045136570930481, -1.04573655128479, 1.0454338788986206, -1.0467584133148193]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.042596459388733, -1.0481345653533936, -1.0488808155059814, 1.0428718328475952, 1.0480997562408447, 1.0444098711013794, -1.0436760187149048, 1.0503339767456055]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.043509602546692, 1.0466279983520508, -1.049928903579712, -1.0499732494354248, 1.0470420122146606, -1.0475560426712036, -1.0470151901245117, -1.0473759174346924]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0544092655181885, -1.0420889854431152, 1.0455776453018188, 1.0479915142059326, -1.0463216304779053, 1.0482509136199951, 1.047807216644287, 1.048072338104248]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0021306276321411, -1.0458437204360962, 1.044653058052063, -1.0494076013565063, -1.0491118431091309, 1.0416959524154663, 1.0427560806274414, -1.0491997003555298]"
57,"[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1.0286426544189453, 1.0442858934402466, -1.0512040853500366, 1.044948697090149, 1.0449070930480957, -1.0437333583831787, -1.0453534126281738, 1.0484055280685425]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0399096012115479, -1.048698902130127, -1.048720121383667, -1.049274206161499, 1.0485795736312866, 1.0469239950180054, -1.0472872257232666, -1.0491163730621338]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.055825114250183, 1.049600601196289, 1.044169545173645, 1.0459636449813843, -1.0513783693313599, -1.0440316200256348, 1.0475645065307617, 1.0479906797409058]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.039494276046753, 1.047165036201477, 1.0456615686416626, -1.0496443510055542, 1.0456663370132446, -1.0461535453796387, 1.045937418937683, -1.0445441007614136]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0552411079406738, -1.043434977531433, -1.0480021238327026, 1.0444430112838745, -1.0490388870239258, 1.041973352432251, -1.0427309274673462, 1.047197699546814]"
62,"[1, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[-0.9468766450881958, 1.048384666442871, -1.0481414794921875, -1.049420714378357, -1.0468508005142212, -1.045825719833374, -1.0463820695877075, -1.0427913665771484]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-0.9843506813049316, -1.0285766124725342, 1.055464267730713, 1.051986575126648, 1.0510810613632202, 1.051782250404358, 1.052565097808838, 1.0544182062149048]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0455447435379028, -1.0428593158721924, 1.0492066144943237, 1.0487358570098877, 1.0492454767227173, 1.0491600036621094, 1.049248456954956, -1.043940544128418]"
65,"[0, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[1.0524705648422241, 1.0402216911315918, -1.0357385873794556, -1.041290521621704, -1.0384504795074463, -1.0399260520935059, -1.038241982460022, 1.0468614101409912]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.051479458808899, -1.052159309387207, -1.0485835075378418, 1.0471464395523071, -1.0459678173065186, 1.0497304201126099, -1.0472996234893799, -1.047218918800354]"
67,"[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[-1.0511326789855957, 1.0385137796401978, 1.0463955402374268, -1.041434407234192, 1.04824697971344, -1.0436862707138062, 1.0479604005813599, 1.0469030141830444]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0517218112945557, 1.0468329191207886, 1.0459500551223755, 1.0452762842178345, -1.0462894439697266, -1.0428324937820435, 1.0441991090774536, -1.0435521602630615]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0490808486938477, -1.0513617992401123, -1.039502501487732, -1.0443974733352661, 1.0508912801742554, 1.0467450618743896, -1.0433497428894043, 1.0478546619415283]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.052493691444397, 1.0407832860946655, -1.043448805809021, 1.0453464984893799, 1.0467954874038696, -1.042625069618225, -1.043717861175537, -1.0444238185882568]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.031626582145691, -1.0507135391235352, 1.0429531335830688, -1.0449440479278564, -1.0465292930603027, 1.047626256942749, 1.0475488901138306, 1.048319697380066]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.045436143875122, -1.044301152229309, 1.049230933189392, 1.0472493171691895, -1.0478161573410034, 1.043209195137024, 1.0452758073806763, -1.045172095298767]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0517685413360596, 1.045937418937683, -1.0390208959579468, -1.0437090396881104, 1.0417481660842896, -1.0428913831710815, -1.0430631637573242, 1.0479414463043213]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0540742874145508, -1.052717924118042, -1.0450979471206665, 1.046281337738037, 1.0482748746871948, 1.0440956354141235, -1.0421833992004395, -1.0435092449188232]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0387274026870728, 1.0434104204177856, 1.0425217151641846, -1.0431089401245117, -1.0502614974975586, -1.0446667671203613, 1.0465312004089355, 1.0472943782806396]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0538628101348877, 1.0441619157791138, 1.0485402345657349, 1.0462158918380737, 1.0438282489776611, -1.0448988676071167, 1.0446617603302002, -1.0447826385498047]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0453007221221924, -1.0523169040679932, -1.0408587455749512, -1.0432395935058594, -1.049049735069275, 1.0437521934509277, -1.0437812805175781, 1.0485138893127441]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0421209335327148, 1.0387669801712036, -1.0443123579025269, 1.0465730428695679, -1.046262502670288, -1.0463680028915405, -1.0485212802886963, -1.045773983001709]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[0.998371422290802, -1.0483386516571045, 1.0474625825881958, -1.0443989038467407, 1.0461491346359253, 1.0469892024993896, 1.0464085340499878, 1.0466725826263428]"
80,"[0, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[1.0417842864990234, 1.0392600297927856, -1.0444655418395996, -1.0468707084655762, 1.0413442850112915, 1.0424158573150635, 1.0432558059692383, -1.0477763414382935]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0475451946258545, -1.039759635925293, 1.0480955839157104, 1.0472753047943115, -1.0405817031860352, -1.0416103601455688, -1.042248249053955, 1.049785852432251]"
82,"[1, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[-1.0490565299987793, 1.0311030149459839, 1.046294093132019, -1.045669436454773, -1.0462104082107544, 1.0452830791473389, -1.0429248809814453, -1.0443568229675293]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.038785696029663, -1.0432963371276855, -1.0413694381713867, 1.0442544221878052, 1.0459524393081665, -1.0450352430343628, 1.0472275018692017, 1.049220323562622]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0561875104904175, -1.0539593696594238, -1.045352816581726, -1.0440261363983154, -1.045142412185669, -1.0446830987930298, 1.0455840826034546, -1.0449146032333374]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0445376634597778, 1.046583652496338, 1.0493669509887695, 1.0423122644424438, 1.0483553409576416, 1.0448064804077148, -1.0440337657928467, 1.0497921705245972]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.038260817527771, -1.0523680448532104, 1.046001672744751, -1.0506174564361572, 1.047025442123413, -1.0468196868896484, -1.0476727485656738, -1.0468496084213257]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.059122920036316, 1.0439648628234863, -1.043667197227478, 1.0475401878356934, -1.0460906028747559, 1.0477161407470703, 1.0465739965438843, 1.0475295782089233]"
88,"[0, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0.9715209007263184, 1.0332108736038208, -1.0492355823516846, -1.0483677387237549, -1.0487689971923828, 1.0403895378112793, 1.0419682264328003, -1.0495433807373047]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.036767840385437, -1.0446186065673828, 1.04523766040802, 1.0456684827804565, 1.0448099374771118, -1.0438655614852905, -1.045473337173462, 1.0479074716567993]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0404332876205444, 1.0423786640167236, 1.0457552671432495, -1.049607276916504, 1.0488253831863403, 1.047102928161621, -1.0471612215042114, -1.0482897758483887]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0581092834472656, -1.040000081062317, -1.0396836996078491, 1.044431209564209, -1.0516037940979004, -1.0442334413528442, 1.046531319618225, 1.0459694862365723]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0388301610946655, -1.051576852798462, -1.0482386350631714, -1.0493996143341064, 1.0458296537399292, -1.0473227500915527, 1.0449573993682861, -1.0460001230239868]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.056713342666626, 1.0443190336227417, 1.0531330108642578, 1.0438106060028076, -1.0492113828659058, 1.0421942472457886, -1.0437361001968384, 1.0470746755599976]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0608665943145752, -1.052096962928772, 1.0462113618850708, -1.0503973960876465, -1.046574354171753, -1.045814037322998, -1.0462758541107178, -1.0426644086837769]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0454866886138916, 1.0465962886810303, -1.0345089435577393, 1.0471625328063965, 1.0459812879562378, 1.0469545125961304, 1.0475927591323853, 1.048984408378601]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0444087982177734, -1.045289397239685, -1.0425366163253784, 1.0445513725280762, 1.0446157455444336, 1.0450160503387451, 1.0452381372451782, -1.045398235321045]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0520508289337158, 1.04386568069458, 1.0452066659927368, -1.0439960956573486, -1.0406904220581055, -1.0435340404510498, -1.0422565937042236, 1.0456336736679077]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0499874353408813, -1.0526623725891113, 1.0457212924957275, 1.0454105138778687, -1.0463372468948364, 1.0443943738937378, -1.0411957502365112, -1.0441938638687134]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.033807635307312, 1.0430467128753662, -1.0505475997924805, -1.043627381324768, 1.0447187423706055, -1.044627070426941, 1.0465102195739746, 1.0471346378326416]"
100,"[0, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.9595481157302856, 1.043448805809021, -1.041009783744812, 1.0420812368392944, -1.0461519956588745, -1.0419652462005615, 1.042514443397522, -1.0434247255325317]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.043902039527893, -1.0517829656600952, 1.04417085647583, -1.0427628755569458, 1.048746943473816, 1.0443027019500732, -1.0440987348556519, 1.047170877456665]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0418448448181152, 1.039494276046753, 1.045089602470398, 1.0445252656936646, 1.0466976165771484, -1.0432528257369995, -1.0481425523757935, -1.0457344055175781]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0571625232696533, -1.047597050666809, -1.0485502481460571, -1.0448195934295654, -1.046473741531372, 1.0453118085861206, 1.0434250831604004, 1.043701410293579]"
