Example,Decoded_Bits,Polar_code,Output
16,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[-1.0474210977554321, -1.0492733716964722, -1.0510445833206177, -1.0358994007110596, 1.0441088676452637, 1.038509488105774, 1.0396873950958252, -1.0337153673171997]"
17,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[-1.0243308544158936, -0.7319138050079346, -0.2672778069972992, 1.030458927154541, 0.1343429833650589, -1.019719123840332, -1.0226659774780273, 1.0423415899276733]"
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.0563944578170776, -1.0431557893753052, 1.0444755554199219, -1.0332353115081787, -1.039711833000183, 1.036427617073059, -1.0336276292800903, -1.0278679132461548]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.052353858947754, 1.052376627922058, -1.0513662099838257, 1.037758231163025, 1.0519590377807617, -1.0412545204162598, 1.0417160987854004, 1.0429518222808838]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.0485042333602905, 1.0516102313995361, -1.0549043416976929, -1.0340310335159302, -1.0479114055633545, -1.035959005355835, 1.0358997583389282, -1.0348753929138184]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0523507595062256, -1.049668550491333, 1.051344633102417, 1.0411094427108765, 1.046043872833252, 1.0414347648620605, -1.0389375686645508, 1.0412505865097046]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[1.0034486055374146, 1.0437116622924805, 1.0437833070755005, -1.0341084003448486, 1.0498496294021606, -1.0327204465866089, -1.0335206985473633, -1.0335270166397095]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.0308157205581665, -1.0537198781967163, -1.0527554750442505, 1.034838080406189, -1.0527117252349854, 1.0334014892578125, 1.0351684093475342, 1.0368359088897705]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.040159821510315, -1.0471831560134888, -1.0498511791229248, -1.0364248752593994, -1.0376148223876953, 1.025252342224121, 1.0306546688079834, -1.0379893779754639]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.0570197105407715, 1.0507607460021973, 1.054266095161438, 1.0407583713531494, 1.055029034614563, -1.040365219116211, -1.0386635065078735, 1.0381319522857666]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0567227602005005, -1.0399012565612793, 1.0435385704040527, -1.0383620262145996, 1.0522854328155518, 1.0274419784545898, -1.035335659980774, -1.036826491355896]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0362619161605835, 1.0482608079910278, -1.0519437789916992, 1.0343531370162964, -1.0475683212280273, -1.044292688369751, 1.0346373319625854, 1.037471890449524]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0603162050247192, 1.0476347208023071, -1.0547930002212524, -1.03948974609375, 1.0474960803985596, -1.0408484935760498, 1.0303599834442139, -1.038753628730774]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0356680154800415, -1.0513638257980347, 1.04922616481781, 1.0392169952392578, -1.046120524406433, 1.041037917137146, -1.0438092947006226, 1.0376019477844238]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0392452478408813, 1.03977632522583, 1.0432875156402588, -1.037410855293274, -1.0440233945846558, -1.0377196073532104, -1.036255955696106, -1.0394871234893799]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0536469221115112, -1.050676703453064, -1.0516347885131836, 1.0342912673950195, 1.0351263284683228, 1.0340838432312012, 1.0344445705413818, 1.0336847305297852]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0418720245361328, 1.0493580102920532, -1.0345877408981323, 1.042948842048645, 1.0429587364196777, 1.041088342666626, 1.0409519672393799, -1.0318918228149414]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0663832426071167, -1.0468416213989258, 1.0582101345062256, -1.0321269035339355, -1.0410453081130981, -1.0330075025558472, -1.0359995365142822, 1.0456347465515137]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.061346411705017, 1.0549145936965942, 1.0551750659942627, 1.040812373161316, -1.0391077995300293, 1.0399819612503052, -1.035079002380371, -1.0328463315963745]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.042957067489624, -1.0474402904510498, -1.0478190183639526, -1.0396068096160889, 1.0524202585220337, -1.0404179096221924, 1.0433988571166992, 1.0440797805786133]"
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-0.6808371543884277, -1.0388695001602173, -1.0312033891677856, 1.0370632410049438, -1.0437474250793457, -1.0347914695739746, 1.039033055305481, -1.035239338874817]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0440467596054077, 1.0510640144348145, 1.053645133972168, -1.0390812158584595, 1.0472899675369263, 1.0450448989868164, -1.040998935699463, 1.042913794517517]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0392649173736572, -1.0379225015640259, 1.0557060241699219, 1.0394858121871948, 1.0537197589874268, -1.036657691001892, -1.0362272262573242, -1.0345203876495361]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0388267040252686, 1.0447741746902466, -1.047101616859436, -1.0456974506378174, -1.0510385036468506, 1.0378782749176025, 1.0364221334457397, 1.0403481721878052]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0465319156646729, 1.0470632314682007, -1.0367488861083984, 1.0392885208129883, -1.0372365713119507, 1.0342063903808594, 1.0348707437515259, -1.0355534553527832]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[0.9455086588859558, -1.046762228012085, 1.0537155866622925, -1.0347847938537598, 1.050391435623169, -1.037906527519226, -1.038753628730774, 1.0420300960540771]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0473710298538208, 1.0508371591567993, 1.0492631196975708, 1.0343939065933228, 1.0509185791015625, 1.0354026556015015, -1.0395630598068237, -1.038069725036621]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0461914539337158, -1.0488361120224, -1.0497709512710571, -1.0407164096832275, -1.0502488613128662, -1.043919563293457, 1.0393582582473755, 1.038930892944336]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0460126399993896, -1.0403430461883545, -1.035191297531128, 1.0340995788574219, 1.049512267112732, -1.0369690656661987, 1.0348234176635742, -1.035613775253296]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0392119884490967, 1.046288013458252, 1.0497877597808838, -1.0418277978897095, -1.0440982580184937, 1.041741967201233, -1.0405864715576172, 1.0393201112747192]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0501408576965332, -1.041611909866333, 1.052562952041626, 1.0337893962860107, -1.042903184890747, -1.037514567375183, -1.035855770111084, -1.0371371507644653]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0319699048995972, 1.0429044961929321, -1.048885703086853, -1.046647548675537, 1.0366967916488647, 1.0368812084197998, 1.0346077680587769, 1.0380809307098389]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0382905006408691, -1.0480480194091797, 1.047144889831543, -1.0369477272033691, 1.0339730978012085, 1.032470464706421, 1.0340471267700195, -1.037365198135376]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0405571460723877, 1.0547690391540527, -1.0451810359954834, 1.0430703163146973, -1.038751482963562, -1.036224126815796, -1.0370187759399414, 1.0414390563964844]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0416066646575928, -1.0427638292312622, -1.0406347513198853, -1.036189079284668, -1.0432666540145874, 1.0357109308242798, -1.0348167419433594, -1.0360312461853027]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0460971593856812, 1.0515400171279907, 1.0433933734893799, 1.036859154701233, 1.0498970746994019, -1.0423791408538818, 1.0384324789047241, 1.0389305353164673]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.0476396083831787, 1.0492818355560303, 1.0458356142044067, -1.0329359769821167, -1.04662024974823, -1.0365536212921143, 1.0360313653945923, -1.0355252027511597]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0453180074691772, -1.0486336946487427, -1.0473588705062866, 1.0423908233642578, 1.0446921586990356, 1.0426340103149414, -1.040695071220398, 1.0395392179489136]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.0469869375228882, 1.0452908277511597, -1.0430588722229004, -1.0355027914047241, 1.0530611276626587, -1.033693790435791, -1.0342299938201904, -1.0348669290542603]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0581457614898682, -1.0536398887634277, 1.0387955904006958, 1.0348821878433228, -1.0522598028182983, 1.0327645540237427, 1.0303760766983032, 1.035469651222229]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0174286365509033, -1.0458797216415405, 1.0281363725662231, -1.0374901294708252, -1.0378453731536865, 1.0269862413406372, 1.0272496938705444, -1.0365808010101318]"
57,"[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1.0277881622314453, 1.044967532157898, -1.0476579666137695, 1.0371630191802979, 1.050885558128357, -1.0434297323226929, -1.0417063236236572, 1.0366648435592651]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.039946436882019, -1.0432002544403076, -1.0428874492645264, -1.0393328666687012, 1.050024390220642, 1.0296342372894287, -1.038719892501831, -1.0392519235610962]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0579485893249512, 1.0469207763671875, 1.0379403829574585, 1.034766674041748, -1.047091007232666, -1.0444127321243286, 1.0318310260772705, 1.0356383323669434]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0448697805404663, 1.0480090379714966, 1.0480647087097168, -1.0419297218322754, 1.0485557317733765, -1.0413424968719482, 1.0344347953796387, -1.0396572351455688]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.055989384651184, -1.0490241050720215, -1.0496238470077515, 1.0394035577774048, -1.04426109790802, 1.0397785902023315, -1.04450523853302, 1.0374493598937988]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1.0188013315200806, 1.044900894165039, -1.0430186986923218, -1.0335465669631958, -1.0416537523269653, -1.0350914001464844, -1.0339882373809814, -1.0364185571670532]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0442306995391846, -1.0522489547729492, 1.0434529781341553, 1.0381660461425781, 1.0403410196304321, 1.038435935974121, 1.0378766059875488, 1.0387558937072754]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.042290449142456, -1.035589575767517, 1.0453697443008423, 1.0384306907653809, 1.039743423461914, 1.0382784605026245, 1.0386905670166016, -1.0407363176345825]"
65,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-1.0383552312850952, -0.10304372012615204, -1.0348023176193237, -1.030194640159607, -1.0309487581253052, -1.0312672853469849, -1.0342482328414917, 1.0430997610092163]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0585110187530518, -1.040736436843872, -1.039260983467102, 1.041340947151184, -1.0400735139846802, 1.0409594774246216, -1.0351425409317017, -1.0322906970977783]"
67,"[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[-1.0383734703063965, 1.0563218593597412, 1.0495312213897705, -1.0394335985183716, 1.0522711277008057, -1.0406744480133057, 1.0429011583328247, 1.0426725149154663]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0610240697860718, 1.0499478578567505, 1.0485643148422241, 1.0362730026245117, -1.045996069908142, -1.0332444906234741, 1.0380449295043945, -1.033708095550537]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0451598167419434, -1.0533907413482666, -1.0400785207748413, -1.039483904838562, 1.046163558959961, 1.043997883796692, -1.0407946109771729, 1.0402640104293823]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0431042909622192, 1.0494422912597656, -1.0384114980697632, 1.0389995574951172, 1.0533429384231567, -1.0366590023040771, -1.0360889434814453, -1.0352965593338013]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0378526449203491, -1.0446566343307495, 1.0434582233428955, -1.0463415384292603, -1.051744818687439, 1.0358251333236694, 1.0347962379455566, 1.0385384559631348]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0466786623001099, -1.0381412506103516, 1.044959545135498, 1.0380767583847046, -1.0366604328155518, 1.0342210531234741, 1.0349068641662598, -1.0375391244888306]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.052074670791626, 1.057444453239441, -1.0363754034042358, -1.0353326797485352, 1.0520761013031006, -1.0384695529937744, -1.0386606454849243, 1.039575219154358]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0542720556259155, -1.0463577508926392, -1.039299726486206, 1.032384991645813, 1.0502630472183228, 1.0339664220809937, -1.0389395952224731, -1.0372207164764404]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0421828031539917, 1.0513637065887451, 1.0462654829025269, -1.040768027305603, -1.049803614616394, -1.044594168663025, 1.037596583366394, 1.036794662475586]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0509427785873413, 1.0481475591659546, 1.0482981204986572, 1.0333493947982788, 1.048996925354004, -1.037287712097168, 1.0346661806106567, -1.0360815525054932]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0347245931625366, -1.0544941425323486, -1.040911316871643, -1.041205883026123, -1.0426028966903687, 1.0388083457946777, -1.0400439500808716, 1.0363287925720215]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0482971668243408, 1.0443575382232666, -1.0419076681137085, 1.0323387384414673, -1.0437875986099243, -1.0378928184509277, -1.037757396697998, -1.0381757020950317]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0096982717514038, -1.0473225116729736, 1.0429686307907104, -1.0469226837158203, 1.0348201990127563, 1.0353641510009766, 1.0334553718566895, 1.0366965532302856]"
80,"[0, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[1.0205217599868774, 1.0384836196899414, -1.0499345064163208, -1.039182424545288, 1.0355069637298584, 1.034531593322754, 1.034726858139038, -1.0398057699203491]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0440897941589355, -1.035892128944397, 1.054506778717041, 1.042664647102356, -1.0385119915008545, -1.0360137224197388, -1.0357917547225952, 1.0401932001113892]"
82,"[1, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[-1.0306286811828613, 1.0359975099563599, 1.0402683019638062, -1.0345996618270874, -1.0428757667541504, 1.0350655317306519, -1.0320804119110107, -1.0342917442321777]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0473113059997559, -1.0398924350738525, -1.0544625520706177, 1.0371253490447998, 1.0495774745941162, -1.0433509349822998, 1.0375611782073975, 1.0374360084533691]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.050901174545288, -1.0515071153640747, -1.0563398599624634, -1.0323820114135742, -1.048404335975647, -1.0363162755966187, 1.036044716835022, -1.0350935459136963]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0452799797058105, 1.0450475215911865, 1.047735333442688, 1.0413594245910645, 1.0437407493591309, 1.040684461593628, -1.0391370058059692, 1.0382580757141113]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.045098066329956, -1.0517809391021729, 1.04427170753479, -1.0378575325012207, 1.0526212453842163, -1.0344384908676147, -1.0362555980682373, -1.0364183187484741]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0607396364212036, 1.0382850170135498, -1.0535240173339844, 1.0348459482192993, -1.0527946949005127, 1.032249093055725, 1.031467080116272, 1.0355579853057861]"
88,"[0, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0.8769907355308533, 0.9999057054519653, -1.0504635572433472, -1.038345217704773, -1.0384732484817505, 1.026538372039795, 1.0273257493972778, -1.038153052330017]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0326306819915771, -1.0389333963394165, 1.0487090349197388, 1.0381929874420166, 1.0500973463058472, -1.0422605276107788, -1.0400725603103638, 1.0363318920135498]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0399534702301025, 1.0406532287597656, 1.0371218919754028, -1.0404579639434814, 1.0494887828826904, 1.0318259000778198, -1.039916753768921, -1.0400787591934204]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.057953119277954, -1.042189359664917, -1.054777979850769, 1.0348539352416992, -1.0479729175567627, -1.044420599937439, 1.0319515466690063, 1.0352882146835327]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0409127473831177, -1.0514651536941528, -1.0562033653259277, -1.0421510934829712, 1.0489565134048462, -1.041977882385254, 1.0344587564468384, -1.0399574041366577]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0599137544631958, 1.0424540042877197, 1.0477135181427002, 1.038025975227356, -1.0427669286727905, 1.0373408794403076, -1.043268084526062, 1.0361682176589966]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.052891731262207, -1.054018497467041, 1.0437313318252563, -1.035034418106079, -1.043069839477539, -1.0362168550491333, -1.0363428592681885, -1.0369203090667725]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0340214967727661, 1.0378286838531494, -1.0539919137954712, 1.0363240242004395, 1.036865234375, 1.0364378690719604, 1.034557580947876, 1.036838173866272]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0512328147888184, -1.0364221334457397, -1.03571617603302, 1.038884162902832, 1.0367408990859985, 1.0360556840896606, 1.0355355739593506, -1.0396806001663208]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0405062437057495, 1.0601648092269897, 1.0554859638214111, -1.0395396947860718, -1.0394952297210693, -1.0396870374679565, -1.0422321557998657, 1.0427377223968506]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0424647331237793, -1.040086030960083, 1.051884651184082, 1.039800763130188, -1.041571021080017, 1.0381561517715454, -1.0376145839691162, -1.036704182624817]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.049367904663086, 1.0530517101287842, -1.0491076707839966, -1.0429116487503052, 1.0503146648406982, -1.0437285900115967, 1.0411760807037354, 1.0410957336425781]"
100,"[0, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[1.0244134664535522, 1.0441383123397827, -1.0344237089157104, 1.0223515033721924, -0.9834604263305664, -1.0351283550262451, 1.0334134101867676, -1.037854552268982]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0466399192810059, -1.0541712045669556, 1.0511289834976196, -1.0418975353240967, 1.0433259010314941, 1.0412712097167969, -1.0439438819885254, 1.0415891408920288]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0545895099639893, 1.0472962856292725, 1.0536444187164307, 1.0398321151733398, 1.0513399839401245, -1.0274395942687988, -1.0329320430755615, -1.033719539642334]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0572340488433838, -1.0459798574447632, -1.0472946166992188, -1.0478236675262451, -1.0522985458374023, 1.0332010984420776, 1.0328302383422852, 1.0392825603485107]"
