Example,Decoded_Bits,Polar_code,Output
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.0489214658737183, -1.0548014640808105, 1.0450114011764526, -1.0441172122955322, -1.048324465751648, 1.046947956085205, -1.0441440343856812, -1.0412927865982056]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.0696336030960083, 1.0529658794403076, -1.058648943901062, 1.0441110134124756, 1.0458183288574219, -1.0468368530273438, 1.048100233078003, 1.0473181009292603]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.0409212112426758, 1.0515259504318237, -1.0583142042160034, -1.043522834777832, -1.0590633153915405, -1.0459184646606445, 1.049119234085083, -1.042299747467041]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0648996829986572, -1.0601707696914673, 1.0554436445236206, 1.049699068069458, 1.0421392917633057, 1.0492339134216309, -1.0422992706298828, 1.0480533838272095]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[0.9314001202583313, 1.042987585067749, 1.0449515581130981, -1.038783311843872, 1.0471056699752808, -1.040724277496338, -1.0371592044830322, -1.039803147315979]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.0448403358459473, -1.054822564125061, -1.0545028448104858, 1.0457535982131958, -1.056879997253418, 1.042802095413208, 1.045528769493103, 1.0467665195465088]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.0500988960266113, -1.0565447807312012, -1.0558125972747803, -1.0420821905136108, -1.043717861175537, 1.0474002361297607, 1.0485546588897705, -1.0431514978408813]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.054274082183838, 1.0552334785461426, 1.0559842586517334, 1.0509477853775024, 1.0616130828857422, -1.0437110662460327, -1.0403122901916504, 1.0486226081848145]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0487076044082642, -1.0538051128387451, 1.0484436750411987, -1.0377135276794434, 1.0616869926452637, 1.0494956970214844, -1.0336976051330566, -1.035038709640503]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0390169620513916, 1.051658272743225, -1.058475136756897, 1.0422980785369873, -1.0565446615219116, -1.0485085248947144, 1.0419191122055054, 1.0446751117706299]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0537470579147339, 1.054125428199768, -1.054735779762268, -1.0399659872055054, 1.060607671737671, -1.0411550998687744, 1.050180196762085, -1.038017988204956]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.047368049621582, -1.0586750507354736, 1.0560580492019653, 1.0479350090026855, -1.0471065044403076, 1.048331379890442, -1.0446592569351196, 1.0469423532485962]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0484941005706787, 1.042775273323059, 1.0474613904953003, -1.0385349988937378, -1.0429669618606567, -1.0410187244415283, -1.0359469652175903, -1.0383541584014893]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0497369766235352, -1.0524648427963257, -1.0527758598327637, 1.0453511476516724, 1.0456262826919556, 1.0444282293319702, 1.0458751916885376, 1.0446207523345947]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0584629774093628, 1.0475972890853882, -1.0447074174880981, 1.0499083995819092, 1.0487953424453735, 1.0495885610580444, 1.0495175123214722, -1.0452346801757812]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0419442653656006, -1.0513447523117065, 1.0585198402404785, -1.0419327020645142, -1.046675205230713, -1.0405241250991821, -1.041405200958252, 1.0473623275756836]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0440528392791748, 1.053488850593567, 1.056187391281128, 1.0490368604660034, -1.0513391494750977, 1.0478261709213257, -1.044484257698059, -1.0423377752304077]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0657289028167725, -1.058154582977295, -1.05526602268219, -1.0453330278396606, 1.047122836112976, -1.0447851419448853, 1.0504335165023804, 1.0490527153015137]"
36,"[0, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[1.0343115329742432, -1.0476405620574951, -1.039652705192566, 1.0516905784606934, -1.051802635192871, -1.0426737070083618, 1.0495359897613525, -1.0419961214065552]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.063770055770874, 1.0445717573165894, 1.0596648454666138, -1.0460582971572876, 1.0424411296844482, 1.0489113330841064, -1.0436550378799438, 1.0481997728347778]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0540930032730103, -1.0499179363250732, 1.06094491481781, 1.0497339963912964, 1.0512374639511108, -1.043209195137024, -1.0392695665359497, -1.0402846336364746]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0345221757888794, 1.044596552848816, -1.0559110641479492, -1.0503381490707397, -1.0596798658370972, 1.043371558189392, 1.0454468727111816, 1.0478808879852295]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0496447086334229, 1.0521146059036255, -1.0411168336868286, 1.050266146659851, -1.042927861213684, 1.0484700202941895, 1.0485600233078003, -1.0421266555786133]"
41,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[-1.0441555976867676, -1.0516422986984253, 1.0601937770843506, -1.0432584285736084, 1.0608642101287842, -1.0428369045257568, -1.0403954982757568, 1.0492148399353027]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0490174293518066, 1.0550884008407593, 1.058529019355774, 1.0479469299316406, 1.0608488321304321, 1.0493189096450806, -1.0379444360733032, -1.0350148677825928]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0442339181900024, -1.0608763694763184, -1.057566523551941, -1.0465210676193237, -1.0559418201446533, -1.0480992794036865, 1.0458017587661743, 1.0467467308044434]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0432662963867188, -1.0454072952270508, -1.0430488586425781, 1.0485634803771973, 1.0605976581573486, -1.0413342714309692, 1.0503002405166626, -1.0364439487457275]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0438052415847778, 1.0470142364501953, 1.058894395828247, -1.0469616651535034, -1.0503618717193604, 1.0487765073776245, -1.0446548461914062, 1.0477756261825562]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0525898933410645, -1.0495476722717285, 1.0639430284500122, 1.0493513345718384, -1.0475904941558838, -1.0401771068572998, -1.034450888633728, -1.036147117614746]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0238242149353027, 1.0437554121017456, -1.0550533533096313, -1.0512830018997192, 1.0427910089492798, 1.04282808303833, 1.0439056158065796, 1.0463461875915527]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0445996522903442, -1.05677330493927, 1.0519500970840454, -1.0436433553695679, 1.0474940538406372, 1.0485256910324097, 1.0487536191940308, -1.0440187454223633]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0545459985733032, 1.0535420179367065, -1.0449386835098267, 1.052114725112915, -1.0423122644424438, -1.0409855842590332, -1.0379546880722046, 1.049403190612793]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0420387983322144, -1.0543855428695679, -1.0393096208572388, -1.040278673171997, -1.047396183013916, 1.0497548580169678, -1.0353286266326904, -1.0339972972869873]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0402363538742065, 1.0524640083312988, 1.0437952280044556, 1.0449076890945435, 1.047611117362976, -1.0472112894058228, 1.0462149381637573, 1.046238660812378]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.0464093685150146, 1.0531831979751587, 1.0624966621398926, -1.034786343574524, -1.0464755296707153, -1.0394366979599, 1.0515391826629639, -1.0348223447799683]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0429123640060425, -1.0585185289382935, -1.044161081314087, 1.0498237609863281, 1.0423072576522827, 1.0501197576522827, -1.0416715145111084, 1.0481809377670288]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.046090841293335, 1.0415126085281372, -1.0444673299789429, -1.039629578590393, 1.0504707098007202, -1.0396971702575684, -1.035683274269104, -1.0338151454925537]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.061579704284668, -1.0545521974563599, 1.048364520072937, 1.045061707496643, -1.0586928129196167, 1.0413371324539185, 1.042888879776001, 1.0461273193359375]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0459321737289429, -1.0524460077285767, 1.0538021326065063, -1.040836215019226, -1.0377432107925415, 1.0472959280014038, 1.047831654548645, -1.0419877767562866]"
57,"[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1.0356431007385254, 1.0514328479766846, -1.050119161605835, 1.0488088130950928, 1.0607140064239502, -1.04630708694458, -1.0430176258087158, 1.0487205982208252]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0540691614151, -1.0540637969970703, -1.0435470342636108, -1.0399004220962524, 1.0643807649612427, 1.0483318567276, -1.0366634130477905, -1.0378726720809937]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0655262470245361, 1.052183985710144, 1.0463076829910278, 1.044008731842041, -1.05478036403656, -1.0482861995697021, 1.041284441947937, 1.044467806816101]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0594336986541748, 1.056943655014038, 1.0642648935317993, -1.0379871129989624, 1.06295907497406, -1.038190484046936, 1.0506240129470825, -1.0344064235687256]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0646315813064575, -1.0580860376358032, -1.0451148748397827, 1.0493866205215454, -1.0481719970703125, 1.0478304624557495, -1.0452027320861816, 1.0472185611724854]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[0.9981642961502075, 1.0484241247177124, -1.0447077751159668, -1.0395699739456177, -1.0459022521972656, -1.03988778591156, -1.0365121364593506, -1.0385141372680664]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0393084287643433, -1.0462323427200317, 1.052592396736145, 1.050255537033081, 1.0499086380004883, 1.049038290977478, 1.050655722618103, 1.0512707233428955]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0413107872009277, -1.0442591905593872, 1.0471278429031372, 1.0506548881530762, 1.0495188236236572, 1.0505317449569702, 1.0504590272903442, -1.0469177961349487]"
65,"[1, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-1.0460929870605469, 0.6780574917793274, -1.0428340435028076, -1.0416522026062012, -1.0404798984527588, -1.0398750305175781, -1.0414913892745972, 1.0480741262435913]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0476994514465332, -1.0535749197006226, -1.050548791885376, 1.0495214462280273, -1.050585150718689, 1.0483052730560303, -1.0440396070480347, -1.0418778657913208]"
67,"[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[-1.057052731513977, 1.057358980178833, 1.0429837703704834, -1.0453225374221802, 1.0475828647613525, -1.0446186065673828, 1.050666093826294, 1.0494288206100464]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0494651794433594, 1.0518823862075806, 1.0509191751480103, 1.0509170293807983, -1.0523079633712769, -1.041980504989624, 1.049384355545044, -1.0412704944610596]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.059977650642395, -1.053902268409729, -1.0456299781799316, -1.0466322898864746, 1.042575478553772, 1.0495046377182007, -1.043447494506836, 1.048318862915039]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0520825386047363, 1.0531513690948486, -1.0494673252105713, 1.0499769449234009, 1.0513219833374023, -1.0430502891540527, -1.0391418933868408, -1.0410091876983643]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0350310802459717, -1.0537736415863037, 1.0444027185440063, -1.0498889684677124, -1.0600693225860596, 1.0426234006881714, 1.0452711582183838, 1.0475071668624878]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.052287220954895, -1.047735333442688, 1.0486897230148315, 1.0502549409866333, -1.041844129562378, 1.0489249229431152, 1.0489181280136108, -1.0420836210250854]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0509814023971558, 1.0640466213226318, -1.0432263612747192, -1.0437904596328735, 1.0609831809997559, -1.0432116985321045, -1.0405229330062866, 1.0491044521331787]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0472604036331177, -1.0502357482910156, -1.04669189453125, 1.0479286909103394, 1.060512661933899, 1.0495128631591797, -1.0382270812988281, -1.0359407663345337]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0481771230697632, 1.0598864555358887, 1.0443321466445923, -1.0462651252746582, -1.0553324222564697, -1.0480681657791138, 1.0461682081222534, 1.0467610359191895]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0441830158233643, 1.054524302482605, 1.0549932718276978, 1.048211932182312, 1.060575008392334, -1.0415011644363403, 1.0500354766845703, -1.0370782613754272]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.048844814300537, -1.0563868284225464, -1.0459752082824707, -1.0459935665130615, -1.0486129522323608, 1.0481553077697754, -1.0435830354690552, 1.0477702617645264]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0566562414169312, 1.0552211999893188, -1.050279974937439, 1.049504041671753, -1.0463924407958984, -1.040802240371704, -1.035882592201233, -1.0373634099960327]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0140560865402222, -1.053480863571167, 1.0436102151870728, -1.0511422157287598, 1.042030692100525, 1.0423016548156738, 1.0435733795166016, 1.0461536645889282]"
80,"[0, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[1.0421638488769531, 1.051662564277649, -1.054484248161316, -1.0443049669265747, 1.0482046604156494, 1.0490018129348755, 1.0491019487380981, -1.0447497367858887]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0528147220611572, -1.0411912202835083, 1.0514053106307983, 1.0528525114059448, -1.042330265045166, -1.0406906604766846, -1.0369504690170288, 1.0491795539855957]"
82,"[1, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[-1.0345962047576904, 1.051376223564148, 1.0475002527236938, -1.0400173664093018, -1.0471140146255493, 1.049996018409729, -1.0355370044708252, -1.034602165222168]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.045196533203125, -1.0450208187103271, -1.060905933380127, 1.0452723503112793, 1.0483388900756836, -1.0471391677856445, 1.0461740493774414, 1.046313762664795]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0439016819000244, -1.0465223789215088, -1.054065227508545, -1.035224199295044, -1.04725182056427, -1.0399683713912964, 1.0516657829284668, -1.0352565050125122]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0490435361862183, 1.0468852519989014, 1.0541731119155884, 1.0505656003952026, 1.0431617498397827, 1.0494179725646973, -1.0404260158538818, 1.0482902526855469]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0501234531402588, -1.05180025100708, 1.0467628240585327, -1.0400651693344116, 1.0505341291427612, -1.0400491952896118, -1.0362597703933716, -1.0342963933944702]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0619163513183594, 1.0465874671936035, -1.0547723770141602, 1.0446951389312744, -1.0592762231826782, 1.0412565469741821, 1.0435161590576172, 1.046428918838501]"
88,"[0, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1.0361757278442383, 1.0464061498641968, -1.0533027648925781, -1.0415661334991455, -1.0391685962677002, 1.0476763248443604, 1.0480884313583374, -1.042234182357788]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0468660593032837, -1.0452935695648193, 1.0526832342147827, 1.0496145486831665, 1.0606197118759155, -1.0454494953155518, -1.041643500328064, 1.048915982246399]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0579116344451904, 1.0596259832382202, 1.0479373931884766, -1.0399503707885742, 1.0637719631195068, 1.0494506359100342, -1.0373752117156982, -1.0380929708480835]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.061981201171875, -1.0450421571731567, -1.0596966743469238, 1.0442143678665161, -1.0548741817474365, -1.0477782487869263, 1.042068362236023, 1.0449235439300537]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0626028776168823, -1.0477827787399292, -1.0519214868545532, -1.039482593536377, 1.0630013942718506, -1.0395735502243042, 1.0507596731185913, -1.0357458591461182]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0593901872634888, 1.0484447479248047, 1.0553832054138184, 1.0488358736038208, -1.0473116636276245, 1.0466946363449097, -1.044561505317688, 1.0473248958587646]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.057484745979309, -1.0550405979156494, 1.0476573705673218, -1.0407700538635254, -1.0466028451919556, -1.0414164066314697, -1.0388808250427246, -1.039673924446106]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0420598983764648, 1.047451376914978, -1.054433822631836, 1.044979453086853, 1.043868064880371, 1.0442653894424438, 1.0454882383346558, 1.0465803146362305]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0505484342575073, -1.0463923215866089, -1.0444471836090088, 1.0506787300109863, 1.0492807626724243, 1.0504071712493896, 1.0500155687332153, -1.0461641550064087]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.054200530052185, 1.0615496635437012, 1.0610251426696777, -1.0459346771240234, -1.0441151857376099, -1.0436936616897583, -1.0430569648742676, 1.0493556261062622]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0475919246673584, -1.048327922821045, 1.0595544576644897, 1.0512877702713013, -1.0461639165878296, 1.0499749183654785, -1.0369800329208374, -1.039172649383545]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0474302768707275, 1.0595967769622803, -1.0558959245681763, -1.047455906867981, 1.0474998950958252, -1.0474876165390015, 1.0490745306015015, 1.0488932132720947]"
100,"[0, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[1.046400547027588, 1.0522831678390503, -1.0395561456680298, 1.0468333959579468, -0.919675886631012, -1.0421361923217773, 1.0461758375167847, -1.0420739650726318]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.048986792564392, -1.053452968597412, 1.0607621669769287, -1.0464043617248535, 1.043257236480713, 1.0495648384094238, -1.0446909666061401, 1.0492967367172241]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0567387342453003, 1.0523693561553955, 1.0621966123580933, 1.0502041578292847, 1.0486047267913818, -1.0369889736175537, -1.0366630554199219, -1.0389963388442993]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.069871425628662, -1.052150011062622, -1.0544939041137695, -1.0503867864608765, -1.061352252960205, 1.0380947589874268, 1.0419260263442993, 1.0463422536849976]"
