Example,Decoded_Bits,Polar_code,Output
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.05000638961792, 1.0456544160842896, -1.0444830656051636, 1.0419107675552368, -1.0450801849365234, -1.0387612581253052, 1.0415375232696533, 1.0420572757720947]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0317891836166382, 1.0455741882324219, -1.044197916984558, -1.0405914783477783, 1.047085165977478, -1.0396350622177124, 1.0461840629577637, -1.0405230522155762]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0487080812454224, -1.0502127408981323, 1.0471264123916626, 1.0401214361190796, -1.0459530353546143, 1.042049527168274, -1.0368379354476929, 1.0433799028396606]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0554448366165161, 1.0427048206329346, 1.0482889413833618, -1.0440034866333008, -1.0423686504364014, -1.0457404851913452, -1.0368776321411133, -1.0424304008483887]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0458709001541138, -1.0450704097747803, -1.0440657138824463, 1.0359975099563599, 1.0330946445465088, 1.0345643758773804, 1.0352224111557007, 1.0357993841171265]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.038568377494812, 1.044212818145752, -1.0379774570465088, 1.043196678161621, 1.0437374114990234, 1.045075535774231, 1.0465370416641235, -1.0427165031433105]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0421521663665771, -1.0478307008743286, 1.0431268215179443, -1.0380048751831055, -1.0392011404037476, -1.0386348962783813, -1.0394408702850342, 1.0378007888793945]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0591185092926025, 1.0493662357330322, 1.0456266403198242, 1.0467944145202637, -1.0383256673812866, 1.048513650894165, -1.0430384874343872, -1.042365550994873]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0370748043060303, -1.0473212003707886, -1.0452003479003906, -1.0372194051742554, 1.0468382835388184, -1.0388671159744263, 1.0445492267608643, 1.0440130233764648]"
36,"[0, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[1.055711030960083, -1.0354340076446533, -1.0359247922897339, 1.0480066537857056, -1.042629361152649, -1.0386258363723755, 1.047691822052002, -1.041111946105957]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0354334115982056, 1.0454272031784058, 1.042746901512146, -1.0389349460601807, 1.0440315008163452, 1.0433857440948486, -1.0387800931930542, 1.0437408685684204]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0308955907821655, -1.0393073558807373, 1.0446624755859375, 1.0476253032684326, 1.049331784248352, -1.040704369544983, -1.0392704010009766, -1.0386134386062622]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0419150590896606, 1.0376248359680176, -1.0444520711898804, -1.0421193838119507, -1.0458542108535767, 1.0425724983215332, 1.0431573390960693, 1.043316125869751]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0533764362335205, 1.0503673553466797, -1.0360463857650757, 1.0467197895050049, -1.043251872062683, 1.0462273359298706, 1.0468592643737793, -1.0418599843978882]"
41,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[-1.0359927415847778, -1.0470798015594482, 1.0453451871871948, -1.0377075672149658, 1.0391968488693237, -1.036659836769104, -1.037480354309082, 1.0420538187026978]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0353450775146484, 1.0475492477416992, 1.0441011190414429, 1.0471659898757935, 1.0484724044799805, 1.0461156368255615, -1.0374144315719604, -1.0380338430404663]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0509999990463257, -1.053746223449707, -1.0467729568481445, -1.0382190942764282, -1.0462651252746582, -1.0399259328842163, 1.0431076288223267, 1.0430490970611572]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0333534479141235, -1.0372896194458008, -1.035804271697998, 1.047598123550415, 1.0461660623550415, -1.041649580001831, 1.0473713874816895, -1.0422711372375488]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0517175197601318, 1.0403624773025513, 1.0456618070602417, -1.0392675399780273, -1.04538094997406, 1.0412558317184448, -1.039530873298645, 1.0437211990356445]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.056624174118042, -1.0435535907745361, 1.0471340417861938, 1.0484756231307983, -1.0443718433380127, -1.0457757711410522, -1.043932318687439, -1.0418003797531128]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[0.9840471148490906, 1.0348787307739258, -1.0430302619934082, -1.0451663732528687, 1.0358424186706543, 1.040830373764038, 1.040230631828308, 1.0410330295562744]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.049881935119629, -1.0424182415008545, 1.0472863912582397, -1.0430858135223389, 1.0455899238586426, 1.045166015625, 1.045264482498169, -1.0431333780288696]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.0336183309555054, 1.0464131832122803, -1.040264368057251, 1.044403076171875, -1.0386253595352173, -1.0365945100784302, -1.0375159978866577, 1.0437021255493164]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0314104557037354, -1.0443263053894043, -1.0415332317352295, -1.0404621362686157, -1.0385538339614868, 1.0460894107818604, -1.0392321348190308, -1.0395907163619995]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.048344612121582, 1.0440585613250732, 1.0415488481521606, 1.039297103881836, 1.0448020696640015, -1.0402724742889404, 1.0417242050170898, 1.0439141988754272]"
52,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[-1.0312597751617432, 1.0448940992355347, 1.0452953577041626, -1.0402367115020752, -1.039485216140747, -1.0407661199569702, 1.0468286275863647, -1.0425591468811035]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0506376028060913, -1.0497304201126099, -1.0421576499938965, 1.0413966178894043, 1.042884111404419, 1.042547345161438, -1.0388513803482056, 1.044577717781067]"
54,"[0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[1.0580151081085205, 1.0428657531738281, -1.0455918312072754, -1.0467251539230347, 1.049422025680542, -1.0471144914627075, -1.0439910888671875, -1.0432980060577393]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0546022653579712, -1.0524557828903198, 1.0350499153137207, 1.0364649295806885, -1.0499975681304932, 1.033941626548767, 1.0364741086959839, 1.0398974418640137]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.05288827419281, -1.0374420881271362, 1.0468295812606812, -1.0416315793991089, -1.0397496223449707, 1.0444587469100952, 1.0439987182617188, -1.043318748474121]"
57,"[0, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1.044572353363037, 1.0381009578704834, -1.0453834533691406, 1.0433968305587769, 1.0432795286178589, -1.0379116535186768, -1.0394781827926636, 1.0432825088500977]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0553267002105713, -1.0482203960418701, -1.043927550315857, -1.0459134578704834, 1.0487406253814697, 1.04835844039917, -1.042915940284729, -1.0445390939712524]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0520362854003906, 1.0397913455963135, 1.0370384454727173, 1.0387681722640991, -1.0495413541793823, -1.0435452461242676, 1.037738561630249, 1.0389739274978638]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0528258085250854, 1.0458861589431763, 1.0484827756881714, -1.0464967489242554, 1.0471174716949463, -1.0444974899291992, 1.0478851795196533, -1.0466760396957397]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0481144189834595, -1.0490403175354004, -1.046199917793274, 1.0369000434875488, -1.0475842952728271, 1.0376733541488647, -1.041203260421753, 1.0393375158309937]"
62,"[1, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[-0.6717883348464966, 1.0387037992477417, -1.0478668212890625, -1.0503844022750854, -1.0455600023269653, -1.0477112531661987, -1.0468257665634155, -1.0442254543304443]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0219321250915527, -1.0446299314498901, 1.0405834913253784, 1.038183331489563, 1.0372788906097412, 1.0397473573684692, 1.0401835441589355, 1.0422865152359009]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0376685857772827, -1.037225365638733, 1.0448105335235596, 1.0440369844436646, 1.0445681810379028, 1.0453448295593262, 1.0459271669387817, -1.0400751829147339]"
65,"[0, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[1.0037498474121094, 1.0398938655853271, -1.0375995635986328, -1.0375621318817139, -1.038874864578247, -1.0381418466567993, -1.0369555950164795, 1.037456750869751]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0570119619369507, -1.046988844871521, -1.0382239818572998, 1.0452967882156372, -1.0383793115615845, 1.047529697418213, -1.0419933795928955, -1.0421326160430908]"
67,"[1, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[-1.0341678857803345, 1.0381629467010498, 1.0454139709472656, -1.036787748336792, 1.046953558921814, -1.038769006729126, 1.0436118841171265, 1.0415374040603638]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0593361854553223, 1.0490573644638062, 1.049079179763794, 1.0467498302459717, -1.0431487560272217, -1.0355147123336792, 1.0466179847717285, -1.0392122268676758]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0316053628921509, -1.0474871397018433, -1.0381040573120117, -1.0394048690795898, 1.0434876680374146, 1.0439485311508179, -1.0390104055404663, 1.041377067565918]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0299643278121948, 1.0459210872650146, -1.034388542175293, 1.046568512916565, 1.048799991607666, -1.03519868850708, -1.0383533239364624, -1.0370476245880127]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0415560007095337, -1.0454254150390625, 1.0355504751205444, -1.0412918329238892, -1.0453397035598755, 1.0423190593719482, 1.0430400371551514, 1.0434701442718506]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0530905723571777, -1.035846471786499, 1.049707055091858, 1.0472341775894165, -1.041204810142517, 1.0468645095825195, 1.0465161800384521, -1.0403196811676025]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.03480863571167, 1.0458285808563232, -1.0366108417510986, -1.0382254123687744, 1.0387879610061646, -1.037065029144287, -1.0377260446548462, 1.0411596298217773]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0339019298553467, -1.04358971118927, -1.036602258682251, 1.0461456775665283, 1.0480848550796509, 1.0449403524398804, -1.0358390808105469, -1.0372358560562134]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0516104698181152, 1.0447241067886353, 1.0391509532928467, -1.0376609563827515, -1.0466572046279907, -1.039798378944397, 1.0425002574920654, 1.0419421195983887]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0332984924316406, 1.0474313497543335, 1.0501881837844849, 1.0469155311584473, 1.0459097623825073, -1.0389245748519897, 1.047055721282959, -1.0412554740905762]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0541335344314575, -1.0472267866134644, -1.0401484966278076, -1.0395997762680054, -1.0456385612487793, 1.041595220565796, -1.0397361516952515, 1.0429701805114746]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0551118850708008, 1.0466188192367554, -1.0397448539733887, 1.0472421646118164, -1.0430686473846436, -1.044231653213501, -1.043835997581482, -1.040669322013855]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[0.9332483410835266, -1.043745756149292, 1.037152647972107, -1.0449169874191284, 1.0353082418441772, 1.0395536422729492, 1.0392355918884277, 1.0407028198242188]"
80,"[0, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[1.0483869314193726, 1.0409166812896729, -1.0390794277191162, -1.0415865182876587, 1.0464892387390137, 1.0460772514343262, 1.0457525253295898, -1.0432744026184082]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0332189798355103, -1.034508466720581, 1.0459935665130615, 1.0453168153762817, -1.0395188331604004, -1.036941409111023, -1.0377253293991089, 1.0428160429000854]"
82,"[1, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[-1.0319092273712158, 1.0361195802688599, 1.0472445487976074, -1.0384888648986816, -1.0385596752166748, 1.0465737581253052, -1.0375328063964844, -1.038702130317688]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0508999824523926, -1.0362352132797241, -1.046540379524231, 1.039208173751831, 1.0449883937835693, -1.0398223400115967, 1.0399702787399292, 1.042731523513794]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0348783731460571, -1.04801607131958, -1.0408432483673096, -1.0387946367263794, -1.0396841764450073, -1.0386534929275513, 1.0468478202819824, -1.0415271520614624]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0529369115829468, 1.040726661682129, 1.0462044477462769, 1.0410460233688354, 1.04289972782135, 1.0425100326538086, -1.0392311811447144, 1.0434428453445435]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0538299083709717, -1.0474028587341309, 1.0462775230407715, -1.0471551418304443, 1.0489062070846558, -1.0457031726837158, -1.0445035696029663, -1.0423413515090942]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0557892322540283, 1.0345641374588013, -1.0488694906234741, 1.0373365879058838, -1.0497219562530518, 1.0354385375976562, 1.0371077060699463, 1.0397425889968872]"
88,"[0, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1.050583004951477, 1.0420619249343872, -1.0427485704421997, -1.0401252508163452, -1.0401610136032104, 1.0448973178863525, 1.0445160865783691, -1.0433272123336792]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0492401123046875, -1.038698673248291, 1.043155312538147, 1.0438004732131958, 1.043070912361145, -1.0381637811660767, -1.0393816232681274, 1.0421713590621948]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0556437969207764, 1.0452553033828735, 1.0463447570800781, -1.0453463792800903, 1.048566222190857, 1.0469988584518433, -1.0420441627502441, -1.0440940856933594]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0507928133010864, -1.0383152961730957, -1.0476679801940918, 1.0384196043014526, -1.050026774406433, -1.0431530475616455, 1.0368903875350952, 1.0371222496032715]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0536854267120361, -1.0485267639160156, -1.0431649684906006, -1.0452044010162354, 1.0468693971633911, -1.0440313816070557, 1.0475959777832031, -1.0474554300308228]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0465624332427979, 1.0325193405151367, 1.0461957454681396, 1.0381083488464355, -1.047816514968872, 1.0389171838760376, -1.0417993068695068, 1.0390971899032593]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0477639436721802, -1.050288200378418, 1.043498158454895, -1.0509626865386963, -1.0477982759475708, -1.050770878791809, -1.0470393896102905, -1.0446062088012695]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0277844667434692, 1.031441569328308, -1.0470300912857056, 1.0365442037582397, 1.0333133935928345, 1.0361424684524536, 1.036498785018921, 1.03842294216156]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0515309572219849, -1.0361438989639282, -1.0347561836242676, 1.0462779998779297, 1.0473244190216064, 1.0473567247390747, 1.0469164848327637, -1.0405343770980835]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0377273559570312, 1.0423473119735718, 1.0449990034103394, -1.0394736528396606, -1.0402213335037231, -1.0393075942993164, -1.0386316776275635, 1.0395954847335815]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.028876781463623, -1.0456318855285645, 1.045250415802002, 1.0475637912750244, -1.0393390655517578, 1.0453001260757446, -1.0349512100219727, -1.0388846397399902]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0476425886154175, 1.0439046621322632, -1.045852541923523, -1.0391595363616943, 1.0441887378692627, -1.0411847829818726, 1.0421868562698364, 1.0409245491027832]"
100,"[0, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[1.0226563215255737, 1.0455747842788696, -1.0306004285812378, 1.0464128255844116, -1.0377553701400757, -1.034084677696228, 1.0455552339553833, -1.0396438837051392]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.049597144126892, -1.0483882427215576, 1.044142723083496, -1.0399093627929688, 1.0426595211029053, 1.0417985916137695, -1.0403833389282227, 1.0407525300979614]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.056010127067566, 1.0444661378860474, 1.0459657907485962, 1.04446280002594, 1.0475285053253174, -1.0380523204803467, -1.0429627895355225, -1.0402470827102661]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0548017024993896, -1.0464107990264893, -1.0458192825317383, -1.0446833372116089, -1.0507389307022095, 1.0330785512924194, 1.0352598428726196, 1.0378353595733643]"
