Example,Decoded_Bits,Polar_code,Output
16,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[-1.041426658630371, -1.0414081811904907, -1.0433509349822998, -1.0463755130767822, 1.0473464727401733, 1.0462276935577393, 1.0455782413482666, -1.0471378564834595]"
17,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[-0.9865666031837463, -0.1304132044315338, -0.40041878819465637, 0.5742447972297668, 0.4595066010951996, -0.342685341835022, -0.299397736787796, 1.0433257818222046]"
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.0467067956924438, -1.042344331741333, 1.0465412139892578, -1.0417506694793701, -1.0460350513458252, 1.0443003177642822, -1.0451890230178833, -1.0447556972503662]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.0479750633239746, 1.0457338094711304, -1.0472362041473389, 1.0465534925460815, 1.0437053442001343, -1.0424407720565796, 1.0456713438034058, 1.0478872060775757]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.0498039722442627, 1.051917552947998, -1.0433485507965088, -1.0401921272277832, -1.0385329723358154, -1.0442004203796387, 1.0454691648483276, -1.042147159576416]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0448753833770752, -1.04374361038208, 1.0341496467590332, 1.0391777753829956, 1.0399047136306763, 1.0434653759002686, -1.0447893142700195, 1.0458486080169678]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[1.0193817615509033, 1.0488861799240112, 1.04618501663208, -1.042038083076477, 1.047141432762146, -1.0420538187026978, -1.0448827743530273, -1.043885588645935]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.0460160970687866, -1.0484782457351685, -1.0476640462875366, 1.045379877090454, -1.0482112169265747, 1.048527479171753, 1.048279047012329, 1.0485135316848755]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.0451959371566772, -1.0444835424423218, -1.0416806936264038, -1.0472334623336792, -1.0411490201950073, 1.0442694425582886, 1.0458089113235474, -1.0476198196411133]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.0572853088378906, 1.0417112112045288, 1.0380724668502808, 1.043982744216919, 1.0453245639801025, -1.044856071472168, -1.0489938259124756, 1.0464849472045898]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0474953651428223, -1.0437235832214355, 1.0467509031295776, -1.0458118915557861, 1.0518100261688232, 1.0483028888702393, -1.0489938259124756, -1.0484353303909302]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0449280738830566, 1.0449957847595215, -1.0471373796463013, 1.0466853380203247, -1.0408148765563965, -1.042608618736267, 1.0458781719207764, 1.049013614654541]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.041975736618042, 1.0493172407150269, -1.0446510314941406, -1.0467520952224731, 1.0508251190185547, -1.0460047721862793, 1.0483876466751099, -1.0475707054138184]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0462751388549805, -1.0442661046981812, 1.0399736166000366, 1.0440922975540161, -1.046411395072937, 1.045605182647705, -1.0465707778930664, 1.0479108095169067]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0451239347457886, 1.0497186183929443, 1.0438662767410278, -1.0469436645507812, -1.0420722961425781, -1.0464211702346802, -1.0452271699905396, -1.047550916671753]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0453221797943115, -1.0429352521896362, -1.0444539785385132, 1.0457054376602173, 1.046178936958313, 1.0479174852371216, 1.0480766296386719, 1.047919750213623]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0472147464752197, 1.047150731086731, -1.042215347290039, 1.0449131727218628, 1.0432536602020264, 1.044439673423767, 1.0441291332244873, -1.0437870025634766]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.049464225769043, -1.0478957891464233, 1.0429713726043701, -1.0460447072982788, -1.0451512336730957, -1.0438271760940552, -1.0471893548965454, 1.044800043106079]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0446195602416992, 1.0420689582824707, 1.0439213514328003, 1.0422126054763794, -1.0499186515808105, 1.044362187385559, -1.0468941926956177, -1.0468469858169556]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0464295148849487, -1.0418559312820435, -1.0453238487243652, -1.0469715595245361, 1.0437008142471313, -1.0457210540771484, 1.0429915189743042, 1.044433355331421]"
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-1.014201045036316, -1.0523453950881958, -1.0496917963027954, 1.043596863746643, -1.0497233867645264, -1.0505119562149048, 1.0410202741622925, -1.047304391860962]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.048546314239502, 1.0453715324401855, 1.0446434020996094, -1.0473289489746094, 1.0385801792144775, 1.0437411069869995, -1.0461362600326538, 1.0442553758621216]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0402880907058716, -1.0481923818588257, 1.0492364168167114, 1.0457828044891357, 1.0465736389160156, -1.0460835695266724, -1.0476124286651611, -1.0475099086761475]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0440040826797485, 1.0443998575210571, -1.0424168109893799, -1.045137643814087, -1.0500537157058716, 1.0467616319656372, 1.045677661895752, 1.0456361770629883]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0410079956054688, 1.0450794696807861, -1.0482693910598755, 1.0453354120254517, -1.0492937564849854, 1.0448068380355835, 1.045453429222107, -1.0508538484573364]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1.0205976963043213, -1.0497792959213257, 1.0443531274795532, -1.0475549697875977, 1.0392285585403442, -1.0445199012756348, -1.044182538986206, 1.0444939136505127]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0497339963912964, 1.0437250137329102, 1.0461955070495605, 1.044762372970581, 1.046638011932373, 1.0466450452804565, -1.0499885082244873, -1.0505270957946777]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0454902648925781, -1.0475537776947021, -1.046816349029541, -1.0442609786987305, -1.043247938156128, -1.045508623123169, 1.0451672077178955, 1.0462675094604492]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0452431440353394, -1.0461612939834595, -1.0432496070861816, 1.0489128828048706, 1.051081895828247, -1.0449246168136597, 1.0488715171813965, -1.0471410751342773]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0450884103775024, 1.046938180923462, 1.0463640689849854, -1.0463353395462036, -1.0428740978240967, 1.0443845987319946, -1.0429635047912598, 1.0450317859649658]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0502175092697144, -1.049686312675476, 1.0514233112335205, 1.0472829341888428, -1.0451946258544922, -1.0476751327514648, -1.0488557815551758, -1.051146149635315]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0389050245285034, 1.0456697940826416, -1.0340585708618164, -1.0396488904953003, 1.043095588684082, 1.0452557802200317, 1.0455703735351562, 1.0447074174880981]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0472476482391357, -1.0435010194778442, 1.0447652339935303, -1.0468870401382446, 1.0413007736206055, 1.0441755056381226, 1.0445091724395752, -1.0478644371032715]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.053759217262268, 1.0380693674087524, -1.0526329278945923, 1.0435518026351929, -1.0505192279815674, -1.0456682443618774, -1.0505090951919556, 1.045379877090454]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0484086275100708, -1.0438456535339355, -1.0478609800338745, -1.0473370552062988, -1.0473021268844604, 1.046177864074707, -1.0489634275436401, -1.0499951839447021]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.047228217124939, 1.0444356203079224, 1.0462191104888916, 1.0451692342758179, 1.0432276725769043, -1.0439858436584473, 1.0439163446426392, 1.0470211505889893]"
52,"[0, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[1.0344568490982056, 1.0507488250732422, 1.0476045608520508, -1.0439366102218628, -1.0402534008026123, -1.0416903495788574, 1.0456534624099731, -1.043723464012146]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0485758781433105, -1.041518211364746, -1.045143723487854, 1.0426712036132812, 1.0366878509521484, 1.0456079244613647, -1.0481640100479126, 1.0466350317001343]"
54,"[1, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[-1.0146825313568115, 1.047655701637268, -1.0445066690444946, -1.0497797727584839, 1.0451828241348267, -1.0470657348632812, -1.047099232673645, -1.048361897468567]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.039976716041565, -1.0474259853363037, 1.0464580059051514, 1.0450931787490845, -1.048928141593933, 1.0480008125305176, 1.0472462177276611, 1.0475306510925293]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0355210304260254, -1.0361419916152954, 1.0438103675842285, -1.040810227394104, -1.0373581647872925, 1.0405522584915161, 1.0424301624298096, -1.046290397644043]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-0.9989068508148193, 1.040194034576416, -1.0437848567962646, 1.044463038444519, 1.0444461107254028, -1.045861840248108, -1.0502272844314575, 1.0463898181915283]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0462982654571533, -1.0481570959091187, -1.0487781763076782, -1.0494434833526611, 1.053272008895874, 1.0472078323364258, -1.050153136253357, -1.0521435737609863]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.047372579574585, 1.0478681325912476, 1.0483871698379517, 1.0461173057556152, -1.040257453918457, -1.0445756912231445, 1.044425368309021, 1.0471750497817993]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0527966022491455, 1.051116943359375, 1.0519667863845825, -1.0502251386642456, 1.053199291229248, -1.0486438274383545, 1.0482219457626343, -1.0494533777236938]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0348607301712036, -1.0406465530395508, -1.0457783937454224, 1.044440746307373, -1.0403834581375122, 1.0460293292999268, -1.0456284284591675, 1.0471506118774414]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1.0429658889770508, 1.0532429218292236, -1.0332478284835815, -1.0428603887557983, -1.0381639003753662, -1.0442018508911133, -1.0420511960983276, -1.0457475185394287]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0467281341552734, -1.049379825592041, 1.0435054302215576, 1.0424487590789795, 1.043892741203308, 1.0439081192016602, 1.0438215732574463, 1.0440380573272705]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0442492961883545, -1.0446417331695557, 1.046478509902954, 1.0464284420013428, 1.045535683631897, 1.0466670989990234, 1.0468738079071045, -1.0498178005218506]"
65,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-0.9785932898521423, -0.08385675400495529, 0.24705247581005096, -0.5201159715652466, 0.10916230827569962, -0.5528077483177185, -0.5456252098083496, 1.041918158531189]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0456281900405884, -1.0497159957885742, -1.053695559501648, 1.0430426597595215, -1.050639271736145, 1.043662428855896, -1.0486693382263184, -1.052024245262146]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.0177630186080933, 1.0372494459152222, 1.037570834159851, -1.0429743528366089, 1.0403239727020264, -1.0446940660476685, 1.0451551675796509, 1.0447275638580322]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0473779439926147, 1.0471982955932617, 1.0447825193405151, 1.0450302362442017, -1.0487960577011108, -1.0496336221694946, 1.0442969799041748, -1.043210744857788]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0491704940795898, -1.0429117679595947, -1.048848271369934, -1.0463112592697144, 1.038341760635376, 1.0441974401474, -1.0466580390930176, 1.0433481931686401]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0406413078308105, 1.046966791152954, -1.050690770149231, 1.0433729887008667, 1.0451611280441284, -1.0472768545150757, -1.0477802753448486, -1.0467556715011597]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0423243045806885, -1.0410248041152954, 1.038461685180664, -1.0466877222061157, -1.0498894453048706, 1.045703411102295, 1.045284390449524, 1.0456687211990356]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0422526597976685, -1.0490134954452515, 1.0421574115753174, 1.04454505443573, -1.0477982759475708, 1.044402003288269, 1.0456863641738892, -1.050662875175476]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0539740324020386, 1.040500283241272, -1.0561803579330444, -1.0529086589813232, 1.0437208414077759, -1.0505291223526, -1.0503953695297241, 1.0440179109573364]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0492620468139648, -1.04478120803833, -1.049605369567871, 1.043634295463562, 1.0442155599594116, 1.0464156866073608, -1.0506126880645752, -1.051844596862793]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0391032695770264, 1.0388121604919434, 1.039228916168213, -1.043629765510559, -1.0434651374816895, -1.0463184118270874, 1.046005368232727, 1.0466493368148804]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0455574989318848, 1.0472041368484497, 1.043173909187317, 1.0481548309326172, 1.0505938529968262, -1.0441133975982666, 1.0494617223739624, -1.0453169345855713]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.044826626777649, -1.0451853275299072, -1.048208236694336, -1.046571135520935, -1.0419752597808838, 1.0443482398986816, -1.0443191528320312, 1.0454343557357788]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0522401332855225, 1.0514997243881226, -1.0545049905776978, 1.046309471130371, -1.0453250408172607, -1.0486329793930054, -1.049082636833191, -1.052316665649414]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.0240416526794434, -1.0385024547576904, 1.043128490447998, -1.0426477193832397, 1.0419796705245972, 1.0451135635375977, 1.0456161499023438, 1.0457065105438232]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.0341286659240723, 1.0439743995666504, -1.0422121286392212, -1.0491892099380493, 1.0415809154510498, 1.0446066856384277, 1.044683814048767, -1.048304557800293]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0543997287750244, -1.0447825193405151, 1.0388187170028687, 1.0434221029281616, -1.048938274383545, -1.043921709060669, -1.0488200187683105, 1.045108675956726]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.005797028541565, 1.045624852180481, 1.041701316833496, -1.0464932918548584, -1.0453351736068726, 1.0470798015594482, -1.0470054149627686, -1.0476881265640259]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0444459915161133, -1.0436959266662598, -1.0490591526031494, 1.044883131980896, 1.0433926582336426, -1.0464093685150146, 1.0455957651138306, 1.0472074747085571]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0433003902435303, -1.0423107147216797, -1.0488767623901367, -1.0475671291351318, -1.0469671487808228, -1.0444676876068115, 1.049652338027954, -1.0471516847610474]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.044678807258606, 1.0399384498596191, 1.0382771492004395, 1.0437507629394531, 1.0380268096923828, 1.046064019203186, -1.0468183755874634, 1.0469697713851929]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0538862943649292, -1.0512146949768066, 1.044528841972351, -1.0499287843704224, 1.0462790727615356, -1.0470839738845825, -1.0481613874435425, -1.049371361732483]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.041606068611145, 1.0442148447036743, -1.042865514755249, 1.0455043315887451, -1.0473371744155884, 1.0477255582809448, 1.0472173690795898, 1.048030138015747]"
88,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0.9394794702529907, -0.8734478950500488, 0.6068511605262756, -1.0452101230621338, -1.0393906831741333, 0.8361298441886902, 0.9788822531700134, -1.0463266372680664]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0434725284576416, -1.0435447692871094, 1.0402379035949707, 1.0465917587280273, 1.0463603734970093, -1.0428160429000854, -1.0461217164993286, 1.0473966598510742]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0431886911392212, 1.0514143705368042, 1.0472633838653564, -1.0490198135375977, 1.05280339717865, 1.0491523742675781, -1.049430251121521, -1.0500737428665161]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.0424633026123047, -1.040734887123108, -1.0421745777130127, 1.0471972227096558, -1.0394731760025024, -1.043332815170288, 1.0470794439315796, 1.048353672027588]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0545414686203003, -1.0421522855758667, -1.0472161769866943, -1.0480436086654663, 1.0541205406188965, -1.0461393594741821, 1.0515882968902588, -1.0477701425552368]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.038475513458252, 1.0453903675079346, 1.0463818311691284, 1.045209527015686, -1.0416496992111206, 1.046379804611206, -1.0440903902053833, 1.047771692276001]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0388890504837036, -1.0415983200073242, 1.0490766763687134, -1.0455405712127686, -1.0415139198303223, -1.0452191829681396, -1.0436985492706299, -1.0462865829467773]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.048277497291565, 1.0445375442504883, -1.0434058904647827, 1.0456714630126953, 1.0449199676513672, 1.0464684963226318, 1.0465669631958008, 1.0466059446334839]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.040852427482605, -1.0454498529434204, -1.045375108718872, 1.0451732873916626, 1.0440117120742798, 1.0445773601531982, 1.0447254180908203, -1.0495821237564087]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0500682592391968, 1.0409197807312012, 1.0414477586746216, -1.0501446723937988, -1.0532004833221436, -1.0476495027542114, -1.0502060651779175, 1.0446581840515137]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0528920888900757, -1.0501554012298584, 1.0425662994384766, 1.0448060035705566, -1.0505863428115845, 1.046387791633606, -1.0507152080535889, -1.0513168573379517]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0401225090026855, 1.0400729179382324, -1.0529147386550903, -1.047041893005371, 1.0420057773590088, -1.048274040222168, 1.0441654920578003, 1.044915795326233]"
100,"[0, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.9355328679084778, 0.013933327980339527, 0.7152836918830872, 0.4489014446735382, 0.46205654740333557, -0.4931584596633911, 0.8478570580482483, -0.9309711456298828]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0404733419418335, -1.0489245653152466, 1.0442535877227783, -1.044749140739441, 1.0377365350723267, 1.045121669769287, -1.0481958389282227, 1.0452022552490234]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0436224937438965, 1.0445855855941772, 1.0497064590454102, 1.0471209287643433, 1.0460948944091797, -1.0498404502868652, -1.0509507656097412, -1.0526041984558105]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.040947437286377, -1.0443514585494995, -1.0454847812652588, -1.0462394952774048, -1.0455701351165771, 1.0461394786834717, 1.0452330112457275, 1.0453709363937378]"
