Example,Decoded_Bits,Polar_code,Output
10,"[0, 0, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[1.0629754066467285, 1.0655077695846558, -1.036512017250061, 1.0545017719268799, 1.0670908689498901, 1.055923581123352, -1.0451253652572632, -1.0445311069488525]"
11,"[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[-1.049599289894104, -1.0481349229812622, 1.0409340858459473, -1.0459617376327515, -1.0462837219238281, -1.0475895404815674, 1.0495563745498657, 1.0517628192901611]"
12,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[1.0570954084396362, -1.038680911064148, 1.0534945726394653, 1.0535895824432373, 1.0662932395935059, -1.0433931350708008, 1.0550035238265991, -1.0460253953933716]"
13,"[1, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[-1.0427002906799316, 1.0466026067733765, -1.0459973812103271, -1.0462963581085205, -1.0452440977096558, 1.0517866611480713, -1.0469045639038086, 1.0502355098724365]"
14,"[0, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1.0332831144332886, -1.0416768789291382, -1.040434718132019, 1.0546995401382446, -1.0383989810943604, -1.0435758829116821, -1.0484604835510254, -1.0479780435562134]"
15,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[1.0489087104797363, 1.0462738275527954, 1.0415529012680054, -1.0466886758804321, 1.0470402240753174, 1.051154613494873, 1.0500566959381104, 1.0478811264038086]"
16,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[-1.037976861000061, -1.0481678247451782, -1.0497151613235474, -1.0496819019317627, 1.0582937002182007, 1.056246042251587, 1.057350993156433, -1.052249789237976]"
17,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[-0.9212055802345276, -0.15479473769664764, -0.09208188951015472, 0.7706735134124756, 0.17040100693702698, -0.45465728640556335, -0.495511531829834, 1.0474603176116943]"
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.05378258228302, -1.0436601638793945, 1.042803406715393, -1.0432945489883423, -1.0412726402282715, 1.0525263547897339, -1.0476853847503662, -1.0489431619644165]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.0462960004806519, 1.044801950454712, -1.0490108728408813, 1.0502140522003174, 1.0500848293304443, -1.0475651025772095, 1.0505566596984863, 1.0528700351715088]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.0637198686599731, 1.059035062789917, -1.042301058769226, -1.0429173707962036, -1.0410418510437012, -1.0418421030044556, 1.0525357723236084, -1.0453447103500366]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0427021980285645, -1.0430562496185303, 1.040541172027588, 1.0503642559051514, 1.047368049621582, 1.0512731075286865, -1.0462696552276611, 1.0504953861236572]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[1.0102651119232178, 1.0536142587661743, 1.0383691787719727, -1.046021580696106, 1.0489383935928345, -1.0457826852798462, -1.0493909120559692, -1.0496859550476074]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.047567367553711, -1.047757863998413, -1.048232913017273, 1.0535328388214111, -1.0495094060897827, 1.0555959939956665, 1.0543872117996216, 1.0543713569641113]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.062623381614685, -1.043174386024475, -1.044362187385559, -1.0453506708145142, -1.0292308330535889, 1.059230089187622, 1.0618728399276733, -1.0503236055374146]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.0490039587020874, 1.04606294631958, 1.0461260080337524, 1.0516070127487183, 1.0510993003845215, -1.0462769269943237, -1.0490728616714478, 1.0528950691223145]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0420113801956177, -1.047721266746521, 1.042972445487976, -1.0490704774856567, 1.0655580759048462, 1.053101897239685, -1.051350474357605, -1.0512140989303589]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0483864545822144, 1.0488238334655762, -1.0492154359817505, 1.0516009330749512, -1.0453358888626099, -1.0474110841751099, 1.0514742136001587, 1.05366051197052]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.0313470363616943, 1.0576225519180298, -1.0445153713226318, -1.0467090606689453, 1.0639870166778564, -1.0454070568084717, 1.053998589515686, -1.0476936101913452]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0473525524139404, -1.0462065935134888, 1.0437906980514526, 1.0517550706863403, -1.0454899072647095, 1.0531890392303467, -1.0486646890640259, 1.0523325204849243]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0472837686538696, 1.0511326789855957, 1.0418541431427002, -1.0495790243148804, -1.0474001169204712, -1.049543857574463, -1.0507688522338867, -1.0512202978134155]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0436588525772095, -1.0485202074050903, -1.0479587316513062, 1.0537217855453491, 1.0538395643234253, 1.0554298162460327, 1.0548051595687866, 1.054125428199768]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.0342124700546265, 1.0592859983444214, -1.0466512441635132, 1.0542669296264648, 1.0528309345245361, 1.0541132688522339, 1.0551575422286987, -1.0521917343139648]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0585620403289795, -1.044932246208191, 1.0490527153015137, -1.0498149394989014, -1.0472222566604614, -1.049332857131958, -1.0496755838394165, 1.0529472827911377]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.072243332862854, 1.0637282133102417, 1.0682483911514282, 1.0526814460754395, -1.0366218090057373, 1.0536835193634033, -1.042620301246643, -1.0455913543701172]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0461947917938232, -1.047629714012146, -1.0459173917770386, -1.0486950874328613, 1.0450568199157715, -1.0492212772369385, 1.049070954322815, 1.0515419244766235]"
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-0.9985224008560181, -1.0357297658920288, -1.0296034812927246, 1.0477489233016968, -1.0374813079833984, -1.0405887365341187, 1.0476222038269043, -1.045682430267334]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0450111627578735, 1.046104073524475, 1.046736717224121, -1.0482298135757446, 1.0490531921386719, 1.0506157875061035, -1.0486806631088257, 1.0502197742462158]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0266903638839722, -1.043963074684143, 1.0634993314743042, 1.0536097288131714, 1.0544546842575073, -1.0455279350280762, -1.0488831996917725, -1.0491127967834473]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0453177690505981, 1.049166202545166, -1.0528684854507446, -1.0512758493423462, -1.0513743162155151, 1.0530550479888916, 1.0520102977752686, 1.0502349138259888]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.0643278360366821, 1.0755318403244019, -1.0399402379989624, 1.0568608045578003, -1.0445106029510498, 1.0568158626556396, 1.0572251081466675, -1.0493099689483643]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1.024167537689209, -1.0502793788909912, 1.047607183456421, -1.0498520135879517, 1.0461829900741577, -1.0505738258361816, -1.0493278503417969, 1.0520093441009521]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0374735593795776, 1.0589090585708618, 1.062278151512146, 1.0521646738052368, 1.06122624874115, 1.0536999702453613, -1.0496574640274048, -1.0489968061447144]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.043331503868103, -1.0484282970428467, -1.0490576028823853, -1.0480029582977295, -1.0521100759506226, -1.0504310131072998, 1.0503703355789185, 1.052582025527954]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0335807800292969, -1.0391212701797485, -1.0373719930648804, 1.053354024887085, 1.0607749223709106, -1.0429964065551758, 1.0551986694335938, -1.0461927652359009]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0445568561553955, 1.0492459535598755, 1.0474222898483276, -1.049705982208252, -1.048585295677185, 1.0517126321792603, -1.05060613155365, 1.0510375499725342]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0515222549438477, -1.045111894607544, 1.0611635446548462, 1.0532069206237793, -1.0441941022872925, -1.0470149517059326, -1.0492544174194336, -1.0495600700378418]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0390766859054565, 1.0477315187454224, -1.0507714748382568, -1.0458446741104126, 1.048382043838501, 1.0516343116760254, 1.0505702495574951, 1.0490727424621582]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0661089420318604, -1.0403540134429932, 1.064632534980774, -1.0433025360107422, 1.0569742918014526, 1.0570094585418701, 1.0587087869644165, -1.0502268075942993]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.043958067893982, 1.0463800430297852, -1.0437135696411133, 1.0501943826675415, -1.048686146736145, -1.0486748218536377, -1.0512934923171997, 1.052747130393982]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0411698818206787, -1.046099305152893, -1.0416998863220215, -1.0473295450210571, -1.0443707704544067, 1.0525227785110474, -1.0495353937149048, -1.0502310991287231]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0448704957962036, 1.04625403881073, 1.0488718748092651, 1.0506010055541992, 1.049635887145996, -1.049296259880066, 1.0500552654266357, 1.0529131889343262]"
52,"[0, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[1.0526061058044434, 1.058578372001648, 1.0613776445388794, -1.0440713167190552, -1.0374339818954468, -1.0413126945495605, 1.0509092807769775, -1.0441274642944336]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0516544580459595, -1.0461429357528687, -1.0416367053985596, 1.0507240295410156, 1.0483012199401855, 1.0517845153808594, -1.0501314401626587, 1.0518195629119873]"
54,"[1, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[-1.028915286064148, 1.0501892566680908, -1.0416884422302246, -1.0475900173187256, 1.0461252927780151, -1.046419620513916, -1.0468815565109253, -1.0487867593765259]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0389450788497925, -1.0491892099380493, 1.0544511079788208, 1.0522992610931396, -1.051404595375061, 1.0550384521484375, 1.053602933883667, 1.0533125400543213]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0648521184921265, -1.0348776578903198, 1.0662344694137573, -1.0425370931625366, -1.0274018049240112, 1.0580519437789917, 1.0580084323883057, -1.0467816591262817]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-0.9828863143920898, 1.0485633611679077, -1.0446972846984863, 1.051818609237671, 1.0492719411849976, -1.0501060485839844, -1.0525513887405396, 1.0537077188491821]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0521173477172852, -1.0458035469055176, -1.045525074005127, -1.0486063957214355, 1.0607622861862183, 1.0524998903274536, -1.0512125492095947, -1.051693320274353]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.0463355779647827, 1.0495564937591553, 1.0525883436203003, 1.051518201828003, -1.0441027879714966, -1.0467547178268433, 1.0514659881591797, 1.053728461265564]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.0587704181671143, 1.0572290420532227, 1.0632396936416626, -1.047493815422058, 1.062504768371582, -1.0470095872879028, 1.0545873641967773, -1.0474295616149902]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.0397981405258179, -1.045396089553833, -1.0414049625396729, 1.0513434410095215, -1.0414825677871704, 1.0530470609664917, -1.0501705408096313, 1.0525869131088257]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[1.0341523885726929, 1.0498968362808228, -1.0359489917755127, -1.0464364290237427, -1.0442230701446533, -1.046981930732727, -1.0483874082565308, -1.0496762990951538]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0261067152023315, -1.047775149345398, 1.0554813146591187, 1.0528515577316284, 1.0537846088409424, 1.0547019243240356, 1.0545200109481812, 1.053737759590149]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0404248237609863, -1.0422831773757935, 1.0495390892028809, 1.0534794330596924, 1.051552414894104, 1.0533090829849243, 1.0544370412826538, -1.0502849817276]"
65,"[1, 1, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-0.9877292513847351, -0.14540600776672363, -0.05709673836827278, -0.5527629256248474, 0.10053203999996185, -0.4961370527744293, -0.5819137692451477, 1.0490292310714722]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0679125785827637, -1.035032868385315, -1.0425565242767334, 1.0563033819198608, -1.03987717628479, 1.056321620941162, -1.0434938669204712, -1.046655297279358]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[0.9945799112319946, 1.0380650758743286, 1.0371776819229126, -1.0451550483703613, 1.0455952882766724, -1.046474575996399, 1.0504053831100464, 1.0520012378692627]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0648363828659058, 1.0581477880477905, 1.0521166324615479, 1.0555474758148193, -1.0394150018692017, -1.0374021530151367, 1.058493733406067, -1.0443270206451416]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0431573390960693, -1.0455173254013062, -1.0502272844314575, -1.0475518703460693, 1.0476781129837036, 1.0519088506698608, -1.0488133430480957, 1.0504573583602905]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.0288516283035278, 1.057221531867981, -1.0428752899169922, 1.0542699098587036, 1.0538947582244873, -1.0451894998550415, -1.0476806163787842, -1.0475776195526123]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0416107177734375, -1.049254059791565, 1.0406242609024048, -1.0513849258422852, -1.0516414642333984, 1.0534220933914185, 1.0525853633880615, 1.0513577461242676]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0533080101013184, -1.0462772846221924, 1.0584461688995361, 1.0575597286224365, -1.043296456336975, 1.0586251020431519, 1.0620214939117432, -1.0486689805984497]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0428611040115356, 1.043038249015808, -1.0550389289855957, -1.0503934621810913, 1.0489758253097534, -1.0512526035308838, -1.0513266324996948, 1.050630807876587]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0377267599105835, -1.0360227823257446, -1.0417585372924805, 1.0528775453567505, 1.060785174369812, 1.055242657661438, -1.048780083656311, -1.0475244522094727]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0441040992736816, 1.0451703071594238, 1.0422760248184204, -1.0484869480133057, -1.047899842262268, -1.050649642944336, 1.0504056215286255, 1.052569031715393]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0349639654159546, 1.052605152130127, 1.050533413887024, 1.0533161163330078, 1.0627431869506836, -1.0430625677108765, 1.0553967952728271, -1.045638084411621]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.046973466873169, -1.048021674156189, -1.0505541563034058, -1.049385666847229, -1.0457936525344849, 1.0521776676177979, -1.0495939254760742, 1.0513455867767334]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.0554126501083374, 1.0554746389389038, -1.0488362312316895, 1.0542863607406616, -1.0449262857437134, -1.0472073554992676, -1.0496243238449097, -1.0499234199523926]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[1.031541347503662, -1.0495033264160156, 1.041261076927185, -1.0453522205352783, 1.0494176149368286, 1.0523924827575684, 1.0516513586044312, 1.0501245260238647]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.0180500745773315, 1.0469759702682495, -1.0365827083587646, -1.0440566539764404, 1.0380314588546753, 1.0265603065490723, 1.014739990234375, -1.0486637353897095]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0430048704147339, -1.0474631786346436, 1.047728419303894, 1.0501772165298462, -1.050428032875061, -1.0489553213119507, -1.051627516746521, 1.0521739721298218]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[0.9703694581985474, 1.0496686697006226, 1.044177532196045, -1.0457104444503784, -1.0462632179260254, 1.0532745122909546, -1.048693299293518, -1.0495631694793701]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.045867681503296, -1.044745922088623, -1.0517184734344482, 1.052141547203064, 1.05061936378479, -1.0502912998199463, 1.051668405532837, 1.0534697771072388]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.0366321802139282, -1.0505732297897339, -1.0514105558395386, -1.048040747642517, -1.0495177507400513, -1.0461877584457397, 1.0522246360778809, -1.047387719154358]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.052379846572876, 1.0456671714782715, 1.0437602996826172, 1.051872968673706, 1.0450712442398071, 1.0530827045440674, -1.0492100715637207, 1.0524548292160034]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.051171064376831, -1.05021071434021, 1.0431334972381592, -1.04848051071167, 1.0486977100372314, -1.0476922988891602, -1.0487279891967773, -1.0501612424850464]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0354347229003906, 1.0547164678573608, -1.0472602844238281, 1.053749680519104, -1.0498753786087036, 1.055557370185852, 1.0542656183242798, 1.0543874502182007]"
88,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0.9566786885261536, -0.5813037157058716, 0.48303917050361633, -0.9832179546356201, 0.6022015810012817, 0.12828393280506134, 0.22055676579475403, -1.0155491828918457]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0479153394699097, -1.049336552619934, 1.0472791194915771, 1.0519417524337769, 1.0494228601455688, -1.0498522520065308, -1.0505812168121338, 1.0536534786224365]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0479220151901245, 1.0451902151107788, 1.048414945602417, -1.0488439798355103, 1.0610638856887817, 1.0530623197555542, -1.051490306854248, -1.0513941049575806]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.03316330909729, -1.0419350862503052, -1.0489662885665894, 1.0527219772338867, -1.043858528137207, -1.0481832027435303, 1.0527753829956055, 1.0545780658721924]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.0590308904647827, -1.0501958131790161, -1.0547994375228882, -1.0483810901641846, 1.0634102821350098, -1.0484811067581177, 1.056972622871399, -1.0489554405212402]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.0354316234588623, 1.0481497049331665, 1.0451481342315674, 1.052072525024414, -1.042929768562317, 1.0535684823989868, -1.0496082305908203, 1.0526180267333984]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0421229600906372, -1.0494637489318848, 1.0443238019943237, -1.0499098300933838, -1.0478752851486206, -1.0494256019592285, -1.0503171682357788, -1.0513520240783691]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0569626092910767, 1.0570614337921143, -1.0423099994659424, 1.0535221099853516, 1.0529903173446655, 1.0542296171188354, 1.0535821914672852, 1.054165005683899]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.0552394390106201, -1.0413801670074463, -1.0424357652664185, 1.0556516647338867, 1.0545697212219238, 1.055201768875122, 1.0564305782318115, -1.048746943473816]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0344161987304688, 1.039205551147461, 1.0438059568405151, -1.0492644309997559, -1.051783561706543, -1.0491249561309814, -1.049485445022583, 1.0511250495910645]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0296128988265991, -1.0425153970718384, 1.062006950378418, 1.0517064332962036, -1.040025234222412, 1.0536766052246094, -1.047050952911377, -1.048456072807312]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0492194890975952, 1.0461759567260742, -1.0487953424453735, -1.0477337837219238, 1.0498460531234741, -1.0490572452545166, 1.0506092309951782, 1.0527458190917969]"
100,"[0, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.9655343890190125, -0.16816818714141846, 0.6079862713813782, 0.31675979495048523, 0.6170821189880371, 1.940131187438965e-05, 0.45017898082733154, -0.7638937830924988]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0505009889602661, -1.0477079153060913, 1.048784613609314, -1.0484691858291626, 1.0495611429214478, 1.051601529121399, -1.0498237609863281, 1.0521166324615479]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0611644983291626, 1.0572203397750854, 1.060941219329834, 1.0544705390930176, 1.0559988021850586, -1.0424388647079468, -1.0468460321426392, -1.0500677824020386]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0371127128601074, -1.0478204488754272, -1.049552083015442, -1.0482876300811768, -1.0451414585113525, 1.0533671379089355, 1.0524007081985474, 1.0522196292877197]"
