Example,Decoded_Bits,Polar_code,Output
10,"[0, 0, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[1.0546855926513672, 1.0499459505081177, -1.0398367643356323, 1.0475064516067505, 1.0474196672439575, 1.0498411655426025, -1.0422555208206177, -1.0431010723114014]"
11,"[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[-1.0368515253067017, -1.0374449491500854, 1.044829249382019, -1.0421223640441895, -1.0418404340744019, -1.0427374839782715, 1.0467736721038818, 1.0493391752243042]"
12,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[1.0588573217391968, -1.0308362245559692, 1.0517362356185913, 1.0486719608306885, 1.0546351671218872, -1.0425628423690796, 1.0513640642166138, -1.0468255281448364]"
13,"[1, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[-1.0253547430038452, 1.0540502071380615, -1.0396119356155396, -1.039537787437439, -1.0394335985183716, 1.0466604232788086, -1.0399693250656128, 1.0509698390960693]"
14,"[0, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1.061929702758789, -1.0309092998504639, -1.035813570022583, 1.0485203266143799, -1.0283660888671875, -1.0394562482833862, -1.0415562391281128, -1.0423835515975952]"
15,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[1.0452324151992798, 1.0473148822784424, 1.0446499586105347, -1.0414174795150757, 1.0374442338943481, 1.0448236465454102, 1.0449728965759277, 1.047554612159729]"
16,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1]","[-1.0235247611999512, -1.0339583158493042, -1.036789894104004, -1.0393253564834595, 1.0543248653411865, 1.0483912229537964, 1.0468106269836426, -1.0437352657318115]"
17,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[-0.882388174533844, -0.3225540220737457, -0.32298552989959717, 0.2927951216697693, 0.1449950486421585, -0.1997484415769577, -0.32251861691474915, 1.047810435295105]"
18,"[0, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1.0556738376617432, -1.0364744663238525, 1.0539928674697876, -1.0371347665786743, -1.0387541055679321, 1.0476524829864502, -1.0437091588974, -1.0444401502609253]"
19,"[1, 0, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[-1.0345531702041626, 1.0485455989837646, -1.0406583547592163, 1.0482004880905151, 1.0522985458374023, -1.0408930778503418, 1.0495171546936035, 1.0536068677902222]"
20,"[0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 0, 1, 1]","[1.0603641271591187, 1.0559834241867065, -1.037270188331604, -1.0369510650634766, -1.0299776792526245, -1.040756106376648, 1.0481643676757812, -1.04017174243927]"
21,"[1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]","[-1.0293737649917603, -1.037323236465454, 1.0436820983886719, 1.0457545518875122, 1.049399733543396, 1.048409342765808, -1.0395201444625854, 1.051781415939331]"
22,"[0, 0, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]","[0.9483619332313538, 1.0464364290237427, 1.0484719276428223, -1.0368231534957886, 1.055314540863037, -1.0390676259994507, -1.0408388376235962, -1.0408084392547607]"
23,"[0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]","[1.048641562461853, -1.0426708459854126, -1.0404609441757202, 1.0448557138442993, -1.0369011163711548, 1.0498710870742798, 1.0493868589401245, 1.0516892671585083]"
24,"[0, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1.0554819107055664, -1.0388318300247192, -1.035193681716919, -1.041523814201355, -1.0361064672470093, 1.051579475402832, 1.0504997968673706, -1.0444176197052002]"
25,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]","[-1.0316758155822754, 1.0504508018493652, 1.057278037071228, 1.0471463203430176, 1.0555979013442993, -1.040042757987976, -1.0463438034057617, 1.0511853694915771]"
26,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]","[-1.0262279510498047, -1.0382901430130005, 1.0539603233337402, -1.0412980318069458, 1.0513373613357544, 1.048390507698059, -1.0451390743255615, -1.0458228588104248]"
27,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]","[1.0483320951461792, 1.0422804355621338, -1.038827657699585, 1.0443209409713745, -1.0405488014221191, -1.0399610996246338, 1.046595573425293, 1.0516951084136963]"
28,"[1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[-1.021986484527588, 1.0551011562347412, -1.0328848361968994, -1.0442644357681274, 1.0520479679107666, -1.0432207584381104, 1.0486613512039185, -1.0445250272750854]"
29,"[0, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]","[1.0494728088378906, -1.0364404916763306, 1.0473618507385254, 1.0448975563049316, -1.040761947631836, 1.0483819246292114, -1.0416752099990845, 1.050998330116272]"
30,"[0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1.0524076223373413, 1.0417298078536987, 1.0477744340896606, -1.0368577241897583, -1.0280632972717285, -1.0372430086135864, -1.0369585752487183, -1.0389914512634277]"
31,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[-1.0464531183242798, -1.045160174369812, -1.0445398092269897, 1.04225492477417, 1.0415984392166138, 1.0456068515777588, 1.0461914539337158, 1.04792320728302]"
32,"[1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[-1.028437614440918, 1.0568134784698486, -1.0426453351974487, 1.050324559211731, 1.0496004819869995, 1.0498631000518799, 1.049127459526062, -1.0454460382461548]"
33,"[0, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1.0432442426681519, -1.0400593280792236, 1.0459667444229126, -1.0451431274414062, -1.0439585447311401, -1.0435831546783447, -1.0481438636779785, 1.0508108139038086]"
34,"[0, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]","[1.0462874174118042, 1.0478951930999756, 1.0463955402374268, 1.0480858087539673, -1.0385394096374512, 1.0495710372924805, -1.0386236906051636, -1.0425562858581543]"
35,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]","[-1.0475635528564453, -1.0397107601165771, -1.0418037176132202, -1.043631672859192, 1.0443204641342163, -1.0436259508132935, 1.0445219278335571, 1.0478051900863647]"
36,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[-0.9757034182548523, -1.0339138507843018, -1.0363640785217285, 1.0343780517578125, -1.0359199047088623, -1.0418907403945923, 1.0337520837783813, -1.045962929725647]"
37,"[1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[-1.0345096588134766, 1.0511515140533447, 1.0478657484054565, -1.038598895072937, 1.0489269495010376, 1.0474648475646973, -1.0369139909744263, 1.0498778820037842]"
38,"[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[-1.0248727798461914, -1.0364656448364258, 1.0537948608398438, 1.0491708517074585, 1.0532246828079224, -1.0410679578781128, -1.043202519416809, -1.044547200202942]"
39,"[0, 0, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1.0364525318145752, 1.0478216409683228, -1.0408432483673096, -1.041887879371643, -1.0414952039718628, 1.048856258392334, 1.047735571861267, 1.0494672060012817]"
40,"[0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]","[1.048255443572998, 1.057840347290039, -1.0430432558059692, 1.0493643283843994, -1.0440423488616943, 1.0492171049118042, 1.04929518699646, -1.0468374490737915]"
41,"[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 1, 0]","[1.0186705589294434, -1.037286639213562, 1.0493009090423584, -1.0432846546173096, 1.0430388450622559, -1.0443052053451538, -1.044130802154541, 1.0482573509216309]"
42,"[1, 0, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[-1.0335729122161865, 1.051060438156128, 1.0520693063735962, 1.0468868017196655, 1.0489541292190552, 1.0483835935592651, -1.0446633100509644, -1.0448486804962158]"
43,"[0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]","[1.0404995679855347, -1.0463342666625977, -1.0434590578079224, -1.043737530708313, -1.0443321466445923, -1.0461993217468262, 1.0453599691390991, 1.047814965248108]"
44,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 1, 1]","[-1.0269399881362915, -1.0330990552902222, -1.035548210144043, 1.0498762130737305, 1.0544465780258179, -1.0401636362075806, 1.0518449544906616, -1.0449159145355225]"
45,"[0, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]","[1.0460190773010254, 1.0512689352035522, 1.0511524677276611, -1.0403597354888916, -1.0395824909210205, 1.0469298362731934, -1.0389529466629028, 1.0487215518951416]"
46,"[0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1.0527650117874146, -1.0360454320907593, 1.055437684059143, 1.045681357383728, -1.0302990674972534, -1.0414433479309082, -1.042769193649292, -1.0441160202026367]"
47,"[0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.0208207368850708, 1.044823408126831, -1.0379283428192139, -1.0420461893081665, 1.040333867073059, 1.045359492301941, 1.0449968576431274, 1.046619176864624]"
48,"[0, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1.0560258626937866, -1.0371993780136108, 1.0533462762832642, -1.0427979230880737, 1.0477278232574463, 1.0485541820526123, 1.048585295677185, -1.0475456714630127]"
49,"[1, 0, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]","[-1.038765549659729, 1.0439176559448242, -1.0446974039077759, 1.0463805198669434, -1.0426427125930786, -1.0421985387802124, -1.04669988155365, 1.0496737957000732]"
50,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 1]","[-1.0295946598052979, -1.0330010652542114, -1.0366594791412354, -1.0404598712921143, -1.038931965827942, 1.0480235815048218, -1.044816017150879, -1.045584797859192]"
51,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]","[1.0351152420043945, 1.0426913499832153, 1.0427086353302002, 1.0437978506088257, 1.0487563610076904, -1.0422335863113403, 1.046460747718811, 1.0506328344345093]"
52,"[0, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[1.051661491394043, 1.059337854385376, 1.0499738454818726, -1.0372505187988281, -1.0227657556533813, -1.0367915630340576, 1.0455621480941772, -1.0373425483703613]"
53,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]","[1.0388128757476807, -1.0388431549072266, -1.0453864336013794, 1.044543981552124, 1.0423990488052368, 1.0483663082122803, -1.0445480346679688, 1.0499482154846191]"
54,"[1, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]","[-1.0026463270187378, 1.0405303239822388, -1.035154938697815, -1.0381195545196533, 1.0494732856750488, -1.035587191581726, -1.036195158958435, -1.0386812686920166]"
55,"[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[-1.0537070035934448, -1.0493046045303345, 1.0374232530593872, 1.0417368412017822, -1.0437241792678833, 1.0476908683776855, 1.0461848974227905, 1.049204707145691]"
56,"[0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1.0341761112213135, -1.0366339683532715, 1.0460783243179321, -1.041595697402954, -1.0339828729629517, 1.0381202697753906, 1.0381745100021362, -1.0460267066955566]"
57,"[1, 0, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[-1.0120398998260498, 1.040168046951294, -1.0467040538787842, 1.0449520349502563, 1.0444468259811401, -1.0478556156158447, -1.0517652034759521, 1.0495951175689697]"
58,"[0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1]","[1.0470105409622192, -1.038985252380371, -1.0393075942993164, -1.0429277420043945, 1.0542353391647339, 1.0449578762054443, -1.046298623085022, -1.0484609603881836]"
59,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[-1.056395411491394, 1.0409148931503296, 1.0409197807312012, 1.0423338413238525, -1.0441259145736694, -1.047021746635437, 1.0449429750442505, 1.0491071939468384]"
60,"[0, 0, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 1, 1]","[1.054158091545105, 1.0545156002044678, 1.0498055219650269, -1.0458571910858154, 1.0544378757476807, -1.0464082956314087, 1.048081398010254, -1.044650673866272]"
61,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[-1.052751064300537, -1.0447921752929688, -1.0528517961502075, 1.0433399677276611, -1.0435127019882202, 1.0468405485153198, -1.0461740493774414, 1.0496937036514282]"
62,"[0, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1]","[0.9876999258995056, 1.0393667221069336, -1.038628339767456, -1.0388942956924438, -1.0363129377365112, -1.039809226989746, -1.038320541381836, -1.0427759885787964]"
63,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[-1.0490747690200806, -1.0472291707992554, 1.0401365756988525, 1.0432599782943726, 1.0444480180740356, 1.0476359128952026, 1.0472323894500732, 1.0474144220352173]"
64,"[1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[-1.0244377851486206, -1.0393884181976318, 1.0552855730056763, 1.047221302986145, 1.0469074249267578, 1.0485371351242065, 1.0491492748260498, -1.0465916395187378]"
65,"[1, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0]","[-0.934524416923523, -0.2546866834163666, 0.25009435415267944, -0.39884281158447266, 0.21831275522708893, -0.2877519130706787, -0.40554380416870117, 1.0403351783752441]"
66,"[0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1.0534766912460327, -1.0440136194229126, -1.0413129329681396, 1.0465035438537598, -1.0382897853851318, 1.0471938848495483, -1.039845585823059, -1.0444891452789307]"
67,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1.0196459293365479, 1.0382343530654907, 1.0451871156692505, -1.0401597023010254, 1.0468239784240723, -1.0429325103759766, 1.0475462675094604, 1.0480762720108032]"
68,"[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1.0589696168899536, 1.051003098487854, 1.0519787073135376, 1.0458621978759766, -1.039124608039856, -1.0380650758743286, 1.0463404655456543, -1.0394010543823242]"
69,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 0]","[-1.0321542024612427, -1.0381451845169067, -1.0364124774932861, -1.0391002893447876, 1.0509735345840454, 1.048782229423523, -1.0396071672439575, 1.0485408306121826]"
70,"[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[-1.019282579421997, 1.0462144613265991, -1.0405951738357544, 1.046836018562317, 1.0576895475387573, -1.0423986911773682, -1.0432031154632568, -1.044437050819397]"
71,"[0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1.0216737985610962, -1.03916597366333, 1.0445008277893066, -1.0442057847976685, -1.039043664932251, 1.0455433130264282, 1.0447723865509033, 1.048669457435608]"
72,"[0, 1, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 1]","[1.0489341020584106, -1.0465978384017944, 1.0541881322860718, 1.0468497276306152, -1.0450172424316406, 1.0470415353775024, 1.0478872060775757, -1.0470231771469116]"
73,"[1, 0, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]","[-1.0322761535644531, 1.0414270162582397, -1.0463132858276367, -1.0447098016738892, 1.0472556352615356, -1.0449204444885254, -1.0463753938674927, 1.045626163482666]"
74,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]","[-1.0263816118240356, -1.0399680137634277, -1.0329957008361816, 1.045621395111084, 1.04721200466156, 1.047906517982483, -1.0431733131408691, -1.043643832206726]"
75,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]","[1.0428614616394043, 1.0380008220672607, 1.0479286909103394, -1.043156385421753, -1.04483962059021, -1.0472644567489624, 1.044964075088501, 1.0471397638320923]"
76,"[1, 0, 0, 0, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 1]","[-1.0277000665664673, 1.0445961952209473, 1.0494545698165894, 1.0465786457061768, 1.0530116558074951, -1.0407109260559082, 1.049576759338379, -1.0437471866607666]"
77,"[0, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]","[1.0483462810516357, -1.039255142211914, -1.0406782627105713, -1.0424200296401978, -1.0375699996948242, 1.0463480949401855, -1.0409520864486694, 1.048031210899353]"
78,"[0, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1.056086540222168, 1.0421987771987915, -1.0408881902694702, 1.043700098991394, -1.0288364887237549, -1.0418384075164795, -1.0429366827011108, -1.044493317604065]"
79,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]","[0.9918617010116577, -1.0408536195755005, 1.0403070449829102, -1.0428656339645386, 1.0381851196289062, 1.0435566902160645, 1.0428409576416016, 1.046573281288147]"
80,"[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1]","[-1.0134947299957275, 1.0433794260025024, -1.034857153892517, -1.0459688901901245, 1.0410692691802979, 1.0406973361968994, 1.0408422946929932, -1.0480735301971436]"
81,"[1, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0]","[-1.0391110181808472, -1.042158603668213, 1.0452266931533813, 1.0436850786209106, -1.042158603668213, -1.039929986000061, -1.047531008720398, 1.0463743209838867]"
82,"[0, 0, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1]","[1.0123517513275146, 1.0408817529678345, 1.0373996496200562, -1.0403175354003906, -1.037142038345337, 1.0473049879074097, -1.042117714881897, -1.0426115989685059]"
83,"[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 1, 1, 0, 0]","[1.0331830978393555, -1.0429706573486328, -1.04739511013031, 1.0417218208312988, 1.0510408878326416, -1.0446418523788452, 1.0461136102676392, 1.049407958984375]"
84,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[-1.027854084968567, -1.0364441871643066, -1.034928321838379, -1.043257474899292, -1.032723069190979, -1.042019248008728, 1.0497232675552368, -1.0444248914718628]"
85,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]","[1.0381197929382324, 1.0417102575302124, 1.0369073152542114, 1.044858694076538, 1.042270302772522, 1.0482889413833618, -1.0447797775268555, 1.049715280532837]"
86,"[0, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1.0504359006881714, -1.040232539176941, 1.0459119081497192, -1.0412055253982544, 1.0502201318740845, -1.0392316579818726, -1.041643500328064, -1.0428751707077026]"
87,"[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[-1.0502630472183228, 1.0372518301010132, -1.0458946228027344, 1.0420992374420166, -1.0414600372314453, 1.0455522537231445, 1.0440245866775513, 1.049095869064331]"
88,"[0, 1, 0, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0.9068359136581421, -0.8760542273521423, 0.907390296459198, -1.0413933992385864, -1.0298752784729004, -0.17648744583129883, 0.1597760170698166, -1.04173743724823]"
89,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1.0436416864395142, -1.0437670946121216, 1.0474553108215332, 1.0458316802978516, 1.0449469089508057, -1.043243169784546, -1.0457398891448975, 1.0492300987243652]"
90,"[0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]","[1.0433416366577148, 1.042081594467163, 1.0455207824707031, -1.0413202047348022, 1.0509581565856934, 1.044535517692566, -1.0423436164855957, -1.042445421218872]"
91,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]","[-1.047770619392395, -1.0481841564178467, -1.0481306314468384, 1.0418130159378052, -1.0418131351470947, -1.0454388856887817, 1.044641137123108, 1.048999547958374]"
92,"[0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1.053198218345642, -1.0416291952133179, -1.0372222661972046, -1.0447301864624023, 1.0532970428466797, -1.04477858543396, 1.048008680343628, -1.0422685146331787]"
93,"[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[-1.048967957496643, 1.040903925895691, 1.0391582250595093, 1.0431387424468994, -1.045114278793335, 1.0460807085037231, -1.0450485944747925, 1.0484918355941772]"
94,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1]","[-1.0433037281036377, -1.0399665832519531, 1.0439610481262207, -1.0435525178909302, -1.0400108098983765, -1.0406689643859863, -1.0414434671401978, -1.0442235469818115]"
95,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.0359140634536743, 1.0383161306381226, -1.0439833402633667, 1.0430612564086914, 1.0399177074432373, 1.0448248386383057, 1.0439072847366333, 1.0467290878295898]"
96,"[0, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1.051434874534607, -1.0457741022109985, -1.042778730392456, 1.049820065498352, 1.051754355430603, 1.049758791923523, 1.0490916967391968, -1.047311544418335]"
97,"[1, 0, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]","[-1.0348553657531738, 1.043426752090454, 1.0447570085525513, -1.044540524482727, -1.0470545291900635, -1.0434343814849854, -1.0474458932876587, 1.048282265663147]"
98,"[1, 1, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[-1.0310711860656738, -1.0440819263458252, 1.0498626232147217, 1.0460041761398315, -1.036778211593628, 1.0471566915512085, -1.0405786037445068, -1.0419824123382568]"
99,"[0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1.0344544649124146, 1.043473482131958, -1.0461069345474243, -1.0432696342468262, 1.0490367412567139, -1.0469932556152344, 1.0459442138671875, 1.048028588294983]"
100,"[0, 1, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1]","[0.9066950082778931, -0.4332423210144043, 0.42474645376205444, 0.14954553544521332, 0.4793801009654999, -0.5401691198348999, 0.42524757981300354, -0.9634657502174377]"
101,"[0, 1, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[1.0401849746704102, -1.044089436531067, 1.0484682321548462, -1.0410157442092896, 1.0470149517059326, 1.048453450202942, -1.0441020727157593, 1.0496495962142944]"
102,"[0, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1.0386055707931519, 1.0400872230529785, 1.0492204427719116, 1.0456721782684326, 1.0485529899597168, -1.0467615127563477, -1.04697585105896, -1.0500848293304443]"
103,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[-1.0580778121948242, -1.0442256927490234, -1.046502709388733, -1.0453343391418457, -1.046233057975769, 1.0438287258148193, 1.0439883470535278, 1.0473703145980835]"
