Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
Code : polar 
embed dim : 64 
Rate Profile : polar
Batch size : 8192
Validation SNR : -2.0
Number of heads : 2
Number of layers: 2
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 100000
64
Training Model for 8,16 anew
Number of parameters : 100741
Did not find standard validation data
Need to save for: 1000
[0/100000] At -2 dB, Loss: 1.6728702, Train BER (-2 dB) : 0.5274811, Valid BER: 0.4698486, Tgt BER: 0.4698486, Noiseless BER 0.4500427, Valid BLER : 0.9974365
[1900/100000] At -2 dB, Loss: 0.8376325, Train BER (-2 dB) : 0.3487244, Valid BER: 0.3375092, Tgt BER: 0.3375092, Noiseless BER 0.0632782, Valid BLER : 0.9139404
[2000/100000] At -2 dB, Loss: 0.8298920, Train BER (-2 dB) : 0.3481598, Valid BER: 0.3421783, Tgt BER: 0.3421783, Noiseless BER 0.0579987, Valid BLER : 0.9212646
[2100/100000] At -2 dB, Loss: 0.8389303, Train BER (-2 dB) : 0.3522186, Valid BER: 0.3386688, Tgt BER: 0.3386688, Noiseless BER 0.0535583, Valid BLER : 0.9135742
[2200/100000] At -2 dB, Loss: 0.8318024, Train BER (-2 dB) : 0.3485870, Valid BER: 0.3375244, Tgt BER: 0.3375244, Noiseless BER 0.0467834, Valid BLER : 0.9119873
[2300/100000] At -2 dB, Loss: 0.8338831, Train BER (-2 dB) : 0.3513031, Valid BER: 0.3359222, Tgt BER: 0.3359222, Noiseless BER 0.0456390, Valid BLER : 0.9144287
[2400/100000] At -2 dB, Loss: 0.8308730, Train BER (-2 dB) : 0.3495483, Valid BER: 0.3372192, Tgt BER: 0.3372192, Noiseless BER 0.0404968, Valid BLER : 0.9121094
[2500/100000] At -2 dB, Loss: 0.8288663, Train BER (-2 dB) : 0.3495483, Valid BER: 0.3327484, Tgt BER: 0.3327484, Noiseless BER 0.0393677, Valid BLER : 0.9010010
[2600/100000] At -2 dB, Loss: 0.8240455, Train BER (-2 dB) : 0.3442383, Valid BER: 0.3337250, Tgt BER: 0.3337250, Noiseless BER 0.0420837, Valid BLER : 0.9083252
[2700/100000] At -2 dB, Loss: 0.8288364, Train BER (-2 dB) : 0.3480377, Valid BER: 0.3360138, Tgt BER: 0.3360138, Noiseless BER 0.0337524, Valid BLER : 0.9045410
[2800/100000] At -2 dB, Loss: 0.8271348, Train BER (-2 dB) : 0.3470459, Valid BER: 0.3337402, Tgt BER: 0.3337402, Noiseless BER 0.0269623, Valid BLER : 0.9006348
[2900/100000] At -2 dB, Loss: 0.8275560, Train BER (-2 dB) : 0.3448181, Valid BER: 0.3350525, Tgt BER: 0.3350525, Noiseless BER 0.0249176, Valid BLER : 0.9002686
[3000/100000] At -2 dB, Loss: 0.8242540, Train BER (-2 dB) : 0.3463898, Valid BER: 0.3317871, Tgt BER: 0.3317871, Noiseless BER 0.0228271, Valid BLER : 0.8988037
[3100/100000] At -2 dB, Loss: 0.8180201, Train BER (-2 dB) : 0.3382568, Valid BER: 0.3342743, Tgt BER: 0.3342743, Noiseless BER 0.0178680, Valid BLER : 0.9007568
[3200/100000] At -2 dB, Loss: 0.8191708, Train BER (-2 dB) : 0.3428497, Valid BER: 0.3324432, Tgt BER: 0.3324432, Noiseless BER 0.0141907, Valid BLER : 0.8919678
[3300/100000] At -2 dB, Loss: 0.8091736, Train BER (-2 dB) : 0.3389740, Valid BER: 0.3299103, Tgt BER: 0.3299103, Noiseless BER 0.0114136, Valid BLER : 0.8874512
[3400/100000] At -2 dB, Loss: 0.8175721, Train BER (-2 dB) : 0.3405609, Valid BER: 0.3321075, Tgt BER: 0.3321075, Noiseless BER 0.0075989, Valid BLER : 0.8835449
[3500/100000] At -2 dB, Loss: 0.8151720, Train BER (-2 dB) : 0.3418579, Valid BER: 0.3280334, Tgt BER: 0.3280334, Noiseless BER 0.0054932, Valid BLER : 0.8818359
[3600/100000] At -2 dB, Loss: 0.8220692, Train BER (-2 dB) : 0.3435059, Valid BER: 0.3316193, Tgt BER: 0.3316193, Noiseless BER 0.0038300, Valid BLER : 0.8917236
[3700/100000] At -2 dB, Loss: 0.8130271, Train BER (-2 dB) : 0.3363953, Valid BER: 0.3293457, Tgt BER: 0.3293457, Noiseless BER 0.0030975, Valid BLER : 0.8813477
[3800/100000] At -2 dB, Loss: 0.8146536, Train BER (-2 dB) : 0.3407288, Valid BER: 0.3300018, Tgt BER: 0.3300018, Noiseless BER 0.0011749, Valid BLER : 0.8850098
[3900/100000] At -2 dB, Loss: 0.8117200, Train BER (-2 dB) : 0.3354797, Valid BER: 0.3246307, Tgt BER: 0.3246307, Noiseless BER 0.0008850, Valid BLER : 0.8815918
[4000/100000] At -2 dB, Loss: 0.8166860, Train BER (-2 dB) : 0.3412170, Valid BER: 0.3299408, Tgt BER: 0.3299408, Noiseless BER 0.0005951, Valid BLER : 0.8890381
[4100/100000] At -2 dB, Loss: 0.8125867, Train BER (-2 dB) : 0.3387909, Valid BER: 0.3275604, Tgt BER: 0.3275604, Noiseless BER 0.0016327, Valid BLER : 0.8796387
[4200/100000] At -2 dB, Loss: 0.8063471, Train BER (-2 dB) : 0.3357239, Valid BER: 0.3318634, Tgt BER: 0.3318634, Noiseless BER 0.0005035, Valid BLER : 0.8862305
[4300/100000] At -2 dB, Loss: 0.8103222, Train BER (-2 dB) : 0.3387451, Valid BER: 0.3298645, Tgt BER: 0.3298645, Noiseless BER 0.0012665, Valid BLER : 0.8779297
[4400/100000] At -2 dB, Loss: 0.8060757, Train BER (-2 dB) : 0.3354187, Valid BER: 0.3308105, Tgt BER: 0.3308105, Noiseless BER 0.0000000, Valid BLER : 0.8817139
[4500/100000] At -2 dB, Loss: 0.7992358, Train BER (-2 dB) : 0.3326874, Valid BER: 0.3296051, Tgt BER: 0.3296051, Noiseless BER 0.0005493, Valid BLER : 0.8819580
[4600/100000] At -2 dB, Loss: 0.8094040, Train BER (-2 dB) : 0.3370972, Valid BER: 0.3330536, Tgt BER: 0.3330536, Noiseless BER 0.0000000, Valid BLER : 0.8908691
[4700/100000] At -2 dB, Loss: 0.8015760, Train BER (-2 dB) : 0.3325500, Valid BER: 0.3287048, Tgt BER: 0.3287048, Noiseless BER 0.0000000, Valid BLER : 0.8818359
[4800/100000] At -2 dB, Loss: 0.8089570, Train BER (-2 dB) : 0.3374329, Valid BER: 0.3311462, Tgt BER: 0.3311462, Noiseless BER 0.0000000, Valid BLER : 0.8848877
[4900/100000] At -2 dB, Loss: 0.8156052, Train BER (-2 dB) : 0.3377380, Valid BER: 0.3273315, Tgt BER: 0.3273315, Noiseless BER 0.0000000, Valid BLER : 0.8786621
[5000/100000] At -2 dB, Loss: 0.8042215, Train BER (-2 dB) : 0.3331909, Valid BER: 0.3253479, Tgt BER: 0.3253479, Noiseless BER 0.0000000, Valid BLER : 0.8785400
[5100/100000] At -2 dB, Loss: 0.8095216, Train BER (-2 dB) : 0.3361969, Valid BER: 0.3262177, Tgt BER: 0.3262177, Noiseless BER 0.0000000, Valid BLER : 0.8786621
[5200/100000] At -2 dB, Loss: 0.8145214, Train BER (-2 dB) : 0.3417816, Valid BER: 0.3258514, Tgt BER: 0.3258514, Noiseless BER 0.0000000, Valid BLER : 0.8742676
[5300/100000] At -2 dB, Loss: 0.7999480, Train BER (-2 dB) : 0.3329926, Valid BER: 0.3276520, Tgt BER: 0.3276520, Noiseless BER 0.0007324, Valid BLER : 0.8800049
[5400/100000] At -2 dB, Loss: 0.7999803, Train BER (-2 dB) : 0.3325348, Valid BER: 0.3252258, Tgt BER: 0.3252258, Noiseless BER 0.0000000, Valid BLER : 0.8782959
[5500/100000] At -2 dB, Loss: 0.7999229, Train BER (-2 dB) : 0.3314667, Valid BER: 0.3246307, Tgt BER: 0.3246307, Noiseless BER 0.0000000, Valid BLER : 0.8731689
[5600/100000] At -2 dB, Loss: 0.8076956, Train BER (-2 dB) : 0.3387299, Valid BER: 0.3266754, Tgt BER: 0.3266754, Noiseless BER 0.0000000, Valid BLER : 0.8822021
[5700/100000] At -2 dB, Loss: 0.7992806, Train BER (-2 dB) : 0.3332214, Valid BER: 0.3246307, Tgt BER: 0.3246307, Noiseless BER 0.0000000, Valid BLER : 0.8779297
[5800/100000] At -2 dB, Loss: 0.8072133, Train BER (-2 dB) : 0.3388977, Valid BER: 0.3280792, Tgt BER: 0.3280792, Noiseless BER 0.0000000, Valid BLER : 0.8801270
[5900/100000] At -2 dB, Loss: 0.7961223, Train BER (-2 dB) : 0.3291016, Valid BER: 0.3269806, Tgt BER: 0.3269806, Noiseless BER 0.0000000, Valid BLER : 0.8790283
[6000/100000] At -2 dB, Loss: 0.8015097, Train BER (-2 dB) : 0.3346558, Valid BER: 0.3227234, Tgt BER: 0.3227234, Noiseless BER 0.0000000, Valid BLER : 0.8754883
[6100/100000] At -2 dB, Loss: 0.8079965, Train BER (-2 dB) : 0.3356323, Valid BER: 0.3252106, Tgt BER: 0.3252106, Noiseless BER 0.0000000, Valid BLER : 0.8741455
[6200/100000] At -2 dB, Loss: 0.7997264, Train BER (-2 dB) : 0.3339386, Valid BER: 0.3266754, Tgt BER: 0.3266754, Noiseless BER 0.0000000, Valid BLER : 0.8781738
[6300/100000] At -2 dB, Loss: 0.7999372, Train BER (-2 dB) : 0.3337250, Valid BER: 0.3238831, Tgt BER: 0.3238831, Noiseless BER 0.0000000, Valid BLER : 0.8712158
[6400/100000] At -2 dB, Loss: 0.8006331, Train BER (-2 dB) : 0.3330688, Valid BER: 0.3255768, Tgt BER: 0.3255768, Noiseless BER 0.0000000, Valid BLER : 0.8752441
[6500/100000] At -2 dB, Loss: 0.8018857, Train BER (-2 dB) : 0.3329010, Valid BER: 0.3274231, Tgt BER: 0.3274231, Noiseless BER 0.0000000, Valid BLER : 0.8736572
[6600/100000] At -2 dB, Loss: 0.7958981, Train BER (-2 dB) : 0.3326721, Valid BER: 0.3240356, Tgt BER: 0.3240356, Noiseless BER 0.0000000, Valid BLER : 0.8742676
[6700/100000] At -2 dB, Loss: 0.7956862, Train BER (-2 dB) : 0.3313751, Valid BER: 0.3271790, Tgt BER: 0.3271790, Noiseless BER 0.0000000, Valid BLER : 0.8732910
[6800/100000] At -2 dB, Loss: 0.7976347, Train BER (-2 dB) : 0.3303528, Valid BER: 0.3269958, Tgt BER: 0.3269958, Noiseless BER 0.0000000, Valid BLER : 0.8771973
[6900/100000] At -2 dB, Loss: 0.8048822, Train BER (-2 dB) : 0.3358917, Valid BER: 0.3230591, Tgt BER: 0.3230591, Noiseless BER 0.0000000, Valid BLER : 0.8758545
[7000/100000] At -2 dB, Loss: 0.7958285, Train BER (-2 dB) : 0.3272552, Valid BER: 0.3253326, Tgt BER: 0.3253326, Noiseless BER 0.0000000, Valid BLER : 0.8797607
[7100/100000] At -2 dB, Loss: 0.8055832, Train BER (-2 dB) : 0.3351440, Valid BER: 0.3235168, Tgt BER: 0.3235168, Noiseless BER 0.0000000, Valid BLER : 0.8787842
[7200/100000] At -2 dB, Loss: 0.8052758, Train BER (-2 dB) : 0.3358002, Valid BER: 0.3225403, Tgt BER: 0.3225403, Noiseless BER 0.0000000, Valid BLER : 0.8730469
[7300/100000] At -2 dB, Loss: 0.7982537, Train BER (-2 dB) : 0.3306427, Valid BER: 0.3166046, Tgt BER: 0.3166046, Noiseless BER 0.0000000, Valid BLER : 0.8688965
[7400/100000] At -2 dB, Loss: 0.7947139, Train BER (-2 dB) : 0.3320160, Valid BER: 0.3241577, Tgt BER: 0.3241577, Noiseless BER 0.0000000, Valid BLER : 0.8699951
[7500/100000] At -2 dB, Loss: 0.8002448, Train BER (-2 dB) : 0.3307800, Valid BER: 0.3210297, Tgt BER: 0.3210297, Noiseless BER 0.0000000, Valid BLER : 0.8729248
[7600/100000] At -2 dB, Loss: 0.7986593, Train BER (-2 dB) : 0.3321228, Valid BER: 0.3278656, Tgt BER: 0.3278656, Noiseless BER 0.0000000, Valid BLER : 0.8826904
[7700/100000] At -2 dB, Loss: 0.7912863, Train BER (-2 dB) : 0.3290710, Valid BER: 0.3268280, Tgt BER: 0.3268280, Noiseless BER 0.0000000, Valid BLER : 0.8760986
[7800/100000] At -2 dB, Loss: 0.7949891, Train BER (-2 dB) : 0.3312836, Valid BER: 0.3222656, Tgt BER: 0.3222656, Noiseless BER 0.0000000, Valid BLER : 0.8703613
[7900/100000] At -2 dB, Loss: 0.7964343, Train BER (-2 dB) : 0.3317261, Valid BER: 0.3190155, Tgt BER: 0.3190155, Noiseless BER 0.0000000, Valid BLER : 0.8736572
[8000/100000] At -2 dB, Loss: 0.7899213, Train BER (-2 dB) : 0.3266449, Valid BER: 0.3253632, Tgt BER: 0.3253632, Noiseless BER 0.0000000, Valid BLER : 0.8778076
[8100/100000] At -2 dB, Loss: 0.7980953, Train BER (-2 dB) : 0.3326721, Valid BER: 0.3216553, Tgt BER: 0.3216553, Noiseless BER 0.0000000, Valid BLER : 0.8699951
[8200/100000] At -2 dB, Loss: 0.8000616, Train BER (-2 dB) : 0.3313599, Valid BER: 0.3219452, Tgt BER: 0.3219452, Noiseless BER 0.0000000, Valid BLER : 0.8646240
[8300/100000] At -2 dB, Loss: 0.7947037, Train BER (-2 dB) : 0.3300629, Valid BER: 0.3242035, Tgt BER: 0.3242035, Noiseless BER 0.0000000, Valid BLER : 0.8746338
[8400/100000] At -2 dB, Loss: 0.7885202, Train BER (-2 dB) : 0.3275452, Valid BER: 0.3222961, Tgt BER: 0.3222961, Noiseless BER 0.0000000, Valid BLER : 0.8704834
[8500/100000] At -2 dB, Loss: 0.7929868, Train BER (-2 dB) : 0.3296661, Valid BER: 0.3222046, Tgt BER: 0.3222046, Noiseless BER 0.0000000, Valid BLER : 0.8774414
[8600/100000] At -2 dB, Loss: 0.7929475, Train BER (-2 dB) : 0.3280182, Valid BER: 0.3241272, Tgt BER: 0.3241272, Noiseless BER 0.0000000, Valid BLER : 0.8688965
[8700/100000] At -2 dB, Loss: 0.7937895, Train BER (-2 dB) : 0.3303070, Valid BER: 0.3201599, Tgt BER: 0.3201599, Noiseless BER 0.0000000, Valid BLER : 0.8720703
[8800/100000] At -2 dB, Loss: 0.8025066, Train BER (-2 dB) : 0.3331451, Valid BER: 0.3206787, Tgt BER: 0.3206787, Noiseless BER 0.0000000, Valid BLER : 0.8737793
[8900/100000] At -2 dB, Loss: 0.8065664, Train BER (-2 dB) : 0.3370361, Valid BER: 0.3188782, Tgt BER: 0.3188782, Noiseless BER 0.0000000, Valid BLER : 0.8730469
[9000/100000] At -2 dB, Loss: 0.7965540, Train BER (-2 dB) : 0.3297577, Valid BER: 0.3213501, Tgt BER: 0.3213501, Noiseless BER 0.0000000, Valid BLER : 0.8718262
[9100/100000] At -2 dB, Loss: 0.8032255, Train BER (-2 dB) : 0.3325958, Valid BER: 0.3201904, Tgt BER: 0.3201904, Noiseless BER 0.0000000, Valid BLER : 0.8677979
[9200/100000] At -2 dB, Loss: 0.7934108, Train BER (-2 dB) : 0.3299866, Valid BER: 0.3190002, Tgt BER: 0.3190002, Noiseless BER 0.0000000, Valid BLER : 0.8725586
[9300/100000] At -2 dB, Loss: 0.7960172, Train BER (-2 dB) : 0.3291473, Valid BER: 0.3174591, Tgt BER: 0.3174591, Noiseless BER 0.0000000, Valid BLER : 0.8692627
[9400/100000] At -2 dB, Loss: 0.7996690, Train BER (-2 dB) : 0.3318176, Valid BER: 0.3201447, Tgt BER: 0.3201447, Noiseless BER 0.0000000, Valid BLER : 0.8676758
[9500/100000] At -2 dB, Loss: 0.7928343, Train BER (-2 dB) : 0.3293610, Valid BER: 0.3226318, Tgt BER: 0.3226318, Noiseless BER 0.0000000, Valid BLER : 0.8708496
[9600/100000] At -2 dB, Loss: 0.8004322, Train BER (-2 dB) : 0.3326721, Valid BER: 0.3250122, Tgt BER: 0.3250122, Noiseless BER 0.0000000, Valid BLER : 0.8701172
[9700/100000] At -2 dB, Loss: 0.7958429, Train BER (-2 dB) : 0.3314819, Valid BER: 0.3169861, Tgt BER: 0.3169861, Noiseless BER 0.0000000, Valid BLER : 0.8688965
[9800/100000] At -2 dB, Loss: 0.7903222, Train BER (-2 dB) : 0.3255463, Valid BER: 0.3188629, Tgt BER: 0.3188629, Noiseless BER 0.0000000, Valid BLER : 0.8641357
[9900/100000] At -2 dB, Loss: 0.7923866, Train BER (-2 dB) : 0.3267517, Valid BER: 0.3174591, Tgt BER: 0.3174591, Noiseless BER 0.0000000, Valid BLER : 0.8701172
[10000/100000] At -2 dB, Loss: 0.7945412, Train BER (-2 dB) : 0.3298340, Valid BER: 0.3185577, Tgt BER: 0.3185577, Noiseless BER 0.0000000, Valid BLER : 0.8634033
[10100/100000] At -2 dB, Loss: 0.8035696, Train BER (-2 dB) : 0.3338013, Valid BER: 0.3206329, Tgt BER: 0.3206329, Noiseless BER 0.0000000, Valid BLER : 0.8662109
[10200/100000] At -2 dB, Loss: 0.7974125, Train BER (-2 dB) : 0.3284760, Valid BER: 0.3165741, Tgt BER: 0.3165741, Noiseless BER 0.0000000, Valid BLER : 0.8651123
[10300/100000] At -2 dB, Loss: 0.7894661, Train BER (-2 dB) : 0.3242798, Valid BER: 0.3192902, Tgt BER: 0.3192902, Noiseless BER 0.0000000, Valid BLER : 0.8687744
[10400/100000] At -2 dB, Loss: 0.7844907, Train BER (-2 dB) : 0.3230743, Valid BER: 0.3216858, Tgt BER: 0.3216858, Noiseless BER 0.0000000, Valid BLER : 0.8642578
[10500/100000] At -2 dB, Loss: 0.7954482, Train BER (-2 dB) : 0.3261414, Valid BER: 0.3200684, Tgt BER: 0.3200684, Noiseless BER 0.0000000, Valid BLER : 0.8634033
[10600/100000] At -2 dB, Loss: 0.7878288, Train BER (-2 dB) : 0.3256836, Valid BER: 0.3191376, Tgt BER: 0.3191376, Noiseless BER 0.0000000, Valid BLER : 0.8666992
[10700/100000] At -2 dB, Loss: 0.7955619, Train BER (-2 dB) : 0.3279266, Valid BER: 0.3130646, Tgt BER: 0.3130646, Noiseless BER 0.0000000, Valid BLER : 0.8591309
[10800/100000] At -2 dB, Loss: 0.7954934, Train BER (-2 dB) : 0.3265839, Valid BER: 0.3168945, Tgt BER: 0.3168945, Noiseless BER 0.0000000, Valid BLER : 0.8619385
[10900/100000] At -2 dB, Loss: 0.7864391, Train BER (-2 dB) : 0.3208160, Valid BER: 0.3154449, Tgt BER: 0.3154449, Noiseless BER 0.0000000, Valid BLER : 0.8548584
[11000/100000] At -2 dB, Loss: 0.7904103, Train BER (-2 dB) : 0.3243713, Valid BER: 0.3217621, Tgt BER: 0.3217621, Noiseless BER 0.0000000, Valid BLER : 0.8627930
[11100/100000] At -2 dB, Loss: 0.7916394, Train BER (-2 dB) : 0.3264008, Valid BER: 0.3180389, Tgt BER: 0.3180389, Noiseless BER 0.0000000, Valid BLER : 0.8599854
[11200/100000] At -2 dB, Loss: 0.7898822, Train BER (-2 dB) : 0.3243103, Valid BER: 0.3194275, Tgt BER: 0.3194275, Noiseless BER 0.0000000, Valid BLER : 0.8665771
[11300/100000] At -2 dB, Loss: 0.7937521, Train BER (-2 dB) : 0.3259888, Valid BER: 0.3168335, Tgt BER: 0.3168335, Noiseless BER 0.0000000, Valid BLER : 0.8624268
[11400/100000] At -2 dB, Loss: 0.7893802, Train BER (-2 dB) : 0.3232422, Valid BER: 0.3195801, Tgt BER: 0.3195801, Noiseless BER 0.0000000, Valid BLER : 0.8602295
[11500/100000] At -2 dB, Loss: 0.7905433, Train BER (-2 dB) : 0.3232422, Valid BER: 0.3200226, Tgt BER: 0.3200226, Noiseless BER 0.0000000, Valid BLER : 0.8588867
[11600/100000] At -2 dB, Loss: 0.7899847, Train BER (-2 dB) : 0.3264618, Valid BER: 0.3154907, Tgt BER: 0.3154907, Noiseless BER 0.0000000, Valid BLER : 0.8635254
[11700/100000] At -2 dB, Loss: 0.7911899, Train BER (-2 dB) : 0.3254852, Valid BER: 0.3192902, Tgt BER: 0.3192902, Noiseless BER 0.0000000, Valid BLER : 0.8592529
[11800/100000] At -2 dB, Loss: 0.7874251, Train BER (-2 dB) : 0.3234863, Valid BER: 0.3175049, Tgt BER: 0.3175049, Noiseless BER 0.0000000, Valid BLER : 0.8577881
[11900/100000] At -2 dB, Loss: 0.7858385, Train BER (-2 dB) : 0.3217010, Valid BER: 0.3149872, Tgt BER: 0.3149872, Noiseless BER 0.0000000, Valid BLER : 0.8591309
[12000/100000] At -2 dB, Loss: 0.7910498, Train BER (-2 dB) : 0.3241119, Valid BER: 0.3170166, Tgt BER: 0.3170166, Noiseless BER 0.0000000, Valid BLER : 0.8537598
[12100/100000] At -2 dB, Loss: 0.7860965, Train BER (-2 dB) : 0.3216400, Valid BER: 0.3150024, Tgt BER: 0.3150024, Noiseless BER 0.0000000, Valid BLER : 0.8568115
[12200/100000] At -2 dB, Loss: 0.7864994, Train BER (-2 dB) : 0.3240204, Valid BER: 0.3129272, Tgt BER: 0.3129272, Noiseless BER 0.0000000, Valid BLER : 0.8507080
[12300/100000] At -2 dB, Loss: 0.7859941, Train BER (-2 dB) : 0.3230591, Valid BER: 0.3096619, Tgt BER: 0.3096619, Noiseless BER 0.0000000, Valid BLER : 0.8464355
[12400/100000] At -2 dB, Loss: 0.7952973, Train BER (-2 dB) : 0.3252869, Valid BER: 0.3116455, Tgt BER: 0.3116455, Noiseless BER 0.0000000, Valid BLER : 0.8507080
[12500/100000] At -2 dB, Loss: 0.7879764, Train BER (-2 dB) : 0.3224640, Valid BER: 0.3176880, Tgt BER: 0.3176880, Noiseless BER 0.0000000, Valid BLER : 0.8582764
[12600/100000] At -2 dB, Loss: 0.7818376, Train BER (-2 dB) : 0.3206329, Valid BER: 0.3137360, Tgt BER: 0.3137360, Noiseless BER 0.0000000, Valid BLER : 0.8594971
[12700/100000] At -2 dB, Loss: 0.7841258, Train BER (-2 dB) : 0.3196716, Valid BER: 0.3105774, Tgt BER: 0.3105774, Noiseless BER 0.0000000, Valid BLER : 0.8485107
[12800/100000] At -2 dB, Loss: 0.7853241, Train BER (-2 dB) : 0.3211212, Valid BER: 0.3155670, Tgt BER: 0.3155670, Noiseless BER 0.0000000, Valid BLER : 0.8563232
[12900/100000] At -2 dB, Loss: 0.7845119, Train BER (-2 dB) : 0.3216858, Valid BER: 0.3159332, Tgt BER: 0.3159332, Noiseless BER 0.0000000, Valid BLER : 0.8502197
[13000/100000] At -2 dB, Loss: 0.7906343, Train BER (-2 dB) : 0.3254242, Valid BER: 0.3124695, Tgt BER: 0.3124695, Noiseless BER 0.0000000, Valid BLER : 0.8481445
[13100/100000] At -2 dB, Loss: 0.7908441, Train BER (-2 dB) : 0.3251953, Valid BER: 0.3135529, Tgt BER: 0.3135529, Noiseless BER 0.0000000, Valid BLER : 0.8519287
[13200/100000] At -2 dB, Loss: 0.7911385, Train BER (-2 dB) : 0.3215027, Valid BER: 0.3124695, Tgt BER: 0.3124695, Noiseless BER 0.0000000, Valid BLER : 0.8433838
[13300/100000] At -2 dB, Loss: 0.7869684, Train BER (-2 dB) : 0.3211975, Valid BER: 0.3109741, Tgt BER: 0.3109741, Noiseless BER 0.0000000, Valid BLER : 0.8454590
[13400/100000] At -2 dB, Loss: 0.7837117, Train BER (-2 dB) : 0.3201447, Valid BER: 0.3168945, Tgt BER: 0.3168945, Noiseless BER 0.0000000, Valid BLER : 0.8568115
