Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
embed dim : 64 
Batch size : 8192
Validation SNR : 3.0
Number of heads : 1
Number of layers: 3
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 200000
combinational training snr:  False
64
Training Model for 8,16 anew
Number of parameters : 150471
Did not find standard validation data
Need to save for: 1000
[0/200000] At 3 dB, Loss: 1.1366661, Train BER (10 dB) : 0.4823303, Valid BER: 0.5511322, Tgt BER: 0.5511322, Noiseless BER 0.5630798, Valid BLER : 0.9862061
[3000/200000] At 3 dB, Loss: 0.0111156, Train BER (10 dB) : 0.0028381, Valid BER: 0.1775208, Tgt BER: 0.1775208, Noiseless BER 0.0000000, Valid BLER : 0.4837646
[3100/200000] At 3 dB, Loss: 0.0105849, Train BER (10 dB) : 0.0027008, Valid BER: 0.1758423, Tgt BER: 0.1758423, Noiseless BER 0.0000000, Valid BLER : 0.4848633
[3200/200000] At 3 dB, Loss: 0.0105210, Train BER (10 dB) : 0.0025940, Valid BER: 0.1752319, Tgt BER: 0.1752319, Noiseless BER 0.0000000, Valid BLER : 0.4750977
[3300/200000] At 3 dB, Loss: 0.0102634, Train BER (10 dB) : 0.0026093, Valid BER: 0.1751099, Tgt BER: 0.1751099, Noiseless BER 0.0000000, Valid BLER : 0.4809570
[3400/200000] At 3 dB, Loss: 0.0098289, Train BER (10 dB) : 0.0024414, Valid BER: 0.1785736, Tgt BER: 0.1785736, Noiseless BER 0.0000000, Valid BLER : 0.4844971
[3500/200000] At 3 dB, Loss: 0.0080677, Train BER (10 dB) : 0.0020142, Valid BER: 0.1776428, Tgt BER: 0.1776428, Noiseless BER 0.0000000, Valid BLER : 0.4860840
[3600/200000] At 3 dB, Loss: 0.0108742, Train BER (10 dB) : 0.0027161, Valid BER: 0.1784821, Tgt BER: 0.1784821, Noiseless BER 0.0000000, Valid BLER : 0.4832764
[3700/200000] At 3 dB, Loss: 0.0113327, Train BER (10 dB) : 0.0028076, Valid BER: 0.1755371, Tgt BER: 0.1755371, Noiseless BER 0.0000000, Valid BLER : 0.4829102
[3800/200000] At 3 dB, Loss: 0.0091652, Train BER (10 dB) : 0.0022278, Valid BER: 0.1774750, Tgt BER: 0.1774750, Noiseless BER 0.0000000, Valid BLER : 0.4873047
[3900/200000] At 3 dB, Loss: 0.0090517, Train BER (10 dB) : 0.0022125, Valid BER: 0.1780853, Tgt BER: 0.1780853, Noiseless BER 0.0000000, Valid BLER : 0.4912109
[4000/200000] At 3 dB, Loss: 0.0096819, Train BER (10 dB) : 0.0023956, Valid BER: 0.1749878, Tgt BER: 0.1749878, Noiseless BER 0.0000000, Valid BLER : 0.4792480
[4100/200000] At 3 dB, Loss: 0.0077095, Train BER (10 dB) : 0.0019073, Valid BER: 0.1731720, Tgt BER: 0.1731720, Noiseless BER 0.0000000, Valid BLER : 0.4820557
[4200/200000] At 3 dB, Loss: 0.0097050, Train BER (10 dB) : 0.0023956, Valid BER: 0.1736755, Tgt BER: 0.1736755, Noiseless BER 0.0000000, Valid BLER : 0.4729004
[4300/200000] At 3 dB, Loss: 0.0100072, Train BER (10 dB) : 0.0024872, Valid BER: 0.1739807, Tgt BER: 0.1739807, Noiseless BER 0.0000000, Valid BLER : 0.4748535
[4400/200000] At 3 dB, Loss: 0.0108738, Train BER (10 dB) : 0.0027008, Valid BER: 0.1780701, Tgt BER: 0.1780701, Noiseless BER 0.0000000, Valid BLER : 0.4777832
[4500/200000] At 3 dB, Loss: 0.0072197, Train BER (10 dB) : 0.0018311, Valid BER: 0.1763458, Tgt BER: 0.1763458, Noiseless BER 0.0000000, Valid BLER : 0.4826660
[4600/200000] At 3 dB, Loss: 0.0066870, Train BER (10 dB) : 0.0016479, Valid BER: 0.1764221, Tgt BER: 0.1764221, Noiseless BER 0.0000000, Valid BLER : 0.4770508
[4700/200000] At 3 dB, Loss: 0.0062021, Train BER (10 dB) : 0.0015564, Valid BER: 0.1751099, Tgt BER: 0.1751099, Noiseless BER 0.0000000, Valid BLER : 0.4790039
[4800/200000] At 3 dB, Loss: 0.0079620, Train BER (10 dB) : 0.0019379, Valid BER: 0.1734161, Tgt BER: 0.1734161, Noiseless BER 0.0000000, Valid BLER : 0.4743652
[4900/200000] At 3 dB, Loss: 0.0110718, Train BER (10 dB) : 0.0027313, Valid BER: 0.1734924, Tgt BER: 0.1734924, Noiseless BER 0.0000000, Valid BLER : 0.4741211
[5000/200000] At 3 dB, Loss: 0.0106197, Train BER (10 dB) : 0.0026398, Valid BER: 0.1768036, Tgt BER: 0.1768036, Noiseless BER 0.0000000, Valid BLER : 0.4899902
[5100/200000] At 3 dB, Loss: 0.0078878, Train BER (10 dB) : 0.0019379, Valid BER: 0.1718445, Tgt BER: 0.1718445, Noiseless BER 0.0000000, Valid BLER : 0.4748535
[5200/200000] At 3 dB, Loss: 0.0088377, Train BER (10 dB) : 0.0021820, Valid BER: 0.1701965, Tgt BER: 0.1701965, Noiseless BER 0.0000000, Valid BLER : 0.4763184
[5300/200000] At 3 dB, Loss: 0.0077818, Train BER (10 dB) : 0.0019073, Valid BER: 0.1802521, Tgt BER: 0.1802521, Noiseless BER 0.0000000, Valid BLER : 0.4873047
[5400/200000] At 3 dB, Loss: 0.0093783, Train BER (10 dB) : 0.0023193, Valid BER: 0.1735535, Tgt BER: 0.1735535, Noiseless BER 0.0000000, Valid BLER : 0.4816895
[5500/200000] At 3 dB, Loss: 0.0067849, Train BER (10 dB) : 0.0016937, Valid BER: 0.1774750, Tgt BER: 0.1774750, Noiseless BER 0.0000000, Valid BLER : 0.4882812
[5600/200000] At 3 dB, Loss: 0.0077696, Train BER (10 dB) : 0.0019226, Valid BER: 0.1767426, Tgt BER: 0.1767426, Noiseless BER 0.0000000, Valid BLER : 0.4755859
[5700/200000] At 3 dB, Loss: 0.0079109, Train BER (10 dB) : 0.0019836, Valid BER: 0.1761780, Tgt BER: 0.1761780, Noiseless BER 0.0000000, Valid BLER : 0.4841309
[5800/200000] At 3 dB, Loss: 0.0087561, Train BER (10 dB) : 0.0021667, Valid BER: 0.1720428, Tgt BER: 0.1720428, Noiseless BER 0.0000000, Valid BLER : 0.4737549
[5900/200000] At 3 dB, Loss: 0.0071357, Train BER (10 dB) : 0.0017700, Valid BER: 0.1790314, Tgt BER: 0.1790314, Noiseless BER 0.0000000, Valid BLER : 0.4822998
[6000/200000] At 3 dB, Loss: 0.0090855, Train BER (10 dB) : 0.0022430, Valid BER: 0.1769867, Tgt BER: 0.1769867, Noiseless BER 0.0000000, Valid BLER : 0.4885254
[6100/200000] At 3 dB, Loss: 0.0094328, Train BER (10 dB) : 0.0023499, Valid BER: 0.1754761, Tgt BER: 0.1754761, Noiseless BER 0.0000000, Valid BLER : 0.4827881
[6200/200000] At 3 dB, Loss: 0.0093107, Train BER (10 dB) : 0.0023193, Valid BER: 0.1784668, Tgt BER: 0.1784668, Noiseless BER 0.0000000, Valid BLER : 0.4838867
[6300/200000] At 3 dB, Loss: 0.0060137, Train BER (10 dB) : 0.0014801, Valid BER: 0.1716614, Tgt BER: 0.1716614, Noiseless BER 0.0000000, Valid BLER : 0.4794922
[6400/200000] At 3 dB, Loss: 0.0087453, Train BER (10 dB) : 0.0021820, Valid BER: 0.1759644, Tgt BER: 0.1759644, Noiseless BER 0.0000000, Valid BLER : 0.4857178
[6500/200000] At 3 dB, Loss: 0.0076630, Train BER (10 dB) : 0.0018768, Valid BER: 0.1699066, Tgt BER: 0.1699066, Noiseless BER 0.0000000, Valid BLER : 0.4733887
[6600/200000] At 3 dB, Loss: 0.0091150, Train BER (10 dB) : 0.0022736, Valid BER: 0.1726990, Tgt BER: 0.1726990, Noiseless BER 0.0000000, Valid BLER : 0.4707031
[6700/200000] At 3 dB, Loss: 0.0083405, Train BER (10 dB) : 0.0020905, Valid BER: 0.1707153, Tgt BER: 0.1707153, Noiseless BER 0.0000000, Valid BLER : 0.4689941
[6800/200000] At 3 dB, Loss: 0.0105187, Train BER (10 dB) : 0.0026093, Valid BER: 0.1718750, Tgt BER: 0.1718750, Noiseless BER 0.0000000, Valid BLER : 0.4822998
[6900/200000] At 3 dB, Loss: 0.0092078, Train BER (10 dB) : 0.0022736, Valid BER: 0.1777344, Tgt BER: 0.1777344, Noiseless BER 0.0000000, Valid BLER : 0.4849854
[7000/200000] At 3 dB, Loss: 0.0092821, Train BER (10 dB) : 0.0023193, Valid BER: 0.1782379, Tgt BER: 0.1782379, Noiseless BER 0.0000000, Valid BLER : 0.4929199
[7100/200000] At 3 dB, Loss: 0.0096146, Train BER (10 dB) : 0.0024414, Valid BER: 0.1766205, Tgt BER: 0.1766205, Noiseless BER 0.0000000, Valid BLER : 0.4857178
[7200/200000] At 3 dB, Loss: 0.0123240, Train BER (10 dB) : 0.0030823, Valid BER: 0.1750183, Tgt BER: 0.1750183, Noiseless BER 0.0000000, Valid BLER : 0.4790039
[7300/200000] At 3 dB, Loss: 0.0080747, Train BER (10 dB) : 0.0020294, Valid BER: 0.1723480, Tgt BER: 0.1723480, Noiseless BER 0.0000000, Valid BLER : 0.4749756
[7400/200000] At 3 dB, Loss: 0.0087080, Train BER (10 dB) : 0.0021667, Valid BER: 0.1796265, Tgt BER: 0.1796265, Noiseless BER 0.0000000, Valid BLER : 0.4835205
[7500/200000] At 3 dB, Loss: 0.0087456, Train BER (10 dB) : 0.0021820, Valid BER: 0.1723938, Tgt BER: 0.1723938, Noiseless BER 0.0000000, Valid BLER : 0.4759521
[7600/200000] At 3 dB, Loss: 0.0079808, Train BER (10 dB) : 0.0019836, Valid BER: 0.1756897, Tgt BER: 0.1756897, Noiseless BER 0.0000000, Valid BLER : 0.4802246
[7700/200000] At 3 dB, Loss: 0.0104332, Train BER (10 dB) : 0.0026093, Valid BER: 0.1753845, Tgt BER: 0.1753845, Noiseless BER 0.0000000, Valid BLER : 0.4838867
[7800/200000] At 3 dB, Loss: 0.0106441, Train BER (10 dB) : 0.0026550, Valid BER: 0.1794434, Tgt BER: 0.1794434, Noiseless BER 0.0000000, Valid BLER : 0.4929199
[7900/200000] At 3 dB, Loss: 0.0060573, Train BER (10 dB) : 0.0014954, Valid BER: 0.1776123, Tgt BER: 0.1776123, Noiseless BER 0.0000000, Valid BLER : 0.4860840
[8000/200000] At 3 dB, Loss: 0.0087209, Train BER (10 dB) : 0.0021667, Valid BER: 0.1786652, Tgt BER: 0.1786652, Noiseless BER 0.0000000, Valid BLER : 0.4852295
[8100/200000] At 3 dB, Loss: 0.0107485, Train BER (10 dB) : 0.0026855, Valid BER: 0.1779022, Tgt BER: 0.1779022, Noiseless BER 0.0000000, Valid BLER : 0.4824219
[8200/200000] At 3 dB, Loss: 0.0049929, Train BER (10 dB) : 0.0012512, Valid BER: 0.1719360, Tgt BER: 0.1719360, Noiseless BER 0.0000000, Valid BLER : 0.4813232
[8300/200000] At 3 dB, Loss: 0.0073554, Train BER (10 dB) : 0.0018463, Valid BER: 0.1740723, Tgt BER: 0.1740723, Noiseless BER 0.0000000, Valid BLER : 0.4835205
[8400/200000] At 3 dB, Loss: 0.0108071, Train BER (10 dB) : 0.0026855, Valid BER: 0.1804047, Tgt BER: 0.1804047, Noiseless BER 0.0000000, Valid BLER : 0.4874268
[8500/200000] At 3 dB, Loss: 0.0069131, Train BER (10 dB) : 0.0017548, Valid BER: 0.1725922, Tgt BER: 0.1725922, Noiseless BER 0.0000000, Valid BLER : 0.4752197
[8600/200000] At 3 dB, Loss: 0.0083416, Train BER (10 dB) : 0.0020599, Valid BER: 0.1778259, Tgt BER: 0.1778259, Noiseless BER 0.0000000, Valid BLER : 0.4805908
[8700/200000] At 3 dB, Loss: 0.0075886, Train BER (10 dB) : 0.0018921, Valid BER: 0.1756134, Tgt BER: 0.1756134, Noiseless BER 0.0000000, Valid BLER : 0.4816895
[8800/200000] At 3 dB, Loss: 0.0093040, Train BER (10 dB) : 0.0023346, Valid BER: 0.1767883, Tgt BER: 0.1767883, Noiseless BER 0.0000000, Valid BLER : 0.4852295
[8900/200000] At 3 dB, Loss: 0.0085949, Train BER (10 dB) : 0.0021515, Valid BER: 0.1725922, Tgt BER: 0.1725922, Noiseless BER 0.0000000, Valid BLER : 0.4786377
[9000/200000] At 3 dB, Loss: 0.0082657, Train BER (10 dB) : 0.0020599, Valid BER: 0.1817017, Tgt BER: 0.1817017, Noiseless BER 0.0000000, Valid BLER : 0.4915771
[9100/200000] At 3 dB, Loss: 0.0063523, Train BER (10 dB) : 0.0016022, Valid BER: 0.1720428, Tgt BER: 0.1720428, Noiseless BER 0.0000000, Valid BLER : 0.4820557
[9200/200000] At 3 dB, Loss: 0.0088303, Train BER (10 dB) : 0.0021973, Valid BER: 0.1771393, Tgt BER: 0.1771393, Noiseless BER 0.0000000, Valid BLER : 0.4881592
[9300/200000] At 3 dB, Loss: 0.0099317, Train BER (10 dB) : 0.0024719, Valid BER: 0.1781921, Tgt BER: 0.1781921, Noiseless BER 0.0000000, Valid BLER : 0.4864502
[9400/200000] At 3 dB, Loss: 0.0103922, Train BER (10 dB) : 0.0026093, Valid BER: 0.1816254, Tgt BER: 0.1816254, Noiseless BER 0.0000000, Valid BLER : 0.4909668
[9500/200000] At 3 dB, Loss: 0.0092889, Train BER (10 dB) : 0.0023346, Valid BER: 0.1792755, Tgt BER: 0.1792755, Noiseless BER 0.0000000, Valid BLER : 0.4826660
[9600/200000] At 3 dB, Loss: 0.0061790, Train BER (10 dB) : 0.0015259, Valid BER: 0.1764984, Tgt BER: 0.1764984, Noiseless BER 0.0000000, Valid BLER : 0.4822998
[9700/200000] At 3 dB, Loss: 0.0079636, Train BER (10 dB) : 0.0019836, Valid BER: 0.1798553, Tgt BER: 0.1798553, Noiseless BER 0.0000000, Valid BLER : 0.4871826
[9800/200000] At 3 dB, Loss: 0.0064821, Train BER (10 dB) : 0.0016174, Valid BER: 0.1803436, Tgt BER: 0.1803436, Noiseless BER 0.0000000, Valid BLER : 0.4890137
[9900/200000] At 3 dB, Loss: 0.0084450, Train BER (10 dB) : 0.0020905, Valid BER: 0.1751709, Tgt BER: 0.1751709, Noiseless BER 0.0000000, Valid BLER : 0.4853516
[10000/200000] At 3 dB, Loss: 0.0077819, Train BER (10 dB) : 0.0019684, Valid BER: 0.1750183, Tgt BER: 0.1750183, Noiseless BER 0.0000000, Valid BLER : 0.4710693
[10100/200000] At 3 dB, Loss: 0.0094103, Train BER (10 dB) : 0.0023804, Valid BER: 0.1787567, Tgt BER: 0.1787567, Noiseless BER 0.0000000, Valid BLER : 0.4854736
[10200/200000] At 3 dB, Loss: 0.0074744, Train BER (10 dB) : 0.0018616, Valid BER: 0.1786957, Tgt BER: 0.1786957, Noiseless BER 0.0000000, Valid BLER : 0.4916992
[10300/200000] At 3 dB, Loss: 0.0087868, Train BER (10 dB) : 0.0021973, Valid BER: 0.1751862, Tgt BER: 0.1751862, Noiseless BER 0.0000000, Valid BLER : 0.4790039
[10400/200000] At 3 dB, Loss: 0.0078123, Train BER (10 dB) : 0.0019379, Valid BER: 0.1791992, Tgt BER: 0.1791992, Noiseless BER 0.0000000, Valid BLER : 0.4849854
[10500/200000] At 3 dB, Loss: 0.0095161, Train BER (10 dB) : 0.0023804, Valid BER: 0.1749115, Tgt BER: 0.1749115, Noiseless BER 0.0000000, Valid BLER : 0.4787598
[10600/200000] At 3 dB, Loss: 0.0109477, Train BER (10 dB) : 0.0027618, Valid BER: 0.1743469, Tgt BER: 0.1743469, Noiseless BER 0.0000000, Valid BLER : 0.4816895
[10700/200000] At 3 dB, Loss: 0.0063880, Train BER (10 dB) : 0.0015869, Valid BER: 0.1701508, Tgt BER: 0.1701508, Noiseless BER 0.0000000, Valid BLER : 0.4731445
[10800/200000] At 3 dB, Loss: 0.0065835, Train BER (10 dB) : 0.0016479, Valid BER: 0.1756592, Tgt BER: 0.1756592, Noiseless BER 0.0000000, Valid BLER : 0.4826660
[10900/200000] At 3 dB, Loss: 0.0085903, Train BER (10 dB) : 0.0021362, Valid BER: 0.1751404, Tgt BER: 0.1751404, Noiseless BER 0.0000000, Valid BLER : 0.4769287
[11000/200000] At 3 dB, Loss: 0.0083242, Train BER (10 dB) : 0.0021057, Valid BER: 0.1747742, Tgt BER: 0.1747742, Noiseless BER 0.0000000, Valid BLER : 0.4814453
[11100/200000] At 3 dB, Loss: 0.0095299, Train BER (10 dB) : 0.0023804, Valid BER: 0.1737976, Tgt BER: 0.1737976, Noiseless BER 0.0000000, Valid BLER : 0.4848633
[11200/200000] At 3 dB, Loss: 0.0089936, Train BER (10 dB) : 0.0022430, Valid BER: 0.1763611, Tgt BER: 0.1763611, Noiseless BER 0.0000000, Valid BLER : 0.4896240
[11300/200000] At 3 dB, Loss: 0.0054020, Train BER (10 dB) : 0.0013275, Valid BER: 0.1727753, Tgt BER: 0.1727753, Noiseless BER 0.0000000, Valid BLER : 0.4721680
[11400/200000] At 3 dB, Loss: 0.0087645, Train BER (10 dB) : 0.0021973, Valid BER: 0.1790009, Tgt BER: 0.1790009, Noiseless BER 0.0000000, Valid BLER : 0.4899902
[11500/200000] At 3 dB, Loss: 0.0119168, Train BER (10 dB) : 0.0029907, Valid BER: 0.1768036, Tgt BER: 0.1768036, Noiseless BER 0.0000000, Valid BLER : 0.4790039
[11600/200000] At 3 dB, Loss: 0.0082052, Train BER (10 dB) : 0.0020599, Valid BER: 0.1780548, Tgt BER: 0.1780548, Noiseless BER 0.0000000, Valid BLER : 0.4837646
[11700/200000] At 3 dB, Loss: 0.0072184, Train BER (10 dB) : 0.0018158, Valid BER: 0.1747284, Tgt BER: 0.1747284, Noiseless BER 0.0000000, Valid BLER : 0.4797363
[11800/200000] At 3 dB, Loss: 0.0067828, Train BER (10 dB) : 0.0016937, Valid BER: 0.1757202, Tgt BER: 0.1757202, Noiseless BER 0.0000000, Valid BLER : 0.4786377
[11900/200000] At 3 dB, Loss: 0.0078976, Train BER (10 dB) : 0.0019684, Valid BER: 0.1717834, Tgt BER: 0.1717834, Noiseless BER 0.0000000, Valid BLER : 0.4763184
[12000/200000] At 3 dB, Loss: 0.0071851, Train BER (10 dB) : 0.0017853, Valid BER: 0.1771698, Tgt BER: 0.1771698, Noiseless BER 0.0000000, Valid BLER : 0.4852295
[12100/200000] At 3 dB, Loss: 0.0086562, Train BER (10 dB) : 0.0021820, Valid BER: 0.1737518, Tgt BER: 0.1737518, Noiseless BER 0.0000000, Valid BLER : 0.4780273
[12200/200000] At 3 dB, Loss: 0.0091187, Train BER (10 dB) : 0.0022736, Valid BER: 0.1751251, Tgt BER: 0.1751251, Noiseless BER 0.0000000, Valid BLER : 0.4775391
[12300/200000] At 3 dB, Loss: 0.0095619, Train BER (10 dB) : 0.0024109, Valid BER: 0.1750641, Tgt BER: 0.1750641, Noiseless BER 0.0000000, Valid BLER : 0.4824219
[12400/200000] At 3 dB, Loss: 0.0114397, Train BER (10 dB) : 0.0028534, Valid BER: 0.1779785, Tgt BER: 0.1779785, Noiseless BER 0.0000000, Valid BLER : 0.4798584
[12500/200000] At 3 dB, Loss: 0.0101962, Train BER (10 dB) : 0.0025635, Valid BER: 0.1730652, Tgt BER: 0.1730652, Noiseless BER 0.0000000, Valid BLER : 0.4772949
[12600/200000] At 3 dB, Loss: 0.0062120, Train BER (10 dB) : 0.0015717, Valid BER: 0.1715698, Tgt BER: 0.1715698, Noiseless BER 0.0000000, Valid BLER : 0.4863281
[12700/200000] At 3 dB, Loss: 0.0102689, Train BER (10 dB) : 0.0025635, Valid BER: 0.1697235, Tgt BER: 0.1697235, Noiseless BER 0.0000000, Valid BLER : 0.4725342
[12800/200000] At 3 dB, Loss: 0.0074361, Train BER (10 dB) : 0.0018616, Valid BER: 0.1761322, Tgt BER: 0.1761322, Noiseless BER 0.0000000, Valid BLER : 0.4849854
[12900/200000] At 3 dB, Loss: 0.0068996, Train BER (10 dB) : 0.0017242, Valid BER: 0.1790619, Tgt BER: 0.1790619, Noiseless BER 0.0000000, Valid BLER : 0.4885254
[13000/200000] At 3 dB, Loss: 0.0053458, Train BER (10 dB) : 0.0013428, Valid BER: 0.1740875, Tgt BER: 0.1740875, Noiseless BER 0.0000000, Valid BLER : 0.4852295
[13100/200000] At 3 dB, Loss: 0.0086118, Train BER (10 dB) : 0.0021515, Valid BER: 0.1777649, Tgt BER: 0.1777649, Noiseless BER 0.0000000, Valid BLER : 0.4841309
[13200/200000] At 3 dB, Loss: 0.0090668, Train BER (10 dB) : 0.0022583, Valid BER: 0.1819305, Tgt BER: 0.1819305, Noiseless BER 0.0000000, Valid BLER : 0.4866943
[13300/200000] At 3 dB, Loss: 0.0065211, Train BER (10 dB) : 0.0016174, Valid BER: 0.1749573, Tgt BER: 0.1749573, Noiseless BER 0.0000000, Valid BLER : 0.4862061
[13400/200000] At 3 dB, Loss: 0.0098446, Train BER (10 dB) : 0.0024567, Valid BER: 0.1758270, Tgt BER: 0.1758270, Noiseless BER 0.0000000, Valid BLER : 0.4844971
[13500/200000] At 3 dB, Loss: 0.0118333, Train BER (10 dB) : 0.0029602, Valid BER: 0.1750488, Tgt BER: 0.1750488, Noiseless BER 0.0000000, Valid BLER : 0.4770508
[13600/200000] At 3 dB, Loss: 0.0066339, Train BER (10 dB) : 0.0016632, Valid BER: 0.1746826, Tgt BER: 0.1746826, Noiseless BER 0.0000000, Valid BLER : 0.4820557
