Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 32
Validation SNR : 100.0
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 50000
8
Training Model for 4,8 loaded at step 10000 from previous model 4,8
Number of parameters : 939
Did not find standard validation data
Need to save for: 500
[0/50000] At 100 dB, Loss: 0.2826490, Train BER (100 dB) : 0.0781250, Valid BER: 0.0234375, Tgt BER: 0.0234375, Noiseless BER 0.0234375, Valid BLER : 0.0312500
[1800/50000] At 100 dB, Loss: 0.2975669, Train BER (100 dB) : 0.0937500, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[1900/50000] At 100 dB, Loss: 0.1275684, Train BER (100 dB) : 0.0390625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[2000/50000] At 100 dB, Loss: 0.1808497, Train BER (100 dB) : 0.0625000, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[2100/50000] At 100 dB, Loss: 0.2386874, Train BER (100 dB) : 0.0703125, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[2200/50000] At 100 dB, Loss: 0.1182390, Train BER (100 dB) : 0.0312500, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[2300/50000] At 100 dB, Loss: 0.1569033, Train BER (100 dB) : 0.0468750, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[2400/50000] At 100 dB, Loss: 0.2174056, Train BER (100 dB) : 0.0703125, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[2500/50000] At 100 dB, Loss: 0.1459896, Train BER (100 dB) : 0.0468750, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[2600/50000] At 100 dB, Loss: 0.1710527, Train BER (100 dB) : 0.0625000, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[2700/50000] At 100 dB, Loss: 0.2041117, Train BER (100 dB) : 0.0625000, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[2800/50000] At 100 dB, Loss: 0.1069478, Train BER (100 dB) : 0.0312500, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[2900/50000] At 100 dB, Loss: 0.2377309, Train BER (100 dB) : 0.0781250, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[3000/50000] At 100 dB, Loss: 0.1755808, Train BER (100 dB) : 0.0546875, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[3100/50000] At 100 dB, Loss: 0.1733556, Train BER (100 dB) : 0.0390625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[3200/50000] At 100 dB, Loss: 0.1580131, Train BER (100 dB) : 0.0390625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[3300/50000] At 100 dB, Loss: 0.1229505, Train BER (100 dB) : 0.0312500, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[3400/50000] At 100 dB, Loss: 0.2201461, Train BER (100 dB) : 0.0781250, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[3500/50000] At 100 dB, Loss: 0.1878447, Train BER (100 dB) : 0.0625000, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[3600/50000] At 100 dB, Loss: 0.3253736, Train BER (100 dB) : 0.1015625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[3700/50000] At 100 dB, Loss: 0.2637602, Train BER (100 dB) : 0.0859375, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[3800/50000] At 100 dB, Loss: 0.1840647, Train BER (100 dB) : 0.0625000, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[3900/50000] At 100 dB, Loss: 0.2046282, Train BER (100 dB) : 0.0781250, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[4000/50000] At 100 dB, Loss: 0.2507979, Train BER (100 dB) : 0.0781250, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[4100/50000] At 100 dB, Loss: 0.1799216, Train BER (100 dB) : 0.0546875, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[4200/50000] At 100 dB, Loss: 0.1661742, Train BER (100 dB) : 0.0468750, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[4300/50000] At 100 dB, Loss: 0.2808344, Train BER (100 dB) : 0.0859375, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[4400/50000] At 100 dB, Loss: 0.2419698, Train BER (100 dB) : 0.0703125, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[4500/50000] At 100 dB, Loss: 0.1060471, Train BER (100 dB) : 0.0468750, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[4600/50000] At 100 dB, Loss: 0.1371750, Train BER (100 dB) : 0.0546875, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[4700/50000] At 100 dB, Loss: 0.1386548, Train BER (100 dB) : 0.0546875, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[4800/50000] At 100 dB, Loss: 0.1209248, Train BER (100 dB) : 0.0390625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[4900/50000] At 100 dB, Loss: 0.2756735, Train BER (100 dB) : 0.1015625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[5000/50000] At 100 dB, Loss: 0.1569139, Train BER (100 dB) : 0.0468750, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[5100/50000] At 100 dB, Loss: 0.3022850, Train BER (100 dB) : 0.1093750, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[5200/50000] At 100 dB, Loss: 0.3715663, Train BER (100 dB) : 0.1171875, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[5300/50000] At 100 dB, Loss: 0.2568117, Train BER (100 dB) : 0.0781250, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[5400/50000] At 100 dB, Loss: 0.1448145, Train BER (100 dB) : 0.0390625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[5500/50000] At 100 dB, Loss: 0.2172830, Train BER (100 dB) : 0.0546875, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[5600/50000] At 100 dB, Loss: 0.3281922, Train BER (100 dB) : 0.1015625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[5700/50000] At 100 dB, Loss: 0.1016938, Train BER (100 dB) : 0.0234375, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[5800/50000] At 100 dB, Loss: 0.1754305, Train BER (100 dB) : 0.0625000, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[5900/50000] At 100 dB, Loss: 0.2022799, Train BER (100 dB) : 0.0625000, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[6000/50000] At 100 dB, Loss: 0.1438392, Train BER (100 dB) : 0.0390625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[6100/50000] At 100 dB, Loss: 0.0808329, Train BER (100 dB) : 0.0156250, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[6200/50000] At 100 dB, Loss: 0.1232717, Train BER (100 dB) : 0.0390625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[6300/50000] At 100 dB, Loss: 0.3371568, Train BER (100 dB) : 0.1015625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[6400/50000] At 100 dB, Loss: 0.0918414, Train BER (100 dB) : 0.0234375, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[6500/50000] At 100 dB, Loss: 0.1773940, Train BER (100 dB) : 0.0703125, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[6600/50000] At 100 dB, Loss: 0.1959980, Train BER (100 dB) : 0.0625000, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[6700/50000] At 100 dB, Loss: 0.0759666, Train BER (100 dB) : 0.0156250, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[6800/50000] At 100 dB, Loss: 0.2224694, Train BER (100 dB) : 0.0625000, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[6900/50000] At 100 dB, Loss: 0.1247109, Train BER (100 dB) : 0.0312500, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[7000/50000] At 100 dB, Loss: 0.0764007, Train BER (100 dB) : 0.0234375, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[7100/50000] At 100 dB, Loss: 0.1811939, Train BER (100 dB) : 0.0468750, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[7200/50000] At 100 dB, Loss: 0.1021509, Train BER (100 dB) : 0.0390625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[7300/50000] At 100 dB, Loss: 0.1743940, Train BER (100 dB) : 0.0546875, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[7400/50000] At 100 dB, Loss: 0.1210915, Train BER (100 dB) : 0.0390625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[7500/50000] At 100 dB, Loss: 0.1328195, Train BER (100 dB) : 0.0312500, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[7600/50000] At 100 dB, Loss: 0.2465011, Train BER (100 dB) : 0.0859375, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[7700/50000] At 100 dB, Loss: 0.1310645, Train BER (100 dB) : 0.0390625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[7800/50000] At 100 dB, Loss: 0.2074904, Train BER (100 dB) : 0.0546875, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[7900/50000] At 100 dB, Loss: 0.1835836, Train BER (100 dB) : 0.0546875, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[8000/50000] At 100 dB, Loss: 0.1320483, Train BER (100 dB) : 0.0390625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[8100/50000] At 100 dB, Loss: 0.2342371, Train BER (100 dB) : 0.0625000, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[8200/50000] At 100 dB, Loss: 0.1243433, Train BER (100 dB) : 0.0312500, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[8300/50000] At 100 dB, Loss: 0.2958994, Train BER (100 dB) : 0.1015625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[8400/50000] At 100 dB, Loss: 0.1938676, Train BER (100 dB) : 0.0625000, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[8500/50000] At 100 dB, Loss: 0.1585011, Train BER (100 dB) : 0.0546875, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[8600/50000] At 100 dB, Loss: 0.2572322, Train BER (100 dB) : 0.0859375, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[8700/50000] At 100 dB, Loss: 0.2046254, Train BER (100 dB) : 0.0625000, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[8800/50000] At 100 dB, Loss: 0.0698984, Train BER (100 dB) : 0.0156250, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[8900/50000] At 100 dB, Loss: 0.2377131, Train BER (100 dB) : 0.0859375, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[9000/50000] At 100 dB, Loss: 0.3649639, Train BER (100 dB) : 0.1171875, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[9100/50000] At 100 dB, Loss: 0.1007642, Train BER (100 dB) : 0.0312500, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[9200/50000] At 100 dB, Loss: 0.1948483, Train BER (100 dB) : 0.0625000, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[9300/50000] At 100 dB, Loss: 0.0689239, Train BER (100 dB) : 0.0234375, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[9400/50000] At 100 dB, Loss: 0.1374113, Train BER (100 dB) : 0.0468750, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[9500/50000] At 100 dB, Loss: 0.3126350, Train BER (100 dB) : 0.0937500, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[9600/50000] At 100 dB, Loss: 0.1376998, Train BER (100 dB) : 0.0468750, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[9700/50000] At 100 dB, Loss: 0.2135342, Train BER (100 dB) : 0.0703125, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[9800/50000] At 100 dB, Loss: 0.1022497, Train BER (100 dB) : 0.0234375, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[9900/50000] At 100 dB, Loss: 0.1678267, Train BER (100 dB) : 0.0546875, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[10000/50000] At 100 dB, Loss: 0.2966298, Train BER (100 dB) : 0.1015625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[10100/50000] At 100 dB, Loss: 0.2683507, Train BER (100 dB) : 0.0937500, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[10200/50000] At 100 dB, Loss: 0.2570883, Train BER (100 dB) : 0.0781250, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[10300/50000] At 100 dB, Loss: 0.1848771, Train BER (100 dB) : 0.0546875, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[10400/50000] At 100 dB, Loss: 0.2896208, Train BER (100 dB) : 0.0859375, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[10500/50000] At 100 dB, Loss: 0.0952421, Train BER (100 dB) : 0.0234375, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[10600/50000] At 100 dB, Loss: 0.1537644, Train BER (100 dB) : 0.0390625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[10700/50000] At 100 dB, Loss: 0.1887067, Train BER (100 dB) : 0.0625000, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[10800/50000] At 100 dB, Loss: 0.0976203, Train BER (100 dB) : 0.0312500, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[10900/50000] At 100 dB, Loss: 0.2593644, Train BER (100 dB) : 0.0859375, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[11000/50000] At 100 dB, Loss: 0.1969892, Train BER (100 dB) : 0.0703125, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[11100/50000] At 100 dB, Loss: 0.1480371, Train BER (100 dB) : 0.0625000, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[11200/50000] At 100 dB, Loss: 0.2230266, Train BER (100 dB) : 0.0625000, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[11300/50000] At 100 dB, Loss: 0.1815918, Train BER (100 dB) : 0.0468750, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[11400/50000] At 100 dB, Loss: 0.1404411, Train BER (100 dB) : 0.0468750, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[11500/50000] At 100 dB, Loss: 0.0556106, Train BER (100 dB) : 0.0156250, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[11600/50000] At 100 dB, Loss: 0.0868387, Train BER (100 dB) : 0.0234375, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[11700/50000] At 100 dB, Loss: 0.0878383, Train BER (100 dB) : 0.0234375, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[11800/50000] At 100 dB, Loss: 0.1413885, Train BER (100 dB) : 0.0468750, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[11900/50000] At 100 dB, Loss: 0.2463202, Train BER (100 dB) : 0.0859375, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[12000/50000] At 100 dB, Loss: 0.1727047, Train BER (100 dB) : 0.0468750, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[12100/50000] At 100 dB, Loss: 0.1467772, Train BER (100 dB) : 0.0468750, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[12200/50000] At 100 dB, Loss: 0.0455527, Train BER (100 dB) : 0.0156250, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[12300/50000] At 100 dB, Loss: 0.1063180, Train BER (100 dB) : 0.0312500, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[12400/50000] At 100 dB, Loss: 0.1414282, Train BER (100 dB) : 0.0468750, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[12500/50000] At 100 dB, Loss: 0.0669867, Train BER (100 dB) : 0.0156250, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[12600/50000] At 100 dB, Loss: 0.0821349, Train BER (100 dB) : 0.0234375, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[12700/50000] At 100 dB, Loss: 0.2283416, Train BER (100 dB) : 0.0625000, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[12800/50000] At 100 dB, Loss: 0.3081362, Train BER (100 dB) : 0.1093750, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[12900/50000] At 100 dB, Loss: 0.2423886, Train BER (100 dB) : 0.0859375, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[13000/50000] At 100 dB, Loss: 0.1449228, Train BER (100 dB) : 0.0390625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[13100/50000] At 100 dB, Loss: 0.1228754, Train BER (100 dB) : 0.0312500, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[13200/50000] At 100 dB, Loss: 0.3380092, Train BER (100 dB) : 0.1250000, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[13300/50000] At 100 dB, Loss: 0.0744982, Train BER (100 dB) : 0.0156250, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[13400/50000] At 100 dB, Loss: 0.1212718, Train BER (100 dB) : 0.0390625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[13500/50000] At 100 dB, Loss: 0.2298825, Train BER (100 dB) : 0.0781250, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
[13600/50000] At 100 dB, Loss: 0.1362298, Train BER (100 dB) : 0.0390625, Valid BER: 0.0000000, Tgt BER: 0.0000000, Noiseless BER 0.0000000, Valid BLER : 0.0000000
